Alt Stock Year ABC OFL Catch SSB F Total_Biom SPR_Implied
EBS_Pollock_2013 5 477 2019.5 4254.65 19407.4 12964.9 0.958434 0.0258336 12336.9
EBS_Pollock_2013 2 13 2019.5 2630.73 26777.2 10312.1 0.414219 0.369093 10100.5
EBS_Pollock_2013 5 478 2019.5 4459.18 28615.8 14214.8 0.958434 0.0258336 13309.6
EBS_Pollock_2013 2 14 2019.5 2560.92 23680.6 10081.1 0.413802 0.369629 9822.84
EBS_Pollock_2013 5 479 2019.5 4246.86 19902.5 12809.8 0.958434 0.0258336 12177.6
EBS_Pollock_2013 2 15 2019.5 2568.93 19356.4 9800.32 0.416458 0.365669 9791.77
EBS_Pollock_2013 2 16 2019.5 2301.27 20052.7 8662.87 0.437668 0.335459 8545.04
EBS_Pollock_2013 2 17 2019.5 2222.47 22185.2 8543.82 0.439106 0.330193 8263.73
EBS_Pollock_2013 2 18 2019.5 2316.82 22691.9 9058.14 0.431646 0.34266 8790.32
EBS_Pollock_2013 2 19 2019.5 2384.58 20108.6 9267 0.430928 0.343842 9116.94
EBS_Pollock_2013 1 290 2019.5 2510.57 22132.2 9672.3 0.426619 0.351244 9432.92
EBS_Pollock_2013 1 291 2019.5 2683.67 21555.7 10517.5 0.403591 0.386434 10396.4
EBS_Pollock_2013 1 292 2019.5 2559.88 21629.8 10107.3 0.412187 0.372329 9913.91
EBS_Pollock_2013 1 293 2019.5 2566.93 26049.7 10354.9 0.418841 0.362253 9995.57
EBS_Pollock_2013 1 294 2019.5 2743.21 35350.9 11712.1 0.422486 0.356333 11170.5
EBS_Pollock_2013 5 930 2019.5 3974.61 19966.4 12221.2 0.958434 0.0258336 11592.9
EBS_Pollock_2013 1 295 2019.5 2415.05 18574.3 9154.54 0.42222 0.357469 9116.96
EBS_Pollock_2013 5 931 2019.5 5413.62 25112.7 16522 0.958434 0.0258336 15684.3
EBS_Pollock_2013 1 296 2019.5 2782.46 25816.5 11297.6 0.408036 0.379172 10949.6
EBS_Pollock_2013 5 932 2019.5 5009.64 26468.2 15669.1 0.958434 0.0258336 14857
EBS_Pollock_2013 1 297 2019.5 2299.52 18744.2 8841.51 0.428459 0.346923 8729.8
EBS_Pollock_2013 5 933 2019.5 4316.43 23042.4 13428.4 0.958434 0.0258336 12580
EBS_Pollock_2013 1 298 2019.5 2242.21 18619.9 8469 0.435083 0.337677 8338.71
EBS_Pollock_2013 5 934 2019.5 4784.55 29143.4 14729.5 0.958434 0.0258336 13924.8
EBS_Pollock_2013 1 299 2019.5 2695.83 23653.8 10474.9 0.420881 0.359645 10272.3
EBS_Pollock_2013 5 935 2019.5 4345.88 18901.2 13121.9 0.958434 0.0258336 12474.9
EBS_Pollock_2013 4 410 2019.5 3831.44 27676.2 13744.6 0.587005 0.180097 13253.5
EBS_Pollock_2013 5 936 2019.5 4645.84 21309 14367.1 0.958434 0.0258336 13669
EBS_Pollock_2013 4 411 2019.5 3199.63 23361.4 11261 0.587005 0.180097 10926.2
EBS_Pollock_2013 5 937 2019.5 5113.87 26414.5 15641.7 0.958434 0.0258336 15171.6
EBS_Pollock_2013 4 412 2019.5 2870.08 18771.8 9828.26 0.587005 0.180097 9592.48
EBS_Pollock_2013 5 938 2019.5 3830.88 14583.5 11205.8 0.958434 0.0258336 10726.3
EBS_Pollock_2013 4 413 2019.5 3735.03 28895.4 13286 0.587005 0.180097 12886
EBS_Pollock_2013 5 939 2019.5 5338.39 26002.7 16417.6 0.958434 0.0258336 15690.9
EBS_Pollock_2013 4 414 2019.5 2691.24 17029.3 9132.34 0.587005 0.180097 8958.59
EBS_Pollock_2013 4 415 2019.5 3573.44 24315.4 12357.1 0.587005 0.180097 12210.3
EBS_Pollock_2013 4 416 2019.5 2844.07 20869.8 10012.2 0.587005 0.180097 9730.22
EBS_Pollock_2013 4 417 2019.5 3406.26 27832.9 12260.6 0.587005 0.180097 11656.2
EBS_Pollock_2013 4 418 2019.5 3439.06 22503 11788.8 0.587005 0.180097 11486.6
EBS_Pollock_2013 4 419 2019.5 3616.01 24662.7 12752.4 0.587005 0.180097 12403.8
EBS_Pollock_2013 1 750 2019.5 2343.05 21606.2 9180.17 0.426537 0.350326 8971.86
EBS_Pollock_2013 1 751 2019.5 2996.53 24780.6 11758.5 0.41198 0.373337 11632.1
EBS_Pollock_2013 1 752 2019.5 2466.73 20377.1 9303.01 0.439255 0.337769 9152.63
EBS_Pollock_2013 1 753 2019.5 2434.1 19435 9369.15 0.416102 0.365568 9262.18
EBS_Pollock_2013 1 754 2019.5 2732.29 23697.2 10566.5 0.415902 0.367163 10399.6
EBS_Pollock_2013 1 755 2019.5 2623.3 21705 10265.2 0.415358 0.367084 10138.8
EBS_Pollock_2013 1 756 2019.5 2481.79 19578.4 9437.83 0.427577 0.351361 9312.52
EBS_Pollock_2013 1 757 2019.5 2175.04 17589.6 8361.69 0.442525 0.326839 8163.81
EBS_Pollock_2013 6 990 2019.5 2030.81 20010.3 7969 0.409772 0.379018 7728.32
EBS_Pollock_2013 1 758 2019.5 2344.05 19916.8 9260.88 0.432597 0.341829 8979.43
EBS_Pollock_2013 6 991 2019.5 2362.03 21771 9578.09 0.373505 0.446727 9431.35
EBS_Pollock_2013 1 759 2019.5 2722.65 25651.8 11085.7 0.405547 0.383162 10716.7
EBS_Pollock_2013 6 992 2019.5 2214.85 20898.9 8933.46 0.390124 0.414266 8775.43
EBS_Pollock_2013 6 993 2019.5 2239.77 22745.7 9182.92 0.386433 0.420856 8886.66
EBS_Pollock_2013 6 994 2019.5 2916.13 30743.3 12368 0.364967 0.46683 12037.4
EBS_Pollock_2013 6 995 2019.5 2147.05 16287.8 8350.54 0.395822 0.402853 8316.15
EBS_Pollock_2013 6 996 2019.5 2489.47 23928.4 10220.6 0.363413 0.469147 10068.7
EBS_Pollock_2013 6 997 2019.5 2664.74 29253.4 11212 0.367629 0.460608 10859.8
EBS_Pollock_2013 6 998 2019.5 2246.85 20979 9180.18 0.393426 0.410448 8963.28
EBS_Pollock_2013 6 999 2019.5 2277.84 23880.5 9315.65 0.383219 0.428143 9075.01
EBS_Pollock_2013 5 480 2019.5 4283.12 19094.3 12933.7 0.958434 0.0258336 12394.5
EBS_Pollock_2013 5 481 2019.5 5493.26 30461.5 16733.1 0.958434 0.0258336 15947.9
EBS_Pollock_2013 5 482 2019.5 4391.9 19314.7 13191.5 0.958434 0.0258336 12630.6
EBS_Pollock_2013 5 483 2019.5 5317.86 23702.5 16226.5 0.958434 0.0258336 15767
EBS_Pollock_2013 5 484 2019.5 3956.95 15524.1 11828.8 0.958434 0.0258336 11413.3
EBS_Pollock_2013 2 20 2019.5 1898.76 15006.3 6865.29 0.482527 0.278052 6742.07
EBS_Pollock_2013 5 485 2019.5 5180.32 26465.2 16196.8 0.958434 0.0258336 15481.1
EBS_Pollock_2013 2 21 2019.5 2898.9 26232.2 11375 0.409565 0.376416 11269.8
EBS_Pollock_2013 5 486 2019.5 4583.02 18432.8 13438.1 0.958434 0.0258336 13011.3
EBS_Pollock_2013 2 22 2019.5 2625.19 22646.8 10228.2 0.420089 0.361178 10126
EBS_Pollock_2013 5 487 2019.5 4385.86 23528.2 13401.8 0.958434 0.0258336 12804.2
EBS_Pollock_2013 2 23 2019.5 2320.31 20372.1 8886.99 0.428388 0.345935 8737.53
EBS_Pollock_2013 5 488 2019.5 5539.44 26224.6 16908.4 0.958434 0.0258336 16328
EBS_Pollock_2013 2 24 2019.5 2419.6 23305 9463.17 0.429411 0.347122 9203.93
EBS_Pollock_2013 5 489 2019.5 5091.79 23179.1 15263.7 0.958434 0.0258336 14718.4
EBS_Pollock_2013 2 25 2019.5 2253.22 19321.1 8638.5 0.437592 0.334228 8343.85
EBS_Pollock_2013 2 26 2019.5 2980.58 25568.2 11796.9 0.404703 0.384706 11576.6
EBS_Pollock_2013 2 27 2019.5 2874.57 28250 11237.8 0.411497 0.373306 11074.9
EBS_Pollock_2013 2 28 2019.5 2245.87 25052.5 8641.12 0.439138 0.332283 8298.76
EBS_Pollock_2013 2 29 2019.5 2318.56 23424.5 9001.68 0.436399 0.336911 8836.88
EBS_Pollock_2013 5 940 2019.5 4954.73 25576 15124.8 0.958434 0.0258336 14565.9
EBS_Pollock_2013 5 941 2019.5 4542.31 22966.4 13962.2 0.958434 0.0258336 13313.6
EBS_Pollock_2013 5 942 2019.5 6163.01 36179.5 19180.3 0.958434 0.0258336 18371
EBS_Pollock_2013 5 943 2019.5 4794.77 24658.6 14990.3 0.958434 0.0258336 14254.5
EBS_Pollock_2013 5 944 2019.5 5382.13 27038.2 16959.2 0.958434 0.0258336 16429.9
EBS_Pollock_2013 5 945 2019.5 4628.55 19613.2 14021.5 0.958434 0.0258336 13612.9
EBS_Pollock_2013 4 420 2019.5 5032.47 37536.3 17418.9 0.587005 0.180097 17198.4
EBS_Pollock_2013 5 946 2019.5 5441.46 24895.7 16229.3 0.958434 0.0258336 15546.5
EBS_Pollock_2013 4 421 2019.5 3120.36 20894.7 10579.6 0.587005 0.180097 10432.8
EBS_Pollock_2013 5 947 2019.5 4466.24 23383.5 13553.7 0.958434 0.0258336 12863.5
EBS_Pollock_2013 4 422 2019.5 4440.16 29303.1 15381 0.587005 0.180097 15155.3
EBS_Pollock_2013 5 948 2019.5 5637.32 26127.6 17293.6 0.958434 0.0258336 16585
EBS_Pollock_2013 4 423 2019.5 3803.68 26251.3 13246.2 0.587005 0.180097 12977.2
EBS_Pollock_2013 5 949 2019.5 7595.46 38564.3 23417.2 0.958434 0.0258336 22647.5
EBS_Pollock_2013 4 424 2019.5 2970.74 19687.7 10236.9 0.587005 0.180097 9936.68
EBS_Pollock_2013 4 425 2019.5 3176.38 23633.9 10764.9 0.587005 0.180097 10550.8
EBS_Pollock_2013 4 426 2019.5 2999.97 19501.9 10405.1 0.587005 0.180097 10156.5
EBS_Pollock_2013 4 427 2019.5 2970.86 17981.2 10019.9 0.587005 0.180097 9763.01
EBS_Pollock_2013 4 428 2019.5 3189.51 22545.5 10774.1 0.587005 0.180097 10566.5
EBS_Pollock_2013 4 429 2019.5 4071.33 30280.5 14458.1 0.587005 0.180097 13926.6
EBS_Pollock_2013 1 760 2019.5 2317.88 19035.2 8963.73 0.428602 0.348106 8790.39
EBS_Pollock_2013 1 761 2019.5 2879.3 25629.2 11273 0.407405 0.380127 11118.5
EBS_Pollock_2013 1 762 2019.5 2148.6 23261.5 8295.18 0.447681 0.322576 8000.42
EBS_Pollock_2013 1 763 2019.5 3149.97 30250.2 12449.1 0.40967 0.377195 12175.8
EBS_Pollock_2013 1 764 2019.5 3178.15 27229 12576.5 0.403552 0.386532 12368
EBS_Pollock_2013 1 765 2019.5 2515.45 22041.5 9539.28 0.418694 0.362493 9501.37
EBS_Pollock_2013 1 766 2019.5 2236.58 19352.8 8549.77 0.435722 0.336768 8397.83
EBS_Pollock_2013 1 767 2019.5 2620.11 22714.8 10265.1 0.413443 0.370272 10070.6
EBS_Pollock_2013 1 768 2019.5 2777.51 25703 11133.8 0.409505 0.376907 10836.4
EBS_Pollock_2013 1 769 2019.5 2343.37 23310.5 8877.68 0.428148 0.348566 8798.24
EBS_Pollock_2013 5 490 2019.5 4316.76 18276.2 12835.1 0.958434 0.0258336 12291.8
EBS_Pollock_2013 5 491 2019.5 3594.77 15284.4 10676.9 0.958434 0.0258336 10261.4
EBS_Pollock_2013 5 492 2019.5 6059.35 32705.4 18885.3 0.958434 0.0258336 18025.3
EBS_Pollock_2013 5 493 2019.5 4860.07 18824.4 14399.5 0.958434 0.0258336 13770.4
EBS_Pollock_2013 5 494 2019.5 6475.12 33276.2 20025.1 0.958434 0.0258336 19051.5
EBS_Pollock_2013 2 30 2019.5 2360.71 20385.5 8895.03 0.440013 0.335653 8724.72
EBS_Pollock_2013 5 495 2019.5 3913.36 17692.1 11555.6 0.958434 0.0258336 11005.7
EBS_Pollock_2013 2 31 2019.5 3330.19 29653.5 13158.7 0.410158 0.375998 12917.9
EBS_Pollock_2013 5 496 2019.5 5830.52 26701.9 17471.8 0.958434 0.0258336 16535.1
EBS_Pollock_2013 2 32 2019.5 2531.98 20768.7 9965.09 0.418968 0.361461 9785.48
EBS_Pollock_2013 5 497 2019.5 5224.44 31066.5 16579.1 0.958434 0.0258336 15571.9
EBS_Pollock_2013 2 33 2019.5 2290.06 18171 8638.22 0.431789 0.341032 8529.72
EBS_Pollock_2013 5 498 2019.5 5226.41 27165.9 15917.5 0.958434 0.0258336 15177.8
EBS_Pollock_2013 2 34 2019.5 2537.7 20991.4 9685.31 0.422619 0.35641 9588.57
EBS_Pollock_2013 5 499 2019.5 4849.38 23450.5 14925.1 0.958434 0.0258336 14158.8
EBS_Pollock_2013 2 35 2019.5 2188.17 18003.5 8359.69 0.447022 0.324417 8180.95
EBS_Pollock_2013 2 36 2019.5 2574.88 25981.6 10423.7 0.427817 0.352124 9995.11
EBS_Pollock_2013 2 37 2019.5 2267.55 21307.9 9002.84 0.4386 0.332619 8653.59
EBS_Pollock_2013 2 38 2019.5 2046.14 20538.3 7878.62 0.461917 0.301761 7525.11
EBS_Pollock_2013 2 39 2019.5 2332.45 16426.9 8730.32 0.430378 0.344576 8716
EBS_Pollock_2013 7 100 2019.5 2638.85 27202.5 10882 0.368689 0.459198 10665.6
EBS_Pollock_2013 7 101 2019.5 2348.58 23074 9380.2 0.383593 0.426618 9286.4
EBS_Pollock_2013 7 102 2019.5 2539.28 24393.3 10256.1 0.377491 0.44037 10089.3
EBS_Pollock_2013 7 103 2019.5 2235.5 22316.4 9034.04 0.394364 0.406048 8734.94
EBS_Pollock_2013 7 104 2019.5 2254.56 22210 9246.05 0.391993 0.409765 8907.09
EBS_Pollock_2013 7 105 2019.5 3064.34 32040 12960.8 0.363917 0.470024 12598.5
EBS_Pollock_2013 7 106 2019.5 2338.37 25256.9 9390.03 0.397867 0.404664 9180.4
EBS_Pollock_2013 5 950 2019.5 4773.29 20555.1 14298.4 0.958434 0.0258336 13697.4
EBS_Pollock_2013 7 107 2019.5 2285.41 26553.5 9640.46 0.393038 0.410379 9127.8
EBS_Pollock_2013 5 951 2019.5 4637.33 25976.8 14175.1 0.958434 0.0258336 13411.8
EBS_Pollock_2013 7 108 2019.5 2386.68 25118.3 9845.25 0.387817 0.420436 9456.1
EBS_Pollock_2013 5 952 2019.5 3948.73 15738.7 11541.3 0.958434 0.0258336 11110.7
EBS_Pollock_2013 7 109 2019.5 2211.32 18101.2 8496.27 0.398521 0.399588 8480.6
EBS_Pollock_2013 5 953 2019.5 3986.84 18863.5 12192.5 0.958434 0.0258336 11620.7
EBS_Pollock_2013 5 954 2019.5 4326.02 20268.1 13249.9 0.958434 0.0258336 12665.1
EBS_Pollock_2013 5 955 2019.5 5542.91 23831.9 16367.6 0.958434 0.0258336 15586.9
EBS_Pollock_2013 4 430 2019.5 2707.31 24188.9 9523.78 0.587005 0.180097 9068.42
EBS_Pollock_2013 5 956 2019.5 4403.03 18645.2 13133.9 0.958434 0.0258336 12557.3
EBS_Pollock_2013 4 431 2019.5 4308.46 27632.1 14583.2 0.587005 0.180097 14372.9
EBS_Pollock_2013 5 957 2019.5 4537.38 23700.7 14199 0.958434 0.0258336 13455.9
EBS_Pollock_2013 4 432 2019.5 3678.58 28732.8 13072.5 0.587005 0.180097 12502.1
EBS_Pollock_2013 5 958 2019.5 4878.9 26999.6 15504.8 0.958434 0.0258336 14656.9
EBS_Pollock_2013 4 433 2019.5 3304.53 26246.7 12114.1 0.587005 0.180097 11707.4
EBS_Pollock_2013 5 959 2019.5 5486.88 30694 16940.3 0.958434 0.0258336 16158.6
EBS_Pollock_2013 4 434 2019.5 3170.77 21101.1 10837 0.587005 0.180097 10740
EBS_Pollock_2013 4 435 2019.5 3329.53 23177.4 11282.2 0.587005 0.180097 11081
EBS_Pollock_2013 4 436 2019.5 3947.44 29477.1 13856.7 0.587005 0.180097 13364.1
EBS_Pollock_2013 4 437 2019.5 3223.25 23612.4 11269.9 0.587005 0.180097 10864.5
EBS_Pollock_2013 4 438 2019.5 3259.42 20937.9 11265.4 0.587005 0.180097 10981.7
EBS_Pollock_2013 4 439 2019.5 3161.88 20656.1 10983 0.587005 0.180097 10648.9
EBS_Pollock_2013 1 770 2019.5 2805.37 28217 11387.5 0.404253 0.385443 11031.4
EBS_Pollock_2013 1 771 2019.5 2831.18 25109.9 11238.7 0.404965 0.384203 10966
EBS_Pollock_2013 1 772 2019.5 2743.48 29212.6 11113 0.412509 0.371681 10864.8
EBS_Pollock_2013 1 773 2019.5 2886.83 25453.2 11434.4 0.407688 0.379884 11295
EBS_Pollock_2013 1 774 2019.5 2801.3 27439.6 11299.8 0.410038 0.375628 11119.1
EBS_Pollock_2013 1 775 2019.5 2357.64 18044.6 8963.97 0.422258 0.356299 8927.16
EBS_Pollock_2013 1 776 2019.5 2371.12 23378.9 9650.99 0.439365 0.333986 9246.73
EBS_Pollock_2013 1 777 2019.5 2374.15 20899.4 9158.09 0.421501 0.357217 8950.5
EBS_Pollock_2013 1 778 2019.5 2346.73 20404.4 8987.45 0.423435 0.35454 8865.9
EBS_Pollock_2013 1 779 2019.5 3154.48 28351.5 12450.6 0.405136 0.383825 12193.6
EBS_Pollock_2013 2 40 2019.5 2753.32 25329.3 10697.2 0.43552 0.340045 10616.9
EBS_Pollock_2013 2 41 2019.5 2660.17 22532 10287.5 0.409478 0.376819 10165.9
EBS_Pollock_2013 2 42 2019.5 2438.42 22990.3 9713.8 0.42626 0.351271 9299.85
EBS_Pollock_2013 2 43 2019.5 2438.91 19412.6 9393.08 0.423917 0.354711 9292.13
EBS_Pollock_2013 2 44 2019.5 2489.15 21744.4 9669.61 0.426045 0.353281 9519.88
EBS_Pollock_2013 2 45 2019.5 2571.15 27073.9 9960.27 0.410737 0.374458 9837.31
EBS_Pollock_2013 2 46 2019.5 2375.06 22972.1 9311.96 0.425834 0.350854 8979.79
EBS_Pollock_2013 2 47 2019.5 2592.19 25018.7 10074 0.42295 0.357171 9927.26
EBS_Pollock_2013 2 48 2019.5 2881.73 27706.4 11444 0.413452 0.370386 11123.5
EBS_Pollock_2013 2 49 2019.5 2998.09 26937.7 11765.1 0.407777 0.379549 11558.1
EBS_Pollock_2013 7 110 2019.5 2288.52 18721.1 8967.9 0.402591 0.397224 8865.54
EBS_Pollock_2013 7 111 2019.5 2449.01 21030 9642.92 0.37972 0.43614 9632.03
EBS_Pollock_2013 7 112 2019.5 2524.9 25134.1 10526.7 0.385761 0.429205 10142.6
EBS_Pollock_2013 7 113 2019.5 2383.78 19317.1 9448.44 0.383342 0.427737 9415.12
EBS_Pollock_2013 7 114 2019.5 2267.98 22898.1 9064.66 0.391311 0.412709 8896.3
EBS_Pollock_2013 7 115 2019.5 2069.8 23812.2 8737.49 0.415115 0.371073 8091.28
EBS_Pollock_2013 7 116 2019.5 2122.62 16897.9 8161.67 0.406538 0.382907 8077.57
EBS_Pollock_2013 5 960 2019.5 4391.28 22394 13470.1 0.958434 0.0258336 12760.2
EBS_Pollock_2013 7 117 2019.5 2816.85 27897 11649.9 0.372138 0.451118 11503.2
EBS_Pollock_2013 5 961 2019.5 3945.29 17877.8 11763.5 0.958434 0.0258336 11216.3
EBS_Pollock_2013 7 118 2019.5 2334.42 29609.3 9518.71 0.384688 0.425088 9276.06
EBS_Pollock_2013 5 962 2019.5 4803.9 21028.7 14311.4 0.958434 0.0258336 13648.7
EBS_Pollock_2013 7 119 2019.5 2652.63 27038.2 11009.6 0.366918 0.463327 10793.7
EBS_Pollock_2013 5 963 2019.5 4398.42 21514.9 13237 0.958434 0.0258336 12720.8
EBS_Pollock_2013 5 964 2019.5 5335.3 27243.6 16540.8 0.958434 0.0258336 15976.6
EBS_Pollock_2013 5 965 2019.5 4681.59 23510 14321 0.958434 0.0258336 13730.9
EBS_Pollock_2013 4 440 2019.5 3102.03 22660.1 10676.9 0.587005 0.180097 10553.3
EBS_Pollock_2013 5 966 2019.5 4262.8 17829.9 12570.1 0.958434 0.0258336 12016.4
EBS_Pollock_2013 4 441 2019.5 2973.29 19809.2 10175.7 0.587005 0.180097 9897.42
EBS_Pollock_2013 5 967 2019.5 3980.93 20054 12141.2 0.958434 0.0258336 11695.3
EBS_Pollock_2013 4 442 2019.5 3414.69 26489.2 12022.8 0.587005 0.180097 11615.6
EBS_Pollock_2013 5 968 2019.5 4102.87 18131.2 12355.7 0.958434 0.0258336 11795.5
EBS_Pollock_2013 4 443 2019.5 3107.71 25475.5 10851.7 0.587005 0.180097 10496.1
EBS_Pollock_2013 5 969 2019.5 4916.33 21727 14988.4 0.958434 0.0258336 14487.8
EBS_Pollock_2013 4 444 2019.5 2891.24 14215.5 9467.85 0.587005 0.180097 9421.91
EBS_Pollock_2013 4 445 2019.5 3605.8 24401.7 12661.7 0.587005 0.180097 12215
EBS_Pollock_2013 4 446 2019.5 3970.53 31087.5 14140.1 0.587005 0.180097 13685.3
EBS_Pollock_2013 4 447 2019.5 3916.99 29921.2 14225.8 0.587005 0.180097 13748.3
EBS_Pollock_2013 4 448 2019.5 3026.15 18676.9 10304.1 0.587005 0.180097 10097.1
EBS_Pollock_2013 4 449 2019.5 3242.93 20464.7 11266 0.587005 0.180097 11056.3
EBS_Pollock_2013 1 780 2019.5 3279.96 32018.3 12996.7 0.402295 0.388726 12844.6
EBS_Pollock_2013 1 781 2019.5 2746.36 29342.7 10729.9 0.415288 0.367836 10537.5
EBS_Pollock_2013 1 782 2019.5 2641.6 29349.3 11017.9 0.40747 0.379968 10356.8
EBS_Pollock_2013 1 783 2019.5 2312.86 20621.1 8913.5 0.431793 0.34261 8796.27
EBS_Pollock_2013 1 784 2019.5 2313.38 23887.1 9097.99 0.431981 0.342938 8754.61
EBS_Pollock_2013 1 785 2019.5 2503.27 24410.3 10011.3 0.412697 0.371481 9665.99
EBS_Pollock_2013 1 786 2019.5 3077.35 32570 12674.9 0.40238 0.388581 12118
EBS_Pollock_2013 1 787 2019.5 2807.15 24959.9 10819.7 0.427836 0.351017 10727
EBS_Pollock_2013 1 788 2019.5 2343.77 23343.2 8992.63 0.427229 0.349514 8784.06
EBS_Pollock_2013 1 789 2019.5 2763.13 21613 10684.2 0.409066 0.377178 10610.4
EBS_Pollock_2013 4 900 2019.5 3266.29 21725 11083.3 0.587005 0.180097 10917.7
EBS_Pollock_2013 4 901 2019.5 2958.29 21402.1 10533.3 0.587005 0.180097 10044.3
EBS_Pollock_2013 4 902 2019.5 3238.35 20314.9 11037.3 0.587005 0.180097 10813.3
EBS_Pollock_2013 4 903 2019.5 4156.16 27859.9 14631.8 0.587005 0.180097 14300.4
EBS_Pollock_2013 4 904 2019.5 3439.14 20580.2 11808.7 0.587005 0.180097 11547.7
EBS_Pollock_2013 4 905 2019.5 3804.99 25684.9 12937.9 0.587005 0.180097 12698.5
EBS_Pollock_2013 4 906 2019.5 3464.92 23778.3 12244.3 0.587005 0.180097 11998.2
EBS_Pollock_2013 4 907 2019.5 2710.88 16807.3 9299.48 0.587005 0.180097 9141.05
EBS_Pollock_2013 4 908 2019.5 3188.5 23393.9 11398.7 0.587005 0.180097 10927.8
EBS_Pollock_2013 4 909 2019.5 3670.11 33645 13395.6 0.587005 0.180097 12892.2
EBS_Pollock_2013 2 50 2019.5 2282.45 21035.3 8758.61 0.43245 0.339854 8542.07
EBS_Pollock_2013 2 51 2019.5 2152.63 20361.1 8055.43 0.448627 0.318988 7947.27
EBS_Pollock_2013 2 52 2019.5 2836.38 24196.1 11050.1 0.407082 0.380573 10915.3
EBS_Pollock_2013 2 53 2019.5 2596.65 22469.8 10072.7 0.407042 0.380581 10012.7
EBS_Pollock_2013 2 54 2019.5 2370.05 17316.9 8878.41 0.424019 0.354007 8885.36
EBS_Pollock_2013 2 55 2019.5 2281.18 20883.3 8824.11 0.43731 0.334276 8631.37
EBS_Pollock_2013 2 56 2019.5 2297.95 21595.9 8948.27 0.436682 0.336012 8738.66
EBS_Pollock_2013 2 57 2019.5 2303.71 19989.9 9016.48 0.433068 0.340538 8784.57
EBS_Pollock_2013 2 58 2019.5 1988.76 17796.7 7373.94 0.470854 0.292485 7181.1
EBS_Pollock_2013 2 59 2019.5 2104.64 20692.9 7909.12 0.454355 0.311258 7772.59
EBS_Pollock_2013 7 120 2019.5 2324.28 22103.3 9514.96 0.400812 0.399098 9218.55
EBS_Pollock_2013 7 121 2019.5 2172.59 19486.4 8397.83 0.401408 0.393149 8365.81
EBS_Pollock_2013 7 122 2019.5 2427.4 22948.3 9737.33 0.381796 0.430775 9636.5
EBS_Pollock_2013 7 123 2019.5 2074.77 17021.2 7758.24 0.412392 0.373098 7784.75
EBS_Pollock_2013 7 124 2019.5 2360.95 23534.2 9429.9 0.391011 0.413744 9255.98
EBS_Pollock_2013 7 125 2019.5 2321.88 23738.7 9246.18 0.385628 0.423767 9084.52
EBS_Pollock_2013 7 126 2019.5 2499.93 22489 10022.4 0.386983 0.422837 9815.29
EBS_Pollock_2013 5 970 2019.5 6939.42 31786.8 20778.2 0.958434 0.0258336 19848.9
EBS_Pollock_2013 7 127 2019.5 2317.83 21604.6 9258.57 0.396104 0.40713 9081.28
EBS_Pollock_2013 5 971 2019.5 5226.59 22023 15770.6 0.958434 0.0258336 15346.5
EBS_Pollock_2013 7 128 2019.5 2206.25 18195.3 8653.22 0.396791 0.400055 8521.53
EBS_Pollock_2013 5 972 2019.5 4023.64 25466.5 12089 0.958434 0.0258336 11471.9
EBS_Pollock_2013 7 129 2019.5 2428.19 24654.3 9763.26 0.380392 0.43373 9614.24
EBS_Pollock_2013 5 973 2019.5 4595.57 20918 13826.9 0.958434 0.0258336 13242.5
EBS_Pollock_2013 5 974 2019.5 5516.65 25549.2 16923.6 0.958434 0.0258336 16332.5
EBS_Pollock_2013 5 975 2019.5 5137.19 23444.3 15238.6 0.958434 0.0258336 14549
EBS_Pollock_2013 4 450 2019.5 3232.52 20817.3 11185.7 0.587005 0.180097 10971.8
EBS_Pollock_2013 5 976 2019.5 5822.76 33086.6 18547.1 0.958434 0.0258336 17406.5
EBS_Pollock_2013 4 451 2019.5 2583.8 17642.6 8741.97 0.587005 0.180097 8567.91
EBS_Pollock_2013 5 977 2019.5 5287.28 27223.9 16254.2 0.958434 0.0258336 15554.6
EBS_Pollock_2013 4 452 2019.5 3527.84 24215.5 12323.5 0.587005 0.180097 11942
EBS_Pollock_2013 5 978 2019.5 4927.71 21509.8 14748.3 0.958434 0.0258336 14182.1
EBS_Pollock_2013 4 453 2019.5 3531.87 21302.1 11973 0.587005 0.180097 11819
EBS_Pollock_2013 5 979 2019.5 4849.61 37473.6 16686.6 0.958434 0.0258336 15325.8
EBS_Pollock_2013 4 454 2019.5 2791.27 20310.5 9846.9 0.587005 0.180097 9524.32
EBS_Pollock_2013 4 455 2019.5 3235.68 24819 11454.2 0.587005 0.180097 11134.5
EBS_Pollock_2013 4 456 2019.5 3407.5 24950.5 11707.6 0.587005 0.180097 11479.4
EBS_Pollock_2013 4 457 2019.5 2807.44 19101.4 9672.82 0.587005 0.180097 9399.24
EBS_Pollock_2013 4 458 2019.5 3007 19496.2 10307.8 0.587005 0.180097 9984.83
EBS_Pollock_2013 4 459 2019.5 3268.31 20315 11180.4 0.587005 0.180097 10986.2
EBS_Pollock_2013 1 790 2019.5 2214.22 17670.3 8328.04 0.43789 0.333159 8160.33
EBS_Pollock_2013 1 791 2019.5 2253.8 19448.4 8507.29 0.43308 0.339545 8425.09
EBS_Pollock_2013 1 792 2019.5 2245.26 17866.3 8444.79 0.435519 0.337084 8358.27
EBS_Pollock_2013 1 793 2019.5 2091.66 18290.2 7897.23 0.453181 0.313389 7754.79
EBS_Pollock_2013 1 794 2019.5 2186.77 16772.5 8092.31 0.440877 0.328731 8025.88
