yr bts	at
1982	2.856		4.901
1985	5.955		4.799
1988	7.289		4.675
1991	5.13		1.454
1994	5.027		2.886
1996	3.415		2.311
1997	3.8		2.591
1999	3.798		3.285
2000	5.281		3.049
2002	5.033		3.622
2004	3.863		3.307
2006	3.045		1.56
2007	4.338		1.769
2008	3.023		0.997
2009	2.282		0.924
2010	3.738		2.323
2012	3.487		1.843
2014	7.43		3.439
2016	4.9		4.1
