Year,Unit,Fleet,Estimate_metric_tons,SD_log,SD_mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,1,1,3916243.348,0.099013754,327583.6408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,1,10303380.66,0.089888819,761892.2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,1,7791917.015,0.110722008,704211.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1,1,9070401.908,0.102169519,749092.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,1,7658723.148,0.101718141,641119.9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1,1,7967388.47,0.10725097,716916.7466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,1,11561513.13,0.115874638,1137238.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,1,10450625.64,0.093951918,832121.4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,1,12964381.27,0.127218621,1380242.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,1,1,7772163.847,0.095280802,608804.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1,1,7121306.357,0.101879255,601053.9738,,,,3916.243348,10303.38066,7791.917015,9070.401908,7658.723148,7967.38847,11561.51313,10450.62564,12964.38127,7772.163847,7121.306357,8319.185169,7952.393252,7885.830961,4387.399193,5108.146778,3731.14967,5532.828316,8255.554039,6282.021579,7392.514357,12305.28793,5866.822123,7608.199694,4582.651908,7653.145972,4751.729424,3617.512202,5829.749903,4533.774393,5186.867025,6668.307838,12172.91595,10589.4866,9128.035842,9011.913627,5826.208255,9732.538529
1993,1,1,8319185.169,0.090891659,630448.941,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1,1,7952393.252,0.10277732,682936.4813,,,,327.5836408,761.8922609,704.2114939,749.0924983,641.1199819,716.9167466,1137.238564,832.1214372,1380.242802,608.804382,601.0539738,630.448941,682.9364813,790.6788144,335.7533864,383.4303788,269.6325784,492.3604647,760.0130679,484.337769,528.5333937,1016.651414,449.9863167,623.1630561,395.2726301,792.7079238,479.4599217,430.5913729,584.5527161,358.1867847,401.8058346,539.2818359,825.816068,702.956098,779.2735998,588.7860606,447.6132067,629.430355
1995,1,1,7885830.961,0.119018093,790678.8144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1,1,4387399.193,0.090826442,335753.3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1,1,5108146.778,0.088937938,383430.3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,1,3731149.67,0.08619198,269632.5784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,5532828.316,0.105288235,492360.4647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,8255554.039,0.109866662,760013.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,6282021.579,0.092576312,484337.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,7392514.357,0.083896638,528533.3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
