"BARCODE","T_TABLE","CRUISE","PERMIT","VESSEL","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","LENGTH_SEQ","PERFORMANCE","FISHING_DEPTH_FATHOMS","BOTTOM_DEPTH_FATHOMS","LENGTH","WEIGHT","SPECIES","SEX","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","SPECIMEN_NUMBER","AGE","MATURITY_CODE","MATURITY_DESCRIPTION","SPECIMEN_TYPE","SPECIMEN_TYPE_DESCRIPTION","HAUL_JOIN","PORT_JOIN","YEAR","VIABILITY","INJURY","SPECIAL_PROJECT_CODE","SAMPLE_SYSTEM","ADIPOSE_PRESENT","LANDING_REPORT_ID","HAUL_PURPOSE_CODE"
659933,"ATL_HAUL",24028,"3396","A069",2,513,56.62333,-168.79,56.56167,-168.82167,1891,1,56,66,42,NA,201,"M",2020-02-25,115,11501,NA,NA,NA,1,"Otoliths",2.4028003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329323,"ATL_HAUL",24053,"1228","A279",2,509,55.33333,-163.91667,55.35,-163.88333,194,1,25,37,46,NA,201,"F",2020-02-25,15,30,NA,NA,NA,1,"Otoliths",2.4053001228e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330864,"ATL_HAUL",24044,"3896","A080",2,517,56.31167,-168.52167,56.25667,-168.72667,1280,1,63,73,52,NA,201,"M",2020-02-25,97,1330864,NA,NA,NA,1,"Otoliths",2.4044003896e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330821,"ATL_HAUL",24044,"3896","A080",2,517,56.31167,-168.52167,56.25667,-168.72667,1290,1,63,73,48,NA,201,"F",2020-02-25,97,1330821,NA,NA,NA,1,"Otoliths",2.4044003896e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1260962,"ATL_HAUL",24009,"1607","A255",2,509,55.59,-163.47167,55.60333,-163.45833,2251,1,30,42,47,NA,201,"M",2020-02-25,178,17810,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314517,"ATL_HAUL",24009,"1607","A255",2,509,55.59,-163.47167,55.60333,-163.45833,2253,1,30,42,47,NA,201,"F",2020-02-25,178,17809,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371285,"ATL_HAUL",24016,"2943","A054",2,517,56.3,-168.43333,56.25,-168.56667,1008,1,75,87,44,NA,201,"M",2020-02-25,69,1371285,NA,NA,NA,1,"Otoliths",2.4016002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371213,"ATL_HAUL",24016,"2943","A054",2,517,56.3,-168.43333,56.25,-168.56667,1009,1,75,87,45,NA,201,"M",2020-02-25,69,1371213,NA,NA,NA,1,"Otoliths",2.4016002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329649,"ATL_HAUL",23959,"3870","A225",2,509,55.37667,-163.945,55.37667,-163.915,1413,1,35,43,47,NA,201,"M",2020-02-25,93,160,NA,NA,NA,1,"Otoliths",2.395900387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370706,"ATL_HAUL",23935,"1318","A083",2,509,55.44333,-163.73833,55.43333,-163.75167,444,1,26,38,51,NA,201,"F",2020-02-25,28,17,NA,NA,NA,1,"Otoliths",2.3935001318e+19,NA,2020,NA,NA,NA,9,NA,NA,"CA"
1370763,"ATL_HAUL",23935,"1318","A083",2,509,55.44333,-163.73833,55.43333,-163.75167,449,1,26,38,43,NA,201,"M",2020-02-25,28,16,NA,NA,NA,1,"Otoliths",2.3935001318e+19,NA,2020,NA,NA,NA,9,NA,NA,"CA"
1370752,"ATL_HAUL",23935,"1318","A083",2,509,55.44333,-163.73833,55.43333,-163.75167,451,1,26,38,45,NA,201,"M",2020-02-25,28,18,NA,NA,NA,1,"Otoliths",2.3935001318e+19,NA,2020,NA,NA,NA,9,NA,NA,"CA"
1365520,"ATL_HAUL",23928,"2770","A145",2,509,55.26667,-164.13333,55.25,-164.16667,323,1,28,40,49,NA,201,"F",2020-02-25,26,509,NA,NA,NA,1,"Otoliths",2.392800277e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1365526,"ATL_HAUL",23928,"2770","A145",2,509,55.26667,-164.13333,55.25,-164.16667,325,1,28,40,42,NA,201,"M",2020-02-25,26,510,NA,NA,NA,1,"Otoliths",2.392800277e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329351,"ATL_HAUL",24053,"1228","A279",2,509,55.33333,-163.91667,55.35,-163.88333,189,1,25,37,46,NA,201,"M",2020-02-25,15,29,NA,NA,NA,1,"Otoliths",2.4053001228e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335279,"ATL_HAUL",24025,"3794","A115",2,517,56.30667,-168.585,56.27333,-168.6,1937,1,61,92,36,NA,201,"F",2020-02-25,129,12909,NA,NA,NA,1,"Otoliths",2.4025003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1335290,"ATL_HAUL",24025,"3794","A115",2,517,56.30667,-168.585,56.27333,-168.6,1939,1,61,92,39,NA,201,"F",2020-02-25,129,12910,NA,NA,NA,1,"Otoliths",2.4025003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
390989,"ATL_OFFLOAD",23974,"5358","P015",2,509,NA,NA,NA,NA,39,NA,NA,NA,46,NA,201,"M",2020-02-25,16,390989,NA,NA,NA,1,"Otoliths",NA,2.3974005358e+19,2020,NA,NA,NA,6,NA,5971900,NA
392159,"ATL_OFFLOAD",23974,"5358","P015",2,509,NA,NA,NA,NA,39,NA,NA,NA,46,NA,201,"M",2020-02-25,16,392159,NA,NA,NA,1,"Otoliths",NA,2.3974005358e+19,2020,NA,NA,NA,6,NA,5971900,NA
1275622,"ATL_HAUL",23922,"3442","A136",2,517,56.33833,-168.4,56.33,-168.53167,1607,1,66,81,38,NA,201,"M",2020-02-25,105,10502,NA,NA,NA,1,"Otoliths",2.3922003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
682843,"ATL_HAUL",23922,"3442","A136",2,517,56.33833,-168.4,56.33,-168.53167,1620,1,66,81,54,NA,201,"F",2020-02-25,105,10501,NA,NA,NA,1,"Otoliths",2.3922003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324807,"ATL_HAUL",24029,"4063","A282",2,509,55.39833,-163.85167,55.42167,-163.745,1455,1,30,44,46,NA,201,"F",2020-02-25,93,9302,NA,NA,NA,1,"Otoliths",2.4029004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324883,"ATL_HAUL",24029,"4063","A282",2,509,55.39833,-163.85167,55.42167,-163.745,1463,1,30,44,43,NA,201,"M",2020-02-25,93,9303,NA,NA,NA,1,"Otoliths",2.4029004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328415,"ATL_HAUL",24019,"3357","A039",2,516,55.71667,-163.16667,55.78333,-162.96667,1309,1,32,45,42,NA,201,"M",2020-02-25,94,9409,NA,NA,NA,1,"Otoliths",2.4019003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328481,"ATL_HAUL",24019,"3357","A039",2,516,55.71667,-163.16667,55.78333,-162.96667,1313,1,32,45,46,NA,201,"M",2020-02-25,94,9410,NA,NA,NA,1,"Otoliths",2.4019003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336100,"ATL_HAUL",24104,"4111","A291",2,517,56.39,-168.17833,56.36167,-168.29167,2171,1,65,75,44,NA,201,"F",2020-02-25,166,1336100,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336091,"ATL_HAUL",24104,"4111","A291",2,517,56.39,-168.17833,56.36167,-168.29167,2172,1,65,75,47,NA,201,"F",2020-02-25,166,1336091,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336065,"ATL_HAUL",24104,"4111","A291",2,517,56.40167,-168.01833,56.37167,-168.08333,2242,1,62,72,44,NA,201,"M",2020-02-25,171,1336065,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336068,"ATL_HAUL",24104,"4111","A291",2,517,56.40167,-168.01833,56.37167,-168.08333,2257,1,62,72,52,NA,201,"F",2020-02-25,171,1336068,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1367980,"ATL_HAUL",24072,"3671","A105",2,509,55.41,-163.88167,55.43167,-163.85167,1266,1,30,45,50,NA,201,"M",2020-02-25,97,224,NA,NA,NA,1,"Otoliths",2.4072003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1367933,"ATL_HAUL",24072,"3671","A105",2,509,55.41,-163.88167,55.43167,-163.85167,1267,1,30,45,45,NA,201,"M",2020-02-25,97,225,NA,NA,NA,1,"Otoliths",2.4072003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1008375,"ATL_HAUL",24004,"4055","A262",2,509,55.43333,-163.75,55.43333,-163.73333,1503,1,31,43,44,NA,201,"M",2020-02-25,94,94001,NA,NA,NA,1,"Otoliths",2.4004004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1209654,"ATL_HAUL",24004,"4055","A262",2,509,55.43333,-163.75,55.43333,-163.73333,1505,1,31,43,46,NA,201,"M",2020-02-25,94,94002,NA,NA,NA,1,"Otoliths",2.4004004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314508,"ATL_HAUL",24009,"1607","A255",2,516,55.9,-162.91667,55.95,-162.93333,2370,1,34,44,46,NA,201,"M",2020-02-26,188,18809,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314593,"ATL_HAUL",24009,"1607","A255",2,516,55.9,-162.91667,55.95,-162.93333,2378,1,34,44,57,NA,201,"F",2020-02-26,188,18810,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1366583,"ATL_HAUL",23924,"417","A138",2,509,55.26333,-164.15333,55.27,-164.12,275,1,29,38,44,NA,201,"M",2020-02-26,26,2611,NA,NA,NA,1,"Otoliths",2.3924000417e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1366550,"ATL_HAUL",23924,"417","A138",2,509,55.26333,-164.15333,55.27,-164.12,277,1,29,38,46,NA,201,"M",2020-02-26,26,2612,NA,NA,NA,1,"Otoliths",2.3924000417e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1237563,"ATL_HAUL",24113,"3800","A327",2,517,56.43833,-168.83833,56.435,-168.86333,97,1,46,60,44,NA,201,"M",2020-02-26,37,3601,NA,NA,NA,1,"Otoliths",2.41130038e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1228800,"ATL_HAUL",24113,"3800","A327",2,517,56.43833,-168.83833,56.435,-168.86333,103,1,46,60,49,NA,201,"M",2020-02-26,37,3602,NA,NA,NA,1,"Otoliths",2.41130038e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324748,"ATL_HAUL",23933,"3245","A045",2,509,55.37167,-163.84167,55.38667,-163.825,1545,1,28,42,42,NA,201,"M",2020-02-26,105,233,NA,NA,NA,1,"Otoliths",2.3933003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324723,"ATL_HAUL",23933,"3245","A045",2,509,55.37167,-163.84167,55.38667,-163.825,1555,1,28,42,45,NA,201,"F",2020-02-26,105,234,NA,NA,NA,1,"Otoliths",2.3933003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324857,"ATL_HAUL",24029,"4063","A282",2,516,55.81833,-163.13,55.86,-162.94333,1532,1,32,44,43,NA,201,"F",2020-02-26,98,9801,NA,NA,NA,1,"Otoliths",2.4029004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1274971,"ATL_HAUL",24029,"4063","A282",2,516,55.81833,-163.13,55.86,-162.94333,1536,1,32,44,48,NA,201,"F",2020-02-26,98,9802,NA,NA,NA,1,"Otoliths",2.4029004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314580,"ATL_HAUL",24009,"1607","A255",2,516,55.78333,-162.98333,55.85,-162.91667,2331,1,31,41,44,NA,201,"M",2020-02-26,183,18308,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314544,"ATL_HAUL",24009,"1607","A255",2,516,55.78333,-162.98333,55.85,-162.91667,2333,1,31,41,46,NA,201,"M",2020-02-26,183,18307,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1373847,"ATL_HAUL",24079,"2810","A317",2,516,55.79333,-162.95333,55.78,-162.99,273,1,29,42,43,NA,201,"M",2020-02-26,23,59,NA,NA,NA,1,"Otoliths",2.407900281e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1373875,"ATL_HAUL",24079,"2810","A317",2,516,55.79333,-162.95333,55.78,-162.99,283,1,29,42,46,NA,201,"F",2020-02-26,23,60,NA,NA,NA,1,"Otoliths",2.407900281e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1377123,"ATL_HAUL",24074,"1116","A167",2,509,55.49167,-163.68333,55.41,-163.745,187,1,33,43,51,NA,201,"F",2020-02-26,18,1377123,NA,NA,NA,1,"Otoliths",2.4074001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1377137,"ATL_HAUL",24074,"1116","A167",2,509,55.49167,-163.68333,55.41,-163.745,190,1,33,43,45,NA,201,"F",2020-02-26,18,1377137,NA,NA,NA,1,"Otoliths",2.4074001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1289495,"ATL_HAUL",24061,"1167","A022",2,509,55.26167,-164.16667,55.285,-164.09833,264,1,31,41,44,NA,201,"M",2020-02-26,23,2313,NA,NA,NA,1,"Otoliths",2.4061001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1313929,"ATL_HAUL",24061,"1167","A022",2,509,55.26167,-164.16667,55.285,-164.09833,271,1,31,41,54,NA,201,"M",2020-02-26,23,2312,NA,NA,NA,1,"Otoliths",2.4061001167e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1377296,"ATL_HAUL",24103,"5137","A439",2,516,55.9,-162.98333,55.85,-162.98333,449,1,33,44,46,NA,201,"M",2020-02-26,28,19,NA,NA,NA,1,"Otoliths",2.4103005137e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1377233,"ATL_HAUL",24103,"5137","A439",2,516,55.9,-162.98333,55.85,-162.98333,449,1,33,44,46,NA,201,"M",2020-02-26,28,20,NA,NA,NA,1,"Otoliths",2.4103005137e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
635868,"ATL_HAUL",24100,"34279","78139",2,516,55.93333,-162.65,55.91667,-162.76667,329,1,30,45,39,NA,201,"M",2020-02-26,28,53,NA,NA,NA,1,"Otoliths",2.4100034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
664952,"ATL_HAUL",24100,"34279","78139",2,516,55.93333,-162.65,55.91667,-162.76667,338,1,30,45,54,NA,201,"F",2020-02-26,28,54,NA,NA,NA,1,"Otoliths",2.4100034279e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1220595,"ATL_HAUL",24036,"3261","A041",2,517,56.40667,-168.99833,56.38167,-169.02333,1464,1,50,62,46,NA,201,"M",2020-02-26,97,9710,NA,NA,NA,1,"Otoliths",2.4036003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1220584,"ATL_HAUL",24036,"3261","A041",2,517,56.40667,-168.99833,56.38167,-169.02333,1471,1,50,62,51,NA,201,"F",2020-02-26,97,9709,NA,NA,NA,1,"Otoliths",2.4036003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1275506,"ATL_HAUL",23922,"3442","A136",2,517,56.33,-168.98667,56.35167,-168.96167,1697,1,56,69,50,NA,201,"F",2020-02-26,110,110010,NA,NA,NA,1,"Otoliths",2.3922003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1167845,"ATL_HAUL",23922,"3442","A136",2,517,56.33,-168.98667,56.35167,-168.96167,1699,1,56,69,42,NA,201,"M",2020-02-26,110,11009,NA,NA,NA,1,"Otoliths",2.3922003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1364269,"ATL_HAUL",24108,"1652","A061",2,517,56.4,-166.61667,56.46667,-166.78333,333,1,42,56,46,NA,201,"F",2020-02-26,27,2711,NA,NA,NA,1,"Otoliths",2.4108001652e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1364203,"ATL_HAUL",24108,"1652","A061",2,517,56.4,-166.61667,56.46667,-166.78333,334,1,42,56,47,NA,201,"F",2020-02-26,27,2710,NA,NA,NA,1,"Otoliths",2.4108001652e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336157,"ATL_HAUL",23934,"208","A053",2,509,55.52861,-163.65028,55.48778,-163.70028,491,1,35,45,49,NA,201,"M",2020-02-26,34,47,NA,NA,NA,1,"Otoliths",2.3934000208e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336156,"ATL_HAUL",23934,"208","A053",2,509,55.52861,-163.65028,55.48778,-163.70028,494,1,35,45,48,NA,201,"F",2020-02-26,34,48,NA,NA,NA,1,"Otoliths",2.3934000208e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328422,"ATL_HAUL",24019,"3357","A039",2,516,55.7,-163.16667,55.76667,-162.96667,1380,1,32,42,43,NA,201,"M",2020-02-26,99,9909,NA,NA,NA,1,"Otoliths",2.4019003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328482,"ATL_HAUL",24019,"3357","A039",2,516,55.7,-163.16667,55.76667,-162.96667,1381,1,32,42,44,NA,201,"M",2020-02-26,99,9910,NA,NA,NA,1,"Otoliths",2.4019003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336067,"ATL_HAUL",24104,"4111","A291",2,517,56.37667,-167.87833,56.365,-168.01667,2327,1,67,77,37,NA,201,"F",2020-02-26,176,1336067,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336095,"ATL_HAUL",24104,"4111","A291",2,517,56.37667,-167.87833,56.365,-168.01667,2328,1,67,77,41,NA,201,"F",2020-02-26,176,1336095,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324153,"ATL_HAUL",24046,"3681","A074",2,509,55.44667,-163.75,55.42833,-163.78167,1562,1,30,41,45,NA,201,"M",2020-02-26,104,10410,NA,NA,NA,1,"Otoliths",2.4046003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1331868,"ATL_HAUL",24046,"3681","A074",2,509,55.44667,-163.75,55.42833,-163.78167,1562,1,30,41,45,NA,201,"M",2020-02-26,104,10411,NA,NA,NA,1,"Otoliths",2.4046003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1367906,"ATL_HAUL",24072,"3671","A105",2,509,55.39833,-163.86333,55.39833,-163.86167,1334,1,30,44,47,NA,201,"F",2020-02-26,102,233,NA,NA,NA,1,"Otoliths",2.4072003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1367925,"ATL_HAUL",24072,"3671","A105",2,509,55.39833,-163.86333,55.39833,-163.86167,1337,1,30,44,45,NA,201,"F",2020-02-26,102,232,NA,NA,NA,1,"Otoliths",2.4072003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314548,"ATL_HAUL",24009,"1607","A255",2,516,56.01667,-162.73333,56.06667,-162.68333,2418,1,32,43,46,NA,201,"M",2020-02-27,193,19309,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314514,"ATL_HAUL",24009,"1607","A255",2,516,56.01667,-162.73333,56.06667,-162.68333,2421,1,32,43,52,NA,201,"M",2020-02-27,193,19310,NA,NA,NA,1,"Otoliths",2.4009001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336032,"ATL_HAUL",24104,"4111","A291",2,513,56.52833,-168.03333,56.51,-167.96167,2474,1,48,58,44,NA,201,"M",2020-02-27,186,1336032,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336031,"ATL_HAUL",24104,"4111","A291",2,513,56.52833,-168.03333,56.51,-167.96167,2476,1,48,58,47,NA,201,"M",2020-02-27,186,1336031,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336033,"ATL_HAUL",24104,"4111","A291",2,513,56.535,-167.20333,56.53167,-167.36667,2415,1,48,58,48,NA,201,"F",2020-02-27,181,1336033,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336082,"ATL_HAUL",24104,"4111","A291",2,513,56.535,-167.20333,56.53167,-167.36667,2416,1,48,58,51,NA,201,"F",2020-02-27,181,1336082,NA,NA,NA,1,"Otoliths",2.4104004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324744,"ATL_HAUL",23933,"3245","A045",2,509,55.46333,-163.64,55.44333,-163.67167,1603,1,26,42,49,NA,201,"F",2020-02-27,110,244,NA,NA,NA,1,"Otoliths",2.3933003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1324752,"ATL_HAUL",23933,"3245","A045",2,509,55.46333,-163.64,55.44333,-163.67167,1604,1,26,42,51,NA,201,"F",2020-02-27,110,245,NA,NA,NA,1,"Otoliths",2.3933003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286790,"ATL_OFFLOAD",24080,"5306","P001",2,509,NA,NA,NA,NA,2109,NA,NA,NA,45,NA,201,"M",2020-02-27,183,417,NA,NA,NA,1,"Otoliths",NA,2.4080005306e+19,2020,NA,NA,NA,6,NA,5972477,NA
1286783,"ATL_OFFLOAD",24080,"5306","P001",2,509,NA,NA,NA,NA,2111,NA,NA,NA,47,NA,201,"M",2020-02-27,183,416,NA,NA,NA,1,"Otoliths",NA,2.4080005306e+19,2020,NA,NA,NA,6,NA,5972477,NA
1330019,"ATL_HAUL",24132,"134","A128",2,513,56.5,-168.01667,56.5,-167.93333,50,1,52,62,51,NA,201,"F",2020-02-27,24,241,NA,NA,NA,1,"Otoliths",2.4132000134e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376116,"ATL_HAUL",24131,"901","A065",2,516,55.95,-162.9,56.01667,-162.88333,45,1,32,44,43,NA,201,"M",2020-02-27,5,501,NA,NA,NA,1,"Otoliths",2.4131000901e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376117,"ATL_HAUL",24131,"901","A065",2,516,55.95,-162.9,56.01667,-162.88333,48,1,32,44,46,NA,201,"M",2020-02-27,5,502,NA,NA,NA,1,"Otoliths",2.4131000901e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371235,"ATL_HAUL",24016,"2943","A054",2,517,56.46667,-168.65,56.4,-168.7,1082,1,45,57,45,NA,201,"M",2020-02-27,74,1371235,NA,NA,NA,1,"Otoliths",2.4016002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1371201,"ATL_HAUL",24016,"2943","A054",2,517,56.46667,-168.65,56.4,-168.7,1085,1,45,57,49,NA,201,"M",2020-02-27,74,1371201,NA,NA,NA,1,"Otoliths",2.4016002943e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329639,"ATL_HAUL",23959,"3870","A225",2,509,55.43333,-163.84667,55.43,-163.85333,1499,1,34,45,44,NA,201,"M",2020-02-27,98,170,NA,NA,NA,1,"Otoliths",2.395900387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1329696,"ATL_HAUL",23959,"3870","A225",2,509,55.43333,-163.84667,55.43,-163.85333,1506,1,34,45,49,NA,201,"F",2020-02-27,98,171,NA,NA,NA,1,"Otoliths",2.395900387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370817,"ATL_HAUL",23946,"1998","A151",2,509,55.65,-163.25333,55.615,-163.32833,213,1,29,40,48,NA,201,"M",2020-02-27,19,42,NA,NA,NA,1,"Otoliths",2.3946001998e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370879,"ATL_HAUL",23946,"1998","A151",2,509,55.65,-163.25333,55.615,-163.32833,215,1,29,40,50,NA,201,"M",2020-02-27,19,41,NA,NA,NA,1,"Otoliths",2.3946001998e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376920,"ATL_HAUL",24096,"425","A102",2,516,56.00667,-163.125,56.03,-162.85667,289,2,30,44,47,NA,201,"M",2020-02-27,27,33,NA,NA,NA,1,"Otoliths",2.4096000425e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376947,"ATL_HAUL",24096,"425","A102",2,516,56.00667,-163.125,56.03,-162.85667,289,2,30,44,47,NA,201,"M",2020-02-27,27,34,NA,NA,NA,1,"Otoliths",2.4096000425e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
667269,"ATL_HAUL",24034,"249","A037",2,516,56.03,-162.85333,56.05667,-162.81,353,1,32,44,45,NA,201,"M",2020-02-27,33,667269,NA,NA,NA,1,"Otoliths",2.4034000249e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
667270,"ATL_HAUL",24034,"249","A037",2,516,56.03,-162.85333,56.05667,-162.81,353,1,32,44,45,NA,201,"M",2020-02-27,33,667270,NA,NA,NA,1,"Otoliths",2.4034000249e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1330032,"ATL_HAUL",24132,"134","A128",2,513,56.5,-168.01667,56.5,-167.93333,42,1,52,62,48,NA,201,"M",2020-02-27,24,242,NA,NA,NA,1,"Otoliths",2.4132000134e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1374394,"ATL_HAUL",24065,"4194","A574",2,521,56.45,-170.35,56.35,-170.2,294,1,52,64,46,NA,201,"M",2020-02-27,30,3008,NA,NA,NA,1,"Otoliths",2.4065004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1374342,"ATL_HAUL",24065,"4194","A574",2,521,56.45,-170.35,56.35,-170.2,296,1,52,64,48,NA,201,"M",2020-02-27,30,3009,NA,NA,NA,1,"Otoliths",2.4065004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1370357,"ATL_OFFLOAD",23939,"5310","P009",2,509,NA,NA,NA,NA,371,NA,NA,NA,43,NA,201,"M",2020-02-27,85,1370357,NA,NA,NA,1,"Otoliths",NA,2.393900531e+19,2020,NA,NA,NA,6,NA,5972277,NA
1370330,"ATL_OFFLOAD",23939,"5310","P009",2,509,NA,NA,NA,NA,373,NA,NA,NA,45,NA,201,"M",2020-02-27,85,1370330,NA,NA,NA,1,"Otoliths",NA,2.393900531e+19,2020,NA,NA,NA,6,NA,5972277,NA
1368525,"ATL_HAUL",24051,"3010","A063",2,509,55.24694,-164.25694,55.27806,-164.18444,165,1,34,45,45,NA,201,"F",2020-02-27,11,15,NA,NA,NA,1,"Otoliths",2.405100301e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328405,"ATL_HAUL",24019,"3357","A039",2,509,55.6,-163.36667,55.61667,-163.46667,1449,1,35,45,49,NA,201,"M",2020-02-27,104,10410,NA,NA,NA,1,"Otoliths",2.4019003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
