"","All_1982","All_1983","All_1984","All_1985","All_1986","All_1987","All_1988","All_1989","All_1990","All_1991","All_1992","All_1993","All_1994","All_1995","All_1996","All_1997","All_1998","All_1999","All_2000","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018"
"30",522369009.025817,2027469835.84673,1683643503.39293,2422733262.15385,1090814130.1531,800925996.158203,1253945557.25403,1889340355.05682,1789644660.13143,1248888810.81459,1154589537.38475,1198051904.78895,493337381.797991,895327582.12296,993076956.678565,1243404710.51556,941922801.918852,949925356.355898,988936387.946825,1187462012.89298,1048809517.21207,1236528601.55949,826368175.737194,1217597677.97729,578160396.923257,2308149781.12448,2070052002.9453,807503356.771005,5491385991.01033,129898401539.677,4015264128.47603,1334607241.91615,3287377701.46325,2238067579.84156,2969759599.73814,1610674914.80107,1023384417.51442,516441389.863882,1971561340.88533,1663135585.24815,2326230765.874,1058339233.57244,784275179.91713,1245281614.73077,1880739335.06054,1759992688.84684,1199583717.35991,1111423542.31482,1144932441.24466,450807526.670437,865823689.38061,963084046.377166,1223457635.14739,915811803.180734,936633251.355255,952572886.95166,1155681544.78501,1006214084.35102,1133756810.7641,765450398.452448,1166194116.74429,571067615.043548,2300731534.5692,2066698888.70897,804284686.121442,5488591542.7718,129599887795.616,3997742398.34018,1305886608.77462,3154661064.35146,1893117509.3479,2510562414.01656,1490186518.10527,983134421.635453,5927619.16061189,55908494.961636,20507918.1445588,96502496.2771463,32474896.5808037,16650816.2406353,8663942.5242769,8601019.99651068,29651971.2859029,49305093.4539592,43165995.0687971,53119463.5446682,42529855.1275941,29503892.7426568,29992910.3014293,19947075.3679457,26110998.7378999,13292105.0014105,36363500.9948106,31780468.1081297,42595432.8611498,102771790.795408,60917777.2846265,51403561.2327237,7092781.88042007,7418246.55485481,3353114.23656349,3218670.64948941,2794448.23828768,298513744.062097,17521730.1359273,28720633.1414205,132716637.111361,344950070.493417,459197185.72174,120488396.6955,40249995.8789663
"31",200497308.932044,1174473514.06925,1010670613.32469,1432285117.2424,797132619.060111,515537058.36884,642460846.029634,867752248.256216,995868607.291842,732480525.741379,641482161.615347,869693813.68996,955800180.631636,556639993.994562,510168325.750064,703756742.245105,456600474.08618,342362345.475116,669618136.263519,421671654.411007,536352227.021657,1169329060.58812,584432847.378685,758696470.429049,447309858.579421,1103818580.58119,1349252424.90138,474622221.599855,1324100263.60239,4015264128.47603,160228871277.445,4964808883.46816,2806600256.3011,1702621445.24143,1740382516.13747,653133179.428283,488849780.727262,187390639.226017,1087676423.42315,964677080.735078,1237424133.76551,727846550.18011,476906510.639753,627535456.038131,839681216.237755,951288895.319834,673319093.690895,567553795.858976,763353898.483884,878520973.662699,505243579.820541,457223644.103965,652034709.872221,397528737.8762,316156704.735639,609479359.599274,366206291.890665,467938594.774044,958382789.568291,487131140.345224,682056590.186487,435522475.954216,1089599048.99336,1340172810.3155,470520341.673513,1320760832.45142,3976831423.67269,159845639173.315,4853946275.4506,2400554880.07004,1042929878.1299,948736319.368896,552331613.773559,396186737.56913,13106669.705483,86797090.6461979,45993532.5895068,194860983.475854,69286068.8800741,38630547.7289119,14925389.9919563,28071032.0185451,44579711.9724548,59161432.0502057,73928365.7558963,106339915.20623,77279206.9689531,51396414.1741387,52944681.6461102,51722032.3728002,59071736.2098978,26205640.73979,60138776.6641189,55465362.5204068,68413632.2476454,210946271.019834,97301707.0334039,76639880.242467,11787382.6254781,14219531.5876818,9079614.58595449,4101879.92631382,3339431.15086729,38432704.8035382,383232104.130459,110862608.017536,406045376.230883,659691567.111405,791646196.76867,100801565.654536,92663043.158133
"32",499384598.043372,373983704.597894,1227767919.61403,1494322159.31086,810274716.461065,75619184.022489,1080807678.95903,640484666.488516,2901879184.68134,397504103.291024,1007684537.82365,764034745.881262,1165101329.21908,1935950734.12845,637782753.256441,817468366.054133,532477968.440946,1285334479.85326,970535795.193688,430822817.37358,1271305364.93068,2008726738.52072,537523923.609136,697839882.746429,954452497.488475,1778896968.13316,1212589528.66214,1349052323.00663,1068933560.68248,1334607241.91615,4964808883.46816,291548912046.62,8427455656.26786,3428993496.73004,2870548515.91925,1205369330.15848,1145649775.95127,471956493.471141,245584515.164115,1166831431.2217,1076853892.30295,696189310.336581,9096568.46544209,1051694957.73131,574240763.436563,2842225922.21208,302332811.77657,906295713.486502,589207548.092504,1035305630.9809,1832539424.09497,542032170.497112,708004515.17678,391082717.676131,1228615132.73113,838815357.603714,329069053.318129,1140477316.56019,1581173044.12348,373104045.332036,565757966.729203,931753018.712678,1742693307.78227,1183305003.79992,1338126577.67397,1062193297.67266,1264965960.60588,4812131473.62273,290513164486.527,7110400778.94422,1792468538.49607,1602260671.41216,1052896106.84867,965057236.751701,27428104.5711395,128399189.433919,60936488.3922018,417468267.005513,114085406.124595,66522615.5566771,29112721.2284394,66243903.0521653,59653262.4706386,95171291.5137904,101388824.336267,174827197.789041,129795698.238195,103411310.03374,95750582.7593594,109463850.87713,141395250.764628,56719347.1227173,131720437.589617,101753764.055593,130828048.370586,427553694.397267,164419878.276994,132081916.01699,22699478.7764584,36203660.3504672,29284524.8624902,10925745.3325713,6740263.00961718,69641281.3107231,152677409.845493,1035747560.09355,1317054877.32332,1636524958.23393,1268287844.50716,152473223.309769,180592539.199561
"33",610656442.27025,4104913706.8954,3072028870.24659,4731239044.44822,1815848794.43232,1542916174.83996,2052036004.44442,3340396261.73714,2699659665.07604,1814183079.78086,2555081891.9299,2638652194.55469,2085986750.35101,1767909227.77543,2028698156.26314,2994715747.32218,2023272183.41924,1636003596.71036,2028203794.25101,1883106610.88349,2042669471.08964,2764471468.7942,1914581268.58016,2122626627.68902,931706957.307878,3254647174.6413,3263680415.3325,807095925.951605,1444426093.69538,3287377701.46325,2806600256.3011,8427455656.26788,684847166501.733,30404132146.4469,19888047392.0812,3432597100.91198,2021500337.51429,462405875.009363,3164989202.46929,2609956927.79325,3049636390.53325,1170198697.5779,1131422231.02792,1902987802.71066,3006205310.37203,2296828463.6703,1326441204.40817,1922179782.7292,1686768674.17929,1406267411.88507,1289093919.48134,1516501092.11188,2447070906.75618,1432942735.68158,1379113344.11409,1459382334.40476,1386242959.3385,1390859882.73375,961484950.396831,1075090944.97508,1513414974.50779,822464710.639338,3111269404.72324,3161650610.44722,766255653.714815,1411068323.45678,3020448159.11162,2262567972.75561,6854532043.50032,661661036360.453,13240189731.7984,6094844867.78602,2474763028.85806,1198769936.67309,148250567.258226,939924504.426588,462071942.452929,1681602653.90946,645650096.854672,411493943.811174,149048201.735733,334190951.365556,402831201.408494,487741875.371055,632902109.198436,951883520.376095,679719338.465992,478815308.294726,512197064.151327,547644840.56556,590329447.737237,256890252.597863,568821459.84552,496863651.545325,651809588.356108,1802986518.39738,839490323.604799,609211653.180701,109242246.670031,143377769.917194,102029804.885771,40840272.2366503,33357770.2380984,266929542.352686,544032283.545572,1572923612.76734,23186130141.2784,17163942414.6482,13793202524.2958,957834072.053451,822730400.841192
"34",765643843.455476,3562898300.5851,2362974023.78116,4842844857.7007,1901425458.62349,1521008086.474,1423356178.52581,2136196797.37119,2234671925.4495,1172688282.49089,2037425481.52421,2853189831.14592,2247629095.78069,1764176201.38525,2036426760.02719,2283922947.63126,1949019638.30724,1151427914.73418,2081342398.45174,1493594005.65807,2279525510.558,4344028306.08207,2507794235.06029,1974506411.39604,862229466.661937,2408040291.01808,1923469691.76827,645770111.763981,733254155.832793,2238067579.84157,1702621445.24143,3428993496.73004,30404132146.4469,496787724610.984,59641396838.7668,2942798673.03256,3331541668.53231,485563781.727256,1808758720.52035,1516861249.82497,1766355704.43774,773300687.691744,793075799.380066,1160205518.1289,1550463916.82829,1506405669.12484,187969193.835682,855949465.533849,1019657659.88721,977754688.009756,853315505.113881,1069963643.12672,1280844697.37196,864692864.249224,682208711.550641,1034463847.27482,597822641.009891,1052742122.24353,981870750.456327,925815587.683375,910656102.358625,674280983.499876,2154787089.94421,1744233737.67528,570501212.409085,676916573.187428,1785857142.79842,866407677.049229,1302639498.703,12296941492.3773,399373049078.276,7681687972.16079,129426536.230918,1183664828.25866,280080061.726945,1754139580.06515,846112773.955914,3076489153.26179,1128124770.93226,727932287.093665,263150660.398684,585732880.542974,728266256.324253,984719088.655977,1181476015.9892,1833532171.2593,1269874407.77097,910860696.271515,966463116.900441,1003078250.2591,1084326774.05791,469219203.1838,1046878551.17666,895771364.64824,1226783388.3143,3362157555.62574,1581978647.37662,1063850309.0375,187948483.162266,253253201.073624,179235954.093133,75268899.3549051,56337582.645242,452210437.043387,836213768.192202,2126353998.02739,18107190654.069,97414675532.7069,51959708866.6079,2813372136.79983,2147876840.27368
"35",1397189700.70996,6772032404.55022,5680958395.34314,4681602480.77053,1895016085.65548,1652153380.06973,3188979556.5864,3039274142.55207,4251069367.1871,2010864646.62147,4301604827.54381,6636000519.52857,2849602668.0354,6335553436.82983,3666736995.91022,3902888566.58512,1704178595.67359,2497928809.23441,5041374082.69026,3935460329.28706,3934458220.72165,4842625858.88145,3495700399.7348,3102722837.84136,484094005.026481,2014624625.09533,1621086937.18931,738724312.620392,1003607442.21545,2969759599.73814,1740382516.13747,2870548515.91926,19888047392.0812,59641396838.7668,624806590427.802,25212033495.184,5276586295.2502,1087217807.17439,4773139527.01422,4739795623.91472,1079357988.70222,657781745.657774,840050574.276554,2906938810.58562,2381344609.60324,3433484733.00377,737880501.388882,2900776493.08491,4418910434.622,1388198097.85641,5294862865.94317,2527805421.47561,2738328144.47505,438841334.402824,1979338003.80196,3892096760.82259,2933076676.89293,2566466050.23178,920992807.034827,1678554538.86223,1957581435.03232,294117929.366814,1747517972.08121,1431010428.57946,660108358.587906,944349415.990433,2501057780.37112,908991864.73489,907085520.476427,5215841554.12199,6550440749.28111,398748361002.976,17018723137.6941,1713498846.02562,309971893.534303,1998892877.53643,941162771.428089,3602244492.0678,1237234339.99839,812102805.792941,282040746.002831,657929532.948832,817584634.182113,1272984145.23406,1400828334.45772,2217090084.90729,1461404570.17902,1040690570.88677,1138931574.43455,1164560422.10988,1265337261.2707,518590805.432468,1149277321.86743,1002383652.39416,1367992170.48959,3921633051.8466,1817145860.87223,1145141402.80925,189976075.659626,267106653.01393,190076508.609954,78615954.0325523,59258026.2249366,468701819.367137,831390651.402613,1963462995.44332,14672205837.9585,53090956089.4841,226058229424.832,8193310357.48746,3563087449.22465
"36",584044297.615699,3489977717.66302,5075151182.13661,2930068241.19787,915223092.974206,835223011.877452,2570625134.17461,1531414633.74319,2257480045.02207,2000779960.80228,2191661668.6391,2756577187.13783,1837197555.47981,4439979637.32947,1826478980.75237,2008265829.76229,519279421.875993,1312091051.41046,3415801124.49692,1807702285.28973,2021023553.76225,2259784206.21095,1242911484.69182,1645973607.76528,239367748.940078,536134718.952265,775761977.610566,1114684967.90106,788412059.485278,1610674914.80107,653133179.428284,1205369330.15848,3432597100.91199,2942798673.03257,25212033495.184,360384150072.628,6550122142.46941,555844444.757489,3331005115.8727,4966318974.53853,2395820444.3362,781433289.239362,754935127.275955,2533908379.26353,1458133798.55241,2173351025.49181,1769363764.69371,2063554796.63379,2551931872.49285,1714451477.55123,4350512983.89261,1740390179.94745,1908561038.70036,413207556.79866,1255001140.02423,3299141064.91148,1698835673.56297,1916852120.925,1954704024.04547,1131332733.55166,1553841239.32681,220647842.511217,504478276.305748,754574997.790142,1107455984.42826,781262500.464635,1579937697.96856,599702651.349339,1133277602.50921,3192803032.40936,2640284479.50654,23941192863.2038,315443899171.098,5234497876.36842,28199852.8577324,158972601.790361,108832207.598105,534247796.860277,133789803.734786,80287884.6013399,36716754.9111542,73280835.1909122,84129019.5314097,231416196.107885,128106872.005001,204645314.644997,122746077.928618,89466653.4369724,86088800.8049366,99704791.0618068,106071865.077232,57089911.386558,116660059.585237,108866611.726829,104171432.837347,305080182.165499,111578751.140107,92132368.4383186,18719906.4293205,31656442.6462607,21186979.8205842,7228983.47273422,7149559.02055027,30737216.8327709,53430528.0789577,72091727.6490982,239794068.502582,302514193.526355,1270840631.97995,44940250901.5317,1315624266.10098
"37",561502523.152007,1354365580.71232,2564317809.35501,2123405647.68186,1152256036.376,334598719.493587,1339252276.5747,996057457.557968,1491518568.77509,1118733486.47496,943286463.74129,918742868.651459,1538233269.84095,1491270986.45943,861758231.847553,906337079.646528,572871263.473917,950422375.171511,1494328358.78321,989567257.206148,1112813100.1307,2921428119.96674,1040106286.70872,1554134429.40838,577249502.805588,1391075999.26532,626127010.760202,1080793982.10013,884599330.593178,1023384417.51442,488849780.727263,1145649775.95127,2021500337.5143,3331541668.53231,5276586295.2502,6550122142.4694,240192011067.235,520183522.402754,1096766229.44866,2431670899.10321,1577118569.3457,982842833.848163,226668154.53456,1296969639.43604,899174326.582941,1357731294.87262,800713393.013559,718516246.170047,581307278.395718,1327512332.12829,1341833289.20663,716570701.116191,757825774.789172,409187616.705775,873737124.481447,1321540144.49615,833909801.33754,937604193.96772,2441431043.34127,831609532.25808,1421164856.91003,552872102.23503,1356636505.69745,603244003.896357,1070604498.78229,875808085.804273,976209303.66609,418339414.13838,1014208669.29069,1340085229.50131,1788645994.03629,2964895071.49022,4582044994.92578,198229879890.141,41319000.74934,257599351.263664,132646910.25184,546287078.336467,169413202.527867,107930564.959078,42282637.1386534,96883130.9750086,133787273.902277,318020093.461626,224770217.571341,337435590.255717,210720937.712668,149437697.252747,145187530.731347,148511304.857355,163683646.768167,76685250.6899249,172788214.287078,155657455.868585,175208906.162931,479997076.625488,208496754.450611,132969572.49843,24377400.5704798,34439493.5678926,22883006.8638413,10189483.317845,8791244.78893748,47175113.8482659,70510366.5888727,131441106.66063,681415108.013004,1542895674.49596,2311691223.76009,1968077147.54355,41962131177.0936
"38",107439896287.09,5340756885.26015,1506131436.60656,906930398.677565,972314190.437029,236346125.811149,752231400.251764,695935908.295582,1841132132.53026,162192127.269245,394112545.975403,579527763.710405,782300320.475726,510346008.421885,456687780.234982,376385710.466996,197293331.786625,666054258.626192,461002807.943957,566059146.534768,545701722.332417,219131928.999787,263578915.575154,367440983.10263,313474180.019293,601714661.794446,397819190.86608,335896822.267299,616396713.443567,516441389.86388,187390639.226015,471956493.471139,462405875.009373,485563781.727253,1087217807.17439,555844444.757488,520183522.40275,107329971701.856,5443267629.35284,1552585736.04741,861902326.628729,1002301765.31623,263765162.355231,768789829.277931,718452945.896134,1864854939.54085,158086015.523655,424671475.762057,613922495.627617,813378944.556488,526316824.052328,472865285.682191,403535947.039446,216920411.932252,682772529.564257,489903129.948081,589673514.802768,560989667.578347,215412694.21398,261106934.526816,370607159.899635,318062559.665367,605318845.629007,400301448.401579,336417529.99096,618115705.759162,521448796.760849,199696466.25854,490337130.514726,551446937.710752,587187436.183583,1150177408.94256,510503996.863644,486125337.700558,109924585.234686,-102510744.092777,-46454299.4407694,45028072.0494968,-29987574.8792666,-27419036.5439691,-16558429.0265677,-22517037.6005987,-23722807.0108318,4106111.74572934,-30558929.786304,-34394731.917329,-31078624.0807727,-15970815.630522,-16177505.4472201,-27150236.5723908,-19627080.1455699,-16718270.938278,-28900322.0040547,-23614368.2680387,-15287945.2459414,3719234.78579269,2471981.0483828,-3166176.79694386,-4588379.64624876,-3604183.83447876,-2482257.53554726,-520707.723648544,-1718992.31552828,-5007406.89710187,-12305827.032548,-18380637.0435941,-89041062.7012326,-101623654.456175,-62959601.7682474,45340447.8940867,34058184.7021953
"39",5469831671.63437,576684588864.785,25225029639.4985,8321446734.55119,3015417262.96594,2030457366.02792,3029678162.48463,2617653942.00637,2499043438.27098,2307176010.04223,1963345030.54684,2229723224.55651,2364217073.32566,1148968296.87997,1942022052.18241,2105275249.20128,882497551.104825,792186058.821855,2764103678.04994,2007221098.01619,1565023850.18483,380521419.602931,1261353796.35711,1825732439.91237,156003727.937556,900999798.221111,1484914609.92665,590465287.645322,1249243407.83637,1971561340.88532,1087676423.42315,245584515.164111,3164989202.46928,1808758720.52034,4773139527.01422,3331005115.8727,1096766229.44867,5443267629.35285,572424945643.531,24958601270.4344,8186818228.14488,2907761547.33823,1988209752.90293,3009774418.80427,2597315930.15022,2427416659.63389,2232817452.73509,1878163086.78677,2177397591.31049,2304373955.64587,1127585987.30312,1925509813.77065,2087484865.67036,898089887.142269,769504111.369031,2712275468.99035,1946337188.23942,1528910652.07959,460054315.583385,1245160474.52625,1785753821.35939,138363470.901403,891677766.830052,1482528287.70097,587240729.637346,1244349417.16545,1973710056.56497,1078940343.45787,228183734.602559,3153487610.96103,1769416427.89977,4802599118.41885,3226652282.76159,1187711989.64872,26564042.27668,4259643221.25507,266428369.063415,134628506.395531,107655715.627963,42247613.1233703,19903743.683533,20338011.8570848,71626778.6430689,74358557.3033471,85181943.7560163,52325633.2471807,59843117.6799638,21382309.5780289,16512238.4119061,17790383.5301179,-15592336.0382967,22681947.4559394,51828209.0582282,60883909.7774289,36113198.1057675,-79532895.9803687,16193321.8304635,39978618.5518278,17640257.0391473,9322031.38941853,2386322.22659667,3224558.0076416,4893990.67000593,-2148715.67758539,8736079.96553521,17400780.5608829,11501591.5067814,39342292.6204281,-29459591.404568,104352833.111075,-90945760.2000705
"40",1576113752.20887,25170168840.9852,501824973109.396,25604572344.6006,5993306486.63632,2333372056.19208,5259603524.45767,4522105512.47434,4591889809.79545,2790068555.57869,2693392038.71761,1582672003.20942,3853705751.19815,4148257165.71404,1758300630.86137,2030247421.82416,943835872.525743,1172873539.88566,3996713579.50019,2410882753.78332,2122450797.36677,5416510390.53596,1675709421.9026,3493631171.07768,-207046030.511678,-1900512575.52291,132584718.413356,2899107022.39681,1532474259.90863,1663135585.24815,964677080.735081,1166831431.2217,2609956927.79325,1516861249.82497,4739795623.91472,4966318974.53853,2431670899.10321,1552585736.04741,24958601270.4343,500423399528.647,24952131099.5292,5809885206.14176,2285474491.02203,5227496780.64918,4492424789.66575,4522333108.48066,2668326218.43588,2567799978.74099,1460248175.27253,3716975765.26417,4070309816.50438,1732383608.64466,1991509269.6711,919012800.785492,1112411125.97863,3877405553.08436,2290076694.34714,2068369591.77857,5346396414.24918,1675832093.83998,3412883726.5563,-235749288.050669,-1938964280.18087,107043822.319524,2889086616.7034,1526782690.9798,1649802646.2158,901556518.617968,1079712378.76166,2479440076.56637,1653046431.44287,5511054285.73533,4809751612.71559,2396281721.12674,23528016.1588188,211567570.55126,1401573580.74902,652441245.065631,183421280.49463,47897565.169248,32106743.8100405,29680722.8091422,69556701.3184464,121742337.140445,125592059.974591,122423827.937329,136729985.934124,77947349.2101876,25917022.2167929,38738152.1525647,24823071.7397853,60462413.9086496,119308026.415038,120806059.436485,54081205.5884491,70113976.2869212,-122671.937629614,80747444.520749,28703257.5407941,38451704.6570631,25540896.0943482,10020405.6931635,5691568.92838579,13332939.0334686,63120562.1172656,87119052.459651,130516851.22624,-136185181.617665,-771258661.820865,156567361.82327,35389177.9764291
"41",803504206.385036,7665772510.62948,24549304868.4984,547002677624.103,17611992284.5813,2708826610.84756,3388426304.14616,3545054580.32096,3171647293.17372,2253238996.80819,1608214722.59932,1033248698.57887,1724068638.14114,1486604369.94443,1334443572.79752,1897060829.95783,1557493628.4641,965134477.988543,1869825865.14169,1152184297.29026,1166922445.75831,2578539289.48929,716018147.909085,2090830694.09557,388798864.796236,1201413132.25573,2173571745.52569,1208143657.78296,1945554519.94717,2326230765.874,1237424133.76551,1076853892.30294,3049636390.53325,1766355704.43773,1079357988.70222,2395820444.33621,1577118569.34569,861902326.628732,8186818228.14487,24952131099.5292,543546814069.175,18144780316.2305,2978066901.63864,3438138313.82031,3689200502.08245,3270360909.66516,2255589734.57975,1738742251.26633,1295263700.60261,1857094427.22739,1590625609.12168,1475311569.45361,2055449071.85133,1718129032.64248,1011759317.67778,1954545335.61017,1227992840.73341,1297864092.53093,3007740379.81316,917172533.21501,2153742116.31581,400271087.589937,1220376727.64031,2192130980.70592,1211519156.66232,1948586102.73121,2358131543.97347,1283939761.74863,1153877883.65898,3548673629.3685,2680685266.58238,2506819133.0263,2237529760.7652,1666400585.62564,-58398120.2467081,-521045717.514949,-402826231.031269,3455863554.92126,-532788031.64895,-269240290.792063,-49712009.6719753,-144145921.76094,-98713616.4880837,-2350737.77343731,-130527528.669487,-262015002.022942,-133025789.086146,-104021239.176592,-140867996.656013,-158388241.894036,-160635404.178889,-46624839.687505,-84719470.4693029,-75808543.4427664,-130941646.772365,-429201090.323795,-201154385.306166,-62911422.2209178,-11472222.7919605,-18963595.3855863,-18559235.17964,-3375498.87955344,-3031582.78459195,-31900778.0982732,-46515627.9829336,-77023991.3563717,-499037238.836133,-914329562.144968,-1427461144.32398,158290683.570653,-89282016.2799617
"42",1005766820.76649,2940498053.34791,5827335979.78383,18301811727.6296,408198895029.444,10549819674.3925,3794035555.66545,2721963982.06165,4305760503.80065,967863613.837172,1142776387.83626,1266169691.73201,2214137635.77144,1086353716.4534,357970331.459154,725720979.735735,609223368.180308,978715660.245201,913097293.23896,843588941.685369,645379961.416635,2848859653.93158,479428234.521458,1294162907.19702,241905079.024258,137188114.248724,772408456.569905,961538503.431963,1057984466.16982,1058339233.57244,727846550.180108,696189310.336581,1170198697.5779,773300687.691735,657781745.657776,781433289.23936,982842833.848165,1002301765.31623,2907761547.33823,5809885206.14177,18144780316.2305,406423583784.335,10558398316.5913,3792213592.85879,2712385397.78553,4294073624.3088,941626418.02348,1127594325.6324,1255141634.97543,2195181282.96368,1070139171.58372,348619263.341905,711957704.147551,579715336.476424,966895209.357759,885362261.080916,822002482.585218,625908817.683278,2776891152.05898,460061875.173889,1266238411.68725,235552777.696033,128910140.298046,766539857.713736,958993579.77494,1056204392.38226,1052947376.8341,722188120.063995,689002622.169765,1207623219.41434,963144168.027488,1002975782.82933,728282744.453452,999815061.426815,3465055.44883259,32736506.0098641,17450773.6418908,157031411.395627,1775311245.10942,-8578642.19927902,1821962.80744848,9578584.27642256,11686879.4939486,26237195.8123749,15182062.2027087,11028056.7568931,18956352.8077977,16214544.8700438,9351068.11729464,13763275.5879211,29508031.7036187,11820450.8884006,27735032.1575988,21586459.1003538,19471143.733555,71968501.8726247,19366359.3474689,27924495.50939,6352301.32919938,8277973.95012216,5868598.85648964,2544923.65691228,1780073.78725558,5391856.73899668,5658430.1161862,7186688.16653781,-37424521.8368228,-189843480.33562,-345194037.171651,53150544.7861729,-16972227.5786645
"43",270172405.670168,2032931429.6228,2325677696.58496,3042665275.00011,10576091800.1038,515681550026.107,18116242751.2998,2711266540.51472,1911812161.36104,954089361.561422,770734105.873223,691762957.495404,840904085.023501,490641477.071668,658313790.929396,661917523.199353,434624646.974711,163571177.586109,1145560946.07611,514912039.563432,258159286.993086,418669426.11358,466191046.086278,685008794.824585,29327275.0863826,196185455.436703,684530906.750507,166760913.341207,437783438.667832,784275179.917131,476906510.639755,9096568.46544752,1131422231.02792,793075799.380067,840050574.276565,754935127.275954,226668154.534561,263765162.355232,1988209752.90293,2285474491.02203,2978066901.63863,10558398316.5913,514708535810.81,18114126109.0554,2707198022.02088,1882192970.58754,929661975.611701,740282576.290445,673520454.21131,824732809.970409,485249056.108422,660875123.593801,667471014.007553,455981074.864832,156876014.248583,1136149747.96775,498120032.224004,254910077.671501,467848951.027942,465040340.42825,682713043.861506,24240157.558105,193668301.395729,686029235.062393,166323731.146737,436117127.449853,783319650.797413,469963778.349734,-414813.344916284,1117498565.65728,792712699.592904,957452197.587003,711148542.404657,261353287.070003,6407243.31527069,44721676.7198498,40203205.5629474,64598373.3622388,17693483.5125063,973014215.297931,2116642.24420527,4068518.49375837,29619190.7731023,24427385.949803,30451529.5830483,18242503.2839531,16171275.0531128,5392420.96313695,-2561332.66440792,-5553490.80812133,-21356427.8900583,6695163.33737801,9411198.10847485,16792007.3393806,3249209.3215504,-49179524.9143446,1150705.65803932,2295750.96316056,5087117.52810299,2517154.04114581,-1498328.31200498,437182.19447573,1666311.21805422,955529.119582566,6942732.28999439,9511381.81042462,13923665.3707409,363099.787226833,-117401623.310484,43786584.8713467,-34685132.5354504
"44",744634822.22015,2910323790.66342,5175101838.45633,3586914705.81979,3723817450.39713,17967626649.2492,1300667076772.01,13868031334.2521,6324464112.60583,2794259632.34859,2494473854.37804,1369292952.80507,2178812349.26654,2913544961.73729,1140513942.8816,1461048563.52358,450039519.07522,1763561116.72698,3470511583.68295,1303214903.52799,1417202034.25236,2697593469.73788,573202852.502184,1611547104.77476,800440995.168406,993842230.201699,860694813.245905,1500515312.90778,1670799526.12103,1245281614.73077,627535456.038131,1051694957.73132,1902987802.71066,1160205518.12891,2906938810.58561,2533908379.26353,1296969639.43604,768789829.277929,3009774418.80425,5227496780.64919,3438138313.82029,3792213592.8588,18114126109.0554,1300386702010.73,13980715046.1188,6395250140.1303,2773275399.83677,2520556529.0918,1412631583.34707,2190764979.3048,2915799027.85701,1148287702.56414,1473928717.59455,460269274.687652,1772491444.46378,3470282065.75234,1304077148.20854,1422301391.65493,2645124893.52685,558139158.562952,1579943681.32624,797851170.461827,989594058.520149,854618448.594987,1497553691.26644,1671294623.16542,1256697213.68994,635952824.341435,1060709869.71183,1999560182.40997,1243050999.61212,2920626385.44532,2402374920.71531,1241280020.70325,-24155007.0624513,-99450628.1401923,-52394942.1934591,148776391.988895,-68396142.4613975,-146499459.807707,280374761.28612,-112683711.865814,-70786027.5183941,20984232.508249,-26082674.7176,-43338630.5408471,-11952630.0381059,-2254066.11856357,-7773759.68240644,-12880154.0717936,-10229755.6132761,-8930327.73388962,229517.92917438,-862244.679898773,-5099357.40204391,52468576.2110897,15063693.9388723,31603423.4473803,2589824.70950039,4248171.6798184,6076364.65192195,2961621.64099872,-495097.045295218,-11415598.9571682,-8417368.30303101,-9014911.9812473,-96572379.7006581,-82845481.4832417,-13687574.8597071,131533458.548416,55689618.732784
