6023011.305	2539185.204	1619924.697	2603538.235	1288493.142	1497450.692	3012886.376	2030657.267	2310138.72	1212090.035	1041876.056	1338207.099	1246212.378	1702071.338	682099.9188	1454330.162	689685.5283	1126327.819	1684063.776	912726.7144	1118562.056	1802807.437	806378.1888	1289628.069	458029.6539	1085069.672	548051.5536	425256.7692	835460.824	512751.5342	793091.5225	1052432.172	1716081.961	1612331.466
2539185.204	7530050.194	2230645.533	3846430.088	2199240.992	2488151.376	3911208.492	3439668.336	3605653.662	2016029.3	1541674.217	2119420.715	2257232.636	2939412.378	1131184.478	1901338.13	1306031.886	1874620.889	2222683.551	1389808.485	2207253.096	2944501.783	1093891.193	2133337.907	812438.0436	1623548.116	818236.9242	680017.6221	1255987.491	815010.2105	1475320.256	1716014.825	2920701.279	2420589.521
1619924.697	2230645.533	3230886.008	2663732.354	1272691.057	1569758.986	2321497.984	2038622.911	2204510.494	1175407.303	927487.3301	1364220.388	1370128.427	1421368.037	734828.555	1022553.566	669924.8194	1142611.953	1320548.266	850169.1165	1155399.785	1676300.486	667256.1712	1295042.003	462267.9979	952373.8664	531142.7535	416273.7908	698752.4976	552823.575	806257.8927	1048081.941	1852544.61	1591977.836
2603538.235	3846430.088	2663732.354	12520300.33	2299735.136	2815493.935	4384439.714	3687037.872	3854804.896	1982477.71	1881049.694	2337757.073	2221180.641	3125490.497	1371718.396	2097943.92	1219880.564	1904320.776	2378475.127	1384818.498	2187971.541	3076885.429	1070596.632	2238620.095	818702.9378	1772129.173	804275.8026	725711.99	1195571.799	981582.3594	1440848.053	1759984.999	2999440.195	2382015.247
1288493.142	2199240.992	1272691.057	2299735.136	3392829.275	1365129.029	2560429.612	2080528.842	2279604.158	1077228.841	941603.567	1108735.248	1488167.83	1773792.871	747227.7015	1089858.093	632362.9909	1229153.529	1424369.075	833126.3222	1241579.905	1771014.236	691048.2649	1246080.847	401605.596	963580.4226	476108.2464	404458.611	720234.6089	504150.8281	897761.2568	1047188.07	1853123.578	1430719.961
1497450.692	2488151.376	1569758.986	2815493.935	1365129.029	6655373.017	3054300.86	2276427.894	2500052.353	1321613.054	1081632.339	1563891.939	1390522.032	1925425.787	841413.5359	1322409.548	866857.2816	1310805.321	1537486.651	1013526.513	1214967.667	2616390.947	857279.5056	1325445.638	516199.5486	1099995.338	610237.1262	463238.6635	893273.9926	686200.4846	870709.201	1030904.53	2010884.523	1639260.502
3012886.376	3911208.492	2321497.984	4384439.714	2560429.612	3054300.86	14196911.41	3750542.559	3658671.592	1948810.867	1891093.837	2348749.948	2684451.038	2707003.301	1441329.779	1741732.576	1258864.451	2065377.04	2396651.797	1605422.824	2165986.607	3218337.863	1367944.615	2041742.991	907058.5231	1845372.6	929490.1199	792751.6224	1474134.847	840971.0201	1447778.644	2025012.336	3225208.897	2674697.913
2030657.267	3439668.336	2038622.911	3687037.872	2080528.842	2276427.894	3750542.559	7178696.031	3145832.504	1914814.534	1585687.457	1965595.414	2217176.665	2602306.285	1061707.537	1837600.014	1044820.686	1617007.403	2141641.266	1227855.887	1828834.554	2225308.594	1109291.771	1807611.034	664101.2369	1431838.618	666590.0721	584359.8951	1195551.231	809804.7342	1221331.306	1573297.989	2572138.722	2143589.726
2310138.72	3605653.662	2204510.494	3854804.896	2279604.158	2500052.353	3658671.592	3145832.504	11319749.37	1956022.251	1380259.903	1854295.48	1998526.723	2713958.068	1118044.831	1728026.692	1065556.22	1674196.4	1845262.472	1324549.186	1952342.032	2412854.418	1041356.063	2101020.998	638478.6635	1399055.325	757844.725	609791.4329	1193350.894	819308.1465	1311914.568	1527669.439	2682829.686	2298603.127
1212090.035	2016029.3	1175407.303	1982477.71	1077228.841	1321613.054	1948810.867	1914814.534	1956022.251	2949097.96	911202.3717	1054785.885	1077987.233	1287887.089	586575.8098	986050.5392	560814.393	953910.2604	1085465.321	744394.996	989986.1185	1374089.672	597290.9556	908720.1134	402469.3219	815728.7548	385907.3537	357613.8129	657471.6173	469937.5939	648013.1579	855304.143	1435486.23	1222803.715
1041876.056	1541674.217	927487.3301	1881049.694	941603.567	1081632.339	1891093.837	1585687.457	1380259.903	911202.3717	2671564.345	1013519.37	957687.3955	1294600.66	541119.8789	852146.3401	501899.3143	879760.6463	1038413.43	674939.6699	912789.9091	1158480.46	504277.3961	981279.7714	331838.4684	738859.9099	357335.0476	311188.2521	688920.9126	325986.1905	601897.991	715352.9919	1230440.917	1069801.961
1338207.099	2119420.715	1364220.388	2337757.073	1108735.248	1563891.939	2348749.948	1965595.414	1854295.48	1054785.885	1013519.37	3526709.307	1439262.548	1380048.289	671864.5007	1174749.399	683106.5075	963279.4156	1218211.143	806334.4586	1067988.712	1815592.35	728729.0485	1290554.313	429318.4405	908865.1852	468383.1793	405007.0523	645884.9774	515318.1179	810354.8612	1069729.145	1547048.313	1511095.72
1246212.378	2257232.636	1370128.427	2221180.641	1488167.83	1390522.032	2684451.038	2217176.665	1998526.723	1077987.233	957687.3955	1439262.548	4491669.917	1467046.938	766449.8038	999316.6111	693743.2173	948593.7243	1241943.438	845407.513	1193391.179	2095907.832	703790.7621	1186513.531	441491.5121	912906.4492	545502.2697	375742.3442	760684.1174	526258.8842	846248.656	1093013.714	1861227.497	1463045.265
1702071.338	2939412.378	1421368.037	3125490.497	1773792.871	1925425.787	2707003.301	2602306.285	2713958.068	1287887.089	1294600.66	1380048.289	1467046.938	16322010.94	656785.2752	1460032.105	613727.5639	1332740.031	1705225.309	988630.475	1586446.804	2112034.902	615533.4233	1357823.49	617057.4087	927251.7516	547844.6593	574570.8414	960081.0419	545384.679	1035476.339	1116001.151	2074856.011	1704716.314
682099.9188	1131184.478	734828.555	1371718.396	747227.7015	841413.5359	1441329.779	1061707.537	1118044.831	586575.8098	541119.8789	671864.5007	766449.8038	656785.2752	1070602.133	528980.8563	350278.1711	659924.4517	695443.6724	406031.4994	695016.8418	810820.2667	353343.2727	690803.6591	224102.1306	551729.0138	269427.332	192942.1138	373914.8383	297139.1164	453406.1297	503798.3252	893352.7787	800531.8788
1454330.162	1901338.13	1022553.566	2097943.92	1089858.093	1322409.548	1741732.576	1837600.014	1728026.692	986050.5392	852146.3401	1174749.399	999316.6111	1460032.105	528980.8563	4283850.661	522612.2025	1000513.799	1060515.614	682624.0446	1057933.587	1296440.908	533107.9736	993411.2947	317333.9854	736233.5315	348505.5886	285846.4469	669736.4884	440284.8045	621970.5859	882036.3741	1485981.339	1098234.509
689685.5283	1306031.886	669924.8194	1219880.564	632362.9909	866857.2816	1258864.451	1044820.686	1065556.22	560814.393	501899.3143	683106.5075	693743.2173	613727.5639	350278.1711	522612.2025	1338580.417	551871.7517	712198.7012	365374.7846	596486.5868	862461.2635	312731.3329	690122.3257	208904.3625	498334.9408	254077.1947	167455.7663	440303.2558	264017.7399	512366.3525	495490.3885	805673.4099	748127.3089
