3959.367305	2815.680258	24837.25195	4981.827841	21527.48701	14790.38026	14412.15815	12132.1465	23542.23003	19650.13835	19185.22522	17964.02288	14492.27836	5028.383663	11729.25799	3425.90232	5697.406453	4658.022026	4073.01657	8465.943658	3925.730584	4805.073467	3132.891616	2293.250396	8521.721752	6198.194953	2523.939097	10284.51222	2383.434136	22361.54117	1578.990177	3345.819306	911.1408658	7654.001408	1110.601603	5068.528663	1480.359187	5482.205004	4349.421405	13242.8483	12384.94732	5603.466707
20242.39195	24897.43537	21216.24766	22397.0907	25094.56706	25919.796	23760.76168	22352.63276	2746.792752	22590.15634	20938.16252	18834.2594	14400.71769	15503.49749	5807.102359	8144.633866	14423.59994	10886.44279	4295.472839	589.068175	17556.70026	16849.22925	13007.25373	17089.55413	6098.849233	25877.58089	20521.93964	12783.96158	14103.77465	11278.06507	6889.904381	6038.234193	988.0457912	6654.160705	4928.989986	486.2355246	6345.275143	9490.209128	6582.047789	6314.125283	8465.943658	15112.13963
21943.20473	9100.09641	18087.84716	5610.655592	24335.84219	18977.31638	3170.816767	15376.82935	10335.80005	7750.711395	4434.308	5008.394261	21632.77994	12839.68115	2998.312181	15077.63679	1804.624147	4119.136825	11023.3886	2260.138094	1907.661509	7777.210591	2212.981579	11599.65555	490.2686646	3744.478186	7063.821097	1086.318125	5632.259501	12617.23346	728.6183256	803.0303444	5682.885891	1753.335504	9688.371598	1762.299191	185.1197676	2372.010131	1319.420941	4434.308	1241.211089	3281.800173
21498.61744	19842.23378	23263.28882	21527.48701	11023.3886	25888.2607	25165.69232	25398.31012	24711.76043	17295.01404	20325.65083	4876.544989	16952.30043	12175.98658	6205.8803	668.119112	17180.9355	22090.66389	20367.14618	23742.78562	17443.04928	834.5675588	16527.95705	3199.489475	25853.06858	3815.12586	1792.447874	17020.9534	24140.76321	325.9022383	305.3096987	3870.136993	7566.704252	20011.63885	5560.463711	17704.13333	3637.69099	19228.81005	3760.694772	9294.103781	2500.079977	21498.61744
25851.69789	25885.37432	21604.15188	20716.10883	7013.856855	15929.67471	22520.43594	20304.86948	1601.010499	25813.85804	6791.730771	25156.70323	8568.357618	25524.90497	25328.63898	2925.986726	3658.864828	11171.66233	21551.21809	23760.76168	24447.97501	25898.14698	24342.16936	25765.61216	20583.48975	24850.35283	22607.4989	24717.34913	24603.301	3048.827255	1360.038384	5169.861826	25660.33286	20787.09152	21699.3186	9529.67839	9969.172684	15123.64188	3733.695975	4689.715366	1765.295362	5711.951848
2345.522534	8217.460338	8309.008362	20221.52203	22930.18927	25568.0435	25919.28046	25469.10454	22515.80712	14726.92755	20325.65083	25482.98567	538.7926958	2002.088599	20116.84669	22736.43607	14606.84252	262.8519067	21718.26225	23928.67525	10593.96834	17317.80891	25880.28601	25891.44489	8063.144138	25283.99106	25692.56501	5675.634924	7619.011417	821.8278846	6939.320895	444.6783559	2394.901589	23907.59524	8680.852282	4367.512207	3.496582469	106.1513346	2759.608409	12639.42583	1525.026064	1404.1713
21479.33491	13411.79408	24173.97862	14515.18142	5741.117157	25904.97075	24056.31526	20444.40717	23991.33158	15123.64188	25302.5629	20521.93964	22921.86643	24469.16861	25770.78977	25720.4877	19607.24051	25719.2462	24259.02859	24193.77385	11794.25929	13119.30163	13569.94192	7497.294139	24568.16062	23326.39124	25696.37165	25290.29034	25453.13355	25288.11471	19032.16739	22379.33304	21324.04749	25669.51526	19207.02589	11470.59839	1807.678691	25546.0274	24087.04107	3390.690148	21642.30781	22108.95215
24300.65442	24920.75153	25312.58445	13569.94192	25127.00618	25895.34806	8737.398964	20444.40717	19097.85956	16780.45813	22979.93126	15399.8571	24444.73367	22017.18912	7299.869221	23481.36719	15123.64188	4385.657068	22838.12871	18434.97379	9080.812573	8327.386355	24127.3992	25489.84687	16504.97902	16700.17192	9245.403712	11002.2734	17760.7384	17986.56008	25595.38831	914.6014824	21924.62982	4588.831778	22199.90592	21324.04749	21613.70197	13074.45133	2961.979586	4361.475938	11502.8108	15860.56924
21353.30166	25907.45956	11968.23177	25825.52441	15779.93954	24239.57047	13717.17036	25850.31331	15549.56645	15238.69697	12484.33215	17805.98064	2170.151474	21226.08207	24323.15363	24868.93194	9768.203012	12895.47049	23987.6739	14664.16856	8955.991002	25910.77566	20242.39195	19315.77924	24609.11643	23829.47527	7697.871977	13524.71271	5646.693147	6988.95677	980.6671457	1747.380368	697.8039358	4588.831778	3456.302718	23004.67603	11859.39163	7874.826274	0.504759285	5836.590565	5453.933356	2841.855483
13287.84825	25915.7225	9918.745593	23594.94917	3517.711243	2398.733748	25857.09783	25250.53923	25571.13512	20573.24621	19086.92077	11588.87977	6593.801242	24839.75543	17590.75556	6808.031901	14115.17622	25494.8602	25708.59935	6566.090355	20807.31638	24120.70043	19152.49348	17930.19785	1753.335504	1118.796911	68.64428175	22854.94993	25799.7007	3637.69099	647.2207886	21235.90963	13468.22544	5142.703953	27.9827971	47.58424647	1279.817959	190.7383611	9323.386817	15987.25653	10949.55929	11990.04213
18087.84716	15802.97711	24395.3083	23442.99878	14687.10672	4313.401772	4876.544989	1637.330407	8718.527989	19261.45506	23914.63252	6329.687849	25224.91057	6646.123577	976.9953651	10223.12154	21038.07417	12906.63662	10677.17985	12539.65453	1527.687724	5210.783858	8410.368122	1907.661509	935.6007637	2072.787275	180.4822518	1783.359562	17100.9823	16378.54099	62.6599291	7955.219913	25373.74888	16102.397	6.36441122	989.8977817	11664.38949	12839.68115	872.1379405	3415.813717	12099.30184	164.4864623
16906.50417	18087.84716	10708.45753	7715.461534	1241.211089	1626.083865	17896.35005	792.2360196	4961.967572	4988.46022	20705.9438	7892.650682	21176.84191	9264.867968	9323.386817	7982.122632	7088.885153	8373.430683	8503.106599	7715.461534	10949.55929	3908.991209	15376.82935	20367.14618	8936.868597	2515.966266	14721.52199	1959.304008	1154.196446	9918.745593	403.702107	2015.403322	3281.800173	281.5079278	7803.762686	812.3825972	585.5153321	4253.848013	25.79294596	2141.967594	83.23787628	12.83579007
