# 2010-2050 41 yrs, each column is a different time series of temperatures
10.99066667	9.273333333	10.035	8.94	9.512	8.392666667	9.328333333	8.582333333	8.527333333	7.727666667	10.08966667	9.113333333	8.185666667	10.184	9.681666667	8.498333333	8.158333333	8.09	9.473333333	7.935666667	9.848333333	8.380333333	7.91	6.939666667	10.98633333	8.625666667	8.189333333	7.856333333	10.26233333
8.514	9.93	10.79833333	9.396666667	9.238666667	9.766	8.755	6.789	9.148333333	8.979333333	9.273	8.75	8.939	10.174	8.625	7.818333333	9.811666667	10.00666667	7.64	9.825666667	8.398333333	9.433666667	9.636666667	8.016333333	10.72633333	8.585666667	8.566	7.569666667	9.302333333
10.594	10.24	10.785	9.006666667	9.705333333	9.372666667	10.005	7.165666667	8.721	8.853333333	10.503	8.946666667	9.029	9.077333333	9.585	9.668333333	8.231666667	8.706666667	8.726666667	9.332333333	8.425	8.667	9.41	10.05633333	10.70633333	8.899	8.206	8.646333333	9.375666667
8.947333333	11.48	10.98833333	10.32	9.772	8.172666667	9.165	7.985666667	12.45133333	7.768	8.599666667	9.9	10.32233333	8.790666667	10.485	7.775	9.475	10.84333333	9.57	9.882333333	10.14833333	9.087	7.933333333	8.133	12.40966667	10.74566667	7.843	10.103	10.159
9.560666667	11.32666667	9.575	8.8	9.232	7.839333333	9.118333333	8.015666667	10.786	8.107666667	9.193	8.183333333	9.462333333	8.340666667	8.161666667	8.175	8.615	11.09333333	10.7	8.049	9.831666667	10.03366667	7.533333333	7.959666667	10.49966667	9.225666667	11.35033333	9.919666667	9.975666667
9.594	9.29	9.671666667	10.42666667	9.142	8.179333333	9.061666667	8.709	7.759333333	7.546	10.913	8.446666667	8.839	8.104	7.588333333	10.12833333	9.655	8.02	10.61	9.025666667	7.808333333	8.660333333	9.163333333	9.569666667	10.433	8.315666667	9.073	7.926333333	10.429
9.797333333	11.72	8.778333333	11.06333333	10.12533333	9.662666667	10.60833333	9.829	9.164666667	8.857666667	9.509666667	7.84	9.069	8.370666667	7.175	7.175	8.015	7.803333333	11.32333333	8.879	9.901666667	8.223666667	8.463333333	9.463	8.399666667	10.169	7.959	10.13966667	9.955666667
8.714	10.59666667	9.311666667	10.99666667	10.652	8.509333333	9.031666667	7.529	9.925666667	11.00666667	9.966333333	8.536666667	11.33566667	7.390666667	8.651666667	9.181666667	9.495	8.34	10.13	7.252333333	8.775	8.240333333	8.56	9.243	8.303	8.765666667	8.615	9.203	8.982333333
9.130666667	10.59333333	9.421666667	10.77	10.17866667	9.176	10.61833333	9.412333333	8.875666667	8.831333333	10.23633333	9.343333333	8.239	6.664	9.531666667	9.388333333	9.521666667	9.043333333	9.166666667	8.885666667	7.571666667	7.483666667	8.393333333	10.40633333	8.699666667	11.25233333	8.458333333	10.64633333	11.239
9.174	9.03	9.385	9.313333333	9.555333333	11.18933333	10.76833333	9.059	8.851	9.007	10.67966667	9.066666667	10.349	9.067333333	8.415	8.785	9.765	9.183333333	8.663333333	8.335666667	9.338333333	8.020333333	9.656666667	9.179666667	7.516333333	9.782333333	9.129666667	8.946333333	9.595666667
9.284	10.22	10.08166667	9.39	10.402	9.419333333	9.748333333	9.272333333	9.016666667	9.206333333	10.58966667	10.61	8.449	8.367333333	9.048333333	9.508333333	9.298333333	9.846666667	10.40666667	9.409	9.391666667	8.170333333	8.78	7.386333333	8.669666667	10.75233333	8.431333333	8.566333333	9.952333333
9.587333333	8.983333333	10.36833333	9.44	11.652	8.736	8.388333333	9.679	8.516	9.595333333	8.936333333	9.373333333	10.14566667	11.914	8.791666667	7.648333333	11.155	5.856666667	7.796666667	8.299	9.995	7.280333333	7.973333333	8.333	8.809666667	9.095666667	11.92733333	10.79966667	9.525666667
10.58733333	10.07333333	9.505	10.11666667	10.95533333	8.672666667	8.905	10.569	8.374666667	9.499333333	9.733	9.793333333	7.875666667	11.204	7.651666667	8.895	8.978333333	7.716666667	10.36666667	9.509	10.325	9.873666667	7.653333333	9.909666667	11.66633333	8.812333333	10.42533333	9.509666667	9.945666667
9.834	10.06666667	8.631666667	10.53333333	9.452	10.90933333	9.478333333	8.209	10.171	10.476	10.94966667	10.42333333	7.822333333	9.087333333	8.261666667	10.28833333	8.601666667	9.316666667	11.61	9.589	11.175	10.43033333	8.833333333	8.883	10.043	9.519	8.769	10.33633333	10.53233333
10.86066667	10.21	9.915	9.7	9.582	11.35933333	10.50833333	8.382333333	10.336	10.19166667	9.536333333	11.80666667	10.96566667	8.814	8.285	8.721666667	8.508333333	10.34666667	9.976666667	8.775666667	8.008333333	10.41366667	8.686666667	10.03966667	8.266333333	7.435666667	9.171666667	9.633	10.25566667
10.49066667	10.31333333	10.77166667	9.763333333	9.972	11.446	9.265	10.05233333	7.631666667	9.593	11.26633333	9.353333333	10.81566667	9.577333333	9.135	9.531666667	10.02166667	9.62	8.996666667	9.522333333	10.355	8.803666667	8.246666667	10.84966667	9.633	9.212333333	9.345333333	7.866333333	10.11566667
10.644	10.16666667	11.22166667	9.45	9.128666667	11.01933333	11.825	9.162333333	11.744	9.913333333	10.733	8.886666667	9.885666667	12.25066667	7.945	10.68833333	9.728333333	7.866666667	9.726666667	9.282333333	8.395	9.553666667	7.973333333	9.106333333	9.629666667	8.569	10.02866667	7.649666667	10.559
10.74066667	10.15333333	9.758333333	9.87	11.092	10.17933333	12.89166667	9.179	9.136333333	10.70266667	9.899666667	9.063333333	7.285666667	8.927333333	8.611666667	8.801666667	7.578333333	8.29	9.933333333	7.719	8.268333333	8.330333333	6.716666667	8.536333333	7.783	10.159	9.014333333	7.916333333	10.09566667
10.15733333	10.24	9.985	9.56	11.172	11.94933333	11.66166667	9.112333333	9.816666667	11.87033333	11.12966667	8.686666667	7.545666667	8.660666667	8.621666667	9.241666667	9.571666667	10.37666667	9.76	10.92566667	8.985	10.367	9.36	7.059666667	10.55633333	10.49233333	8.352666667	8.723	8.779
10.76733333	9.906666667	10.18166667	8.533333333	11.57533333	11.55933333	11.25833333	9.305666667	8.889333333	9.319666667	11.233	9.33	8.582333333	9.940666667	9.828333333	10.09166667	10.105	9.02	11.36333333	9.709	9.361666667	9.310333333	10.76666667	9.343	7.539666667	9.605666667	8.511666667	11.233	9.839
