581124400369.2092	236655044843.1251	202802755760.9414	286043813571.4398	227478562166.71173	236668421243.73816	347589892962.07635	382969070797.8204	381108862797.6551	264830989225.42865	151960845610.47952	193047647055.86374	280019441901.68506	231313830594.04175	95986665478.47049	159797449602.27786	112009033951.33392	121033291463.80573	261695475924.68793	143765737695.73215	184908545741.16406	344799846014.35516	153149758211.03595	203819510842.23123	98121504517.079	210792784381.33774	118772778240.55688	63210589905.378334	108228174086.27481	75301794049.98831	120956327747.9759	179558797805.24326	301501530822.67725	260372506860.50992	164724566945.48297	146534474388.4666	122267995659.03357	211333405464.6563	72441759727.76581	163296313670.78824	91799836809.4682
236655044843.1251	1273548999497.358	449705713946.54926	582910581172.2161	492267215746.61395	508555604743.39276	812041539206.9149	814043052425.2104	882564581606.1908	437326180076.0016	400871220790.3221	436953368370.71106	560252707397.6731	475114425312.3972	235509819837.26425	379198842777.8378	232502563209.09528	341653144201.8399	488279521599.1262	264161743885.22833	459314745405.1653	561487391514.8368	310954088669.6446	455744625019.54474	211813345331.03918	475831480310.4064	262973729696.06708	194643882104.77054	315326295944.9673	185217428799.17935	304907339034.4081	403443797683.05066	674055696393.2142	552376371409.534	434007363023.0168	323365366888.9207	283365832603.4818	424769318887.5421	153548404154.77902	311629493235.6943	154321031810.39362
202802755760.9414	449705713946.54926	987185174003.9175	450944747406.4897	377315807347.1803	437325202546.02655	710450285656.9645	677684649803.4852	689461344419.112	317045251863.3006	242231931479.65424	335316581008.707	413667475574.81146	362006242482.387	184921611685.47516	264575943469.39407	179641472549.70538	318700421629.47595	434643890841.14905	196537977267.948	349310053844.8954	452121471837.8949	230165353482.70325	334640505154.7926	156290675892.16254	378365559369.4627	192387610063.2493	152422431125.24448	260335136581.47177	175778251953.0623	248431946733.25314	324822182277.83636	557510719870.2233	401951000181.44385	331874747027.7197	283169827336.9691	216934912329.87683	372622158626.0192	125847261789.03099	252633857060.5358	144078406378.96915
286043813571.4398	582910581172.2161	450944747406.4897	1071657156006.5732	493399273052.64874	557410453650.0594	845745127893.748	820286496688.4513	1016102544955.5197	479490287473.5377	360028012565.3445	437308863882.9599	543374617436.88434	651148116606.8064	226100469158.8354	351790224452.3003	230608303267.38754	360425590774.3607	569214004028.6512	292628881805.402	461663410144.8474	565291315299.1298	301362966426.7673	492667011209.5954	213770945053.53934	461780628257.68964	255447658364.47476	173310297718.66525	339243422140.7245	190380438775.99387	298797246943.1995	404449901270.402	657473710550.917	572569831565.6436	395747276509.781	349346734774.50836	292101125066.4675	458796730981.8012	158500492975.75333	291313949484.3403	155564729856.70142
227478562166.71173	492267215746.61395	377315807347.1803	493399273052.64874	1147823610345.0737	450280147738.68097	658810345244.3959	630176460157.3497	705913829071.9534	387767409012.35443	320367664935.4574	389819548660.5453	439952532764.9561	514394189711.5874	201267313018.7275	273337096383.21393	168869537328.2637	267369442941.58224	452198780935.64685	227720810128.3859	371419878089.35974	648978597525.4666	252637869354.7428	334891684140.8311	177134205396.7693	406627734369.40173	205252944777.9471	162761126937.1443	277618369318.22363	183197038041.51877	255858665656.03683	352535850842.5439	573100667348.6057	494310425338.9514	297327731419.05646	275571078748.0356	209117850592.2461	344737052721.4384	131566276087.17863	262992454425.5299	148992877287.94998
236668421243.73816	508555604743.39276	437325202546.02655	557410453650.0594	450280147738.68097	1950615417988.7837	780266067155.5068	779014980942.7697	705826204953.2239	440988757889.5541	302652821757.863	381850391714.6141	480846911960.4269	425849770193.5071	223443918677.86035	266206843349.0068	241323448317.39105	374423108737.3119	566789895602.1978	246675461999.11243	368910492382.528	667819616194.989	260270815307.72046	461465433017.56213	178929026008.4457	417183424518.5918	221076997447.83963	184511761831.20444	265335268634.32413	172436689524.35898	265731044509.45712	437207774241.40967	639478953116.1903	479272466269.4224	385260806242.70264	313297505766.38556	244518745606.38397	373837513852.50757	161079014115.09445	312869923472.90955	167208546659.31885
347589892962.07635	812041539206.9149	710450285656.9645	845745127893.748	658810345244.3959	780266067155.5068	3618824135576.246	1287657217504.094	1221256800771.533	650592363500.8339	519419957311.4793	600783603944.1941	769510723308.9297	703486697424.6184	332733389134.6077	435310379551.0264	330992299424.63354	450644173229.2535	737400927880.4696	405443672911.18787	619200259160.868	961682825878.7656	412852391331.3992	650386381648.2355	319533899125.8859	669463012211.0135	334741301204.80054	257349428806.67722	488276142282.595	291301606211.2244	412190479997.6486	650282492528.5623	1052082166809.731	758806149758.0753	635744238903.6234	512803916811.4845	388313043861.01935	639542124067.9957	252933915016.1785	480391125103.649	263982262403.9955
382969070797.8204	814043052425.2104	677684649803.4852	820286496688.4513	630176460157.3497	779014980942.7697	1287657217504.094	2273834501275.6113	1099011470660.4897	658960847274.1451	504405121805.3911	604341522216.038	695262660848.3776	796962508451.7122	301360776260.13495	433199991718.50385	286457068808.853	521352665911.4782	674608592862.7225	385664943468.1823	611633455298.7916	994401862378.0929	377736531251.3443	616819047007.9698	280823276269.93274	609858768689.7205	353131055312.4062	256968682456.54416	496976628711.2671	313508375777.048	352750217024.132	570250293578.6272	978870484368.6713	750214168572.6587	582726530507.0331	470867099061.4552	351226466258.924	564273056803.7491	215638028416.9484	428605269118.88934	253964858889.8518
381108862797.6551	882564581606.1908	689461344419.112	1016102544955.5197	705913829071.9534	705826204953.2239	1221256800771.533	1099011470660.4897	5360185033780.706	719111123975.2688	528229417165.9154	699199121361.8099	919219977507.5538	886686918876.9634	355899974096.2307	603258415204.4166	381632583308.8912	536132464159.4544	698471654925.709	450770117223.4292	819509736703.0115	522818874710.6082	501684806922.5424	737022235353.7845	284180631148.3712	690466633048.5415	407801740868.2755	240814815493.72232	521299390091.98846	258900940621.54306	514953024596.9347	649563039688.4346	1098306227364.3947	916507493744.6157	509369543111.84357	561589900646.8325	379397330369.3576	794685880197.5895	268250659469.7494	522356069824.828	226099587803.28928
264830989225.42865	437326180076.0016	317045251863.3006	479490287473.5377	387767409012.35443	440988757889.5541	650592363500.8339	658960847274.1451	719111123975.2688	1897782810540.977	283029176654.5818	410873734065.5161	370153562041.7589	577735160922.731	179126801923.5521	333878153164.64435	183484204604.29816	294855377405.7436	381278618943.6778	227906703323.53152	333521590415.3045	645414834211.5251	282944013050.2333	358161584168.812	191517535954.5918	334973566421.3666	194248638111.2054	127915626342.30875	207432042169.83167	138028662361.6679	212144307205.10278	365424284511.7182	565167260535.6191	440214365844.4697	308005537109.38116	287958028039.4082	243254796195.5969	404011035487.35986	121458471986.13792	247619038959.5175	158719206836.2577
151960845610.47952	400871220790.3221	242231931479.65424	360028012565.3445	320367664935.4574	302652821757.863	519419957311.4793	504405121805.3911	528229417165.9154	283029176654.5818	1298489538480.6375	275613524550.64374	367817150593.6	298926869597.8284	156286302242.90237	204494185882.5179	168662157117.99103	169060360797.7747	336463639285.44147	167414011735.95178	272258216910.70636	332843435778.55505	196348242077.42526	318932018348.9843	140490658698.47665	321224519135.60284	137595447542.23373	92909925584.3901	209001804684.2195	133606406553.11778	162783476832.4096	330940694826.9021	418023722139.0615	315759338409.5949	263606916973.99747	200073640924.5097	163340326683.3116	319879703707.9737	106532167517.00565	185180690657.92377	110863592059.09236
193047647055.86374	436953368370.71106	335316581008.707	437308863882.9599	389819548660.5453	381850391714.6141	600783603944.1941	604341522216.038	699199121361.8099	410873734065.5161	275613524550.64374	1095911719734.0587	445482664278.74066	356944024021.89355	162799859782.3009	259312639671.31766	191135859070.42377	297880152171.09	436501049539.36536	223644839892.33044	310109425290.01495	488758006424.3912	263235947717.2905	343023925591.69055	146085497580.84735	364451776153.69635	208665789912.18973	135217799748.45102	266697235326.1269	153541178096.7515	223680593647.61636	337230412979.0551	484136385801.2522	402747947764.978	321602967462.8086	281102906401.04114	215944029859.03665	330571486967.5468	124515884658.49673	254201608626.149	152076161873.23074
280019441901.68506	560252707397.6731	413667475574.81146	543374617436.88434	439952532764.9561	480846911960.4269	769510723308.9297	695262660848.3776	919219977507.5538	370153562041.7589	367817150593.6	445482664278.74066	1498341525238.9988	440181669436.95105	198626185386.2227	337707767963.10297	201402444401.6659	314134581730.778	436019449471.78754	254268400481.2687	413943313928.7478	702263351072.5807	293933116893.07416	439902836366.50964	191180270112.50113	453792792647.99097	222234936321.85812	150537810822.03738	329112221381.23456	173689265913.3652	305300254579.7573	362280763505.53796	649406303414.968	481991859147.394	399748340570.6259	314721803498.039	226946285940.09592	442387251678.0249	137883628262.8299	288021563518.2083	162299951823.02066
231313830594.04175	475114425312.3972	362006242482.387	651148116606.8064	514394189711.5874	425849770193.5071	703486697424.6184	796962508451.7122	886686918876.9634	577735160922.731	298926869597.8284	356944024021.89355	440181669436.95105	5985931093141.917	252612648188.01154	348014343233.59064	183334914715.38254	310627374322.75476	476437676532.4817	318850299977.2472	362718029373.67395	742384969801.9349	300527829770.2252	494969090619.9935	146816259680.0404	487792956652.75964	236969837211.11633	178068648791.7435	328071600030.2543	110887029457.36989	221204561753.50085	405102820077.6221	690989512556.3512	571998864834.7775	418447702311.50714	317987913690.5156	268488637126.1838	410470231341.3456	144641067074.07422	352140722712.85785	175362147850.82507
95986665478.47049	235509819837.26425	184921611685.47516	226100469158.8354	201267313018.7275	223443918677.86035	332733389134.6077	301360776260.13495	355899974096.2307	179126801923.5521	156286302242.90237	162799859782.3009	198626185386.2227	252612648188.01154	286289405062.41736	129422948611.68477	81067497219.79088	138488037271.31952	188802235704.7968	115907784907.97102	160403474336.42578	384549633294.86316	117222465711.0494	175569942380.16632	87936642950.72386	175352428897.1318	104169341472.47935	66861194451.80899	133718988177.32751	70150980608.51202	118398316345.02347	175016709639.50067	304133966850.9163	223898495346.9575	146529631750.56146	138733194114.9341	115614289956.84439	161103156211.88455	71363177860.39697	103665201080.92729	73854406023.62526
159797449602.27786	379198842777.8378	264575943469.39407	351790224452.3003	273337096383.21393	266206843349.0068	435310379551.0264	433199991718.50385	603258415204.4166	333878153164.64435	204494185882.5179	259312639671.31766	337707767963.10297	348014343233.59064	129422948611.68477	815000877522.1809	150138607841.3614	204466946930.7804	272224838763.97726	172215177293.8064	253649755131.5776	482117081377.9126	176759316071.24646	225589852879.6217	106042533105.12335	302491038248.2455	132915268077.8874	115019208378.43115	159037745173.60757	124991655609.49554	182018328380.9182	245918520921.92105	407397585028.7546	320861392833.5141	228834459908.71558	208092030055.4543	160150169098.28195	289541050992.59515	103706856188.17622	172410445843.98633	96429360480.68854
112009033951.33392	232502563209.09528	179641472549.70538	230608303267.38754	168869537328.2637	241323448317.39105	330992299424.63354	286457068808.853	381632583308.8912	183484204604.29816	168662157117.99103	191135859070.42377	201402444401.6659	183334914715.38254	81067497219.79088	150138607841.3614	323120932307.9699	156518522465.91437	238248145593.42	111202805882.4885	168559941333.94214	131491196886.89323	129414406794.67145	174350374127.62708	88182358418.12878	186871834489.58328	104683659978.67342	65739730658.89573	133624433688.26161	81992617358.35498	112885780647.0661	159537277921.1496	298042156130.92224	208903005521.45013	164119479473.90347	117955649213.26135	97268541133.55656	171121268525.6505	65024841204.49297	127925564850.01405	61285941475.61168
121033291463.80573	341653144201.8399	318700421629.47595	360425590774.3607	267369442941.58224	374423108737.3119	450644173229.2535	521352665911.4782	536132464159.4544	294855377405.7436	169060360797.7747	297880152171.09	314134581730.778	310627374322.75476	138488037271.31952	204466946930.7804	156518522465.91437	1012391838288.8193	325522560316.513	169785518264.58328	254586128509.71008	364937748083.0413	184556744194.13403	293645147127.2412	120621420677.33452	280837122844.0521	148731856495.1345	110579000567.164	172005229225.6911	143411523572.0601	177860563290.3011	239482327467.02646	359162521317.63745	312223356020.13934	207244217348.36795	236373203477.92178	171977033438.28964	246610640015.1824	94713729364.09232	183009369171.0255	115040477158.21701
