"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"Total_2014",4.09271053747764e-05,6.34682754281501e-05,4.21315435097734e-05,7.30463209709769e-05,4.11614553779777e-05,5.21582724222292e-05,2.85422501504485e-05,6.64461471243289e-05,4.37795814210126e-05,4.37431051969988e-05,4.89841464652944e-05,4.63442194725095e-05,3.6910047178676e-05,2.93838359465175e-05,8.307078897519e-05,8.75723226999185e-05,0.000122417121035998,4.63320240047926e-05,4.40837086797036e-05,4.14419517988684e-05,3.48960622162176e-05,8.16375124480332e-05,8.43555528103436e-05,6.43952568209124e-05,9.06826062282998e-05,0.000134260556156194,0.000152440386426112,6.99821771169146e-05,7.66124122913894e-05,0.00017273254818328,7.98557253685081e-05,0.000161903887320301,0.0060272337581146,0.000476862006921005,0.000393052099229271,4.98515547350785e-05,8.84760143123499e-05,8.7580379813027e-05,3.82290803146834e-05,5.38153727746305e-05,3.84319357684995e-05,6.66652887341451e-05,3.79088161937367e-05,4.53904555322314e-05,2.7629065478147e-05,6.20208589942661e-05,4.168304436098e-05,4.1382085351244e-05,4.58287122762123e-05,3.56392974009852e-05,3.34574086851876e-05,2.70219984431675e-05,6.59711743022804e-05,7.88127702248526e-05,9.79430936138217e-05,4.55688969467268e-05,4.04649182885876e-05,3.82003978048895e-05,2.65025031670943e-05,5.92949673966328e-05,6.70327535971932e-05,5.75672106836825e-05,8.97947515093345e-05,0.000133393138631534,0.000151509868200487,6.92827241204888e-05,7.63050241413905e-05,0.000164021079145358,7.42394529673571e-05,0.000139334236207584,0.00584801514012888,0.000203071761145584,8.7267037774895e-05,4.97978289885504e-05,9.0094704891708e-05,9.65176189112385e-05,0.00080983510985079,0.000846479552052127,0.000836634560406048,0.000285125924170084,0.000639468878114615,0.00101263355313722,0.000714968324950458,0.000812499590827253,0.000699740997154845,0.000178042647109694,0.0006099267398557,0.000969160623117874,0.000750196513686806,0.000673622023348893,0.00102632818461876,0.000881223574559191,0.00076465576389645,0.000467417136543084,0.000754157894830202,0.000832225716814787,0.000757352111319024,0.000855469243182954,0.000746776920466938,0.000680728394954317,0.000702944763367161,0.00072819090592286,0.000673295163187431,0.000567140629317528,0.000313924051853381,0.00136811215657012,0.00208349488466286,0.004036029851022,0.0122209300014456,0.00381660984780022,0.00202750349152536,5.00934309497798e-05,8.33707480366592e-05,4.11916969593008e-05
"Total_2015",5.078635638741e-05,6.33228360587123e-05,4.7815543512422e-05,6.5897004272686e-05,4.95821611754006e-05,4.5620008778692e-05,4.03158157952555e-05,5.11197349793723e-05,6.74172692857717e-05,4.60226988620693e-05,6.58855824800136e-05,6.40181699544131e-05,4.35808258504526e-05,3.51981235074742e-05,9.57913372418304e-05,7.93646371677953e-05,0.000135552181475394,6.61568405372889e-05,5.68556598907443e-05,4.96339303781516e-05,4.38889234103205e-05,0.000126480041974952,0.000132546626671547,7.67292858705774e-05,0.000104800700927347,0.000169346834527901,0.000159765889258225,8.94988038818796e-05,8.45934966516177e-05,0.00020115765894615,7.0710411754148e-05,0.000117022811726645,0.000476862006921004,0.00693284332487034,0.00152585641419184,7.74940046687992e-05,0.00015807140554354,0.0001112214166167,4.45925257648653e-05,4.05099225276187e-05,3.9711475035702e-05,5.12662456895287e-05,4.29801601167664e-05,3.01387494492279e-05,3.82176083596347e-05,4.06324592474322e-05,6.25903706595984e-05,3.92212356727851e-05,5.91892728638069e-05,3.85901403885248e-05,3.60841235198204e-05,2.98888850119465e-05,5.44344539075577e-05,5.9958506096607e-05,7.86851505297257e-05,6.47265002093648e-05,4.82113133669725e-05,4.24501114369154e-05,2.2903671791415e-05,7.38844765983342e-05,9.02707852969274e-05,6.12838491393129e-05,0.000102893641744427,0.000167467854783009,0.000157934804303261,8.78891925163841e-05,8.39785486977105e-05,0.00018157171781247,6.1248048932796e-05,8.21743701154929e-05,0.000179814005845453,0.0053509066019139,0.000201752850721592,5.40064923994102e-05,0.000129870479169863,0.00011411714337242,0.00181596119278382,0.00191383031434378,0.00178819109253521,0.000552164015573396,0.00126398868294212,0.00224268992688843,0.00161750423981876,0.00181915561081848,0.00157765017515117,0.000432903559816807,0.00125629078733477,0.00225603812479367,0.00159233732786036,0.00148339859453698,0.00237714017533142,0.00183763941915398,0.00162783639559521,0.00085540289279853,0.00175303771501604,0.00180214133889116,0.00185014558822843,0.0019481219941669,0.00174916876248371,0.00147091062253676,0.0014199034358508,0.00145590499753785,0.00118471018286217,0.00123358125002689,0.000559349297054037,0.00288872212601175,0.00344646559849089,0.00609882783680466,0.0107426765134136,0.0262296219224353,0.00860332090040597,0.000183236054385959,0.000247015667155248,9.61911652576394e-05
"Total_2016",7.76430769316571e-05,9.53239829842207e-05,5.35849480131681e-05,4.4023893713478e-05,4.45473254054721e-05,6.64516829791788e-05,5.06881603470033e-05,5.84192849268351e-05,7.16617271178205e-05,3.9323659491946e-05,6.25467812490856e-05,0.000103700954083442,4.69585032347494e-05,4.18448299019767e-05,0.000152283921464107,9.40413656909566e-05,0.000182674111926657,5.30238267576767e-05,8.199468707794e-05,7.49546799163472e-05,7.6375878326347e-05,0.000188580158923081,0.000141515299539846,8.40188731415093e-05,6.93569822979975e-05,0.000102510721858123,0.000100743480614921,5.01018075667919e-05,6.0178621091429e-05,0.000147463331182674,4.71163934616443e-05,6.84939401332929e-05,0.000393052099229271,0.00152585641419184,0.0132016406445724,0.000225926727068302,0.000223830911066695,7.11610787394867e-05,7.01533522437335e-05,5.77600731198542e-05,4.23623405371297e-05,2.38478256742075e-05,3.92168569502173e-05,3.48837523901236e-05,4.82613005278401e-05,3.75914162319799e-05,6.43584943381301e-05,2.71372135870566e-05,5.7738970763985e-05,5.66906452506826e-05,4.14094782830505e-05,3.85547065857894e-05,6.82201471370705e-05,6.37807643749717e-05,6.81034210099746e-05,5.5405857045252e-05,7.23911590367092e-05,6.46148691893241e-05,3.91214064985273e-05,7.48303935513762e-05,6.10714415780192e-05,5.61586161927679e-05,6.74622788839604e-05,0.00010130667414777,0.000100200935320188,4.95544473599189e-05,5.95252151843895e-05,0.000117586630609378,4.05148202181237e-05,3.14240652905301e-05,5.69355902701961e-05,0.00014744781253681,0.00649271563710792,0.00011109791381661,8.08347956928532e-05,3.97492256776408e-05,0.00221213372679496,0.00314238309811625,0.00246367707688462,0.000714594476195085,0.00102506150567299,0.00454651039126438,0.00187491923899666,0.00356976198354768,0.00235668640181816,0.000732513132470348,0.000917232862604585,0.00415621846345443,0.00119334101846967,0.000939291448708548,0.00478945138730846,0.00283577551076375,0.0031891970587483,-0.0012613542720295,0.00196638605022277,0.00259737277674721,0.00328296778655275,0.00412829148571131,0.00321767693802339,0.00259882314501012,0.00137593921319306,0.000926935473970418,0.000404431576763306,0.000439155474698665,0.000564624960676992,0.00424711615388362,0.00240226758964586,0.00643161244304179,0.0120090526144663,0.0183399585316313,0.0490615082493095,0.000742892250728618,0.000674833254987593,0.000234204102823438
"Total_2017",4.31208513792368e-05,4.24535300340348e-05,4.02486323726448e-05,3.6696568898396e-05,3.12853288554706e-05,2.46727069370789e-05,3.57634890429634e-05,2.21068381476387e-05,5.20164636358981e-05,3.74831874401941e-05,5.57557717847047e-05,3.49651749346407e-05,3.36479831855741e-05,4.46932959612362e-05,4.09709693357838e-05,4.89304677716088e-05,4.12554489988386e-05,6.17795964818811e-05,5.40105450154936e-05,4.24275014052543e-05,2.21527576586551e-05,3.74611063921011e-05,4.32899921104378e-05,3.67635578880408e-05,5.50719385747984e-05,9.1996637982271e-05,8.49099374548668e-05,5.93245026620931e-05,5.01837145841485e-05,9.09769094974206e-05,4.37851282050288e-05,4.25598674471232e-05,4.98515547350785e-05,7.74940046687993e-05,0.000225926727068303,0.00493096165861265,0.000169893065768703,7.2073235159127e-05,4.30484162469095e-05,4.20004653247575e-05,3.9992446684481e-05,3.59705941632535e-05,3.13582281970723e-05,2.39272507831957e-05,3.57251350843235e-05,2.15755584118395e-05,5.20218293367349e-05,3.70957832900399e-05,5.60011893658143e-05,3.40902720619564e-05,3.38417472100603e-05,4.49081354960488e-05,3.97520083799273e-05,4.84233870722537e-05,3.8993471968836e-05,6.20354072101911e-05,5.42137177986474e-05,4.2383237208111e-05,2.19838384920877e-05,3.59285439810478e-05,4.31922089686015e-05,3.67354550011473e-05,5.52123071467497e-05,9.21553721966505e-05,8.5088694794919e-05,5.95095374063385e-05,5.02572142046237e-05,9.14121028013629e-05,4.39677065705237e-05,4.28758729603456e-05,5.0412794183376e-05,8.43711625159677e-05,0.000249341977060961,0.00533701337583321,0.000180998419668087,7.69149971247273e-05,6.37640818205918e-05,7.92046285520321e-05,9.52653574867081e-05,6.08250214821276e-05,1.78758435968127e-05,0.00013046638018489,6.45935363277136e-05,0.000111674582622784,5.03376510909962e-05,5.95195121217982e-05,1.21278061350368e-05,0.000110386062365219,-6.38205662969321e-06,-1.3908463175107e-05,0.000108211896023691,9.48740514172905e-05,0.00010061343830197,-7.93739482395149e-05,1.41442546107259e-05,5.32258433540699e-05,3.66920815594816e-05,9.05412465585984e-05,4.70292054876627e-05,3.93002631360238e-05,-4.17258401854247e-05,-1.6690429993916e-05,-1.51489457380228e-05,-7.21948239009838e-05,-6.55990237769915e-06,3.12600926238317e-05,-2.13508083408587e-05,-1.16831138613641e-05,3.0455430037734e-05,-6.39493376441101e-06,0.000100769900343556,0.00310289488093022,0.000134867354576491,4.69421003861517e-05
"Total_2018",3.10361781941726e-05,2.56948194121686e-05,4.33713210857772e-05,4.31765772596623e-05,2.25773228418474e-05,4.67686434899672e-05,2.98394717839462e-05,6.99805014515849e-05,4.78438876694364e-05,5.34780338914517e-05,3.02817893179849e-05,4.67351978976471e-05,1.58027736096319e-05,3.65620951708531e-05,6.87775460554699e-05,5.16636637293106e-05,7.3240993859347e-05,1.15426178774141e-05,3.76975697557263e-05,4.27946058303687e-05,2.82019487576495e-05,0.00018927130009901,0.000106888700555024,0.000122219338123055,6.37699883105897e-05,9.03655466241847e-05,7.89290512282289e-05,4.03203473736316e-05,5.99635507770177e-05,0.000183270721776602,1.56424697561413e-05,4.94278432250201e-05,8.84760143123501e-05,0.00015807140554354,0.000223830911066695,0.000169893065768703,0.00848856167401187,0.000304330321677134,3.08472563414757e-05,2.29930362809281e-05,4.29804815910319e-05,4.24553339777701e-05,2.31258441166459e-05,4.30755920765207e-05,2.97666505706991e-05,6.74688006106e-05,4.75091299712126e-05,5.19145321348561e-05,3.10504895393299e-05,4.16821646093456e-05,1.64781122195514e-05,3.71291841729863e-05,5.9443737698708e-05,4.98832671893519e-05,6.13860082865041e-05,1.22852921880946e-05,3.73744466609302e-05,4.21380896504732e-05,2.40393275082349e-05,0.00017839211950559,0.000100632494601874,0.000121209739879346,6.39064503965401e-05,9.05633212018275e-05,7.92274899870788e-05,4.05029404007296e-05,6.00391287034133e-05,0.000182346509455195,1.63711927705385e-05,4.94612486958611e-05,7.62469923101261e-05,0.000127095095635616,0.000137458832964926,0.000155556067432234,0.00817904367517273,0.000300026891964033,8.48768659281414e-05,0.00024485445819525,0.000127305397185927,6.71477755480875e-05,-7.83205424457957e-05,0.000570879246758118,8.45779941087114e-05,0.000493424807651228,0.000152582381369775,0.000142413148125248,-0.000106370306673432,0.000482331270008719,-0.000123716579972973,-0.000118122717104451,0.000583653695632313,0.000212974866186992,0.000384335270011598,-0.000398256893733362,0.000101100349072989,0.000202953078432082,0.000386489879320049,0.000566070591684453,0.000346125122615497,0.000213350657580044,-3.03338885141174e-05,-4.50528888296714e-05,-8.8121146002333e-05,-8.94634511065913e-05,1.61542763827545e-06,0.000310090269435379,-0.000244333874629738,4.3693727032037e-05,0.00051110424616739,0.000535926591145167,0.000685498209781371,0.000234439007182241,0.00946476541631078,0.000326667246307948
"Total_2019",3.78410026864207e-05,3.92968184587735e-05,4.07281284240573e-05,6.51938047851795e-05,3.4791318064404e-05,3.57021412500834e-05,2.74378632414992e-05,5.29440468315505e-05,4.68854713178064e-05,5.09326940174065e-05,3.31733169607593e-05,3.26256606424282e-05,2.45007488047335e-05,1.6503246512664e-05,5.45741649921309e-05,4.7237184376559e-05,8.90003827570104e-05,2.24819182707975e-05,2.74030236267301e-05,2.97552598243336e-05,2.09362497756762e-05,8.37224030187698e-05,8.6014336844402e-05,6.64302767802626e-05,8.58894215666154e-05,0.000122394162867006,0.000112921501289795,5.20166861196544e-05,7.09033417808631e-05,0.000167995414535105,2.91525114079341e-05,6.10447424146235e-05,8.75803798130268e-05,0.0001112214166167,7.11610787394865e-05,7.20732351591272e-05,0.000304330321677134,0.00487852482854027,3.82814223178463e-05,3.99946862007015e-05,4.12787288997705e-05,6.60449840630585e-05,3.51708418313203e-05,3.65117638095145e-05,2.75739014100725e-05,5.3396467884682e-05,4.71623950731802e-05,5.13119991314198e-05,3.34822920514941e-05,3.34970458055358e-05,2.48205781248894e-05,1.65830918518442e-05,5.576333943658e-05,4.79717173048653e-05,8.91117455278829e-05,2.25380591458722e-05,2.79070173994445e-05,3.02464207704467e-05,2.13058466861765e-05,8.2994438643541e-05,8.67859304268656e-05,6.73986311901917e-05,8.61391610988918e-05,0.000122599830486317,0.000113126192524656,5.21081676949432e-05,7.10150147125767e-05,0.000169541749590687,2.94084409495051e-05,6.19071288995431e-05,9.25277468338286e-05,0.000125209051893786,8.51985221658797e-05,7.68478894402529e-05,0.000356833882058067,0.00530630529859878,-8.76738359044362e-05,-1.73118857969481e-05,-7.75151475260705e-05,3.6904061558107e-05,-3.50202638507219e-05,-7.91979022472508e-05,-7.48198168410187e-05,-2.33290171526815e-05,-3.97580238477522e-05,2.93570587474409e-05,-2.17532884774028e-05,-4.24919830952998e-05,-4.15733351429202e-05,-5.27615893466283e-06,-1.10236634322485e-05,-1.93145007399369e-05,8.60780408965205e-05,-8.4959987734522e-06,-7.14899569846851e-05,-9.00644633446678e-05,-1.08759436166534e-05,0.000108935373658445,5.6508708459453e-05,-2.09781707172654e-05,-8.63302687594149e-05,-1.84287253049074e-05,-1.65380148432577e-06,-1.30067516351549e-05,-1.5311063425442e-05,-4.41912310384231e-05,-6.21519010002319e-05,-8.69856305533168e-05,-8.33978861480697e-05,-5.94025388984168e-05,-3.87044452532223e-06,5.05774835194326e-05,0.000138736810733939,0.00265813301195207
"EBS_1982",0.00948561118709568,0.00019349534039707,6.1458009392297e-05,7.79043381768575e-05,6.09539875293536e-05,3.21965865834791e-05,6.16301360931614e-05,4.19014030284372e-05,7.91637397310824e-05,4.29413068012152e-05,4.61054668134385e-05,3.87057552649024e-05,4.47681250979944e-05,4.54999703915722e-05,4.13749941056507e-05,4.80305437115305e-05,4.27084780250662e-05,8.92005824196583e-05,4.74586974210428e-05,5.64011621786311e-05,1.97523060090884e-05,2.38033618121148e-05,4.03592222685028e-05,3.73336010512258e-05,5.99950738279049e-05,9.35727836927478e-05,0.000106890177959792,4.76962533214134e-05,7.7678340976298e-05,6.60782998008142e-05,4.38655727626761e-05,3.75918689799707e-05,3.8229080314683e-05,4.45925257648651e-05,7.01533522437335e-05,4.30484162469095e-05,3.08472563414758e-05,3.82814223178462e-05,0.00951076214086319,0.000199735646692065,6.32928322123692e-05,7.88875755473614e-05,6.2003422701276e-05,3.37752285373358e-05,6.20834711796904e-05,4.28922595387295e-05,7.9837281685194e-05,4.35790693564029e-05,4.69579601280103e-05,3.98433927589242e-05,4.55896475328137e-05,4.59282566540702e-05,4.27147998853233e-05,4.94524013471553e-05,4.39390036114739e-05,8.97264249707494e-05,4.85776307090692e-05,5.74196894614385e-05,2.06135758648692e-05,2.31008173286371e-05,4.06920519291493e-05,3.79261114731528e-05,6.03194149833941e-05,9.3821727639079e-05,0.000107173695122868,4.78227700410274e-05,7.7835325702301e-05,6.72696069218609e-05,4.44708557002875e-05,3.86653730347028e-05,4.19062594291892e-05,5.19139176838137e-05,7.95182273336922e-05,5.09265010263387e-05,3.83088131336808e-05,4.47423522779132e-05,0.00231786098416172,-0.000312697498581607,-0.000332576268824267,4.52255201350004e-05,-0.000132084593597066,-0.00019184117898018,-0.00027913447971071,-0.000125145778983831,-0.000131573071078459,6.66409415313164e-06,-0.000105442555445513,-5.93641357507275e-05,-0.000124951593834191,-7.13236320153186e-05,-3.25320344781241e-05,-8.07955687743696e-05,1.04174672736686e-05,-0.000200953550450972,-0.000172096888280573,-0.000192070663669728,-5.4379491191274e-05,4.81359171372651e-05,2.76318635842046e-05,-1.61493134433646e-05,-0.000163669689412326,-7.68818830788417e-05,-5.18077009368894e-05,-4.22295269985321e-05,-4.35179468897517e-05,-9.739174567884e-05,-0.000172072777379065,-0.00014667725905416,-8.88521946307589e-05,-4.47152681789668e-05,2.00971688034417e-05,7.58085276603358e-06,7.31389255893461e-06,4.74600633936541e-06
"EBS_1983",0.000199077223119158,0.00748206191589254,0.000367698249031498,0.000194197751724694,9.85290327453121e-05,6.25826709311545e-05,3.93968296541882e-05,5.99352138908094e-05,3.85996889018371e-05,4.41550233911256e-05,4.7997308114338e-05,5.06788288722269e-05,3.70513083833524e-05,3.31989984668456e-05,6.21155274287135e-05,6.79143689484768e-05,6.84786643122542e-05,2.89290604175159e-05,6.04739010038228e-05,5.28798933853687e-05,3.27203998580547e-05,4.25944708539124e-05,4.37076892149741e-05,4.18629904542577e-05,5.9099126211535e-05,7.88140604711948e-05,8.5479872380465e-05,4.38707741790052e-05,4.49416797578003e-05,8.34660959319277e-05,4.45710986241855e-05,3.03523879537248e-05,5.38153727746308e-05,4.05099225276187e-05,5.77600731198541e-05,4.20004653247576e-05,2.29930362809283e-05,3.99946862007015e-05,0.000199735646692065,0.00750335700838853,0.000365058236412427,0.000198016077389939,9.84261037306619e-05,6.32699506927907e-05,3.953058742873e-05,6.05575405130269e-05,3.86867259696612e-05,4.49587779363002e-05,4.80036050622871e-05,5.16013871944262e-05,3.7094971431098e-05,3.33098783556339e-05,6.33522221656281e-05,6.8229008787036e-05,7.00726800974531e-05,2.89830657927906e-05,6.10436735868117e-05,5.31206850048044e-05,3.3596326330743e-05,4.37881767834031e-05,4.47459353951874e-05,4.21743713217997e-05,5.91560713862403e-05,7.8923831349362e-05,8.55705189830026e-05,4.39368835250894e-05,4.49735470634005e-05,8.45980669100615e-05,4.47562773514951e-05,3.07080600704116e-05,5.5998839314945e-05,4.71185784501221e-05,6.41752731860754e-05,5.19443932264097e-05,2.92311896163671e-05,4.75376850965503e-05,1.14336155664865e-05,0.00575467501894956,0.000934649703666615,6.72921098294826e-05,0.000117462332749412,-3.49547229901917e-05,-6.11467153017872e-05,-4.49820041451257e-05,1.13676598003622e-05,-1.56414640801318e-06,4.68778975669416e-05,-2.88501903356257e-05,2.8030884987681e-05,2.95430192383597e-06,-6.10363885439062e-06,3.94067137380418e-05,2.66490742360009e-05,-8.70511337962359e-07,-5.13261093395594e-05,-5.86171750724056e-06,-4.2672931511832e-05,1.25058978389457e-06,4.00530357864653e-06,1.37562168048023e-05,1.98298913255028e-05,3.65272903535596e-06,3.47407093765636e-05,-3.11854510809747e-06,2.03392917335327e-05,-7.18618996856153e-05,-2.14925327320743e-05,-3.06994455432465e-05,-2.16440223495317e-05,-4.01037760568148e-05,2.34701943722735e-05,-2.76763554945584e-06,3.31822365636735e-06,8.42798274200733e-07
"EBS_1984",6.25254391962624e-05,0.000364873637310272,0.00868507000929216,0.000414955302608439,0.000134698283339097,2.88018656443373e-05,5.37356239511481e-05,4.94699635338957e-05,5.26816728346576e-05,3.00745057261683e-05,5.6326813803206e-05,3.93628441430429e-05,3.64399406122825e-05,6.31665924929764e-05,5.03448532260098e-05,7.11799926640639e-05,4.87735031990153e-05,7.18783963535583e-05,6.01342349912354e-05,4.33366420083371e-05,2.19548559347677e-05,4.76228019460166e-05,4.31942075521613e-05,4.64845401392437e-05,5.85998168288533e-05,8.62091001404327e-05,9.76119022357151e-05,6.2336149978828e-05,5.58249767429561e-05,7.14453405190219e-05,4.5372913807297e-05,4.19448239594033e-05,3.84319357684995e-05,3.9711475035702e-05,4.23623405371297e-05,3.9992446684481e-05,4.2980481591032e-05,4.12787288997706e-05,6.32928322123695e-05,0.000365058236412427,0.00870251153229874,0.000424033400848432,0.000135344318310512,3.02669209217365e-05,5.40019422095689e-05,5.03957065938179e-05,5.32485421960794e-05,3.06151926019157e-05,5.69511822336056e-05,4.05539697470904e-05,3.67935834458845e-05,6.34217799132694e-05,5.19205160876139e-05,7.19884562284427e-05,4.95931237799059e-05,7.20257714079114e-05,6.05996545487085e-05,4.38417424973658e-05,2.26665652713696e-05,4.78486417675958e-05,4.40670634002462e-05,4.70412366565816e-05,5.88045451408337e-05,8.62806683199395e-05,9.76558934125028e-05,6.23865251134059e-05,5.5920571707811e-05,7.24005151792334e-05,4.54599725916095e-05,4.23996395671238e-05,4.1616758321033e-05,4.82584607791133e-05,5.89280369494888e-05,4.84056839079447e-05,5.4801618006328e-05,4.79664571757709e-05,-0.000156173282839808,0.000349899573670333,0.00493944517090943,0.000113236176128325,1.58632399019098e-05,-0.000179115901886098,-0.000146451482030872,-0.000106599828430037,-0.000124679574883318,-6.80847669817196e-07,-5.46673713365713e-05,-6.33179823844921e-05,-3.6619734665487e-05,-6.44085546415177e-06,-3.65726402777149e-05,-2.07011021256368e-06,2.72653141113842e-05,-9.44153679722778e-06,-3.11897649572242e-05,-7.98836613298799e-05,-3.9303867858273e-05,3.98008631472197e-05,9.81632459336152e-06,-3.76563459928926e-06,-8.25802605456286e-05,3.72055779856834e-05,7.29879734036716e-05,2.65304216968243e-05,-1.79768202475478e-05,-5.96228302214998e-05,1.43141657712e-05,-3.61251889870192e-05,-7.16337689055959e-05,-6.45463559974739e-05,-4.61829449544346e-05,2.11559797602084e-06,5.69722940499329e-06,6.56611770093448e-06
"EBS_1985",7.52139485135399e-05,0.000186606448897724,0.000416091001996008,0.0105170747972972,0.000541552017828022,8.23102823213893e-05,6.63966463334245e-05,0.000103613286742973,7.71423426400241e-05,6.71232482761488e-05,6.78899905482489e-05,3.06281259982309e-05,3.47559297224693e-05,3.6904559803294e-05,4.89765617716283e-05,0.000110912831835069,9.16388797756126e-05,6.7200157737832e-05,3.7474714105845e-05,4.32051697835433e-05,1.40699795058103e-05,3.48368618629723e-05,4.23878494005088e-05,4.81529879138254e-05,8.25044229585131e-05,0.000139964839054562,0.000206575405633301,6.47667820073851e-05,0.000112567646090465,0.000130529977108646,8.7862703884227e-05,6.63755124614072e-05,6.6665288734145e-05,5.12662456895285e-05,2.38478256742074e-05,3.59705941632535e-05,4.245533397777e-05,6.60449840630585e-05,7.88875755473607e-05,0.000198016077389938,0.000424033400848432,0.0107773299745622,0.00055008514066842,9.0858367065628e-05,6.74824235162202e-05,0.000107934189928944,7.90560664549102e-05,6.93772428710294e-05,7.12296092280311e-05,3.75406310983006e-05,3.76578486703467e-05,3.87621762640423e-05,5.7816855227455e-05,0.000117368911479399,0.000105707921095169,6.8345445779615e-05,3.97932016814119e-05,4.51354294068111e-05,1.70577466527857e-05,4.07592026965426e-05,4.79613026842251e-05,4.96460381296963e-05,8.31000775672344e-05,0.000140608448439497,0.000207535100097178,6.51926287711917e-05,0.000112773763642264,0.000133244213608452,8.9620810095159e-05,6.93443873788099e-05,7.85713151256246e-05,7.62046788919282e-05,6.04059090236925e-05,4.66271091266125e-05,5.74847666825729e-05,7.71694625449724e-05,-0.000971730082342612,-0.000738904570136373,-0.00128956545969971,0.00186724939659736,-0.00102807512042585,-0.00113081711573688,-0.000749764413198399,-0.000624842037985493,-0.000521620735231225,-6.10884828155916e-05,-0.000525795141486369,-0.000565263469849535,-0.000564756447935348,-0.000469797302566129,-0.000438676074932422,-0.000474034367968891,-0.000277555852564706,-0.000564757179989052,-0.000417455801450644,-0.000427685636040153,-0.000243095120067592,-0.000170282798708402,-0.000170740208099957,-8.6617092200437e-05,-0.000328257346794988,-0.000300721608061028,-0.000330610682694035,-0.000237917342659332,-4.65604600511208e-05,-0.000241915008929901,-0.000539352323951788,-0.000443237832603036,-0.000344800393585877,-0.000252937719673597,-0.000171558745026294,-1.20056121774974e-05,-4.94671858810681e-06,8.30344906106282e-06
