1113.704709	2844.276083	3486.043515	4588.0215	1549.638861	196.8071426	122.9010906	57.61865106	36.16256589	21.81417063	13.16959638	7.78481326	2.586224834	0.933120122	0.36078229	#	14,106	1982	16	1	2	1	18	33	33	33	33	33	33																										
1622.0448	691.5586777	1752.585597	3178.914156	6893.612223	2091.121261	372.3831989	195.0436755	86.46917783	75.7872345	56.7842139	19.77038725	7.509005563	6.81106938	2.179288408	#	21,162	1983	2	8	5	5	1	9	28	28	30	28	27																										
359.8117949	378.138684	533.6214445	1450.813952	1893.996594	4569.164723	883.1473814	189.9157113	87.30810489	29.65264504	20.17560262	7.482576735	4.841883304	5.42280123	2.879808914	#	11,374	1984	30	20	14	12	11	4	15	29	29	32	32																										
5802.421017	896.9038933	3937.056096	1266.840022	4154.804123	2471.668475	1604.502735	304.2294031	71.47232431	61.53791544	20.20388388	6.496240651	7.022724419	0.896562335	0.303907086	#	21,312	1985	1	4	1	16	6	7	7	25	32	31	31																										
2284.215163	414.8234464	607.887298	2154.736643	1221.930877	1916.892079	1674.952426	1532.2042	481.1523692	71.63710977	32.70841413	14.3986617	0.930079071	3.005635432	0	#	12,818	1986	5	10	16	9	23	10	8	3	10	30	30																										
345.5092919	636.3768538	1019.419824	813.9643255	5117.509123	1435.459932	1369.473693	534.2483329	1633.106813	242.7487623	67.9958306	24.34738077	4.418457248	2.069312292	1.422775738	#	13,298	1987	32	7	6	21	4	17	11	16	1	15	25																										
910.1173151	581.3701885	2190.462095	4163.414393	1707.115723	5316.214795	1535.839152	1099.155616	619.2065342	1422.565486	130.3335649	77.05552576	13.92265074	21.2718089	7.89054372	#	20,548	1988	14	6	4	3	16	3	9	5	7	1	15																										
699.4626244	352.3439803	746.0632113	2483.280609	5356.327608	1007.942758	3632.818118	547.5646469	596.4413535	233.9954562	705.5354454	118.1188171	101.0097821	51.51537678	64.5549782	#	16,808	1989	22	21	11	7	3	24	1	14	6	14	2																										
1485.359231	383.0826363	118.7031178	932.5380619	1991.455561	6591.849499	1340.192396	3237.484479	324.6181754	548.9188668	81.53612409	765.1753401	65.17745006	47.23852535	69.26131056	#	18,161	1990	7	19	31	20	14	2	13	1	21	6	23																										
2516.481769	789.2347804	279.7599022	98.57910996	700.7951915	698.8304184	2287.264528	858.1529078	1767.347607	445.8693661	571.8959252	114.4591911	339.5423638	46.13184527	35.4426673	#	11,664	1991	3	5	21	33	28	30	5	9	2	9	3																										
1206.924221	235.1833324	1675.988814	276.7527521	440.8995618	887.4435724	891.1120737	1299.864773	560.8711584	1082.189328	365.8574295	392.6766768	162.5088024	125.238756	107.8816187	#	9,962	1992	15	13	3	26	32	28	23	7	11	4	7																										
1954.152611	266.8290136	1090.350261	4454.390682	940.9022037	724.2614479	352.9089154	439.1924038	561.5346965	339.6901043	283.8616396	207.8849739	155.9575803	82.01005639	90.51141195	#	13,126	1993	4	15	8	2	26	29	29	17	5	8	5																										
1106.336353	433.8353867	502.9742632	1773.100605	4921.071998	826.9471923	209.7186546	161.4499666	166.7947185	323.9621993	172.3428726	242.5146413	86.86677482	79.9478181	121.9343725	#	11,732	1994	13	9	12	13	5	27	32	30	25	10	11																										
685.0787411	56.86088728	309.7928765	2565.86777	3093.085134	4760.101996	2039.781113	571.5129077	323.6760925	166.2502383	338.5181761	131.9407067	234.0893488	79.36586313	95.79401405	#	15,651	1995	10	25	19	8	9	5	6	18	22	19	6																										
1176.475453	312.3518218	158.1363089	377.0053583	1220.536533	1657.755884	1318.619933	408.3472157	86.81863815	87.97020974	53.96077073	99.45190797	33.20324463	56.46569929	80.45606512	#	7,993	1996	12	17	28	27	24	14	10	19	28	25	22																										
2445.032158	335.8380128	190.6858651	262.250292	3332.479092	1461.899316	855.2655552	950.7114351	143.6644402	69.84586566	49.65803559	52.00724447	85.93824291	25.1894742	90.32658822	#	11,248	1997	6	18	27	30	7	15	17	6	26	26	26																										
646.8340455	610.5335539	368.1930952	286.9587539	509.8539353	2796.202077	644.8827426	384.6502334	292.6426345	73.18120623	33.12480072	11.21675835	25.53415116	31.11350294	71.90595561	#	7,054	1998	26	11	20	31	31	6	22	20	18	27	29																										
821.0040103	932.8503506	1112.447885	1234.814427	672.9699705	1086.900264	2724.534021	710.1656063	341.7048774	309.6015282	118.6105675	45.66249749	17.56904359	23.64217154	81.24610407	#	10,275	1999	21	3	9	18	29	22	3	10	17	11	18																										
953.5596467	342.1068315	552.5632999	2115.496193	2023.357891	976.9695589	759.7000366	2417.071767	942.9575408	486.0463032	202.7266958	133.5096415	41.28427729	17.5564456	72.64883629	#	12,493	2000	18	14	15	10	12	25	20	2	3	7	10																										
