96016545074	5496643879	1063407838	475880317.7	406363683.8	77037442.69	683400671.1	459375125.1	600031018.6	337574406.3	306555098.8	230934693.1	254730821	202230396.2	102240838.3	96926057.32	131977661.2	320721457.7	341941700.5	355293320.6	134617828.8	470495327.7	233936082.2	324947615.6	212907343.9	370239322.9	218434274.9	108102751	228218634.6	248550671.4	153779942.8	256710151.9	271143339	280746031.2	655356464	130667204.1	125835502.4
5496643879	5.1967E+11	20730655778	11002987065	2436952761	1549160239	708110608.3	1908437708	-130555435.3	1065557496	718237591.5	700700100.3	706766372.9	-664273897.2	606963459.5	985793209.4	1421253277	113113889.3	1474068631	948684536.7	1058594860	1113837041	1125872550	819978984.7	387916444.7	734409726.2	440239086.8	284562584.5	603011572.8	835366582.4	280940569.4	151302440.8	2246440951	3391921944	4963106254	530020720.5	458928407.7
1063407838	20730655778	2.84352E+11	20420027987	3726152755	863023002.7	1547187434	1470821289	1671536841	825092946.1	681434851.5	616263752.8	676412339.3	378056289.1	340278306.4	415788027	678182194.4	645232194	1089529388	376016220	287055538.2	730478783.8	222396655.9	670623241.9	145168773	555875139	265849850.1	369693289.5	271283574.6	947079906	184829219.9	462989138.3	833479137.5	935449967.6	2083098006	679790954.5	506570271.8
475880317.7	11002987065	20420027987	4.54932E+11	18451515373	2682517811	1345455832	1578940981	890749289.8	974123484.6	495958772.5	344619095.7	462660750.6	172391156.2	201382913	381273366.3	908591157.4	77473455.94	748677176.8	302816768.2	34519737.6	553590697.3	153887026.2	599529418.3	29628897.52	703415138.9	428628650.9	414532935.7	505213450.8	739594113.7	346710316.2	227675189.5	642187133.4	-189203067.1	1437280778	875428225.6	1106874864
406363683.8	2436952761	3726152755	18451515373	3.45547E+11	12216763234	3015566733	1011879630	1738192463	491492580.6	632396800.6	742489527.8	522969382.9	636254279.5	412890715.8	455932680.6	695509873.4	620750418.9	470334701	482313320.2	196989429.5	1043742316	365379766.2	494030906	119435326.1	365982879	225680596.8	197397334.5	239397348	442743178.5	203283021.9	396704307.1	949255409.6	1245762729	2420669013	351411270.1	402167383.5
77037442.69	1549160239	863023002.7	2682517811	12216763234	4.47109E+11	14916099380	4133570290	1007464774	1249959860	752723764	572511208.7	671300160.7	-92821266.3	223193109.5	230675408.3	340154017.3	-47718638.62	891741393.9	655613818.9	632765331	394261263.2	450430254.5	642806590.8	237321059.8	417965887	355761762	448074836.7	415965370.7	564404733.3	227731418.1	7420693.954	1048060314	1330059071	1873532598	258661060.7	251194283.2
683400671.1	708110608.3	1547187434	1345455832	3015566733	14916099380	8.9775E+11	20682419655	6905702498	1822152750	1241580829	650490513.1	483780831.7	623751936.4	241142450.1	274071145	351713163.4	612605253.2	1361477267	618859752.5	390478178.5	970834646.1	324455634.3	819051139	352396009.6	980693727.2	581392815.9	391023394.6	926637878.2	935348655.2	221323447.5	432983404	697670742.3	539537150.3	1624972226	588413072.5	235772565.4
459375125.1	1908437708	1470821289	1578940981	1011879630	4133570290	20682419655	6.85123E+11	23963393778	3998177133	1596755337	1086262031	947814516.2	106430584.8	422596309.4	514211395	697267112.3	273339560.2	1445279782	556485098.5	635827289.8	763951743	619982497.5	997896163.2	568808857.4	526598120.3	665486485.3	548507395.7	561775076.3	1229508405	200127529.9	175089070.7	1886453356	2078543999	3421098132	602880702.8	296433021.9
600031018.6	-130555435.3	1671536841	890749289.8	1738192463	1007464774	6905702498	23963393778	1.2594E+12	20161481270	4911810193	1773762509	971729217.2	1621712049	448728228.4	427516622.5	618132387.8	1413805880	1394557392	625966214.6	461227267.1	1385052061	194744788.5	1008581543	393461179.6	1191073857	692251978.8	632329800.3	233175772.4	849907049.9	399126654.1	738936316.7	674388808.2	608515915	1966459673	623933630.3	521270436.8
337574406.3	1065557496	825092946.1	974123484.6	491492580.6	1249959860	1822152750	3998177133	20161481270	3.49536E+11	12257128843	1011189789	466307784.7	-61770858.33	33202152.7	108092134.3	147357822	251241586.9	864399511.4	949233148.9	686903312.1	489767018.7	361281094.9	591641067	274859672	1168069796	374493935.1	547536461.8	724343677	732093605.6	349795230.4	225410361.8	868373282.3	628834942.2	1397831225	558183906.8	384507883.5
306555098.8	718237591.5	681434851.5	495958772.5	632396800.6	752723764	1241580829	1596755337	4911810193	12257128843	2.8047E+11	10135200997	1991841582	912391162.2	470312392.3	467811727.5	545524476.8	449007470.3	1070724498	525242096.4	521784378.9	974944540.4	554370445.7	660258454	249610177.3	630389164.6	394008691.9	387662934.5	366561953.3	698815897.9	216610706	334557673.9	1110520499	1530038109	2459259072	409776847.5	263417969.1
230934693.1	700700100.3	616263752.8	344619095.7	742489527.8	572511208.7	650490513.1	1086262031	1773762509	1011189789	10135200997	3.38855E+11	12070260858	2865738921	1253117922	876797444.9	1078734795	438607486	923001296.6	393457253.6	626343981.7	1759590775	824480275.2	785874348.4	227267551.5	398688713.3	498137458	216191102.5	170327191.6	579186344.6	237276757.4	342355750.4	2133799979	2859943372	4471883732	450413070.6	401164270.6
254730821	706766372.9	676412339.3	462660750.6	522969382.9	671300160.7	483780831.7	947814516.2	971729217.2	466307784.7	1991841582	12070260858	3.30778E+11	9473004320	1236245988	683702904	853244652.5	198842340.6	911910364.8	383894339.6	479045677.4	1178440384	601362827.3	818289160.6	199636069.2	444090666.2	392683853.6	301098627.6	226895204	611153133.1	175096203.5	244857387	1397094217	2117793347	3524164651	268231743.4	411818427.1
202230396.2	-664273897.2	378056289.1	172391156.2	636254279.5	-92821266.3	623751936.4	106430584.8	1621712049	-61770858.33	912391162.2	2865738921	9473004320	2.95683E+11	4429559803	1005969463	707144951.9	525688307.6	324912833	9302493.974	239901984.5	1452306263	234636838.6	310032822	51127296.35	431094090.1	251679815.9	225253250.8	-65885049.85	308611102	199018801.8	386718462.5	983393849.9	794510221.5	1439657570	360402645.6	347344717.1
102240838.3	606963459.5	340278306.4	201382913	412890715.8	223193109.5	241142450.1	422596309.4	448728228.4	33202152.7	470312392.3	1253117922	1236245988	4429559803	80943506551	3631326029	1947251390	470128427.6	642026671.6	366858555.3	535276879.7	1425755846	728613487.1	500341592.4	128317510.8	273110547.4	235136636.8	77432942.41	95714047.77	341687285.4	163835306.8	231512559.4	1634464647	2487626010	3950038234	283794992	282482179.5
96926057.32	985793209.4	415788027	381273366.3	455932680.6	230675408.3	274071145	514211395	427516622.5	108092134.3	467811727.5	876797444.9	683702904	1005969463	3631326029	1.29728E+11	7159727253	744594628.9	854133819.5	418815663.1	675356770.1	1760739759	823752745.2	464513052.8	144110919.2	355791877.4	106966377.7	102933482.6	84339173.69	324406143.6	202319982	285885157.4	1884983732	2885395978	4691468771	333749996.8	436885592.2
131977661.2	1421253277	678182194.4	908591157.4	695509873.4	340154017.3	351713163.4	697267112.3	618132387.8	147357822	545524476.8	1078734795	853244652.5	707144951.9	1947251390	7159727253	1.1026E+11	1177580674	1538980162	594205239	1058955703	3288440095	1335605326	559732626.8	103801801.8	559005032.4	126823832.1	233563138.3	85830017.93	508832274.1	272408343.7	416227390.1	3245488748	4837775790	8824857018	386809723.8	780344513.8
320721457.7	113113889.3	645232194	77473455.94	620750418.9	-47718638.62	612605253.2	273339560.2	1413805880	251241586.9	449007470.3	438607486	198842340.6	525688307.6	470128427.6	744594628.9	1177580674	1.75027E+11	6717707621	1369162279	476095374.4	1030275444	302090921.3	226748912.6	236322949.9	481155133.3	128577185.3	223622557.6	42123933.91	404337024.1	145836961.2	422193769.5	703329862.5	1060437547	2106987234	302886062.6	259410471.7
341941700.5	1474068631	1089529388	748677176.8	470334701	891741393.9	1361477267	1445279782	1394557392	864399511.4	1070724498	923001296.6	911910364.8	324912833	642026671.6	854133819.5	1538980162	6717707621	4.28918E+11	10397136257	2284165060	2156914405	1040263601	1367307918	368520351.1	1002178307	715720807.3	344981054.6	714901534.9	1085007138	150482233.2	138656053	1585404871	2401213126	3333329418	733896379.3	282274290.7
355293320.6	948684536.7	376016220	302816768.2	482313320.2	655613818.9	618859752.5	556485098.5	625966214.6	949233148.9	525242096.4	393457253.6	383894339.6	9302493.974	366858555.3	418815663.1	594205239	1369162279	10397136257	2.12452E+11	6633761716	2408587638	1041291474	913610176.2	292209325.2	811792899.4	429907224.3	295766605.7	573424518.8	400844926.9	246956873.3	250354094.6	1101045853	1399953794	2476649754	323097876	211928642.4
134617828.8	1058594860	287055538.2	34519737.6	196989429.5	632765331	390478178.5	635827289.8	461227267.1	686903312.1	521784378.9	626343981.7	479045677.4	239901984.5	535276879.7	675356770.1	1058955703	476095374.4	2284165060	6633761716	2.33205E+11	12081534063	2084228337	1009653839	276135905.7	922587778.6	300219254.9	272958202.2	335943068.2	568821183.7	260240300.1	211010846.2	1921490828	2654163463	3743005951	392555189.6	293232188.4
