0.041397652	0.077967026
-0.094271973	0.078807226
0.107965203	0.078066357
-0.072817665	0.077618805
-3.32E-05	0
-0.038860327	0.076888528
-0.071983726	0.082532835
0.055991447	0.080706478
0.11997011	0.078684999
-0.191838448	0.080249641
-0.156793526	0.08447422
-0.177803761	0.080490335
-0.176536673	0.071562538
0.129924716	0.082151562
-0.027261169	0.074211538
0.019924552	0.081143175
0.019693939	0.073173216
-0.07320967	0.077718778
-0.025593308	0.07715557
-0.193470006	0.079682886
-0.123080768	0.076362844
-0.231694252	0.094436353
-0.076054169	0.0777744
-0.072979419	0.080032809
-0.120656817	0.082713774
0.084734374	0.080998039
-0.142072447	0.080313203
-0.057769374	0.082250193
-0.16996559	0.07626651
-0.092711238	0.079451486
-0.331641159	0.075984527
-0.143078144	0.078877398
-6.38E-05	0
-0.162151725	0.07412531
-0.124765443	0.07835984
-0.100170464	0.077502704
-0.052547387	0.08275179
-0.134603539	0.078154903
-0.233847782	0.076118822
-0.13951359	0.077734856
