555443.14904048 322562.01632367 229764.88787825 279721.3535648 241637.26510381 264535.21034855 347702.90279201 383311.28531195 552814.8033483 220799.3697619 201067.88342996 207140.72601873 243828.1961241 418418.86218217 140451.70485459 135095.74844447 88656.029367827 159070.56625872 286132.82550988 153474.13700062 218625.62343904 414834.79013273 174522.11904461 232321.1376748 115070.19062759 228521.08705016 155825.94820582 92823.337522448 144742.9731201 96334.308587126 127091.54571821 193545.49433525 322654.07580848 280428.0852357 234428.41074061 201484.40534947 100493.05595494 204127.06883264 63132.196448398 157040.93790054 78965.50004751
322562.01632367 1361933.7274915 513781.56420027 632187.70383365 502368.07138024 556715.1544174 931877.18995311 744542.30614356 1081347.2647197 501653.84553192 329761.96994273 411109.54277957 565658.03651243 736245.28059298 268743.38427328 322573.24424476 147465.37873434 351797.89951829 519454.78719052 336076.8994678 427686.02917788 897643.05331596 328982.27535807 499451.48032111 251159.63569026 478077.16799526 295597.98075182 206585.29162184 337923.63577024 189114.27629271 310682.50569605 430854.00215754 810673.36673653 582133.0956196 477287.76346513 406741.51148758 255061.42430664 514282.41973157 174703.91304351 341895.86110544 170832.65256502
229764.88787825 513781.56420027 1090574.2965336 450443.57883557 398777.32054786 421175.4332356 666225.66932997 545098.68660462 796046.53782875 408754.43087199 263421.34857683 294311.37861997 426646.24798862 496908.00451052 195642.67989384 240659.28080728 139263.05874862 303331.85174661 364021.27649258 224018.33439966 337878.48304861 663196.12704812 233066.27464608 355456.82729281 185535.12232882 332522.7750286 217205.01151081 160860.81585998 262429.38416102 130419.52247901 209099.31665813 296898.75200762 629066.9989679 428825.41507605 301324.07666503 309316.69671484 163703.39553362 398680.26714054 114214.48187421 226361.35494569 121958.94314671
279721.3535648 632187.70383365 450443.57883557 1078364.09379 480291.86374722 525600.43401722 868676.17431356 739350.34400203 937957.80781386 588386.91001304 303518.7050009 419914.47616314 522218.36331143 599786.68199828 248097.76429505 328217.78150302 192680.73188129 360173.92495936 614961.41800846 307910.93286237 425184.50085889 783344.93552729 321063.43880955 502826.27409149 229209.47505225 488281.62184592 277331.47640584 190110.64262031 356235.82975001 182847.91247859 246548.38946547 413431.278471 770409.08167891 608763.58969886 459889.98048364 383175.59365534 255250.19330366 519670.06508868 155091.49481265 343922.47574856 174976.59079827
241637.26510381 502368.07138024 398777.32054786 480291.86374722 1075647.6678807 454063.18905152 628191.28291553 564624.68663756 853588.7859038 389091.1521358 281685.2477844 338935.30603671 397591.90250678 463975.7709189 185269.58198995 268914.14812054 154010.14097897 315497.65485936 462423.57498137 241592.01966752 346380.20870275 615877.90934338 267429.26961103 348475.38386653 190307.44954004 359735.85473448 242929.81558331 151584.86040166 243167.12092296 139898.9563397 237735.63035403 346836.86825357 612911.34176018 475345.81205931 365569.97507301 301358.67902592 192098.83695045 372637.98655218 125607.4473529 254922.63224432 142003.95836723
264535.21034855 556715.1544174 421175.4332356 525600.43401722 454063.18905152 1928407.2525326 672917.01425989 670794.94423868 918854.12139382 526831.82094896 352395.64144691 395329.32927329 456128.08060503 684259.76387197 225095.84831144 295604.46164949 183640.60061533 374170.84052189 446513.61707108 287077.55642549 421951.08045976 849302.66228139 251551.81723311 451726.59564294 208352.94132441 481337.0993863 265199.80166022 166220.91609249 316030.10168674 195905.58755766 257628.63912756 430800.03097907 745725.93800187 523357.56355152 421896.28760498 341331.28181214 218537.62855017 518509.00857217 133557.30512726 327119.70984595 184858.00100363
347702.90279201 931877.18995311 666225.66932997 868676.17431356 628191.28291553 672917.01425989 3744115.833693 1044646.1449999 1413099.9047092 746634.73195414 574716.27032198 567942.95140563 739126.03152548 789044.29154356 382490.61161239 357023.03532571 229545.28901936 588672.95078226 785033.32628789 414994.89184346 612123.75090478 860708.11900081 484454.93599243 624678.14419174 343551.76840784 639323.14669515 375037.78298435 283656.07472763 487661.37729715 278407.45743435 357682.06417817 624524.62910583 1134566.4184936 779858.21640873 600971.25061684 507667.23705362 327501.27688925 734055.22127136 227958.64711074 487661.52887082 255519.06674502
383311.28531195 744542.30614356 545098.68660462 739350.34400203 564624.68663756 670794.94423868 1044646.1449999 2026885.4514358 1126437.4159393 628013.10862347 402506.91806054 541348.5452006 712197.71166283 823285.4429503 294050.11571765 371835.89122177 222656.19844917 441965.20499653 627662.07455413 346919.06941038 559898.36965169 1013281.9942596 387127.64600672 581430.82809175 282537.29507251 541175.55352259 350416.22412082 245549.40355444 414328.62380493 231682.38808891 350264.04568941 515077.00137842 921546.75074662 684587.05010493 588811.32696133 472536.64023866 267451.31855442 602221.0487678 189954.8581977 434799.71641614 189918.40816077
552814.8033483 1081347.2647197 796046.53782875 937957.80781386 853588.7859038 918854.12139382 1413099.9047092 1126437.4159393 5530358.2832018 924397.15571453 557101.90314541 715610.5014066 841453.59652051 1026318.6507362 356530.24540788 459116.65048896 228247.36478635 570796.6465184 848315.52055693 515907.70351038 708715.7411472 941277.68751376 561083.19436303 649869.51368794 347032.70454071 702179.69097312 379514.05460644 301305.71558611 547618.62965168 325479.22101616 475029.18599256 714183.93398689 1248807.08766 898164.6907648 676203.52263487 567448.8971461 441006.90479897 794658.04170661 211131.04981519 561073.3276056 291650.56070164
220799.3697619 501653.84553192 408754.43087199 588386.91001304 389091.1521358 526831.82094896 746634.73195414 628013.10862347 924397.15571453 2092681.0919511 358410.68406278 413619.98602825 434193.60786996 534364.08905368 186271.43676165 279456.5468085 168289.80750757 354570.22668907 532571.3299023 290611.90248566 384468.35140187 766750.06385989 244835.29299293 436398.78630779 247892.84792148 407693.57853906 205169.00918429 188525.68809647 336040.46299077 181936.80271614 240704.9535114 357333.90150972 656581.2532481 489815.14063195 390121.21770395 341002.57445058 179146.30139444 434430.39307809 135364.39923817 320037.54843392 162125.92953614
201067.88342996 329761.96994273 263421.34857683 303518.7050009 281685.2477844 352395.64144691 574716.27032198 402506.91806054 557101.90314541 358410.68406278 1267555.7086114 263342.30552647 304930.02297857 442791.37344981 113239.3402438 135374.89743259 99514.392717051 223104.11138906 331059.99194644 187540.12000374 256541.73993318 503707.74445251 182761.13768803 248410.60975654 136278.60531009 286876.2785236 134697.86356351 87464.427944141 115963.57624909 108417.71558111 130462.10148224 268968.62826039 392986.66578259 295110.08321908 230668.57614278 215543.18906049 112132.57774951 294904.25886193 100027.85057691 191031.0062412 102153.4916498
207140.72601873 411109.54277957 294311.37861997 419914.47616314 338935.30603671 395329.32927329 567942.95140563 541348.5452006 715610.5014066 413619.98602825 263342.30552647 1058477.0113121 409356.73915541 416419.4946198 168033.38117113 172807.79852901 122297.87573665 266985.34239216 407290.41380302 230974.86947653 345532.70699344 688081.878023 230333.22471117 329606.29061292 197852.26228219 312863.70836055 180676.4149848 124005.23733486 211308.22957006 146291.0519005 180826.41841259 296668.45296078 546839.82403482 398577.31031189 302773.96009096 282269.33133772 194176.35761752 355490.4008589 114374.09216708 238180.9290884 111522.05083932
243828.1961241 565658.03651243 426646.24798862 522218.36331143 397591.90250678 456128.08060503 739126.03152548 712197.71166283 841453.59652051 434193.60786996 304930.02297857 409356.73915541 1390223.6871639 436442.41631205 233607.11990497 252171.63346199 180510.59284757 350377.05752212 487492.45516887 293124.15245072 389415.86810138 760066.2557942 282442.88446608 463653.18958214 219017.44185725 435781.45728422 239929.291408 175984.28895946 275883.70381305 180435.01883272 244963.89597569 367974.58763957 683185.78724184 486270.14423887 409942.77602135 335578.3339649 239700.21193453 463377.71449899 133822.78254149 311746.27942923 148253.18265802
418418.86218217 736245.28059298 496908.00451052 599786.68199828 463975.7709189 684259.76387197 789044.29154356 823285.4429503 1026318.6507362 534364.08905368 442791.37344981 416419.4946198 436442.41631205 5416708.51985 277262.85453461 319369.46325436 119970.94825979 379599.67970254 689315.92358457 354924.52184088 397812.58079479 1360061.1330301 287041.91448269 483803.61073956 194597.50856643 470049.70381258 346987.11324244 205894.25906803 303300.1421248 185464.092004 282873.73563525 423091.41173215 686319.35849161 595996.8781044 514764.70499424 433652.76703623 226857.92717551 501131.12116648 149465.83210775 358437.229507 185045.22803008
140451.70485459 268743.38427328 195642.67989384 248097.76429505 185269.58198995 225095.84831144 382490.61161239 294050.11571765 356530.24540788 186271.43676165 113239.3402438 168033.38117113 233607.11990497 277262.85453461 289613.9522137 128302.24879279 70955.213809594 158652.41599351 203301.8907556 130061.70348632 160211.95266705 320362.41424832 135643.10297387 201111.00898563 95291.970872248 191507.8369907 101594.9438739 74948.625933655 146513.97879555 82555.927085453 101671.62581544 181505.16838434 332074.10296568 233079.04992245 196560.31778531 161758.05105059 103104.53389392 212859.84049156 63626.735546401 125391.8292729 69040.617721887
135095.74844447 322573.24424476 240659.28080728 328217.78150302 268914.14812054 295604.46164949 357023.03532571 371835.89122177 459116.65048896 279456.5468085 135374.89743259 172807.79852901 252171.63346199 319369.46325436 128302.24879279 743299.18996829 90968.693554481 197648.89621607 289556.50950859 181756.15007207 210958.74242903 266095.02515257 167297.0358069 206141.66365411 123612.95136177 229107.76557117 132191.91229574 84996.415579983 144927.97816413 96336.478016301 146797.25625761 206693.51686086 413115.82702072 295377.3691618 225921.39886654 182271.65056319 135717.81839098 235761.29483521 66027.914631751 164989.69654759 86595.064917442
88656.029367827 147465.37873434 139263.05874862 192680.73188129 154010.14097897 183640.60061533 229545.28901936 222656.19844917 228247.36478635 168289.80750757 99514.392717051 122297.87573665 180510.59284757 119970.94825979 70955.213809594 90968.693554481 316640.45811889 98456.621308438 178448.14148761 99348.943526598 98723.510024801 162664.40739621 94064.083904675 138569.48415397 70705.292256975 127105.22803449 77120.924564798 46405.232763898 112829.47288717 57125.880901382 83602.271450458 128924.9909023 226447.61918173 165091.22650348 129821.26719866 108951.96939106 100395.51738147 156672.36921661 45863.799628177 94831.26620024 47388.293543343
