# Datafile created in R 
#log_sd_coh
-1.9814 
#log_sd_yr
-0.92356 
#cur_yr
2023 
#styr
1970 
#endyr
2025 
#N_data_sets
2 
#N_yrs_data_sets
32 
41 
#fshry_yrs
1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 
#survey_yrs
1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2021 2022 2023 
#stage
3 
#endage
15 
#fishery
0.2882931 0.4851677 0.6058415 0.7293716 0.844097 0.8826935 1.016319 1.124358 1.14108 1.231533 1.221871 1.294797 1.251613 
0.3968031 0.4646974 0.6511901 0.7136756 0.8185426 0.9857865 1.03042 1.199786 1.236505 1.26924 1.19314 1.35743 1.431386 
0.4947278 0.6120715 0.6518174 0.774858 0.9344757 1.062411 1.197734 1.240419 1.423335 1.539832 1.575729 1.608702 1.507688 
0.4000505 0.6516264 0.7323901 0.7458028 0.7269725 1.070046 1.379894 1.324863 1.33502 1.409007 1.39704 1.277838 1.369793 
0.3856115 0.5052645 0.7285221 0.8432449 0.8472956 0.9695919 1.231843 1.296302 1.400678 1.401951 1.392233 1.094948 1.305507 
0.3356064 0.4450744 0.6843644 0.796765 0.9483794 0.9555191 1.025466 1.099698 1.418002 1.489233 1.520591 1.701901 1.601963 
0.3267175 0.47687 0.5590455 0.7475644 0.8888078 1.074089 1.095178 1.235658 1.286725 1.399735 1.561271 1.363416 1.337754 
0.3693837 0.5893025 0.6183761 0.621628 0.7795683 1.040016 1.169286 1.275858 1.316131 1.427718 1.448363 1.436974 1.528371 
0.4044558 0.5070159 0.6433917 0.7022943 0.7286319 0.8936622 1.037729 1.252724 1.223968 1.42242 0.9948698 1.40474 1.238645 
0.3529669 0.5256566 0.6299162 0.7317384 0.7797076 0.8066376 0.9679051 1.014843 1.252876 1.286418 1.108137 1.083882 1.358762 
0.3289871 0.5047765 0.6679117 0.7855035 0.9638143 0.9856404 1.061105 1.132863 1.319515 1.411108 1.568255 1.472392 1.494921 
0.3849426 0.5098224 0.6673429 0.798844 0.9108518 1.025741 1.112964 1.101521 1.283517 1.442173 1.578749 1.289712 1.567803 
0.4892412 0.5487842 0.6515612 0.768839 0.8630036 0.9527843 1.08565 1.201529 1.211577 1.194453 1.374064 1.354663 1.709442 
