5.5544314904048E+11	3.2256201632367E+11	2.2976488787825E+11	2.7972135356480E+11	2.4163726510381E+11	2.6453521034855E+11	3.4770290279201E+11	3.8331128531195E+11	5.5281480334830E+11	2.2079936976190E+11	2.0106788342996E+11	2.0714072601873E+11	2.4382819612410E+11	4.1841886218217E+11	1.4045170485459E+11	1.3509574844447E+11	8.8656029367827E+10	1.5907056625872E+11	2.8613282550988E+11	1.5347413700062E+11	2.1862562343904E+11	4.1483479013273E+11	1.7452211904461E+11	2.3232113767480E+11	1.1507019062759E+11	2.2852108705016E+11	1.5582594820582E+11	9.2823337522448E+10	1.4474297312010E+11	9.6334308587126E+10	1.2709154571821E+11	1.9354549433525E+11	3.2265407580848E+11	2.8042808523570E+11	2.3442841074061E+11	2.0148440534947E+11	1.0049305595494E+11	2.0412706883264E+11	6.3132196448398E+10	1.5704093790054E+11	7.8965500047510E+10
3.2256201632367E+11	1.3619337274915E+12	5.1378156420027E+11	6.3218770383365E+11	5.0236807138024E+11	5.5671515441740E+11	9.3187718995311E+11	7.4454230614356E+11	1.0813472647197E+12	5.0165384553192E+11	3.2976196994273E+11	4.1110954277957E+11	5.6565803651243E+11	7.3624528059298E+11	2.6874338427328E+11	3.2257324424476E+11	1.4746537873434E+11	3.5179789951829E+11	5.1945478719052E+11	3.3607689946780E+11	4.2768602917788E+11	8.9764305331596E+11	3.2898227535807E+11	4.9945148032111E+11	2.5115963569026E+11	4.7807716799526E+11	2.9559798075182E+11	2.0658529162184E+11	3.3792363577024E+11	1.8911427629271E+11	3.1068250569605E+11	4.3085400215754E+11	8.1067336673653E+11	5.8213309561960E+11	4.7728776346513E+11	4.0674151148758E+11	2.5506142430664E+11	5.1428241973157E+11	1.7470391304351E+11	3.4189586110544E+11	1.7083265256502E+11
2.2976488787825E+11	5.1378156420027E+11	1.0905742965336E+12	4.5044357883557E+11	3.9877732054786E+11	4.2117543323560E+11	6.6622566932997E+11	5.4509868660462E+11	7.9604653782875E+11	4.0875443087199E+11	2.6342134857683E+11	2.9431137861997E+11	4.2664624798862E+11	4.9690800451052E+11	1.9564267989384E+11	2.4065928080728E+11	1.3926305874862E+11	3.0333185174661E+11	3.6402127649258E+11	2.2401833439966E+11	3.3787848304861E+11	6.6319612704812E+11	2.3306627464608E+11	3.5545682729281E+11	1.8553512232882E+11	3.3252277502860E+11	2.1720501151081E+11	1.6086081585998E+11	2.6242938416102E+11	1.3041952247901E+11	2.0909931665813E+11	2.9689875200762E+11	6.2906699896790E+11	4.2882541507605E+11	3.0132407666503E+11	3.0931669671484E+11	1.6370339553362E+11	3.9868026714054E+11	1.1421448187421E+11	2.2636135494569E+11	1.2195894314671E+11
2.7972135356480E+11	6.3218770383365E+11	4.5044357883557E+11	1.0783640937900E+12	4.8029186374722E+11	5.2560043401722E+11	8.6867617431356E+11	7.3935034400203E+11	9.3795780781386E+11	5.8838691001304E+11	3.0351870500090E+11	4.1991447616314E+11	5.2221836331143E+11	5.9978668199828E+11	2.4809776429505E+11	3.2821778150302E+11	1.9268073188129E+11	3.6017392495936E+11	6.1496141800846E+11	3.0791093286237E+11	4.2518450085889E+11	7.8334493552729E+11	3.2106343880955E+11	5.0282627409149E+11	2.2920947505225E+11	4.8828162184592E+11	2.7733147640584E+11	1.9011064262031E+11	3.5623582975001E+11	1.8284791247859E+11	2.4654838946547E+11	4.1343127847100E+11	7.7040908167891E+11	6.0876358969886E+11	4.5988998048364E+11	3.8317559365534E+11	2.5525019330366E+11	5.1967006508868E+11	1.5509149481265E+11	3.4392247574856E+11	1.7497659079827E+11
2.4163726510381E+11	5.0236807138024E+11	3.9877732054786E+11	4.8029186374722E+11	1.0756476678807E+12	4.5406318905152E+11	6.2819128291553E+11	5.6462468663756E+11	8.5358878590380E+11	3.8909115213580E+11	2.8168524778440E+11	3.3893530603671E+11	3.9759190250678E+11	4.6397577091890E+11	1.8526958198995E+11	2.6891414812054E+11	1.5401014097897E+11	3.1549765485936E+11	4.6242357498137E+11	2.4159201966752E+11	3.4638020870275E+11	6.1587790934338E+11	2.6742926961103E+11	3.4847538386653E+11	1.9030744954004E+11	3.5973585473448E+11	2.4292981558331E+11	1.5158486040166E+11	2.4316712092296E+11	1.3989895633970E+11	2.3773563035403E+11	3.4683686825357E+11	6.1291134176018E+11	4.7534581205931E+11	3.6556997507301E+11	3.0135867902592E+11	1.9209883695045E+11	3.7263798655218E+11	1.2560744735290E+11	2.5492263224432E+11	1.4200395836723E+11
2.6453521034855E+11	5.5671515441740E+11	4.2117543323560E+11	5.2560043401722E+11	4.5406318905152E+11	1.9284072525326E+12	6.7291701425989E+11	6.7079494423868E+11	9.1885412139382E+11	5.2683182094896E+11	3.5239564144691E+11	3.9532932927329E+11	4.5612808060503E+11	6.8425976387197E+11	2.2509584831144E+11	2.9560446164949E+11	1.8364060061533E+11	3.7417084052189E+11	4.4651361707108E+11	2.8707755642549E+11	4.2195108045976E+11	8.4930266228139E+11	2.5155181723311E+11	4.5172659564294E+11	2.0835294132441E+11	4.8133709938630E+11	2.6519980166022E+11	1.6622091609249E+11	3.1603010168674E+11	1.9590558755766E+11	2.5762863912756E+11	4.3080003097907E+11	7.4572593800187E+11	5.2335756355152E+11	4.2189628760498E+11	3.4133128181214E+11	2.1853762855017E+11	5.1850900857217E+11	1.3355730512726E+11	3.2711970984595E+11	1.8485800100363E+11
3.4770290279201E+11	9.3187718995311E+11	6.6622566932997E+11	8.6867617431356E+11	6.2819128291553E+11	6.7291701425989E+11	3.7441158336930E+12	1.0446461449999E+12	1.4130999047092E+12	7.4663473195414E+11	5.7471627032198E+11	5.6794295140563E+11	7.3912603152548E+11	7.8904429154356E+11	3.8249061161239E+11	3.5702303532571E+11	2.2954528901936E+11	5.8867295078226E+11	7.8503332628789E+11	4.1499489184346E+11	6.1212375090478E+11	8.6070811900081E+11	4.8445493599243E+11	6.2467814419174E+11	3.4355176840784E+11	6.3932314669515E+11	3.7503778298435E+11	2.8365607472763E+11	4.8766137729715E+11	2.7840745743435E+11	3.5768206417817E+11	6.2452462910583E+11	1.1345664184936E+12	7.7985821640873E+11	6.0097125061684E+11	5.0766723705362E+11	3.2750127688925E+11	7.3405522127136E+11	2.2795864711074E+11	4.8766152887082E+11	2.5551906674502E+11
3.8331128531195E+11	7.4454230614356E+11	5.4509868660462E+11	7.3935034400203E+11	5.6462468663756E+11	6.7079494423868E+11	1.0446461449999E+12	2.0268854514358E+12	1.1264374159393E+12	6.2801310862347E+11	4.0250691806054E+11	5.4134854520060E+11	7.1219771166283E+11	8.2328544295030E+11	2.9405011571765E+11	3.7183589122177E+11	2.2265619844917E+11	4.4196520499653E+11	6.2766207455413E+11	3.4691906941038E+11	5.5989836965169E+11	1.0132819942596E+12	3.8712764600672E+11	5.8143082809175E+11	2.8253729507251E+11	5.4117555352259E+11	3.5041622412082E+11	2.4554940355444E+11	4.1432862380493E+11	2.3168238808891E+11	3.5026404568941E+11	5.1507700137842E+11	9.2154675074662E+11	6.8458705010493E+11	5.8881132696133E+11	4.7253664023866E+11	2.6745131855442E+11	6.0222104876780E+11	1.8995485819770E+11	4.3479971641614E+11	1.8991840816077E+11
5.5281480334830E+11	1.0813472647197E+12	7.9604653782875E+11	9.3795780781386E+11	8.5358878590380E+11	9.1885412139382E+11	1.4130999047092E+12	1.1264374159393E+12	5.5303582832018E+12	9.2439715571453E+11	5.5710190314541E+11	7.1561050140660E+11	8.4145359652051E+11	1.0263186507362E+12	3.5653024540788E+11	4.5911665048896E+11	2.2824736478635E+11	5.7079664651840E+11	8.4831552055693E+11	5.1590770351038E+11	7.0871574114720E+11	9.4127768751376E+11	5.6108319436303E+11	6.4986951368794E+11	3.4703270454071E+11	7.0217969097312E+11	3.7951405460644E+11	3.0130571558611E+11	5.4761862965168E+11	3.2547922101616E+11	4.7502918599256E+11	7.1418393398689E+11	1.2488070876600E+12	8.9816469076480E+11	6.7620352263487E+11	5.6744889714610E+11	4.4100690479897E+11	7.9465804170661E+11	2.1113104981519E+11	5.6107332760560E+11	2.9165056070164E+11
2.2079936976190E+11	5.0165384553192E+11	4.0875443087199E+11	5.8838691001304E+11	3.8909115213580E+11	5.2683182094896E+11	7.4663473195414E+11	6.2801310862347E+11	9.2439715571453E+11	2.0926810919511E+12	3.5841068406278E+11	4.1361998602825E+11	4.3419360786996E+11	5.3436408905368E+11	1.8627143676165E+11	2.7945654680850E+11	1.6828980750757E+11	3.5457022668907E+11	5.3257132990230E+11	2.9061190248566E+11	3.8446835140187E+11	7.6675006385989E+11	2.4483529299293E+11	4.3639878630779E+11	2.4789284792148E+11	4.0769357853906E+11	2.0516900918429E+11	1.8852568809647E+11	3.3604046299077E+11	1.8193680271614E+11	2.4070495351140E+11	3.5733390150972E+11	6.5658125324810E+11	4.8981514063195E+11	3.9012121770395E+11	3.4100257445058E+11	1.7914630139444E+11	4.3443039307809E+11	1.3536439923817E+11	3.2003754843392E+11	1.6212592953614E+11
