245.888876667	29.9787066667	-384
246.96821	29.97529	-94.6666666667
245.87457	29.92127	-426
245.93762	29.8904942857	-421.714285714
246.9578	29.929	-96
246.979326	29.909278	-95.6
245.874475	29.866665	-368
245.902538	29.836487	-314.1
247.09217	29.839086	-94
247.156133333	29.8022333333	-101.666666667
245.926845	29.7882725	-309.5
245.996625	29.7808475	-537.75
246.081066	29.773334	-607.4
246.172538889	29.7512188889	-792.888888889
247.1931525	29.75145	-98.5
247.2215	29.7565666667	-90
246.085713333	29.6600033333	-806.666666667
246.13786	29.70591	-838
246.34858	29.62817	-240
247.1128	29.6469166667	-113.333333333
247.154565	29.6866875	-93
246.07194	29.58486	-652.4
246.256184	29.571064	-427.8
246.343975556	29.59138	-226.666666667
247.019503333	29.5629333333	-247.666666667
247.066608	29.60354	-170.2
246.10767	29.5266033333	-335
246.160293333	29.5101416667	-548.666666667
246.20977	29.54003	-551
246.36213	29.500116	-225.2
246.922234	29.486374	-318.4
246.978973333	29.5302233333	-300
246.3652	29.412458	-302
246.875	29.4321	-376
246.8798	29.407775	-407
246.366188	29.33044	-530.8
246.440115	29.301835	-155
246.884118	29.33074	-446
246.36978	29.2736	-485
246.4164225	29.284205	-414.25
246.478662	29.246074	-324.8
246.88438	29.25402	-322.4
245.175066	29.141618	-69.4
246.4836225	29.1687925	-485.5
246.609995	29.132485	-790.5
246.642	29.139	-604
246.900908571	29.1800285714	-224
246.995656	29.1717	-431.8
247.083906	29.170392	-434.4
247.16625	29.1713325	-373
247.259225	29.1743875	-290
247.339076667	29.166505	-232.166666667
247.394056	29.164886	-209.4
245.02159	29.097965	-86
245.076776667	29.0857666667	-85
245.138613333	29.0914833333	-80.6666666667
246.579625	29.112815	-745.5
246.68418	29.08902	-1044
246.70865	29.06353	-1131
247.278505	29.049745	-396
247.328298333	29.0959333333	-295.5
245.02222	29.03752	-90
245.17938	29.01311	-84
245.21895	28.98845	-79
246.611426667	28.9783	-335.666666667
246.664482	29.0183	-825.2
246.87165	28.96045	-541
246.925176	28.983404	-125
246.9724	28.96638	-122.5
247.176813333	28.9628466667	-406
247.231794286	28.9959657143	-434.571428571
245.34179	28.87823	-79
245.400376667	28.8982633333	-69.3333333333
246.60252	28.9502866667	-242
246.661116667	28.92345	-439.666666667
246.744052	28.902946	-978.4
246.83019	28.9144244444	-842.888888889
246.922251	28.913848	-349.9
246.991515556	28.9423966667	-166.333333333
247.095845714	28.93511	-400.142857143
247.150566	28.927014	-420.4
247.259591667	28.9180616667	-456.833333333
245.15521	28.80334	-92.6666666667
245.251586667	28.84058	-85.6666666667
245.338695	28.831055	-83.5
245.410318571	28.8217771429	-79.8571428571
245.474983333	28.8398366667	-70.6666666667
246.786875	28.86701	-1133
246.84751	28.8347081818	-979
246.911695	28.8198375	-1080
246.99425	28.8177542857	-405
247.103475	28.8595	-219.5
247.16773	28.8314733333	-388.333333333
247.2838075	28.83758	-406
247.2949	28.7989	-409
245.02579	28.76081	-99.6666666667
245.072253333	28.7523133333	-98.3333333333
245.18891	28.71872	-103
245.2537825	28.7366125	-99.75
245.338463333	28.7582877778	-89.7777777778
245.39405	28.78353	-84
246.87222	28.79071	-1264
246.918046667	28.7568775	-1163.41666667
246.99648	28.743079	-927.5
247.20349	28.78705	-415
247.222536	28.739986	-435.8
247.305083333	28.75033	-449.5
245.02454	28.64649	-131
245.079333333	28.6705666667	-119
245.162461667	28.6719183333	-110.333333333
245.240536667	28.6729066667	-103.666666667
245.3175	28.65956	-96
245.7916	28.6363	-41
245.804675	28.63805	-45
246.906344286	28.6680985714	-234.857142857
247.006325625	28.6704328125	-1250.65625
247.07421	28.648931	-1011.9
247.259286667	28.6584966667	-192.166666667
247.320850909	28.6468209091	-406.181818182
247.3751	28.62585	-566
245.026215	28.560035	-130
245.093923333	28.6017	-120.333333333
245.279	28.559845	-100
245.30666	28.59582	-99.5
245.39993	28.54605	-94
245.67803	28.557325	-74
245.758496667	28.5941766667	-60
245.79907	28.62251	-53
246.94082	28.6101325	-104.5
246.993631429	28.5998442857	-301.714285714
247.09058	28.58534	-829.75
247.133776667	28.6088933333	-1250.66666667
247.324306	28.580952	-577.6
247.390358	28.585784	-575.2
245.242383333	28.4917133333	-105.666666667
245.51062	28.481915	-92
245.5833025	28.48693	-83.25
245.66935	28.500145	-70.5
245.729466667	28.5164333333	-66
247.029616667	28.5160666667	-239.666666667
247.073204	28.512834	-214.8
247.169417778	28.5119011111	-448.222222222
247.24178875	28.49272	-586.375
247.325222	28.51141	-187
247.38792	28.504174	-358.2
247.5372	28.468	-545
245.18036	28.402025	-110
245.20855	28.43944	-109
245.43826	28.3906	-94
245.48874	28.4257	-92.6666666667
245.60643	28.43743	-88
245.659865	28.4218625	-76.25
245.70975	28.38273	-75
247.265296667	28.44554	-248.333333333
247.331666	28.41481	-208.2
247.399134444	28.4160877778	-411
247.522788	28.410809	-841.5
247.588785556	28.4075583333	-590.666666667
245.11344	28.31548	-109
245.14212	28.352575	-109
245.337166667	28.3205866667	-94
245.4004	28.364275	-94
245.605733333	28.3278466667	-85.6666666667
245.663905	28.34516	-76
245.7433	28.3467	-69
247.411357143	28.3478814286	-347.714285714
247.515953333	28.3503811111	-865.666666667
247.586506667	28.3304883333	-893.833333333
245.03696	28.21658	-107
245.0752	28.2660333333	-111
245.18347	28.21847	-92
245.24757	28.2609375	-93
245.534635	28.218255	-81.5
245.56623	28.2559825	-85.25
245.63903	28.28394	-79
245.795	28.2133	-24
247.520853333	28.2675575	-744.25
247.579723333	28.2582216667	-796.833333333
245.01784	28.19185	-103
245.08091	28.15051	-85.6666666667
245.14501	28.192985	-92
245.398535	28.138815	-82.5
245.490268	28.173226	-80.2
245.59496	28.13461	-62
245.6786625	28.14595	-40
245.751014545	28.1829836364	-28.2727272727
247.4260475	28.141555	-347
247.492074	28.184122	-557
247.6097	28.2019	-693
247.658298	28.181016	-547.8
247.75034	28.16674	-535.4
247.840618	28.155762	-833.8
247.91747	28.1423625	-724
247.967545	28.131335	-557.5
248.259753333	28.165125	-171.583333333
248.335694444	28.1705966667	-87.6666666667
248.41491125	28.14602875	-108.625
245.01682	28.108035	-76
245.144275	28.048935	-73
245.2443175	28.063315	-76
245.320688	28.085464	-76.6
245.419673333	28.08341	-73.5
245.49279	28.116294	-73.4
245.591736667	28.06158	-40.3333333333
245.6563	28.108495	-39
247.257368	28.059986	-41.2
247.337898	28.09835	-119.2
247.41242	28.067504	-254.8
247.498323333	28.0707083333	-703.833333333
247.55277	28.05078	-1033
248.012448	28.088306	-550.6
248.04924	28.04771	-537
248.273384	28.082442	-363.3
248.430855	28.079945	-320.1
245.02138	28.02556	-71
245.088035	28.02	-72
245.16903	27.99869	-77
245.21419	28.02566	-79
245.37373	27.97426	-56
245.414913333	27.9928133333	-52.6666666667
245.497826667	27.9933333333	-38.6666666667
245.54478	28.02746	-38
247.317525	28.023525	-89.75
247.59097	28.026065	-971.5
247.6559325	27.9835	-981.25
248.02472	27.9759366667	-765
248.054253333	28.0204433333	-581
248.29155	28.04131	-445
248.312070909	27.9966572727	-506.909090909
248.399573	27.999812	-532.8
245.03405	27.9203	-56
245.0793	27.94573	-68
245.344452857	27.9048885714	-40.1428571429
245.4009825	27.9229575	-41.25
247.70505	27.94772	-1068
247.749	27.912066	-1156.6
247.79294	27.87852	-1272
247.982774	27.916178	-909.8
248.258968	27.8829	-589
248.344665	27.9053274074	-653.259259259
248.38389875	27.91744	-662.375
245.312	27.86016	-33.2
247.412701	27.798769	-465.4
247.49975	27.81065	-723
247.58367	27.8195425	-933.25
247.666242	27.82504	-1087.6
247.748525	27.82981	-1289
247.833809	27.841388	-1402.1
247.921218571	27.8297535714	-1427.92857143
247.99229	27.8462	-1376
248.076006	27.8567	-1090.2
248.159726	27.8672	-510.2
248.269635714	27.8231785714	-676.714285714
248.336468615	27.8373983077	-723.646153846
248.39756	27.8359090909	-786.954545455
248.598235714	27.81245	-680.857142857
248.657462857	27.81388	-606.285714286
249.0293125	27.7979775	-342.5
249.071238333	27.8173516667	-107
249.1657	27.8036	-38
247.4346875	27.7782275	-519
247.48935	27.7334866667	-541
247.939403333	27.78205	-1488
247.996171111	27.7288044444	-1530.55555556
248.08881	27.7223	-1580.75
248.171886	27.743174	-1519.6
248.272167143	27.7479878571	-1171.28571429
248.320050312	27.7652928125	-872.1875
248.426931	27.762001	-929.3
248.508437895	27.7451313158	-925.421052632
248.556035714	27.7614814286	-833.571428571
248.69593	27.78329	-626.333333333
248.744716	27.741543	-607.5
248.8507075	27.714495	-522.75
248.907354	27.740974	-516.9
249.01273	27.73974	-502
249.0740425	27.72895	-481.25
249.148335	27.7492683333	-171.833333333
245.019364091	27.6478663636	-83.4545454545
245.05251	27.63384	-87.75
247.53455	27.69632	-505.5
247.582195	27.6645916667	-495.166666667
247.66948	27.65509	-711.833333333
247.753186	27.65581	-869.8
247.836071667	27.656495	-1172.16666667
247.91922	27.656875	-1381.33333333
248.00770125	27.669785	-1527.5
248.070386154	27.6586376923	-1568
248.17211	27.631165	-1637.5
