"","All_1982","All_1983","All_1984","All_1985","All_1986","All_1987","All_1988","All_1989","All_1990","All_1991","All_1992","All_1993","All_1994","All_1995","All_1996","All_1997","All_1998","All_1999","All_2000","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018"
"All_2011",4.20644363045188e-05,6.3644665824155e-05,7.03067449664694e-05,8.78458675747214e-05,4.60902438004864e-05,3.18887899905915e-05,3.39863751164948e-05,5.67452669702536e-05,4.40229020353587e-05,5.20778045701713e-05,5.20725250925393e-05,4.59410181443323e-05,1.97806004792977e-05,3.59124913681708e-05,7.1370685908166e-05,7.66856129124713e-05,8.00959428826861e-05,5.40757092111237e-05,3.80617968205399e-05,6.03238462335501e-05,4.43059809182955e-05,3.22749615984358e-05,4.48497095601553e-05,5.08750974487961e-05,3.9750560334691e-05,9.72168637144241e-05,0.000139196540312848,7.04193702342813e-05,0.000298110616645475,0.00919844022826945,0.000244192930600583,6.24567999233178e-05,8.56706908682555e-05,6.89071250108339e-05,0.000109681855200438,5.67597240356952e-05,5.64407124145968e-05,4.17525973213479e-05,6.25919882820251e-05,6.99072434991917e-05,8.85150276206993e-05,4.51748532204086e-05,3.141809018177e-05,3.38014193770702e-05,5.67435826088446e-05,4.34910041099816e-05,5.11940527714738e-05,5.06475337672916e-05,4.44251460820732e-05,1.82164993710327e-05,3.4935069398081e-05,7.01027617323317e-05,7.63141941548329e-05,7.97011128051917e-05,5.35313244060322e-05,3.6903440742747e-05,5.91467378718178e-05,4.29782709589363e-05,3.02359405235027e-05,4.24870722711514e-05,4.93046703253464e-05,3.93537050856775e-05,9.70899677177323e-05,0.000139341480618512,7.02460332592091e-05,0.000298381016718451,0.0092265323108397,0.000244244684537356,6.15246840047489e-05,8.39307570608909e-05,6.18613245494794e-05,0.00010533528358905,6.48431767693983e-05,6.88908837934744e-05,0.000120428492250778,0.000156403651462752,0.000131034685259036,7.4305031952838e-05,0.000135706901649283,0.000108340987326306,0.000159168085970298,5.71159945750732e-05,0.000160618075109873,8.9789360804005e-05,0.000188957621929917,0.000173664684613908,0.000220070177565664,0.000200686672754536,0.00017024207690085,0.000109319183725565,9.69392915157232e-05,0.00019080722684529,0.000214139883294138,0.000218333883706181,0.000163952097014888,0.00012604984515448,0.000148871891864631,0.000183410125733899,0.00021135801853109,0.000163487925598618,8.48181457004836e-05,0.000183670182634478,0.000107237124747986,0.00396166739772547,0.000232931728853716,0.000200736408474033,0.000168897084439278,0.000183789323784973,0.000141635166712431,2.2330523795857e-05,1.0424402158818e-05
"All_2012",1.38661151452697e-05,3.16635365658383e-05,3.62464163866066e-05,4.46019450169732e-05,2.89266016982183e-05,1.76284498211558e-05,1.49548277442027e-05,2.23832824243456e-05,2.10388736769823e-05,2.6232130238251e-05,2.48470130732518e-05,2.86417762016069e-05,3.29132780918351e-05,1.91754940284555e-05,3.14890125320915e-05,3.72762776242627e-05,3.33457239241247e-05,1.67381448097132e-05,2.21338377267344e-05,1.83972237799283e-05,1.9459174338566e-05,2.62124065564642e-05,2.72413892908606e-05,2.72256395759058e-05,2.64126495697641e-05,3.99285834637114e-05,7.79200059351498e-05,3.55471226432932e-05,6.17340725138906e-05,0.000244192930600583,0.00836889898142069,0.000199543401526299,6.28162214565169e-05,4.50212571337694e-05,5.52035222663871e-05,1.97670887117502e-05,2.31546220262748e-05,1.30112473386529e-05,2.96562854211601e-05,3.48245141876802e-05,4.04381594301873e-05,2.66821158956046e-05,1.64079055189317e-05,1.46289856575829e-05,2.17576089486292e-05,2.0188757076127e-05,2.46784832382545e-05,2.22123407792573e-05,2.5438032369725e-05,3.04883894426976e-05,1.7508201412218e-05,2.85830259602617e-05,3.49297668297506e-05,2.97122309945474e-05,1.55184877358005e-05,2.02785188536944e-05,1.60963351056146e-05,1.71654818278156e-05,2.19508409925317e-05,2.3221711727048e-05,2.47654490416269e-05,2.5776102571073e-05,3.94896888093056e-05,7.7601944191638e-05,3.52938465659638e-05,6.16656115688219e-05,0.000243153008562515,0.00838725199744323,0.000196402708583156,5.48515188955792e-05,2.92688282451316e-05,3.41866823703119e-05,2.06410668036001e-05,2.38428063784539e-05,0.000228691432727392,0.000208536864480399,0.000252388781086033,0.000128858523896131,0.000248661565765735,0.00021587219690022,0.000235491211182671,0.000160093887355453,0.000207389463678598,9.2529529911826e-05,0.000277934428918037,0.000298581383126877,0.000343430238568722,0.000300248341150661,0.000258094782845597,0.000243445256982622,0.000188349589272083,0.000323075796313216,0.000304155060063403,0.000327258767445213,0.000226154468363104,0.000222202442872255,0.000204219732218881,0.000234851588707042,0.000301667198282045,0.000269140028719251,0.000197249732188916,0.000201026654677966,0.000110060167614178,0.000438049525648861,0.00437544401058277,0.000665465914066303,0.00044379247883116,0.00030186555419939,0.000209706356278652,1.60446241015516e-05,2.06110663032716e-05
"All_2013",2.65759428809985e-05,7.75847126603871e-06,3.38827773568163e-05,3.58076515727737e-05,2.262592825628e-05,1.98972705351485e-06,1.93593358841496e-05,1.27128829240704e-05,4.71744727021089e-05,1.09543440452269e-05,3.00345744347743e-05,1.93621668836018e-05,3.08727283989668e-05,5.13184747107559e-05,3.02918365473744e-05,3.33187122732466e-05,2.99235227121456e-05,4.83553765186307e-05,2.46858653044786e-05,1.44638484669733e-05,3.54920826396112e-05,3.46496056582925e-05,1.92796753814848e-05,1.92696176414028e-05,4.33675713454243e-05,4.95158548643189e-05,5.38861141531693e-05,7.77485793899024e-05,3.83497071444062e-05,6.24567999233177e-05,0.000199543401526299,0.00901682299904442,0.000145142636604595,6.97707615702708e-05,7.00638909711588e-05,2.80716787456163e-05,4.17562442544741e-05,2.52162376800799e-05,5.15258661862929e-06,3.24129462459595e-05,2.70792644782911e-05,1.96388056591802e-05,2.40826775782596e-07,1.88657041986832e-05,1.14498034281934e-05,4.64155001808402e-05,8.5268790068221e-06,2.72938314054015e-05,1.51089113504393e-05,2.76476490909255e-05,4.88653867664203e-05,2.60742526879183e-05,2.91855768970151e-05,2.2492754388473e-05,4.64055735518721e-05,2.14758758705726e-05,1.11300093333259e-05,3.2192971657076e-05,2.78675534697875e-05,1.36862849455271e-05,1.58075206973607e-05,4.24340780420187e-05,4.86010042048082e-05,5.272490232333e-05,7.7236941853847e-05,3.8161874760644e-05,5.95152946900142e-05,0.000194295913742533,0.00904535483609797,0.000125019680067284,3.87087415140204e-05,4.44275011474934e-05,3.02778505637868e-05,4.46907655276979e-05,0.000368265148330103,0.000237381700511907,0.000257310782636819,0.000212431548357493,0.0003150649696504,0.000286050325012904,0.000353459045937601,0.000290716423436782,0.000213545741055552,0.00011453940541682,0.000293311177136246,0.00037773105872491,0.000443857392410663,0.000464861008301224,0.000359174581085335,0.000396463984845758,0.000346918170836676,0.00053808160736643,0.00051262632502438,0.000461984283784842,0.000332790308691723,0.00034655719801602,0.000265545440480858,0.000311450712550493,0.000447027125915474,0.000527293927017527,0.000489547090694296,0.000412030209658409,0.000170939253370963,0.000610796163806775,0.00134135061995715,0.00478411848189098,0.00110768563306197,0.00057623886012111,0.000258526804576879,1.8675108518322e-05,3.09101412369629e-05
"All_2014",1.80970128058827e-05,4.74224427816673e-05,4.7211133321655e-05,6.31339418816222e-05,2.82364576887089e-05,2.26079020392708e-05,2.04683777036186e-05,3.69223820778461e-05,2.4439547335728e-05,2.78408368585393e-05,4.2409009063307e-05,3.72374052477704e-05,3.0780755325606e-05,2.60973141721156e-05,5.3657036270022e-05,6.79718783477387e-05,6.33172142509728e-05,3.42743540096662e-05,2.87279608871163e-05,3.52059840081561e-05,3.17567547516875e-05,2.65549788879023e-05,3.82412550757266e-05,3.26397881569767e-05,2.35747195000964e-05,5.04491454352595e-05,8.07657241313312e-05,2.59027119495125e-05,2.88577905702899e-05,8.56706908682553e-05,6.28162214565169e-05,0.000145142636604596,0.00656823386880961,0.00034450523531214,0.00027031983859914,4.45171642777802e-05,4.10298364332442e-05,1.37580878904179e-05,3.69788130407505e-05,4.03738478952843e-05,4.27055732333737e-05,1.83824648797821e-05,1.66804706053183e-05,1.90097167706169e-05,3.33794412504426e-05,2.08876418844631e-05,2.08328762612615e-05,3.22362857178144e-05,2.4086672673412e-05,2.09128854179197e-05,1.91420738102354e-05,4.06243052332208e-05,5.61739833551253e-05,4.58943543237357e-05,2.90075238397846e-05,2.08070259774369e-05,2.61098425405276e-05,2.18632242210452e-05,9.43666080103197e-06,2.19612591331051e-05,2.35476471959439e-05,2.08587196843068e-05,4.83190414639225e-05,7.84493537761995e-05,2.4629635106323e-05,2.82312820201732e-05,7.91366292725559e-05,5.08726347259716e-05,0.000118848584843663,0.00647852704570055,0.000159223853891431,9.41104353875322e-05,3.96305001509634e-05,3.09141263622924e-05,0.00110845380912077,0.000967685735530601,0.00108654213744857,0.000476513646121302,0.000992941493145653,0.00098535560065173,0.00100771901239272,0.000816722938620295,0.000803038242869682,0.000326885320333685,0.00101960388430016,0.00114528591604733,0.00129440206478481,0.00119861447876279,0.00106993566760062,0.00110455776360902,0.000806571896860422,0.0013571284739244,0.00123276451640066,0.00125623346198378,0.000923308779439291,0.000813828982579537,0.000755016831987113,0.000799964257691078,0.00119802264736407,0.00116288969332217,0.000949816611330697,0.000857675544492589,0.000471105728366035,0.0013037148195645,0.00266163571467818,0.00404587119654578,0.010859187544428,0.0033655292632116,0.00156570260358304,6.53305398574956e-05,7.84178882854295e-05
"All_2015",2.6806802535849e-05,4.86285797103362e-05,4.29028705152999e-05,7.63478552449549e-05,3.49315699855976e-05,2.63304161888051e-05,1.67733692161071e-05,2.7895956218086e-05,2.39004557661786e-05,2.1261408366318e-05,3.99524396477973e-05,4.75703339009939e-05,3.91832669163222e-05,3.07670658012456e-05,6.3633573338163e-05,6.12439767952179e-05,7.20596209680649e-05,2.84990280040626e-05,3.48293212613832e-05,3.299000727397e-05,4.1868822174819e-05,4.92986202828744e-05,5.91777571642821e-05,3.58707569750204e-05,2.57749793686028e-05,4.40983071665501e-05,5.62358266272631e-05,2.44853486050885e-05,1.73073491484419e-05,6.8907125010834e-05,4.50212571337693e-05,6.97707615702707e-05,0.00034450523531214,0.00665031689989579,0.00095772726130527,4.50892988914869e-05,7.9887620739951e-05,1.70682616338728e-05,2.4967188614262e-05,2.77217682882729e-05,2.92228742769361e-05,1.43516158436174e-05,1.38135899172136e-05,1.3692502797195e-05,2.0339035696557e-05,1.6184938847206e-05,3.48783698694584e-06,1.69592790580226e-05,1.72021979142311e-05,1.71784597681043e-05,1.49700183822934e-05,3.38626163331943e-05,3.47370882646848e-05,3.27190416172553e-05,1.69525966110984e-05,1.74246679952479e-05,1.33028755479203e-05,1.95506453776385e-05,1.13851418668639e-05,2.2343170058942e-05,1.67398732662141e-05,2.02031717817502e-05,3.95360545162543e-05,5.11314899425663e-05,2.1664522806482e-05,1.60002207689941e-05,5.52791233391453e-05,2.30151154163244e-05,2.66838638814255e-05,0.000142247974801508,0.0056741517559899,0.00014013288361941,2.44865461897641e-06,3.60626924280464e-05,0.00247406838582915,0.00213360384417745,0.00235057166557736,0.00102994875359758,0.00204970728326438,0.0020593435047712,0.00210196483396471,0.00169117262819649,0.0017151874258007,0.000779697246995415,0.00224868238646665,0.00260631507801458,0.00285698928616351,0.00269383955285633,0.00238514142560544,0.0023901904990478,0.00175031852571527,0.00292858197083495,0.00268045625891455,0.00267570712922175,0.00205306347601601,0.00179294515114997,0.00168093076716359,0.00165040744932206,0.00243512634854674,0.00242672136507891,0.00197126997243396,0.00186748978087754,0.000939999992605625,0.00260936487535476,0.00483336426967706,0.00646172183485042,0.0100190930239471,0.0225667480724459,0.00696817645583625,0.000226705166315975,0.000241866234267998
"All_2016",5.86808174015452e-05,0.00011087400757599,0.000123729019265367,8.8534671072934e-05,4.17613241074074e-05,3.43082939669823e-05,4.50796992174438e-05,4.76093691590992e-05,5.45397521625049e-05,4.37335609546422e-05,0.000101184651482772,0.000132719428295295,5.95913006497883e-05,0.000132541303704543,0.000137442116843393,0.000125542463208928,7.55811374068832e-05,7.41644720463429e-05,0.000101198240815161,0.000104272058399178,8.6686962092512e-05,6.59243101278993e-05,9.89517238509701e-05,6.7615697797165e-05,1.73591209286662e-05,4.42562758831618e-05,5.68534207912437e-05,3.35995377163157e-05,2.84159679096762e-05,0.000109681855200438,5.52035222663871e-05,7.00638909711588e-05,0.00027031983859914,0.00095772726130527,0.0120354464166842,0.000463386486870064,0.000151778354882208,4.58439596673073e-05,7.90343148072345e-05,0.000103909976493001,2.14206592780293e-05,1.46439008648251e-05,1.75517269102018e-05,4.1153460550296e-05,3.74725718716912e-05,4.42513781395293e-05,1.64239681005264e-05,6.89439381752884e-05,8.94267219846419e-05,2.92569007746725e-05,0.000111426880401691,9.5966065327532e-05,8.9085082439679e-05,1.99190574727063e-05,5.90012875500069e-05,7.86421506517872e-05,7.82923167503887e-05,5.7173816088887e-05,1.28104067896904e-05,4.85935153360782e-05,4.31658363445164e-05,1.0571161392711e-05,3.84621158385606e-05,5.03209837556004e-05,3.00697866293058e-05,2.67760248569778e-05,9.28668501807578e-05,2.89649924970439e-05,2.22892403301653e-05,7.23762260839038e-05,0.000111638829444017,0.00872579219841095,0.000386236876039145,6.26232755202953e-05,0.0032845386845465,0.00291649822390138,0.00313640793215515,0.00144662502198683,0.00269655469142622,0.00275595029865448,0.00270243585950187,0.00227871639333354,0.00230981222588632,0.00120909158140155,0.00319823730377121,0.0037804568060231,0.00394403591234794,0.00369201911538745,0.00337170090331931,0.00332875848968351,0.00245011102099791,0.00388265656975231,0.0035298789983035,0.0035916824660934,0.00274625373584518,0.00250864065180149,0.00231612266711806,0.00213104355815956,0.00295259680581894,0.00307023935522775,0.00250767920900684,0.00233978480495031,0.00118604012649038,0.00324424338912311,0.00576447697390688,0.00715744418104363,0.00973857255616974,0.0147532498485252,0.0363659813045347,0.000791983620697888,0.000481298942828104
"All_2017",2.34048280463437e-05,5.45195496396829e-05,0.000105467301251102,5.28707494089258e-05,1.92445259110059e-05,1.65489368376254e-05,3.46726400961369e-05,2.28893906937057e-05,2.76348922813908e-05,4.15193187034795e-05,4.91899667400082e-05,5.26038022115562e-05,3.66583828225095e-05,8.86271014064401e-05,6.53241310267897e-05,6.16374382225057e-05,2.19744653431445e-05,3.71705265917023e-05,6.54237604966804e-05,4.57002107218605e-05,4.24872975422154e-05,2.93528674610077e-05,3.35697609672495e-05,3.42252245985919e-05,8.18997445877002e-06,1.12375994285023e-05,2.5959580600187e-05,4.83751073296017e-05,2.12995646423471e-05,5.67597240356952e-05,1.97670887117503e-05,2.80716787456163e-05,4.45171642777803e-05,4.50892988914866e-05,0.000463386486870064,0.00632004337944191,0.000179773255110473,2.23633943439818e-05,5.26266529793837e-05,0.000103884589565465,4.53670434265132e-05,1.65991465417092e-05,1.50502232170603e-05,3.42279008652738e-05,2.18931129613608e-05,2.67263987700255e-05,3.75775165908545e-05,4.67968599759563e-05,4.92765252895368e-05,3.44763244873109e-05,8.73563766030753e-05,6.30433901977262e-05,5.92440087766544e-05,1.78956880473385e-05,3.56947655425949e-05,6.36050394364937e-05,4.32679169688792e-05,4.07445151287175e-05,2.59421864926211e-05,3.12501496668866e-05,3.26923284347114e-05,7.56693104514135e-06,1.05943149048056e-05,2.53178966545836e-05,4.81349445976059e-05,2.11363140538596e-05,5.5975223939707e-05,1.8233426067221e-05,2.65706528756575e-05,4.22729502732062e-05,4.29352861684251e-05,0.000499885601884255,0.00683074043282095,0.000182534886010766,0.000285113508749221,0.000221316281872867,0.00034605420422477,0.00020471252459529,0.000278226935147694,0.000259973614989955,0.000335680967667199,0.000242169917240678,0.000226782046550004,0.000209724342172258,0.000279072524861252,0.00033295200468733,0.000316079923300278,0.000302846390157722,0.000243173897252635,0.000271928781084237,0.000195974046186358,0.000407833054310122,0.000341881863702873,0.000372201015206707,0.000199537521881626,0.000186210594234772,0.000135697595266925,0.000163592855483499,0.000277605326348318,0.000347191054106085,0.000266705194095764,0.000205286951992127,0.000136536996100275,0.000203001953602969,0.000353478599880642,0.000250749207997619,0.000151864833028674,8.02106054300625e-05,0.000195067522814715,0.00414487248503028,0.000169566161532995
"All_2018",3.52154048438291e-05,3.31121072761718e-05,8.33992230142551e-05,5.99641947345465e-05,3.79184473175409e-05,1.03756001842625e-05,2.82703940515016e-05,2.32995287590029e-05,2.85748413053619e-05,3.633279713198e-05,3.31335466567082e-05,2.74386200647753e-05,4.80353489850702e-05,4.65868603130176e-05,4.8235380618518e-05,4.35345877233219e-05,3.79398446902835e-05,4.21378816352032e-05,4.47930124823955e-05,3.91523576367283e-05,3.66126588826769e-05,5.93881882388623e-05,4.39649998389325e-05,5.05747014601342e-05,3.09101979206174e-05,4.56322391044425e-05,3.27908691430913e-05,7.34064161731018e-05,3.74011866105068e-05,5.64407124145968e-05,2.31546220262747e-05,4.1756244254474e-05,4.10298364332443e-05,7.98876207399509e-05,0.000151778354882208,0.000179773255110473,0.010317050318108,3.27538495759054e-05,2.71185101643106e-05,7.96054171581643e-05,4.6738187067097e-05,3.26737688848744e-05,7.07204674985851e-06,2.74182968622647e-05,2.1128825002035e-05,2.61303786204763e-05,2.66139505489227e-05,2.55010819202756e-05,1.75670188531104e-05,4.17787683030245e-05,4.21671269458344e-05,4.06231212396859e-05,3.68153609259124e-05,2.77347294706124e-05,3.88921998700954e-05,3.98742298127401e-05,3.32395396568602e-05,3.11904321578501e-05,5.07097347747415e-05,3.5950299599438e-05,4.67955952455465e-05,2.96733154758509e-05,4.45877147587665e-05,3.16766708648308e-05,7.28256505064938e-05,3.70819471915742e-05,5.41277690023414e-05,1.99059267673607e-05,3.72147019550215e-05,2.77679717301711e-05,4.55207427697661e-05,9.68847621916699e-05,0.000155283855806023,0.0108183561686253,0.000653795714042713,0.000561251035061894,0.000660093013603391,0.000327600011963976,0.000551372007864743,0.000546946710563775,0.000604986662961857,0.000501070984798185,0.00056441552847007,0.00045105651255197,0.000766310413124929,0.000859195555272754,0.000849216226737026,0.000791667255282661,0.000641831344581215,0.0006338988571482,0.000473287411350594,0.000857346148545032,0.000792481790438034,0.000832863982662476,0.000525234713452175,0.000458511558296535,0.000396836180408187,0.000369509557821198,0.00056576075859801,0.000591132013299487,0.000450813401721783,0.000452853349123312,0.000262750026084745,0.000487607009522392,0.000730042155635771,0.000715495077459998,0.000675385676055253,0.000640241625636312,0.000555322164595789,0.000284078984380342,0.00846420469466777
"EBS_1982",0.00987768841575497,0.000191409059777094,7.18061758218434e-05,3.75441058306602e-05,4.69047630607143e-05,1.0743510437661e-05,2.32771441251401e-05,2.38638637141208e-05,5.17069461798488e-05,7.72166106630856e-06,2.02933316231642e-05,2.53718012440337e-05,3.58113775184303e-05,2.33711651919814e-05,3.74721342321097e-05,2.65024841697658e-05,1.91540089894041e-05,4.32886881651365e-05,2.02570673589056e-05,3.28309298491651e-05,2.63192271936449e-05,6.53009202773009e-06,1.63323542082057e-05,1.75283529393454e-05,2.46064386733513e-05,2.89347866541586e-05,3.05411219517129e-05,3.34430414975317e-05,3.82039139238803e-05,4.17525973213479e-05,1.30112473386532e-05,2.52162376800802e-05,1.37580878904179e-05,1.70682616338729e-05,4.58439596673073e-05,2.23633943439818e-05,3.27538495759054e-05,0.00990684897945808,0.000197296878210074,7.45078764524272e-05,3.74433190974545e-05,4.88452595129145e-05,1.20637080123378e-05,2.38246792446247e-05,2.47479110507839e-05,5.2612107425259e-05,7.70254909347652e-06,2.20944845517504e-05,2.71966005584378e-05,3.75248325258369e-05,2.42455182096641e-05,3.92970946827339e-05,2.87376126619948e-05,2.15531445283506e-05,4.45519305912712e-05,2.1668603870325e-05,3.4455321987539e-05,2.73568117542681e-05,6.5588385107863e-06,1.65466556919427e-05,1.78888775158944e-05,2.50243448465651e-05,2.91638381100564e-05,3.08136005656203e-05,3.35461508226204e-05,3.83647284144556e-05,4.23835786124341e-05,1.39294114461124e-05,2.63748972630865e-05,1.67503635044846e-05,2.19063725411259e-05,5.50959595844546e-05,2.53614962596177e-05,3.8891006624592e-05,0.00254973980251408,-0.000327408948200792,-0.000338877458710134,3.95835829264573e-05,-0.000143069670148241,-0.000203686161317562,-0.000347305478607618,-0.000170714775535026,-0.00014670975566932,8.53720932296347e-06,-0.000152725962379983,-0.000128381318698406,-0.000183603580361488,-0.000124027611529259,-0.000104836358420309,-0.000169880230563769,-8.31924904363414e-05,-0.000273996167043827,-0.000194306185410247,-0.000185220586061278,-6.71823406182985e-05,5.20803698169978e-06,6.89708959383972e-06,-1.28978503762128e-05,-0.000156103823645142,-9.06866640004559e-05,-7.16868230018342e-05,-3.39240902271245e-05,-7.53138933120124e-05,-7.58714938624596e-05,-0.000186773192149012,-0.000146671175023494,-0.000129371671916558,-6.18174266548105e-05,-2.21710328124933e-05,9.59381993145138e-06,1.00706820719005e-05
"EBS_1983",0.000197473899237113,0.0081160371162935,0.000472255046972614,0.000135273473577403,5.71220436958971e-05,3.62441229730823e-05,3.68146547524541e-05,3.5247615656564e-05,2.75602869130891e-05,4.31328038231037e-05,3.96986481167707e-05,3.83331059263731e-05,4.24992108572155e-05,2.06618729244377e-05,6.25733192421816e-05,5.82114395504745e-05,3.36439351171782e-05,2.02179914606897e-05,4.76950521914491e-05,4.57154061038229e-05,2.96404482288793e-05,4.45285697816179e-06,3.06917067416924e-05,3.42008299446837e-05,4.80870307877781e-06,1.70137631338349e-05,4.47658397413106e-05,2.30855508479736e-05,3.04046919596568e-05,6.2591988282025e-05,2.965628542116e-05,5.15258661862938e-06,3.69788130407505e-05,2.4967188614262e-05,7.90343148072346e-05,5.26266529793838e-05,2.71185101643107e-05,0.000197296878210074,0.00814751324708186,0.000470340996315328,0.000139661734640128,5.56453288208427e-05,3.57084978196006e-05,3.66268337995768e-05,3.51326568366158e-05,2.68924871110534e-05,4.2720884685965e-05,3.83716152814673e-05,3.78778056683595e-05,4.17469539486686e-05,2.03976382953517e-05,6.28368991044134e-05,5.83764649865681e-05,3.50409623317314e-05,1.97172994072427e-05,4.71086338683254e-05,4.46589769037477e-05,2.92778191626469e-05,5.5006087123195e-06,3.09858310294966e-05,3.38483007562727e-05,4.27481783248134e-06,1.68699742462833e-05,4.48130263215877e-05,2.29946204192611e-05,3.03284835711012e-05,6.29963381274297e-05,2.95532887627556e-05,4.81977402874451e-06,3.76147027327482e-05,2.59220752797883e-05,9.03394106386531e-05,6.29468337855569e-05,3.73128193008219e-05,0.000241958670001124,0.00534244895961895,0.000763208556667601,4.64745052673024e-05,0.000201692301002746,0.000123241651259476,0.000163935598869575,6.05500285823597e-05,0.000173945955629905,6.07102636083061e-05,0.000167173822837592,7.66955902989545e-05,0.00013882880059876,6.52066509558735e-05,4.20196393656877e-05,4.37119853788815e-05,-2.59528832739841e-05,0.000145975330198424,0.000136834668403607,0.000187525984387984,6.23186390152567e-05,-4.37334016509521e-05,1.77420041240236e-05,6.39522684288788e-05,0.000235670434936289,9.2107087704342e-05,2.7062479231907e-05,8.249552335337e-05,8.41996523980397e-05,-1.27847047380463e-05,5.20674529878359e-05,5.45254100324874e-05,6.56225032538877e-06,9.39770430673388e-06,-4.07377153548577e-06,8.67073671530727e-06,-1.05600468445632e-05
"EBS_1984",7.53371811909629e-05,0.000469005435318276,0.0124389367880407,0.000551083488699929,0.000150317268630027,5.51459701012883e-05,8.46181081350924e-05,8.06202744267463e-05,6.7048251293466e-05,6.90602117383959e-05,7.21048919526625e-05,3.60246723789212e-05,9.17187518330877e-05,9.87673453169985e-05,7.50091485940699e-05,7.4324926858053e-05,4.76404467681072e-05,3.96321899122564e-05,9.13078451748576e-05,7.26991824989255e-05,5.32215484370411e-05,8.39199635663222e-05,5.398447732419e-05,8.66488164176666e-05,-8.44979089752253e-06,-4.75151937282008e-05,5.29206042218667e-06,0.000150070796129829,4.93824688200901e-05,6.99072434991917e-05,3.48245141876802e-05,3.24129462459595e-05,4.03738478952843e-05,2.7721768288273e-05,0.000103909976493001,0.000103884589565465,7.96054171581644e-05,7.45078764524271e-05,0.000470340996315328,0.0124857969753538,0.000563580548813981,0.000147205332878531,5.43465309454707e-05,8.4225824935347e-05,8.04550108396272e-05,6.63338581523553e-05,6.75946013742917e-05,6.94582824355272e-05,3.36325513363118e-05,8.91553957944996e-05,9.74863368413447e-05,7.485126472245e-05,7.37365573837067e-05,4.74748769113426e-05,3.77387819387706e-05,8.9164917095593e-05,6.95707658268403e-05,5.24409837415816e-05,8.46347797475191e-05,5.52146588840566e-05,8.56491078912288e-05,-9.64345420542998e-06,-4.85693574747634e-05,4.28399506244765e-06,0.000149780993146398,4.92687612670733e-05,6.97188179753667e-05,3.26954569053713e-05,3.01950770417208e-05,3.9156709547541e-05,3.20634930184743e-05,0.000137252945478321,0.000124231131425906,9.96714709069828e-05,0.000283738588385623,0.000351319554904298,0.00531575229353352,0.000298198341444316,0.000454975506939549,0.000184992804438942,0.000350123154007277,0.000116994756389885,0.000223647455684733,0.000131600902173214,0.000326339001051426,0.000237578931347945,0.000419967030782345,0.000314720259599547,8.7320766511757e-05,0.000126020207482999,5.4703613886558e-05,0.000515193857491361,0.000417047643912258,0.000492644577221339,0.000123561861482711,5.10454607079287e-05,-1.77950012189282e-07,0.000171018473468171,0.000507712025596544,0.000503018729309245,0.000383495871089899,0.000339415414007639,0.000129647823241566,0.000105032502065427,0.000498088665255426,0.000361434347200153,9.85933242519636e-05,-4.30703136354715e-05,-0.000141206950128152,1.72241998805714e-05,5.44051397608694e-06
