EBS	Pollock	CN												
1	2													
1964	2017													
1	15													
1														
7.59052	33.0506	70.655	61.3726	28.0367	54.4962	24.0033	7.48484	4.59576	4.51607	4.50837	4.50259	4.49819	4.49332	4.48577
21.136	26.0165	88.3181	232.033	40.0883	15.5648	28.9413	12.6384	3.96217	2.44455	2.47056	2.46635	2.46319	2.46078	4.91211
16.9201	92.7799	75.4331	201.382	125.254	21.4568	8.48583	16.0161	7.1024	2.26362	1.45261	1.46806	1.46556	1.46368	4.38113
55.6817	138.756	585.703	209.075	181.064	114.087	20.5676	8.44721	16.5285	7.58652	2.49508	1.60114	1.61817	1.61542	6.44245
67.4128	269.455	385.165	641.861	136.659	105.31	66.5617	11.9129	4.88169	9.54759	4.39756	1.44629	0.928107	0.937981	4.67078
109.557	254.343	859.725	437.974	340.545	73.5767	58.7636	38.0096	6.9637	2.8987	5.74666	2.64687	0.870514	0.558624	3.37589
236.4	538.691	1024.49	742.658	306.901	247.66	59.8878	50.5522	33.4166	7.3887	3.07588	6.0979	2.80865	0.923722	4.175
224.585	579.184	1298.24	796.302	674.468	249.903	200.941	47.2875	38.559	32.5141	5.51608	2.29631	4.55243	2.09682	3.80648
129.018	557.696	1366.14	1033.85	537.567	368.415	140.677	123.311	26.7608	24.6535	13.4434	2.2807	0.949441	1.88226	2.4408
200.143	574.898	867.263	929.773	613.369	320.808	220.794	89.6803	70.1684	15.7883	11.0532	6.02725	1.02254	0.425676	1.93821
123.474	1713.96	869.346	545.482	442.64	283.691	148.796	109.149	40.9611	31.7131	5.98813	4.19224	2.286	0.387824	0.89657
69.3162	770.783	1823.3	371.303	227.342	181.997	116.474	61.5248	42.366	16.5325	12.8362	2.42376	1.69685	0.925281	0.519871
36.91	560.75	1296.26	755.168	159.915	100.534	81.5897	52.5081	27.5758	18.8448	6.60824	5.13077	0.968801	0.67825	0.577643
27.4619	460.941	909.243	610.678	304.89	67.2808	43.4219	35.7426	23.1509	12.0098	7.68816	2.69598	2.09321	0.395245	0.51237
36.6713	420.419	735.966	612.124	330.251	158.51	35.5355	23.2419	19.8192	12.8081	6.60333	4.22718	1.48233	1.15091	0.499034
68.7205	465.924	648.604	409.154	348.911	181.369	88.8024	20.15	14.2822	11.9649	7.73677	3.98877	2.55345	0.895409	0.996657
15.2108	484.503	802.553	440.578	256.288	177.669	90.9603	45.2404	10.6448	8.06225	6.56261	4.24351	2.18779	1.40053	1.03777
8.16885	96.3837	1050.65	658.154	233.462	108.455	69.8449	36.4757	19.0407	5.55392	3.29105	2.67889	1.73222	0.893065	0.995328
2.17441	65.6887	183.491	1110.9	375.52	96.9221	44.9187	29.3785	16.3819	11.7257	2.40982	1.42797	1.16236	0.751605	0.819366
4.80036	50.8912	171.4	349.526	832.92	216.491	55.8865	26.3367	18.6591	14.9355	6.82959	1.40359	0.831718	0.677012	0.915006
0.875864	90.3549	89.2069	369.144	425.257	615.112	132.496	34.5649	17.3232	16.479	7.69068	3.51673	0.722745	0.428273	0.819771
1.87101	29.9163	343.973	157.135	366.196	308.876	439.751	96.1236	25.2808	16.8462	9.99787	4.66596	2.13361	0.438492	0.757193
0.595239	68.5546	80.3307	625.258	181.102	338.59	176.752	243.193	60.6347	17.7714	7.64238	4.5356	2.11674	0.967927	0.54243
0.193383	18.7654	151.39	90.5712	397.442	119.918	138.025	101.054	162.958	42.3789	10.9395	4.70441	2.79197	1.303	0.929729
0.166418	14.1308	252.424	405.741	187.587	506.056	138.428	152.327	76.0774	108.468	22.0117	5.68203	2.44349	1.45016	1.15969
0.27977	9.45979	73.8536	197.881	438.173	141.017	478.993	91.7288	100.756	49.419	74.3004	15.0781	3.8922	1.67379	1.78775
1.42271	29.7744	53.0701	199.17	331.143	543.753	138.14	370.369	72.1482	79.1996	39.4994	59.3864	12.0515	3.11094	2.76672
0.389574	113.171246	44.377118	88.939243	151.831858	181.937238	509.695986	81.478506	292.863183	29.464685	143.946716	18.242941	88.287567	21.837841	50.00535
1.963817	88.216878	670.81279	130.291321	82.898781	110.166816	136.177829	254.831214	102.726463	152.502263	57.876973	45.353715	13.708389	43.213482	32.332071
0.094553	6.917374	243.618641	1144.4088	108.02222	73.939487	68.533705	53.098613	91.64746	20.461642	35.21379	10.862126	13.502848	7.305252	16.014065
1.167769	35.589735	58.612068	347.405309	1067.224702	180.474844	57.739999	18.728566	12.367621	20.247034	9.18209	10.150168	7.576513	4.058436	8.040104
0	0.362234	77.134933	148.491086	406.83116	767.104998	121.936992	31.977238	11.202132	8.112693	17.685144	5.228754	6.653234	1.347822	9.082577
0	16.705889	51.918124	82.638435	161.493758	362.775977	481.648022	186.012142	32.583736	14.098593	8.438524	8.658345	4.502948	5.928221	5.026075
1.642234	77.851848	39.246144	107.649409	472.667192	282.59309	252.640554	200.06883	65.432844	14.010332	5.934446	5.275465	3.278374	4.446997	9.998397
0.220085	42.328664	85.616473	70.923704	154.774056	697.028577	202.038775	130.969685	107.502479	29.113557	6.117247	6.20007	2.439152	3.55884	5.611305
0.191878	9.649623	294.436093	224.555033	102.32472	159.70482	470.779569	130.68588	56.328539	34.117658	3.655915	2.267111	0.813723	0.397372	1.846686
0	15.332214	80.266571	425.831835	346.974349	105.151561	170.382752	357.627323	85.956499	29.457682	22.278072	5.336222	1.340472	0.628371	0.938373
0	3.084082	46.891601	154.726845	582.562629	410.467836	135.860797	127.004325	157.299897	58.963253	34.42825	15.999852	5.423645	3.709105	1.982923
0.896247	46.960366	108.614984	213.379414	287.356307	602.27472	270.186356	100.646404	86.265325	96.759331	33.892198	15.336596	11.015279	2.669201	1.835449
0	14.109644	408.579708	323.481978	367.205844	307.130698	331.247145	158.76745	49.54788	38.445472	36.120183	22.732501	6.770847	3.455562	3.195196
0	0.472747	90.113139	825.409403	483.692605	238.969499	168.482403	155.208607	63.231433	15.501659	18.560982	26.774438	8.939641	6.410677	7.628284
0	4.141053	51.083675	399.372828	859.074438	483.457921	157.56181	68.662806	68.321412	30.797672	9.622546	8.925615	3.027053	2.244074	2.795475
0	9.976618	83.181281	293.28682	615.345939	592.562509	283.626996	109.860035	49.506308	40.670169	16.990443	8.261996	8.356433	4.547565	7.080682
1.628575	16.913693	60.49861	137.515012	388.609222	508.735359	300.146882	139.480685	47.584317	27.418283	24.217691	9.501016	6.06076	2.823288	11.372586
0	25.887483	57.572921	79.413829	148.847773	308.393403	242.01684	149.334438	82.51786	21.781636	18.399442	13.973056	8.882489	2.825066	12.828156
0	1.314583	175.885812	199.871244	82.354686	112.946047	123.367324	104.017576	65.932226	40.456075	23.896423	7.60721	8.195834	3.332554	9.01022
1.038972	27.151579	30.847146	557.916681	220.633757	55.007151	42.454516	56.572318	52.871334	31.764132	15.999889	8.793905	6.228497	4.729513	5.530034
0.43907	11.410413	192.811109	115.606251	809.474865	284.361954	64.084643	37.701134	38.348107	40.244483	25.274388	12.844814	1.822819	4.088882	4.234601
0	23.705411	117.842838	943.811884	173.671162	433.067101	139.90066	36.952281	17.622732	14.680593	16.21208	13.833845	7.795157	5.916005	3.021404
1.74778	0.824489	65.324891	342.11948	955.52416	195.194904	155.881129	69.052364	20.085844	13.334206	12.52142	11.956744	7.94841	4.855109	5.556129
0	39.591369	31.4413	168.628579	397.383817	752.245708	210.304189	86.346613	29.153561	9.015776	4.631899	4.743565	4.481716	2.911435	6.138456
0	15.735781	633.167118	194.789082	229.065738	385.234109	509.395335	88.174899	42.967285	17.223675	3.151271	2.184992	3.342803	2.733258	1.286352
0	0.513811	91.701018	1389.71196	159.282682	175.325335	175.485305	223.115724	34.71937	13.155031	7.889919	0.45554	1.299915	0.757421	1.096176
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
