"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Age_11",1999,1,1,111790.607609837,0.0818535564660242,9150.45881236299
"Age_11",2000,1,1,217069.807638116,0.084320819904322,18303.5041565194
"Age_11",2001,1,1,236414.92496721,0.0742587053101885,17555.8662440704
"Age_11",2002,1,1,509407.081889151,0.078637677506837,40058.5898252979
"Age_11",2003,1,1,1412832.54606601,0.103617282941314,146393.869674419
"Age_11",2004,1,1,207244.770318363,0.0920681915769283,19080.6512169875
"Age_11",2005,1,1,68438.1438320087,0.0753304268830165,5155.47458994651
"Age_11",2006,1,1,85379.1401860648,0.0733734913382453,6264.56560290906
"Age_11",2007,1,1,134258.188553922,0.0931635128875435,12507.9644796015
"Age_11",2008,1,1,114114.642889719,0.0938261317785438,10706.9355216322
"Age_11",2009,1,1,85679.1133477394,0.0986350015069009,8450.95947416421
"Age_11",2010,1,1,193191.10801526,0.0914170065695915,17660.9527906176
"Age_11",2011,1,1,187758.998760623,0.0770192839060745,14461.0636314647
"Age_11",2012,1,1,115591.471028935,0.0791169137596788,9145.24044475065
"Age_11",2013,1,1,95450.2471611714,0.0787283655400176,7514.64194938974
"Age_11",2014,1,1,56492.1234298946,0.101065155500037,5709.38523896958
"Age_11",2015,1,1,22589.6918887569,0.140152313018047,3165.99756857429
"Age_11",2016,1,1,63757.0661056089,0.163664524467542,10434.7699056201
"Age_11",2017,1,1,143735.596076056,0.0653860891745359,9398.30850258406
"Age_11",2018,1,1,174492.822475146,0.138514611168227,24169.8054567913
"Age_10",1982,1,1,21406.3917845603,0.0926168190101326,1982.59191357061
"Age_10",1983,1,1,84650.2414231762,0.103471856942489,8758.91767068601
"Age_10",1984,1,1,31122.1909190051,0.0939801202649984,2924.86724547834
"Age_10",1985,1,1,71515.190188855,0.0812815658975583,5812.86664401184
"Age_10",1986,1,1,74359.9589801652,0.0933740424540476,6943.28996669518
"Age_10",1987,1,1,252790.976001596,0.0938056981888534,23713.2339996714
"Age_10",1988,1,1,1418830.21914868,0.0734419516570112,104201.660364224
"Age_10",1989,1,1,247766.873250229,0.0774406802853474,19187.2352166712
"Age_10",1990,1,1,496348.606394329,0.0892116366857833,44280.0715431457
"Age_10",1991,1,1,385339.717927516,0.0865035999143194,33333.2727906986
"Age_10",1992,1,1,700771.62927712,0.0890620535856967,62412.1603980149
"Age_10",1993,1,1,378143.43585191,0.0768073901662312,29044.2104162768
"Age_10",1994,1,1,334125.073536206,0.0779322990234333,26039.1351420503
"Age_10",1995,1,1,145274.69995668,0.0923684399656532,13418.7974014769
"Age_10",1996,1,1,99479.0710919611,0.0824032407616268,8197.39784593386
"Age_10",1997,1,1,81109.6493915891,0.0888217092360346,7204.29769449645
"Age_10",1998,1,1,92687.7897080907,0.126739635648213,11747.2166966416
"Age_10",1999,1,1,302443.578668457,0.0831146297893809,25137.4860732043
"Age_10",2000,1,1,488688.446668732,0.081987742907068,40066.4627271304
"Age_10",2001,1,1,609032.421694054,0.0775551409093008,47233.595282815
"Age_10",2002,1,1,998314.38870692,0.0764547022991415,76325.8293895371
"Age_10",2003,1,1,700619.62340396,0.100714529644839,70562.5758310742
"Age_10",2004,1,1,203826.732757332,0.0846049965076162,17244.7600130929
"Age_10",2005,1,1,251608.419511269,0.0769274422971088,19355.5921734199
"Age_10",2006,1,1,178641.256335395,0.0783428080908599,13995.257662194
"Age_10",2007,1,1,151325.128796711,0.0949706687003474,14371.4486729898
"Age_10",2008,1,1,134658.233733768,0.0973883373144003,13114.1414890256
"Age_10",2009,1,1,132910.985145343,0.10338519944999,13741.0287083459
"Age_10",2010,1,1,227616.163170727,0.0968889088146188,22053.481678182
"Age_10",2011,1,1,221851.760955802,0.0771378616258399,17113.1704380576
"Age_10",2012,1,1,144054.642124892,0.080787971128152,11637.882268862
"Age_10",2013,1,1,72030.8520496422,0.0783510191273691,5643.69066670221
"Age_10",2014,1,1,143899.697701733,0.0881541815887851,12685.3600817698
"Age_10",2015,1,1,166133.279981034,0.109413345420049,18177.1979483306
"Age_10",2016,1,1,179058.73410152,0.131486291033305,23543.7688241277
"Age_10",2017,1,1,375860.692751264,0.0638095058881977,23983.4850872538
"Age_10",2018,1,1,462132.80882823,0.110752398223124,51182.3168753147
"Age_12",1982,1,1,7881.85212163417,0.102796786134615,810.229066892287
"Age_12",1983,1,1,21972.2927709949,0.120107121494075,2639.02883734927
"Age_12",1984,1,1,7692.47987758775,0.106920269314953,822.482020211541
"Age_12",1985,1,1,8264.64012978415,0.108890880304428,899.943939131498
"Age_12",1986,1,1,15237.1062247522,0.102393614571399,1560.18238196074
"Age_12",1987,1,1,30089.8287730037,0.124932856942719,3759.20827352858
"Age_12",1988,1,1,78676.1650913089,0.0695123666913892,5468.96643769934
"Age_12",1989,1,1,139354.703431532,0.0800748181555409,11158.8025363993
"Age_12",1990,1,1,733598.4738351,0.0813093522735847,59648.4167364222
"Age_12",1991,1,1,112799.634580738,0.0686512827153735,7743.83960379305
"Age_12",1992,1,1,318268.380220444,0.0771040079314952,24539.7677128613
"Age_12",1993,1,1,240507.874024069,0.073955470946475,17786.8730897855
"Age_12",1994,1,1,288232.103363914,0.0765076885681051,22051.9719994962
"Age_12",1995,1,1,112761.151709975,0.0875182568859418,9868.65944210826
"Age_12",1996,1,1,135173.877550456,0.0938439264816403,12685.2474270832
"Age_12",1997,1,1,68296.6838796932,0.0883712596785597,6035.46398631686
"Age_12",1998,1,1,13985.9051574391,0.135360277741363,1893.13600657532
"Age_12",1999,1,1,49484.1446440537,0.0864661236293334,4278.70216848457
"Age_12",2000,1,1,144048.359723549,0.086526872394314,12464.0540404098
"Age_12",2001,1,1,190770.00611202,0.0732095421771398,13966.1848085911
"Age_12",2002,1,1,237958.54446816,0.0909674179141872,21646.4743608867
"Age_12",2003,1,1,637706.172458728,0.108022077842676,68886.3458020914
"Age_12",2004,1,1,386618.577674548,0.0948416168384125,36667.5310064216
"Age_12",2005,1,1,144396.686051272,0.0729823449363677,10538.4087490623
"Age_12",2006,1,1,53235.1924511987,0.0728895766755147,3880.29064200743
"Age_12",2007,1,1,117214.701101829,0.0893578596421922,10474.0548090588
"Age_12",2008,1,1,86907.6250965221,0.0925880393644525,8046.60661350786
"Age_12",2009,1,1,28183.0536213251,0.0925577852550254,2608.56102491348
"Age_12",2010,1,1,70380.3334880043,0.0868440210480565,6112.11116280148
"Age_12",2011,1,1,145558.454475015,0.0793215037342201,11545.9154901872
"Age_12",2012,1,1,100837.476034023,0.0784521332888237,7910.91511032972
"Age_12",2013,1,1,72943.4765163461,0.0831944103501781,6068.48951766948
"Age_12",2014,1,1,78703.7040733005,0.102317680412891,8052.78044068269
"Age_12",2015,1,1,20804.6605896763,0.142900205739986,2972.99027861532
"Age_12",2016,1,1,13923.5053287349,0.135476826896327,1886.3123212111
"Age_12",2017,1,1,48906.1820899839,0.059407576761967,2905.39776664546
"Age_12",2018,1,1,27567.7207644077,0.126491163478792,3487.0730739484
"Age_13",1982,1,1,2726.75176927163,0.134049651134216,365.520123400468
"Age_13",1983,1,1,8829.23125570406,0.148117945316267,1307.76759231705
"Age_13",1984,1,1,4876.92402529285,0.126731182477717,618.058348579348
"Age_13",1985,1,1,9379.28089358083,0.111474606903144,1045.55165064609
"Age_13",1986,1,1,1458.94151129514,0.275590284186844,402.07010570981
"Age_13",1987,1,1,5675.52151490651,0.158169520837502,897.694518515697
"Age_13",1988,1,1,15244.6478299493,0.0835752892143932,1274.07585135958
"Age_13",1989,1,1,121878.781542175,0.0809281160833264,9863.42018073954
"Age_13",1990,1,1,62503.8854863933,0.0822170323333002,5138.88397399168
"Age_13",1991,1,1,336601.860709676,0.0657556281912622,22133.4668013125
"Age_13",1992,1,1,140003.308179414,0.0788900957199967,11044.8743833901
"Age_13",1993,1,1,193065.002759581,0.0788579135077802,15224.7032889943
"Age_13",1994,1,1,112121.70010709,0.0815197645448689,9140.13459310035
"Age_13",1995,1,1,209444.890872112,0.0827655749557255,17334.8268145695
"Age_13",1996,1,1,45586.2661038508,0.0963818421357107,4393.68830317786
"Age_13",1997,1,1,117701.862924117,0.0891826182548328,10496.9603090441
"Age_13",1998,1,1,33592.357798409,0.143504497911085,4820.6544395102
"Age_13",1999,1,1,20338.3113076484,0.102374257985358,2082.11952879573
"Age_13",2000,1,1,47113.8153124271,0.0916661838984424,4318.7436585862
"Age_13",2001,1,1,75908.4607863511,0.0758472777786058,5757.45011100878
"Age_13",2002,1,1,140698.996380264,0.0914751985754968,12870.4686332577
"Age_13",2003,1,1,252835.746806889,0.104563637986025,26437.4254990417
"Age_13",2004,1,1,167567.022666807,0.0946637090453349,15862.5158793236
"Age_13",2005,1,1,238004.732548644,0.0715860371956106,17037.8156369586
"Age_13",2006,1,1,77015.8924336942,0.0705870176056533,5436.32215513227
"Age_13",2007,1,1,54597.2749357203,0.0887188832434522,4843.80926043282
"Age_13",2008,1,1,39616.3314220274,0.092026152809743,3645.73856920492
"Age_13",2009,1,1,29028.0438712876,0.0873815349003898,2536.51502862896
"Age_13",2010,1,1,42175.3866240553,0.0849312562829145,3582.00857019864
"Age_13",2011,1,1,62799.8121890236,0.0851829264454702,5349.47178248694
"Age_13",2012,1,1,87205.6437029522,0.0827215521132116,7213.78620013992
"Age_13",2013,1,1,68875.3932845633,0.0859836855838417,5922.16016064332
"Age_13",2014,1,1,79945.9001879749,0.105717969209214,8451.71821447525
"Age_13",2015,1,1,38777.4663899304,0.133297848921097,5168.95285638785
"Age_13",2016,1,1,14733.6198647856,0.16817369572707,2477.80730409876
"Age_13",2017,1,1,7536.12934099326,0.0874771830003871,659.239365476653
"Age_13",2018,1,1,4672.55748114964,0.134796717298278,629.845409846483
"Age_15",1982,1,1,1135.1638586733,0.242945123244646,275.782523548252
"Age_15",1983,1,1,3493.98926975956,0.195359905173731,682.585412418261
"Age_15",1984,1,1,3028.38799788305,0.180637033697001,547.039024821194
"Age_15",1985,1,1,599.309646673401,0.277564840315351,166.347286378352
"Age_15",1986,1,1,1757.034403138,0.325375087413416,571.695222509406
"Age_15",1987,1,1,2394.38694059132,0.229924988157682,550.529388960367
"Age_15",1988,1,1,10075.8930636529,0.101727926656209,1024.99971057509
"Age_15",1989,1,1,92903.3119012425,0.100419628841963,9329.31609931193
"Age_15",1990,1,1,66791.4223981226,0.0935758240125325,6250.06238787344
"Age_15",1991,1,1,51237.6187606709,0.0753134376054519,3858.88120358372
"Age_15",1992,1,1,88759.2152250528,0.0910643796767743,8082.80287506673
"Age_15",1993,1,1,130351.111518733,0.0940593392492144,12260.7394198527
"Age_15",1994,1,1,184730.113438385,0.0953292633139707,17610.1856259875
"Age_15",1995,1,1,129878.701132568,0.0915613716698418,11891.8720263954
"Age_15",1996,1,1,120590.356973346,0.113798973606488,13723.0588504068
"Age_15",1997,1,1,136587.425421033,0.110519313097968,15095.5484353525
"Age_15",1998,1,1,86170.9383789718,0.156914747476534,13521.4910355524
"Age_15",1999,1,1,109409.024037979,0.122120462585542,13361.0806265507
"Age_15",2000,1,1,101591.541531542,0.131461778750822,13355.4047557746
"Age_15",2001,1,1,77561.6506937318,0.0977941797071557,7585.07800632645
"Age_15",2002,1,1,53769.7406837556,0.141704677704825,7619.42377386363
"Age_15",2003,1,1,104754.210067474,0.121234676713031,12699.8427918591
"Age_15",2004,1,1,35616.4990733016,0.122586944656774,4366.11780076686
"Age_15",2005,1,1,107063.273411088,0.0914623335242167,9792.25682091933
"Age_15",2006,1,1,105124.239984384,0.0728421077778532,7657.47121900745
"Age_15",2007,1,1,132236.689386836,0.0953030886739873,12602.5649345881
"Age_15",2008,1,1,143226.594106396,0.0974952101886342,13963.9068970053
"Age_15",2009,1,1,65591.9793976772,0.0913860246386147,5994.19024533164
"Age_15",2010,1,1,56273.413017161,0.0816418847586915,4594.26750052531
"Age_15",2011,1,1,86340.2119870878,0.111896642296617,9661.17981653326
"Age_15",2012,1,1,58682.9078230099,0.100438592998259,5894.02869478965
"Age_15",2013,1,1,54458.3464421574,0.107481818193089,5853.2820913922
"Age_15",2014,1,1,109249.091628789,0.127092736019098,13884.7659627039
"Age_15",2015,1,1,49074.4135719125,0.140623056560375,6900.99403539031
"Age_15",2016,1,1,9078.29074225015,0.210561421263517,1911.53780133162
"Age_15",2017,1,1,14531.1660180264,0.0955444432055099,1388.37216631915
"Age_15",2018,1,1,9381.59235138522,0.0950238983070366,891.475477556102
"Age_14",1982,1,1,1157.12800385783,0.170453320133079,197.236310076529
"Age_14",1983,1,1,7422.2898604757,0.129917379587778,964.284449213936
"Age_14",1984,1,1,5821.9777787131,0.114479674927268,666.498123540855
"Age_14",1985,1,1,809.334925733847,0.173320587592011,140.274404886927
"Age_14",1986,1,1,4508.0862775313,0.174976319978451,788.808346987782
"Age_14",1987,1,1,3016.62338981088,0.212184997172884,640.082225438678
"Age_14",1988,1,1,21386.0652868121,0.0759470646454618,1624.20888284958
"Age_14",1989,1,1,60009.3404814497,0.0803435613619676,4821.36412926256
"Age_14",1990,1,1,47512.8075477028,0.0832933760586727,3957.50214667415
"Age_14",1991,1,1,49662.3922023792,0.063346600710329,3145.94372916387
"Age_14",1992,1,1,108907.114968463,0.0766844034873597,8351.47714688584
"Age_14",1993,1,1,104481.993484501,0.0787629201871454,8229.30691381359
"Age_14",1994,1,1,108155.554071452,0.0814518394062952,8809.46882112681
"Age_14",1995,1,1,84355.2121757915,0.0800344451941054,6751.32260572053
"Age_14",1996,1,1,80871.8182340804,0.0924200048827081,7474.17383606719
"Age_14",1997,1,1,36131.9420738257,0.0912509504738423,3297.07405670241
"Age_14",1998,1,1,33156.7228582379,0.134908959746993,4473.13898942424
"Age_14",1999,1,1,30451.7619812657,0.109702530686738,3340.63535321506
"Age_14",2000,1,1,21521.9537158751,0.104881057705106,2257.24526960131
"Age_14",2001,1,1,26683.9364376133,0.0740251275635017,1975.28179869069
"Age_14",2002,1,1,44137.5977734142,0.0956941335301106,4223.70917502741
"Age_14",2003,1,1,110737.061382439,0.10285993609836,11390.4070575179
"Age_14",2004,1,1,42942.715277548,0.101227784361503,4346.99592201306
"Age_14",2005,1,1,96142.3208291318,0.0738148426644013,7096.73028539275
"Age_14",2006,1,1,103973.703000899,0.0686366405664033,7136.40568123067
"Age_14",2007,1,1,68126.7263769302,0.0855248006905369,5826.52469508571
"Age_14",2008,1,1,22022.4798040171,0.0943221818267936,2077.20834435139
"Age_14",2009,1,1,15270.3018925189,0.0902463528103561,1378.08905211291
"Age_14",2010,1,1,24837.0277086998,0.0887454714267324,2204.17373284738
"Age_14",2011,1,1,29680.329801635,0.0861849877111449,2557.99885921664
"Age_14",2012,1,1,30240.5413034819,0.0859825658596484,2600.15933425805
"Age_14",2013,1,1,39055.9386372412,0.0892595831662617,3486.11680292725
"Age_14",2014,1,1,38140.9640985421,0.104042492533123,3968.28097242867
"Age_14",2015,1,1,22958.3841555141,0.134089914160365,3078.48776067356
"Age_14",2016,1,1,4280.75347559312,0.170396003212764,729.423282980218
"Age_14",2017,1,1,4371.28816635837,0.0994121952206843,434.559352559886
"Age_14",2018,1,1,707.142099210282,0.21840197879303,154.441233755383
