6690949.573	2290512.949	1597631.683	2607635.595	1760095.567	1714969.624	3103850.705	2797091.756	2783018.014	1477244.05	1064620.21	1394036.92	1537703.055	2043934.929	716030.8197	1298989.362	776884.0774	1545491.701	1640015.58	1227158.302	910113.2115	2309607.824	832365.1571	1394316.273	622545.8995	1248648.08	558215.0523	418618.8601	866297.5424	658832.2323	940550.8071	1273991.597	1922403.876	2062353.163	1133680.12
2290512.949	6579438.011	1669384.02	3437218.53	2219697.418	1996451.6	3732676.342	3065606.064	2941218.103	1712938.523	1367419.513	1524819.657	1877350.408	2433111.086	898760.4922	1668904.317	804055.1572	1765106.09	1997101.172	1344078.929	1339940.967	2028112.674	948103.737	1670828.872	733081.5874	1550916.862	702515.7826	503168.2183	1124547.149	801919.6084	1281820.119	1544501.539	2428418.703	2509362.639	1599952.033
1597631.683	1669384.02	2589823.782	1939424.522	1323339.511	1045218.267	2224924.122	1635232.875	1672568.391	1032377.404	697258.976	960576.4235	1051949.305	1149318.639	499140.77	846455.2056	409797.871	1147405.668	1240279.028	785981.859	823762.8564	1384803.87	588866.6406	864894.4767	402764.0393	816287.0491	421388.3752	305106.4895	678584.932	424137.3822	785755.1983	884013.5553	1353687.295	1383092.468	803259.0544
2607635.595	3437218.53	1939424.522	11364283.22	2254859.561	2081129.871	4294187.504	3753288.401	3587957.521	1800162.604	1702994.877	1762394.223	2198754.515	2981425.905	888841.7019	2172310.326	865059.052	2242748.62	2340486.837	1609430.518	1695156.504	2251466.656	1055771.535	1915805.398	870475.51	1866891.28	875674.654	626990.0503	1341248.103	847183.0005	1197142.556	1782191.315	2639258.772	2625087.983	1502880.756
1760095.567	2219697.418	1323339.511	2254859.561	3363079.265	1544431.243	2668531.686	2259098.162	2072989.082	1082433.146	975921.9861	1216771.105	1294613.538	1660583.397	631384.8798	1148045.519	538740.1654	1254387.777	1335813.424	928832.7038	993456.1983	1553439.923	632596.0068	1168683.064	539292.2979	1017703.452	499508.4963	359918.8565	751577.6791	520537.5595	841323.0216	997711.6912	1698153.601	1861159.605	1018257.057
1714969.624	1996451.6	1045218.267	2081129.871	1544431.243	6041840.35	2898182.915	2225272.276	1866872.06	1222390.686	1108319.746	1041132.122	1239464.316	1373569.29	690911.1806	899416.4162	492809.8082	1116598.787	1166773.693	938398.2153	904273.0375	1659482.786	634503.9469	1141302.309	438647.8941	938057.2669	485137.9594	387675.0503	697054.2969	500412.0965	811489.6057	1045923.17	1803337.513	1747947.446	1117050.558
3103850.705	3732676.342	2224924.122	4294187.504	2668531.686	2898182.915	14284611.61	3684794.394	3723910.568	2378007.206	1561977.166	2435083.257	2498844.132	3735542.654	1188300.914	2251182.632	1208261.141	2328451.628	2533093.603	1819132.673	2239936.042	2864621.727	1366704.753	2122303.781	938599.3625	1893587.257	886034.3518	655572.737	1421684.662	843959.9754	1437269.291	1835787.906	3150458.887	3096564.258	2000767.72
2797091.756	3065606.064	1635232.875	3753288.401	2259098.162	2225272.276	3684794.394	7555833.8	3358440.933	1831470.562	1493534.315	1861097.243	1904979.901	2707153.225	980262.8101	1752306.998	882860.3014	1908699.276	1969461.406	1404890.465	1473353.019	2641223.663	965627.2079	1798944.985	849671.0192	1651837.985	776311.3208	556132.4968	1146473.081	766831.3803	1263276.501	1671332.953	2763321.794	2472448.769	1628165.127
2783018.014	2941218.103	1672568.391	3587957.521	2072989.082	1866872.06	3723910.568	3358440.933	12216231.4	1921341.733	1326259.247	1682677.802	2050174.645	2901496.68	983476.889	1820043.689	996416.2508	1881765.155	1786641.259	1594362.399	1503863.135	2462548.159	1105629.457	1613964.998	754108.3131	1481623.303	621266.0992	561054.9796	1159726.974	777693.7106	1305099.903	1471395.394	2608348.803	2581476.697	1619298.003
1477244.05	1712938.523	1032377.404	1800162.604	1082433.146	1222390.686	2378007.206	1831470.562	1921341.733	3082266.026	771757.523	925206.9978	1211247.08	1545771.445	585867.9388	898483.0386	468387.1347	1029936.189	1078506.512	750419.6757	876839.5004	1017869.243	537248.2343	1003365.234	399438.7505	924689.5301	416779.5934	302564.9539	663779.0703	473125.9529	581428.5513	933009.6016	1463884.621	1439508.134	828169.195
1064620.21	1367419.513	697258.976	1702994.877	975921.9861	1108319.746	1561977.166	1493534.315	1326259.247	771757.523	2544519.017	794444.6775	747827.3822	898435.9192	457797.6184	804202.6621	348434.1486	857616.7551	930905.3775	567788.2695	661532.3967	1232398.131	406150.6681	691112.0487	368581.6286	717982.9398	340176.445	245544.7282	508695.1318	395468.7023	510747.3149	718451.4442	1096622.84	1193926.467	755433.3039
1394036.92	1524819.657	960576.4235	1762394.223	1216771.105	1041132.122	2435083.257	1861097.243	1682677.802	925206.9978	794444.6775	2829231.862	1011014.425	1534828.5	539728.1023	814476.1503	463536.6834	928390.076	960515.9113	760705.1676	937822.4222	1261898.188	507601.63	943847.2596	377072.6144	952571.3986	393913.9955	302226.0604	617641.2776	392254.7842	710844.8609	801929.5224	1371017.57	1420576.211	874067.9266
1537703.055	1877350.408	1051949.305	2198754.515	1294613.538	1239464.316	2498844.132	1904979.901	2050174.645	1211247.08	747827.3822	1011014.425	4394526.013	1706003.928	535217.2011	1024402.262	396864.7309	1126344.398	1186702.744	776508.4247	805483.8843	1653445.795	662183.154	1037285.176	460773.7705	905256.9365	461928.7761	310524.585	730628.4182	430280.254	723697.7891	1010528.103	1585924.674	1589429.81	833224.7733
2043934.929	2433111.086	1149318.639	2981425.905	1660583.397	1373569.29	3735542.654	2707153.225	2901496.68	1545771.445	898435.9192	1534828.5	1706003.928	16616637.03	630590.9524	1549520.529	820716.8463	1407266.275	1339199.824	1023076.161	1502204.1	1774563.017	873949.4747	1241244.592	619324.896	1250108.857	669166.2511	429187.3462	797485.1335	750098.115	807967.0018	1179670.104	2156379.435	2001413.887	1261067.377
716030.8197	898760.4922	499140.77	888841.7019	631384.8798	690911.1806	1188300.914	980262.8101	983476.889	585867.9388	457797.6184	539728.1023	535217.2011	630590.9524	750039.3085	488803.4969	273973.063	552401.4878	520398.5464	436078.1569	464065.9275	439893.2921	290089.886	520578.4836	209911.8844	444051.9017	222716.5472	172375.8235	375710.9668	221253.6826	368701.8882	458898.474	732639.3418	779140.2251	433684.9583
