7.79697E+16	4.84433E+15	1.7357E+15	1.22738E+15	1.6611E+15	1.19142E+15	1.42534E+15	1.33185E+15	2.0692E+15	1.2366E+15	1.0018E+15	1.5859E+15	1.36113E+15	9.61333E+14	5.43845E+14	6.35833E+14	5.28251E+14	1.29388E+15	1.61602E+15	1.01488E+15	7.10025E+14	8.98724E+14	5.69116E+14	8.58637E+14	5.00166E+14	1.22528E+15	8.61861E+14	2.95675E+14	7.05595E+14	7.1776E+14	5.21837E+14	7.28913E+14	1.43987E+15	1.21787E+15	2.36627E+15	1.3333E+15	4.08143E+14	7.92603E+14	5.80517E+14	8.70562E+14
4.84433E+15	3.49771E+17	1.39794E+16	9.28402E+15	5.39139E+15	3.94491E+15	3.29047E+15	3.31262E+15	3.5256E+15	2.67089E+15	2.12862E+15	3.26332E+15	2.48675E+15	2.30611E+15	1.33412E+15	1.7445E+15	1.57755E+15	1.74966E+15	3.55951E+15	2.85114E+15	2.21684E+15	3.02988E+15	1.79714E+15	1.93043E+15	1.35611E+15	2.6214E+15	1.23566E+15	8.46307E+14	1.72277E+15	2.0158E+15	1.35853E+15	1.75807E+15	3.99542E+15	3.46952E+15	5.26874E+15	2.90338E+15	1.56246E+15	2.43535E+15	1.68552E+15	1.7172E+15
1.7357E+15	1.39794E+16	1.91815E+17	1.22234E+16	5.46047E+15	2.00321E+15	3.51551E+15	2.77009E+15	4.30977E+15	2.15816E+15	2.38569E+15	2.61142E+15	2.25102E+15	2.46002E+15	8.43975E+14	1.07885E+15	8.29866E+14	2.43219E+15	2.99429E+15	1.84854E+15	1.07427E+15	2.81249E+15	1.51008E+15	2.25656E+15	1.24112E+15	3.13039E+15	1.41346E+15	9.10255E+14	1.50324E+15	1.95589E+15	1.04895E+15	1.40818E+15	2.11168E+15	2.7885E+15	3.25997E+15	2.54213E+15	1.46197E+15	3.14067E+15	1.41246E+15	1.80302E+15
1.22738E+15	9.28402E+15	1.22234E+16	3.24589E+17	1.72028E+16	2.985E+15	2.86666E+15	3.64117E+15	3.36591E+15	2.22632E+15	1.65618E+15	1.79128E+15	1.40062E+15	1.43866E+15	7.87793E+14	1.34301E+15	8.0442E+14	1.61689E+15	1.95717E+15	1.72647E+15	1.24563E+15	2.13669E+15	1.12531E+15	1.78948E+15	1.13534E+15	2.72781E+15	1.8984E+15	8.84453E+14	2.15099E+15	1.71538E+15	1.1749E+15	1.98719E+15	2.8254E+15	2.28013E+15	2.4508E+15	1.59377E+15	1.23933E+15	2.57028E+15	1.21805E+15	1.37055E+15
1.6611E+15	5.39139E+15	5.46047E+15	1.72028E+16	2.68694E+17	7.1004E+15	4.3786E+15	2.99351E+15	4.18903E+15	1.85968E+15	2.56411E+15	2.25536E+15	2.17742E+15	2.40708E+15	6.83843E+14	8.99377E+14	6.84475E+14	3.06427E+15	2.42169E+15	1.94579E+15	9.00072E+14	2.11508E+15	1.12145E+15	1.40382E+15	1.339E+15	2.67903E+15	1.79879E+15	1.05734E+15	2.06461E+15	1.5858E+15	1.68418E+15	1.55397E+15	2.1661E+15	2.49048E+15	2.69419E+15	1.73839E+15	1.19859E+15	1.87119E+15	1.04143E+15	1.76157E+15
1.19142E+15	3.94491E+15	2.00321E+15	2.985E+15	7.1004E+15	4.07538E+17	1.28803E+16	4.43536E+15	6.382E+15	3.73719E+15	1.23295E+15	2.68876E+15	1.294E+15	8.29921E+14	8.30562E+14	9.09019E+14	8.76588E+14	8.08361E+14	1.26176E+15	2.2599E+15	1.23786E+15	1.63143E+15	1.33872E+15	1.94858E+15	8.13605E+14	1.73448E+15	8.37464E+14	9.53892E+14	1.4688E+15	1.95737E+15	4.42553E+14	1.2711E+15	2.95559E+15	2.23099E+15	3.27075E+15	1.48893E+15	1.23412E+15	2.13436E+15	1.17653E+15	1.2568E+15
1.42534E+15	3.29047E+15	3.51551E+15	2.86666E+15	4.3786E+15	1.28803E+16	9.44994E+17	1.08801E+16	9.79322E+15	3.33075E+15	3.88294E+15	2.7677E+15	2.3295E+15	4.11004E+15	8.80286E+14	1.02816E+15	6.7485E+14	3.45542E+15	2.75183E+15	2.23793E+15	1.55192E+15	1.85888E+15	1.17181E+15	1.79102E+15	1.82125E+15	3.1856E+15	1.99988E+15	6.90267E+14	2.10501E+15	1.93016E+15	1.05303E+15	1.91074E+15	1.9469E+15	2.07739E+15	2.89059E+15	2.30655E+15	1.07425E+15	2.62696E+15	1.20156E+15	1.9259E+15
1.33185E+15	3.31262E+15	2.77009E+15	3.64117E+15	2.99351E+15	4.43536E+15	1.08801E+16	5.05258E+17	1.21753E+16	3.99203E+15	2.84838E+15	2.47215E+15	1.3398E+15	1.69776E+15	1.23329E+15	1.1158E+15	1.12061E+15	1.08154E+15	2.53647E+15	1.43352E+15	1.5856E+15	2.90968E+15	1.45271E+15	3.16027E+15	9.46193E+14	2.53085E+15	9.46342E+14	8.28954E+14	1.23183E+15	1.88141E+15	4.38377E+14	1.41038E+15	3.46973E+15	2.72302E+15	3.50624E+15	1.79352E+15	1.45485E+15	2.72137E+15	1.45771E+15	1.25636E+15
2.0692E+15	3.5256E+15	4.30977E+15	3.36591E+15	4.18903E+15	6.382E+15	9.79322E+15	1.21753E+16	9.83524E+17	1.29532E+16	5.06724E+15	3.68661E+15	2.86836E+15	1.93443E+15	1.31543E+15	1.04069E+15	1.18972E+15	4.14111E+15	3.29117E+15	3.353E+15	1.95811E+15	2.83E+15	1.64827E+15	2.65857E+15	2.0656E+15	3.98077E+15	2.03211E+15	2.08452E+15	2.12763E+15	3.19322E+15	1.40569E+15	2.23562E+15	3.36265E+15	3.31879E+15	3.93851E+15	2.67684E+15	1.87082E+15	3.5564E+15	1.75608E+15	3.11944E+15
1.2366E+15	2.67089E+15	2.15816E+15	2.22632E+15	1.85968E+15	3.73719E+15	3.33075E+15	3.99203E+15	1.29532E+16	2.58628E+17	5.05315E+15	2.39044E+15	1.77483E+15	1.39812E+15	5.88288E+14	7.45592E+14	6.7915E+14	1.87642E+15	1.74625E+15	2.33944E+15	1.24916E+15	2.11808E+15	1.4829E+15	2.08602E+15	1.00331E+15	2.98102E+15	1.57045E+15	8.46922E+14	1.77811E+15	2.17313E+15	1.19656E+15	1.45733E+15	2.81525E+15	2.08847E+15	2.46542E+15	1.67955E+15	1.09246E+15	2.51401E+15	1.27211E+15	1.59947E+15
