5.35822E+11	2.85055E+11	2.19247E+11	2.95544E+11	2.38194E+11	2.87507E+11	3.82885E+11	3.66328E+11	4.50628E+11	2.5727E+11	1.95926E+11	1.93306E+11	2.67004E+11	2.62082E+11	1.16631E+11	1.43044E+11	1.04871E+11	1.902E+11	2.46063E+11	1.49138E+11	1.98192E+11	4.85676E+11	1.83485E+11	2.17733E+11	96591532684	2.1581E+11	1.09199E+11	1.07371E+11	1.78149E+11	1.06174E+11	1.27767E+11	1.67423E+11	3.09983E+11	3.06112E+11	1.94974E+11	1.66098E+11	82333833583	2.09603E+11	75561986147	1.41951E+11
2.85055E+11	1.46102E+12	5.58605E+11	6.53089E+11	5.35626E+11	5.86595E+11	8.40216E+11	8.75094E+11	8.6816E+11	5.61543E+11	4.26996E+11	5.42159E+11	5.9188E+11	7.06499E+11	2.59287E+11	3.56037E+11	2.1957E+11	4.59493E+11	6.30662E+11	3.73741E+11	5.24392E+11	7.46013E+11	3.80299E+11	5.18231E+11	2.38479E+11	4.62928E+11	2.49693E+11	2.18019E+11	4.02181E+11	2.35092E+11	3.18704E+11	4.64048E+11	7.57E+11	6.95091E+11	4.26105E+11	4.35487E+11	2.53559E+11	4.53359E+11	1.85315E+11	3.57674E+11
2.19247E+11	5.58605E+11	1.01684E+12	4.95162E+11	4.32525E+11	4.58942E+11	7.18007E+11	6.25273E+11	7.08171E+11	4.54518E+11	3.0201E+11	4.00426E+11	4.56927E+11	5.84416E+11	1.91901E+11	2.9159E+11	1.62012E+11	3.62004E+11	4.16738E+11	2.71923E+11	3.84952E+11	7.5106E+11	3.06259E+11	3.89151E+11	1.87978E+11	3.76831E+11	1.55747E+11	1.37657E+11	3.2465E+11	1.85126E+11	2.14368E+11	3.176E+11	6.35897E+11	4.97025E+11	3.52627E+11	3.06733E+11	2.08296E+11	3.58788E+11	1.23567E+11	2.57379E+11
2.95544E+11	6.53089E+11	4.95162E+11	1.10337E+12	5.61905E+11	5.61689E+11	8.54082E+11	8.16327E+11	8.57563E+11	5.6233E+11	3.82028E+11	5.07858E+11	5.59023E+11	7.42292E+11	2.60869E+11	3.35927E+11	2.10102E+11	4.18705E+11	5.73137E+11	3.45527E+11	5.10647E+11	7.21773E+11	3.81418E+11	5.11002E+11	2.18549E+11	4.56592E+11	2.69718E+11	1.97695E+11	3.87785E+11	2.1581E+11	2.63748E+11	4.4225E+11	7.58607E+11	6.37259E+11	4.19677E+11	3.93666E+11	2.47466E+11	4.4666E+11	1.65765E+11	3.36816E+11
2.38194E+11	5.35626E+11	4.32525E+11	5.61905E+11	1.07816E+12	4.15458E+11	6.34009E+11	6.71651E+11	7.66144E+11	4.49099E+11	2.76688E+11	4.22444E+11	4.40432E+11	5.98916E+11	1.9516E+11	2.72098E+11	1.7393E+11	3.28168E+11	4.95507E+11	2.77709E+11	3.85283E+11	5.69412E+11	2.96954E+11	3.97538E+11	1.83609E+11	3.71323E+11	2.27675E+11	1.62221E+11	3.01264E+11	1.73296E+11	2.21516E+11	3.18321E+11	6.11942E+11	5.15844E+11	3.20462E+11	2.96173E+11	2.18563E+11	3.35631E+11	1.41084E+11	2.45913E+11
2.87507E+11	5.86595E+11	4.58942E+11	5.61689E+11	4.15458E+11	1.94792E+12	7.96722E+11	8.52305E+11	7.95541E+11	5.6419E+11	3.31125E+11	4.63501E+11	5.986E+11	6.71886E+11	2.10481E+11	3.54767E+11	1.92479E+11	3.64084E+11	5.46428E+11	3.0734E+11	4.43961E+11	4.55229E+11	3.21527E+11	4.21277E+11	2.17028E+11	4.60941E+11	2.86043E+11	2.09843E+11	4.15116E+11	2.25586E+11	2.68305E+11	3.83504E+11	8.20866E+11	6.161E+11	4.26172E+11	3.69724E+11	2.3123E+11	3.99622E+11	1.47339E+11	2.87807E+11
3.82885E+11	8.40216E+11	7.18007E+11	8.54082E+11	6.34009E+11	7.96722E+11	3.47681E+12	1.15105E+12	1.07207E+12	8.36963E+11	5.1409E+11	5.68868E+11	7.44884E+11	1.05954E+12	3.34171E+11	4.18902E+11	3.08124E+11	5.83489E+11	6.18689E+11	4.5211E+11	6.69951E+11	1.40577E+12	5.08987E+11	6.76807E+11	2.92591E+11	6.01161E+11	3.7678E+11	2.53333E+11	6.24942E+11	3.12169E+11	3.78096E+11	5.72662E+11	1.05749E+12	7.69994E+11	5.68239E+11	5.03675E+11	3.45457E+11	6.33064E+11	2.31702E+11	4.55764E+11
3.66328E+11	8.75094E+11	6.25273E+11	8.16327E+11	6.71651E+11	8.52305E+11	1.15105E+12	2.20021E+12	1.10019E+12	8.11773E+11	5.32358E+11	6.43081E+11	7.73755E+11	9.38755E+11	3.32684E+11	4.52344E+11	2.74239E+11	6.21846E+11	7.32433E+11	4.70211E+11	6.77646E+11	1.01673E+12	4.76718E+11	6.55409E+11	2.7973E+11	6.3535E+11	3.56958E+11	2.66068E+11	5.17224E+11	2.84225E+11	3.64495E+11	5.77451E+11	1.00914E+12	8.34046E+11	5.68311E+11	5.10875E+11	3.47159E+11	5.59428E+11	2.10857E+11	4.60691E+11
4.50628E+11	8.6816E+11	7.08171E+11	8.57563E+11	7.66144E+11	7.95541E+11	1.07207E+12	1.10019E+12	5.17504E+12	7.43802E+11	5.50303E+11	7.07417E+11	8.43463E+11	9.3447E+11	3.13539E+11	4.26301E+11	2.87868E+11	5.7318E+11	8.36116E+11	4.62322E+11	6.26268E+11	1.30831E+12	5.49616E+11	7.31207E+11	3.33655E+11	5.77029E+11	3.57822E+11	2.72839E+11	6.29442E+11	3.30856E+11	3.95441E+11	5.63146E+11	1.07878E+12	9.62796E+11	6.20796E+11	5.17106E+11	3.51567E+11	6.23793E+11	2.34173E+11	4.52597E+11
2.5727E+11	5.61543E+11	4.54518E+11	5.6233E+11	4.49099E+11	5.6419E+11	8.36963E+11	8.11773E+11	7.43802E+11	2.26121E+12	3.4455E+11	4.45192E+11	5.97831E+11	7.4367E+11	1.96186E+11	2.78018E+11	2.17435E+11	3.61082E+11	4.62653E+11	3.27172E+11	4.92854E+11	9.47959E+11	3.42153E+11	4.38987E+11	1.91218E+11	3.89231E+11	2.19073E+11	1.68439E+11	3.8434E+11	1.9848E+11	2.51953E+11	3.8164E+11	7.04424E+11	5.80966E+11	3.72359E+11	4.20345E+11	2.58421E+11	3.97313E+11	1.17982E+11	3.23468E+11
