9504090.9644 11480592.5625309 10416379.5795531 12600294.2646407 11277782.7002112 8865131.84846948 10946835.2593599 12074788.625809 9849408.90011606 8535256.12803132 8205188.73720839 10024367.0693285 9364052.95874065 7542886.24229181 9936447.16138836 8921737.41712288 7810774.74860162 9358481.91052802 9255242.07734999 10450146.8173951 10079902.2231183 7083100.48942256 9718919.21559209 10844839.3018178 9506797.23334188 10677370.0763067 8806801.77570211 7872156.97402572 8392358.16427908 9169218.91293499 9318949.3301886 11432151.9294443 12928459.3248347 13318967.5378165 9186328.61556343
14668876.3757741 17719463.508 16076927.8101337 19447642.0268626 17406441.1674837 13682689.2363763 16895647.7507424 18636562.1161516 15201849.6110189 13173549.9425077 12664114.8192759 15471884.8794861 14452737.8517826 11641898.8643057 15336186.866349 13770055.833757 12055365.3805952 14444139.3421702 14284796.1334807 16129045.0972378 15557599.3690152 10932252.839931 15000448.22947 16738224.3740494 14673053.3059715 16479747.7480395 13592660.9917373 12150104.401906 12952997.2802402 14152025.6066641 14383123.6662905 17644698.8975839 19954141.0404838 20556862.1972373 14178433.1940518
12497576.4325713 15096612.9826492 13697206.859 16568985.0018368 14829924.4834424 11657365.5782622 14394739.1561244 15877961.8506857 12951658.50221 11223589.529099 10789561.4394941 13181722.9134646 12313430.9224169 9918654.78648472 13066111.0392157 11731800.0952933 10270919.6264947 12306105.1717368 12170348.0845139 13741609.6995692 13254749.8690969 9314051.18887454 12780068.7297521 14260617.7256825 12501135.0898984 14040401.0364938 11580663.3933338 10351635.2948013 11035683.2652867 12057230.3674934 12254121.089701 15032915.0954225 17000511.58735 17514017.429999 12079729.0806411
12661370.3185233 15294469.9766418 13876723.1636394 16786138.98 15024286.2441104 11810147.6171101 14583397.3552855 16086059.2435325 13121403.6113554 11370686.4765127 10930969.9922185 13354483.2587354 12474811.3877468 10048649.1913727 13237356.1692567 11885557.6767882 10405530.8326754 12467389.6253977 12329853.2987373 13921707.9501437 13428467.3094418 9436121.62760419 12947564.9744259 14447518.1224088 12664975.6157982 14224415.2618518 11732440.1693615 10487304.3647239 11180317.5034455 12215253.0550413 12414724.2372823 15229937.2615961 17223321.17536 17743557.0522584 12238046.6374922
13427701.2183107 16220169.5371249 14716613.4346423 17802121.9790661 15933632.903 12524958.1646542 15466059.1632956 17059669.8357522 13915578.0792843 12058898.5878036 11592568.2125495 14162764.8992219 13229850.7867181 10656844.8434031 14038548.6791348 12604932.4268975 11035326.7872336 13221979.8213462 13076119.0926415 14764320.9305415 14241226.8431358 10007243.9781452 13731217.8387918 15321955.8241671 13431524.7266193 15085349.6372264 12442547.4646624 11122049.6717469 11857007.5106709 12954582.6559697 13166126.854537 16151730.9720533 18265764.6772558 18817487.8906444 12978755.8226291
16768585.9048735 20255835.4444165 18378186.4516838 22231386.20987 19898006.9459937 15641235.497 19314098.3309878 21304207.9577623 17377849.1675293 15059217.7767552 14476861.8819996 17686537.4051722 16521509.2158306 13308325.477769 17531415.5177066 15741107.7882285 13780975.7762363 16511679.9117043 16329528.2448131 18437763.8305877 17784521.1050918 12497100.4038819 17147619.1020937 19134141.3017043 16773360.7227286 18838666.215773 15538320.5691336 13889275.7834555 14807095.1077081 16177752.88537 16441930.4246733 20170368.9942065 22810385.7189713 23499380.6518346 16207940.4666344
24030158.4851668 29027548.2226156 26336790.4490715 31858603.7605512 28514763.4489687 22414613.2553425 27677995.421 30529914.4799797 24903260.894867 21580554.9669454 20746012.0588472 25345625.4040239 23676086.1722496 19071445.3930207 25123328.5710373 22557734.863814 19748775.1120957 23662000.3252201 23400968.5692592 26422167.5861368 25486040.5738771 17908922.375085 24573330.5720685 27420108.6821458 24037001.0197995 26996679.2299769 22267131.4079674 19903974.0270301 21219251.5315052 23183467.4655733 23562046.0871513 28905070.8500236 32688336.8129068 33675698.3904487 23226727.6645061
18684987.8889349 22570778.6038882 20478542.0320086 24772105.676778 22172055.5870952 17428797.9611021 21521414.8317254 23738964.629 19363880.9541271 16780264.2018684 16131353.6197665 19707847.7032933 18409673.9794262 14829270.7438048 19534997.6725843 17540084.1818145 15355937.9984358 18398721.3308487 18195752.4156928 20544928.2263836 19817029.4945723 13925334.6118752 19107338.9887677 21320891.3688784 18690308.3980286 20991647.8397324 17314121.3752717 15476615.0987435 16499327.6312837 18026631.3717884 18321000.5064556 22475544.5992952 25417276.2878617 26185013.1768946 18060268.9482376
29869378.9707293 36081111.9488713 32736512.1325183 39600101.2556618 35443722.7804257 27861263.5126576 34403623.883308 37948546.4529652 30954641.341 26824532.8096459 25787199.7265243 31504498.4372553 29429268.6774869 23705720.8888297 31228184.4731769 28039163.0285919 24547638.6847391 29411760.0329516 29087298.7337468 32842635.530082 31679033.8621537 22260710.0035976 30544539.4329462 34083071.8262287 29877884.2105176 33556750.9206879 27677944.2393673 24740550.238314 26375434.2636146 28816945.8396302 29287517.3643711 35928873.1253303 40631455.7097178 41858741.7119696 28870718.0724297
18034069.2726414 21784492.8398921 19765142.3593721 23909133.4958137 21399659.9168961 16821640.5403998 20771685.1746224 22911983.4128281 18689312.1146045 16195699.394 15569394.5519023 19021296.2838649 17768346.3219328 14312671.6188508 18854467.7343302 16929049.9444276 14820991.6568462 17757775.2247322 17561877.0257143 19829215.8945128 19126674.5693067 13440225.4113306 18441707.1601817 20578147.2370402 18039204.4340946 20260373.3831056 16710958.8795334 14937464.7955771 15924549.6557578 17398647.5583278 17682761.9178271 21692576.4497852 24531828.6542006 25272820.3167202 17431113.3210811
13775259.1986131 16640006.8028513 15097533.173552 18262905.9553811 16346053.5534607 12849149.8555703 15866377.2965814 17501236.4372383 14275764.0957397 12371026.953613 11892626.244 14529349.0139443 13572287.6747883 10932682.9343728 14401917.6241217 12931194.1439937 11320961.3741068 13564212.9800674 13414576.8426424 15146475.5137965 14609841.8397132 10266268.0246957 14086631.9384617 15718544.0363973 13779181.6732901 15475813.6166394 12764606.0654852 11409928.9638081 12163910.1975746 13289894.5988233 13506914.3343573 16569796.7976006 18738549.4210249 19304553.2474993 13314693.455379
12702022.3867633 15343576.1809106 13921277.3850866 16840034.5102731 15072524.9650614 11848066.6507358 14630220.5070885 16137707.0163746 13163532.7159937 11407194.5250848 10966066.235901 13397360.716 12514864.4681842 10080912.5532657 13279857.5646643 11923718.8307228 10438940.0402763 12507418.8766616 12369440.9598735 13966406.6049788 13471582.308505 9466418.33725537 12989135.9325166 14493905.0045421 12705639.259625 14270085.8239909 11770109.706417 10520976.1239382 11216214.3312501 12254472.7673054 12454584.3949254 15278836.269624 17278620.3736399 17800526.5803555 12277339.5334834
14337704.1760035 17319419.6628974 15713966.7071804 19008581.9226391 17013464.2779154 13373781.7115523 16514202.799621 18215813.3747987 14858644.7296567 12876137.0117904 12378203.1614632 15122583.5411369 14126445.308 11379065.2867614 14989949.1170821 13459175.8750875 11783197.167444 14118040.9228229 13962295.1294765 15764907.3672428 15206362.8956684 10685440.6009631 14661790.2906859 16360333.4951431 14341786.8056474 16107692.3721829 13285785.9914949 11875797.3112233 12660563.6613977 13832522.099285 14058402.7686487 17246342.9772999 19503645.9504969 20092759.7602242 13858333.4952139
29796811.2062472 35993452.7566021 32656978.6576266 39503892.6661158 35357612.1274517 27793574.4719601 34320040.1543747 37856350.3217991 30879436.9276554 26759362.5099493 25724549.6313133 31427958.1441022 29357770.1625576 23648127.754 31152315.485801 27971041.7803755 24488000.1075724 29340304.0553376 29016631.0360354 32762844.2280113 31602069.5345531 22206627.5279516 30470331.3636737 34000266.87968 29805295.7825245 33475224.6726871 27610700.5735087 24680442.9818286 26311355.0504635 28746934.965255 29216363.2347708 35841583.7978347 40532741.4407872 41757045.7472477 28800576.5582201
6484827.67749476 7833433.48484473 7107300.0931701 8597427.91793439 7695052.33788744 6048853.34020206 7469240.40781782 8238865.11333369 6720444.87807237 5823772.66599095 5598561.2113169 6839822.26854164 6389276.99953908 5146659.22868683 6779832.7909 6087476.4299514 5329444.81088589 6385475.7640735 6315033.20095825 7130340.14185761 6877714.99323449 4832938.39130294 6631409.20690736 7399646.56544625 6486674.21787435 7285379.02815197 6009053.58747148 5371327.10723884 5726270.58253349 6256337.90862639 6358501.90911903 7800381.49077897 8821341.37510818 9087792.78822271 6268012.19431812
11562774.6509578 13967406.7890603 12672674.3471163 15329647.3764332 13720666.228203 10785410.4299761 13318032.1736461 14690311.8205784 11982891.9971169 10384080.2414777 9982516.86482119 12195747.9021714 11392402.9754263 9176752.84928591 12088783.63945 10854277.346 9502668.75661936 11385625.1809698 11260022.539906 12713755.9153814 12263312.5404817 8617372.7814749 11824136.9071165 13193942.8444524 11566067.1255392 12990198.0651981 10714445.4645408 9577347.002315 10210229.1115657 11155365.8748321 11337529.4378264 13908473.4174808 15728896.3581143 16203992.6595881 11176181.7147245
6731516.99313646 8131425.11108446 7377668.88062902 8924482.65474944 7987779.80721533 6278957.75702257 7753377.76600275 8552279.76327512 6976097.30713119 6045314.78937103 5811536.06623725 7100015.93265289 6632331.4720475 5342443.28126419 7037744.39542214 6319050.10764545 5532182.2094 6628385.6337918 6555263.36528558 7401585.39575877 7139350.13440375 5016788.1901845 6883674.63019213 7681136.50442418 6733433.77775463 7562522.11599104 6237643.98198451 5575657.75009785 5944103.62936784 6494335.24546518 6600385.66647941 8097115.786184 9156914.00326287 9433501.49400689 6506453.63263364
12240514.7817734 14786091.9567755 13415470.1058389 16228178.8735768 14524888.9519944 11417586.1573744 14098654.9168926 15551369.3223931 12685256.8736133 10992732.4130977 10567631.8125792 12910589.1083802 12060156.9458999 9714638.76891004 12797355.2455327 11490489.6367737 10059657.9015799 12052981.878 11920017.1674541 13458959.6279292 12982113.9783986 9122471.21437737 12517196.5174711 13967292.2194341 12244000.2413624 13751605.1497249 11342461.6535575 10138713.3357562 10808691.1782078 11809226.1597143 12002067.0523929 14723704.2663002 16650829.4232415 17153773.005254 11831262.0986294
