5.90756034E+11	3.16832751E+11	2.95614858E+11	3.24282824E+11	3.10303330E+11	2.80476046E+11	4.84298810E+11	4.41447730E+11	5.23550640E+11	2.84705149E+11	1.83178187E+11	2.67746784E+11	2.64194949E+11	4.24226415E+11	1.25601348E+11	1.82913900E+11	1.23419869E+11	2.39665246E+11	2.87409477E+11	1.81439449E+11	1.87860276E+11	5.49737214E+11	1.67005513E+11	2.76142276E+11	1.26097212E+11	2.77503013E+11	1.27491926E+11	8.70938804E+10	1.75641477E+11	1.23263279E+11	1.50439280E+11	2.25363083E+11	3.62531064E+11	3.55140839E+11	1.80716836E+11
3.16832751E+11	1.40728058E+12	4.91818572E+11	6.23381780E+11	5.84544490E+11	5.65557960E+11	9.08882645E+11	8.21118171E+11	9.59642259E+11	4.74997599E+11	4.15721553E+11	4.35242058E+11	5.10387112E+11	6.88222106E+11	2.56141201E+11	3.88805511E+11	2.06556003E+11	4.39058300E+11	5.32893345E+11	3.12246788E+11	4.25176034E+11	7.59056543E+11	3.15370593E+11	5.26692028E+11	2.34195803E+11	5.10966020E+11	2.58502605E+11	1.75753824E+11	3.47377262E+11	2.34929853E+11	3.11178470E+11	4.26424990E+11	7.27238342E+11	6.86844810E+11	4.40425547E+11
2.95614858E+11	4.91818572E+11	1.02150054E+12	4.65372440E+11	4.69035764E+11	3.82703462E+11	7.45559150E+11	5.84378037E+11	7.66908241E+11	4.23111576E+11	2.79301291E+11	3.35547538E+11	3.60646758E+11	4.54180196E+11	1.88804408E+11	2.77397381E+11	1.31804281E+11	3.66220515E+11	4.52376558E+11	2.56051946E+11	3.23583968E+11	7.25984340E+11	2.64114698E+11	3.71094693E+11	1.70124991E+11	3.75847149E+11	2.09167027E+11	1.34942812E+11	2.79286943E+11	1.81948359E+11	2.59730881E+11	3.26639243E+11	5.52717283E+11	4.94740391E+11	2.78950569E+11
3.24282824E+11	6.23381780E+11	4.65372440E+11	1.04845168E+12	5.42153547E+11	5.21730810E+11	9.10624169E+11	8.34976285E+11	9.06767702E+11	5.36323284E+11	4.31183672E+11	4.61582768E+11	4.87581032E+11	5.79023010E+11	2.30464734E+11	4.12183812E+11	1.92185208E+11	4.53034647E+11	5.01469103E+11	3.10408166E+11	4.06418303E+11	6.73757913E+11	3.06930846E+11	5.13132662E+11	2.12833973E+11	5.04564842E+11	2.62274884E+11	1.73951292E+11	3.36196175E+11	2.20585710E+11	2.67584345E+11	4.05881593E+11	7.02462304E+11	6.26934626E+11	3.99448839E+11
3.10303330E+11	5.84544490E+11	4.69035764E+11	5.42153547E+11	1.17920778E+12	5.04211972E+11	8.52443828E+11	7.44918477E+11	8.76199054E+11	4.26513714E+11	3.62058120E+11	4.26534538E+11	4.19005920E+11	6.26245142E+11	2.18831564E+11	3.36908101E+11	1.71112829E+11	3.75355446E+11	4.68306395E+11	2.85209263E+11	3.94620809E+11	8.10532074E+11	2.81053363E+11	4.60466960E+11	2.11787949E+11	4.35990120E+11	2.48069056E+11	1.51904488E+11	2.86394226E+11	1.98245570E+11	2.59634034E+11	3.54291515E+11	6.58393417E+11	6.38704900E+11	3.64445148E+11
2.80476046E+11	5.65557960E+11	3.82703462E+11	5.21730810E+11	5.04211972E+11	1.83899216E+12	8.50387832E+11	7.03590807E+11	7.58051803E+11	4.22516183E+11	4.00633350E+11	3.76793858E+11	4.22120345E+11	4.49983198E+11	2.38359604E+11	2.77719526E+11	1.41434438E+11	3.41386653E+11	4.08412734E+11	2.59918269E+11	3.43270071E+11	7.94849180E+11	2.76174153E+11	4.54825017E+11	1.73483046E+11	3.90056508E+11	2.19012980E+11	1.58553515E+11	2.47898005E+11	1.92059131E+11	2.52205508E+11	3.72524656E+11	6.67592354E+11	5.75425048E+11	3.78325315E+11
4.84298810E+11	9.08882645E+11	7.45559150E+11	9.10624169E+11	8.52443828E+11	8.50387832E+11	3.77659373E+12	1.11367903E+12	1.37630535E+12	8.43127583E+11	5.21674700E+11	7.82173356E+11	6.87776973E+11	1.23355096E+12	3.85095202E+11	5.91977298E+11	3.27745927E+11	6.24987006E+11	7.92195821E+11	5.16019422E+11	7.54265828E+11	1.09540281E+12	5.32731968E+11	7.66628098E+11	3.43127448E+11	7.41341588E+11	3.62699193E+11	2.58376532E+11	4.86118569E+11	3.08254011E+11	4.14229468E+11	5.73178272E+11	1.12184506E+12	9.64391709E+11	6.30306075E+11
4.41447730E+11	8.21118171E+11	5.84378037E+11	8.34976285E+11	7.44918477E+11	7.03590807E+11	1.11367903E+12	2.28335080E+12	1.33762085E+12	7.26678587E+11	5.63587117E+11	6.22438692E+11	6.23339754E+11	9.50138786E+11	3.30113801E+11	5.18290207E+11	2.48601735E+11	5.77616566E+11	6.88174343E+11	4.41369221E+11	5.77487186E+11	1.29051952E+12	3.92861915E+11	6.73574818E+11	3.28984470E+11	6.59746528E+11	3.65646353E+11	2.28420765E+11	4.23434189E+11	2.95690088E+11	3.99180060E+11	5.70679668E+11	1.00632315E+12	8.23557359E+11	5.47429564E+11
5.23550640E+11	9.59642259E+11	7.66908241E+11	9.06767702E+11	8.76199054E+11	7.58051803E+11	1.37630535E+12	1.33762085E+12	5.83498016E+12	9.76445423E+11	6.30362754E+11	7.08620479E+11	8.26893618E+11	1.22170138E+12	4.03124651E+11	6.35097333E+11	3.59887357E+11	6.90214127E+11	7.26610717E+11	5.80384010E+11	6.62437036E+11	1.36588094E+12	5.33863227E+11	7.68043555E+11	3.65859079E+11	7.19312312E+11	3.42449458E+11	2.64193989E+11	5.19845076E+11	3.61380139E+11	4.91084834E+11	6.03901449E+11	1.16291700E+12	1.03944834E+12	6.54656999E+11
2.84705149E+11	4.74997599E+11	4.23111576E+11	5.36323284E+11	4.26513714E+11	4.22516183E+11	8.43127583E+11	7.26678587E+11	9.76445423E+11	2.12703416E+12	3.19572037E+11	3.67192338E+11	4.64587281E+11	6.90404054E+11	2.51483576E+11	2.61056505E+11	1.59361479E+11	3.86712104E+11	4.68458355E+11	2.95802275E+11	3.81076513E+11	5.16889349E+11	2.83508154E+11	4.11704350E+11	1.87678466E+11	4.46599940E+11	2.42182919E+11	1.52669156E+11	2.83311548E+11	1.98260265E+11	2.41646998E+11	3.73253397E+11	6.71295250E+11	5.69479865E+11	3.30059962E+11
1.83178187E+11	4.15721553E+11	2.79301291E+11	4.31183672E+11	3.62058120E+11	4.00633350E+11	5.21674700E+11	5.63587117E+11	6.30362754E+11	3.19572037E+11	1.24104222E+12	3.03730592E+11	2.75930325E+11	3.75227600E+11	1.77883653E+11	2.94299434E+11	1.22415649E+11	2.86433699E+11	3.69418597E+11	1.95237973E+11	2.61725973E+11	6.71348868E+11	1.92634371E+11	2.96907600E+11	1.58141981E+11	3.20889910E+11	1.61365126E+11	1.04898797E+11	2.19453363E+11	1.67147136E+11	1.57934201E+11	2.71320372E+11	4.48575329E+11	4.15841894E+11	2.95548800E+11
2.67746784E+11	4.35242058E+11	3.35547538E+11	4.61582768E+11	4.26534538E+11	3.76793858E+11	7.82173356E+11	6.22438692E+11	7.08620479E+11	3.67192338E+11	3.03730592E+11	1.05519505E+12	3.65353687E+11	5.67257465E+11	2.00428237E+11	2.65894177E+11	1.47524691E+11	2.85289670E+11	3.55665742E+11	2.44485169E+11	3.74803596E+11	6.29780610E+11	2.32774333E+11	3.92175508E+11	1.51374397E+11	4.18819771E+11	1.93741717E+11	1.24274821E+11	2.52558491E+11	1.58737022E+11	2.21574345E+11	2.99194467E+11	5.61647359E+11	5.01602311E+11	3.09605079E+11
