V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
38704162.47881734,79831967.5477603,60258559.68115047,81867169.40045036,63704072.522184156,75836844.07136379,102004077.83080497,90248067.13275878,110958807.43258928,65928464.653195605,59478794.278757356,66653335.04861786,66373215.976446904,86353244.28942843,38389093.35837409,47101541.00092851,33543374.741073187,50637709.62064055,71206621.14662027,51610392.851817176,58947606.67822769,131897203.46254423,42650747.20435308,64175589.55951958,37111438.01324272,58157609.69119381,38064548.13346084,29885093.000583373,45330176.09758181,37590906.36754777,40968683.734783426,56930463.59601841,94976300.63526338,79007365.80919571,57581205.39458092,75602500.29274097,39419832.55522333,82909722.07268642
42092158.970147476,87589300.61332284,65858399.98661735,89686103.0212488,69840584.20400053,81647669.97670838,109787838.35639043,99264672.73355624,117508779.97521818,70718943.0260257,63449723.68600695,71744015.32798654,71964252.47533464,89988408.76338394,41419544.080289155,50683847.2309376,35989391.27105301,54776219.563663095,76908265.45814368,55887082.47007683,64120945.69395439,135767908.7578254,46002089.66885939,70140549.88243905,39989399.05211722,63915209.734924465,41390726.49839033,32471988.446929034,48975291.94874815,40364159.858592354,44276613.204605125,62247826.719028905,103758528.05273874,86015178.00469813,61760292.67996005,81505320.87297302,42012634.899949946,89037139.79226185
43229721.39175283,89840312.41242866,67557033.90782723,91524940.59773667,71612860.45821379,84177446.69296986,113898250.05608353,102359581.11983041,123002511.73753235,73079297.92048845,65136513.03936927,73372638.57059284,74003936.68331656,94375729.33582366,42237122.08089383,52149144.55249271,36776886.58483724,56475121.0777032,79346211.97380237,56868517.55926929,65570628.89277343,142184942.12770292,46907582.14043087,71703102.88548191,40663152.380522616,65508589.96178869,42103382.483752765,33049706.906501874,50120332.5898985,41053409.30554431,45167465.8568086,63400213.19898928,106218758.96980573,87788826.70749971,63275158.30122979,83008325.74021856,43133067.100966044,90958112.54036815
35532531.302517556,73068708.16029818,55271773.58313222,75788794.12973677,58387026.2907793,69332768.22778271,92180340.03896587,81552814.22541623,99472468.67119312,60086808.06041971,55203176.296953395,62021174.715646096,60839878.821168356,78973564.28062707,35940794.73748366,43286611.384984456,31358987.487951204,46211201.5775714,64908082.596515484,48407248.609479815,54569702.83429468,123470150.25652374,39922210.54029838,59314282.85105295,34958660.4890916,53278692.16438568,35636925.184950724,27964782.012148272,42040557.36031552,35465858.732732184,38271344.4669715,52987866.72681935,87468682.12901801,73419864.64588445,53515211.452962905,70973557.42639734,36619631.864937134,77442986.96510936
39878343.02763887,82351987.16295864,62107541.68491866,84084398.54822041,65682416.05976091,78229102.40072376,105723885.56238241,93546437.0488835,115379080.85696734,68080117.03218266,61011715.8465529,68303363.5009269,68418278.80899315,89483685.99904045,39255791.58624542,48496137.640514635,34315704.49800344,52280853.26134441,73541858.45117196,52737263.932912104,60540066.0497962,136067849.33397838,43613991.78115019,65957862.85303546,37856324.36511421,59976717.825209886,38924495.50503855,30566860.554049436,46514872.049398474,38320518.83911446,41927481.22827282,58352025.806371056,97734940.80544174,81026965.79630168,59034324.7307396,77223543.7222827,40419160.38509238,84839955.79945858
46663992.12176665,97518684.46322735,73141183.14717586,98877675.10841681,77670080.33891252,90651300.91474015,123788011.39995952,111763945.05472964,133641251.43483973,78652388.10100225,69659311.215475,78442614.96970667,79804750.03374076,102334498.27002552,45089148.13103092,56049035.053513445,39156596.35209007,60923695.35045884,85696714.54437181,60785052.789198466,70586865.79375719,153047543.77111316,50078158.23194514,77418736.78062534,43278458.235760935,71132368.9169443,45137085.90539511,35424082.71336713,53731332.59519826,43584816.81114002,48305322.67318039,68309573.72035417,114835908.12194413,94402260.7246562,67550897.43349077,88475403.5310738,45909840.74900545,97054832.6482367
41529633.20210121,86088773.83977985,64808438.1668348,87778877.84399077,68639434.54089634,81059529.6871432,109508520.27078766,97963910.05363657,118617161.55496638,70432871.63446745,62878485.91799621,70721348.3730528,71148458.66212136,91230430.37549394,40697072.48101623,50233455.77031655,35490233.26456997,54321355.49494463,76326076.51809038,54743969.22639204,63008754.53011753,137867624.59654066,45200059.15107318,68806641.1110416,39204960.48301879,62747934.33106426,40479983.09903838,31781153.965713568,48256233.29377103,39622817.54534735,43495835.67459894,60848209.797462314,101922371.15424268,84353349.72527586,61044505.30405005,80010181.2465908,41683340.04965673,87727200.38384306
42550020.33379031,88475469.39503682,66528208.748420104,90330837.6964158,70534856.28136031,82713567.29408301,111615895.2926039,100575092.34025887,120074494.50060813,71736694.2522104,64120073.41398532,72347783.82968745,72799362.88398696,92051119.11831868,41700755.63020758,51287130.13505472,36276826.482341655,55493860.441042304,77943664.35797122,56197186.70675129,64658230.17816884,138763057.01554802,46312297.86486747,70715874.83770514,40195468.167364284,64534575.05564024,41612153.71037028,32656356.39445963,49406431.14795795,40577454.11666898,44586049.98991221,62625923.09128423,104691088.53641744,86640254.96103533,62344236.763740875,81998427.77367498,42460656.20396679,89729895.73744068
43450873.83584939,90339765.24438013,67914892.57491474,91941931.77923606,72002659.61441147,84616511.36479883,114661439.23525149,103045402.01222932,123921683.7289366,73472355.24429694,65397941.55880362,73642730.23505086,74384507.33750162,95068684.4875445,42374773.28656681,52399956.590392545,36894743.63070166,56782260.84842774,79789275.32132353,57048532.63829107,65858811.16445566,143097789.36745423,47059998.665740065,72038172.89803508,40771359.44668544,65870766.51753676,42247825.83550678,33164342.41681523,50322927.30959687,41153196.744331166,45324315.23696214,63658491.66514261,106743334.46260132,88148245.31249966,63510483.975753255,83255039.01408337,43289204.1222013,91264056.34819785
37059525.18724399,76372516.77128287,57690631.37571907,78753719.74361387,60981286.97024536,72387126.04839809,96634739.20413464,85803768.49353045,104377077.80855042,62813178.722085275,57108381.943488054,64193257.80776516,63487315.73841888,81359776.6958114,37097347.46432159,45073185.89111845,32378938.33845932,48321434.5460994,67878999.1516393,49931296.32598149,56675588.66393079,124843740.37512985,41208513.10000911,61675353.80659259,35969601.40076523,55670662.91565405,36802736.79885829,28885582.668310262,43600456.41322565,36454231.7937531,39549944.151383996,54903713.39753638,91103479.86140215,76113899.67779282,55409067.1540222,73154006.10082625,37905652.71063099,79971193.18954365
38043948.53765916,78550038.00690968,59275987.72119198,80851503.07711577,62701022.71674141,74172939.26867476,99010395.54072486,88434347.19840935,106579614.26803336,64341076.1932514,58253103.284738965,65640342.1521006,65145069.06640763,82386878.525623,37930657.37714333,46151385.68191561,33080180.11373473,49590102.27915133,69617902.16570762,51069298.939896196,58112562.19465189,125700632.99837238,42128585.85017296,63310372.45911096,36737515.124805786,57271948.47957523,37676673.038405605,29570358.804795668,44638116.91559028,37202549.60633247,40458620.28465466,56305661.56706858,93538637.91790597,78020651.89580856,56634976.30643333,74757701.76613519,38702447.77375561,81682939.49801062
46181304.362946324,96524809.45226263,72406600.80343896,98094942.3424395,76889827.64358114,89623473.83433838,122041390.18422802,110356405.75004373,131359572.3441621,77700032.51792586,69022113.06895904,77824028.9568321,78952608.56754299,100548681.67993486,44778844.776996605,55459442.19179617,38864885.82771693,60214770.035534695,84682450.54334602,60414691.56709182,69990054.86645341,150548218.75177944,49737947.434898205,76752304.59352233,43039302.301094614,70422736.51576895,44859070.83397799,35197804.88249724,53281379.03602574,43347921.03515724,47962933.269268565,67831387.69029862,113789325.72458299,93677224.81574753,66975348.75002908,87923078.89709102,45491505.48539437,96344686.12998472
46807423.112683654,97575958.4549201,73217227.1145747,98365699.71700534,77697945.8973556,91330468.01242462,125423424.84421338,112473921.67300093,136755215.78289917,79464658.55683538,69847549.07668494,78338314.13693136,80176996.22134204,104908931.04695542,44893331.39975504,56350918.486143425,39102570.03239913,61397112.54963484,86383142.50232461,60337881.05122744,70438232.850899,156761732.81588054,49848224.64152319,77203586.92234361,42946983.054464206,71112433.34465934,44765534.62948096,35160590.90532612,53691646.242717154,43278309.57492933,48098848.83138877,67811906.39831312,114668601.56038274,93995960.55386291,67634819.17469962,87960858.88307975,46107376.02047765,96811003.5607105
41561845.32206279,86086498.67272149,64826894.12970191,87736280.20286708,68638080.56694868,81234271.93410888,109827772.81527178,98002247.11289006,119241504.57541469,70625686.68730564,63029204.12893878,70805590.55199955,71234146.81263894,91831733.3913131,40719631.555822894,50330055.46505787,35534986.706431925,54413967.9772849,76475797.5691766,54747107.61099249,63027668.10736604,138880938.37391385,45227852.63413437,68796764.2550757,39218839.853756785,62731272.505058296,40467973.033248864,31775216.45836214,48302344.30706391,39648656.440057166,43517813.706032135,60813226.18891645,101934336.02618854,84352121.61935328,61144788.78344484,80049644.97744499,41782191.10231812,87836070.61279471
48724669.51998646,102245493.80263793,76558565.29332927,103539703.60136144,81395750.97885749,94477521.45311427,129624298.61388922,117413584.72629932,139665506.76398173,81891332.27723289,72420746.85132411,81558734.34706967,83252546.18429841,106858998.72893386,46854938.7447921,58372250.20725531,40591363.89280588,63520595.402027205,89451798.89141546,63272642.42957439,73695596.02595164,159193712.53640005,52053640.31796979,80978457.82603347,44932795.2746939,74602244.43220252,47084781.392081626,36938518.35198768,55942887.55846074,45172489.781488225,50261078.65422838,71457810.61596535,120199579.53768094,98539432.1679048,70114559.46664084,91888898.46919696,47524920.11088786,100825118.00080934
39556846.33627678,81721429.13466881,61628951.166818626,83620139.62664089,65191923.12963623,77411869.57188539,104229667.10844879,92612585.68844579,113188444.73063862,67293508.79300499,60449653.11443266,67847130.99245584,67817072.66593553,87581857.62200615,39061299.431101285,48037982.98280246,34113013.33652709,51759667.577590525,72754143.63589078,52517496.43294495,60153912.81356185,133184366.70454125,43392056.17483475,65554733.01002527,37711433.79523285,59542554.75363791,38765773.45567793,30436434.775920175,46196752.40030474,38170983.69620505,41707023.164687596,58080598.25112631,97051388.22751668,80585308.47364333,58601690.90350229,76877487.04570413,40087783.44366775,84302831.61493681
37898018.85039148,78074639.58797717,58971858.50201369,80155284.63454668,62312720.33823669,74381129.44333336,100166002.41555263,88154004.6748324,109334898.7195883,64683779.45817091,58539120.50436975,65441836.31967217,65016445.41499715,85765835.72471048,37683434.92613382,46215652.55498228,32945415.483910643,49601939.31102846,69799933.48023905,50651782.92852942,57764126.86754173,131645843.47412673,41873051.52454437,62837025.32203569,36455080.215987906,56865189.19236466,37335218.81002716,29312948.65577137,44467535.88357326,36945433.44336587,40204729.60922373,55777223.29967824,92996428.5904617,77430723.99471778,56549444.044008695,74239209.29491372,38742675.76029893,81471990.09014378
46859169.17610846,98085725.42192683,73531619.05208947,99605535.05161531,78118029.20457982,90888844.36605065,124018237.85661007,112257680.8394512,133442524.1444428,78777062.8505895,69912076.29658653,78819513.98911093,80089386.18925314,102113494.48683307,45336783.27729294,56221073.73452907,39318209.71908742,61077584.6497023,85931564.88935417,61198329.25654614,70996603.14286324,152653091.71827808,50361879.87805905,77909670.86046071,43553837.63074072,71567622.5311646,45476021.146513015,35678016.33596431,53993534.60924618,43838425.49910635,48583817.727245666,68841566.26568063,115541991.468555,95008076.80102777,67796303.83195777,88993953.82030217,46008453.91147611,97540252.23048232
40225828.36708453,83202972.80116242,62710627.1118511,85107027.83850724,66367098.53157489,78587417.2417391,105761522.50024134,94333470.73845364,114538458.40830423,68278692.63798817,61260773.301644556,68874182.34870422,68931022.22504492,88348385.76177804,39671331.47209594,48763976.645254984,34619088.035919175,52593656.30346722,73894300.95370017,53360733.91999648,61163826.27252633,134073433.06100862,44064853.83385655,66703777.755520515,38289923.81812781,60638161.56488585,39410595.25150702,30940264.02707021,46924830.290707394,38737547.62426781,42366570.70599682,59094672.65835868,98738206.81775528,81948283.83036613,59463102.1138339,78065475.23647289,40641559.940198585,85542872.64981568
41964635.31959334,87176083.04544266,65580168.20022102,89076486.41250958,69508914.04543422,81609800.03655638,109967495.06928287,98998247.43768977,118315721.39538689,70786463.6986303,63344678.85244161,71469059.51820214,71808666.89157084,90748923.13603711,41204554.65751779,50620522.36332002,35860147.52849281,54734756.343971,76866291.03765932,55516830.917816,63798603.55083065,136974840.38983652,45760874.77210176,69741045.9350774,39736945.84983501,63582585.34898254,41088260.607610404,32246326.77967744,48783104.73963105,40131096.50188138,44042261.56973613,61785499.39914122,103224914.54180194,85503728.21164255,61601526.30589017,81042875.550266,41975909.579103984,88669987.85364766
40187469.1832812,83178700.25712006,62677051.64738728,85139718.02848408,66349293.124845736,78399135.90460771,105371442.08052915,94241109.60970688,113811047.35521156,68073102.17918618,61110354.81428953,68801260.72930755,68835205.59627213,87646203.99038784,39659312.64389276,48663245.00494995,34585488.060467884,52491049.178959586,73724323.03038606,53370781.918265715,61143165.93209036,132926158.031026,44048442.53030418,66706193.12564274,38290782.4861759,60635547.63497469,39428835.16470714,30951141.85797858,46882650.74886281,38729455.69510115,42353162.0118143,59129019.385141395,98708163.60733937,81951997.45193996,59374157.916190796,78051347.07962978,40553068.375267364,85452357.63457844
43238104.32593837,89935150.7214678,67602063.8759085,91575262.71741827,71680850.86262542,84146317.59709078,113969339.34985146,102535357.99365535,123017575.1237432,73038477.37339005,65051672.19019362,73292741.68620917,74003571.26387203,94338476.66938835,42188563.56349287,52118938.65581083,36717517.075170904,56472008.16293542,79348685.6278109,56817485.41479577,65567157.17592272,141977502.3931013,46853255.51158513,71732128.97009991,40602730.61397972,65583882.48062702,42084046.73627614,33032962.541797508,50085460.32259818,40977294.71142809,45125982.989880785,63414316.24259631,106274238.32250582,87777818.0981418,63189334.404435895,82897977.19908379,43052212.90257851,90836283.93355429
43989369.91840222,91529791.86984296,68780200.8316685,93023052.66821404,72938695.55332778,85663361.85701434,116328553.30747887,104570478.06580427,125830766.27940059,74392991.21741596,66091944.734411865,74395638.31707458,75304749.9098233,96508170.20718394,42784695.217225775,53018564.91860024,37244689.49009298,57505371.21665613,80822307.08983421,57597088.607148804,66609826.45909205,145057893.98925006,47514555.93022269,72893890.00310032,41130956.06410201,66737471.7700913,42673105.039919496,33499467.754693054,50865645.8558783,41500168.92650175,45777844.651865944,64362691.10922888,108050141.56530078,89117886.71055792,64158866.04183849,84025813.52631168,43720106.96057112,92154418.6254204
41519508.37053184,86212674.56255445,64875229.89839332,88228950.48574054,68752387.681868,80706245.75058487,108504668.50484915,97733215.66883387,116548891.28864442,69976349.72414145,62751723.748015046,70849712.79777867,71036461.46011733,89393401.31777203,40878549.87909035,50092715.62694742,35572816.83804499,54116240.98640392,75978899.62135288,55091159.113639936,63194468.51885856,135089408.9250833,45398679.40279354,69060676.09059209,39457756.457028866,62886221.281742044,40761299.791326426,31987234.683260504,48337778.48733066,39859336.314350225,43680880.14571099,61241637.04020231,102172269.5535378,84736873.15610944,61057929.36666907,80435136.71352223,41604271.431736365,87941386.36085786
38506152.3418769,79408194.03133789,59942653.58023018,81393546.74983805,63363419.61415233,75510224.10204516,101685527.81701942,89817125.03015332,110798561.04122734,65666159.478013165,59222165.43170583,66303355.366003424,66049134.14717578,86349042.5327849,38168511.02614848,46887227.98671708,33360487.2299573,50406564.85670298,70901994.73104069,51302624.963823065,58623703.753025666,131944817.24385184,42407934.630630754,63814103.94991054,36889343.599825814,57841185.62923984,37835016.16361995,29706333.383298956,45090650.6061819,37368156.13575133,40735894.87854298,56590927.923596844,94465087.02048387,78554265.52890375,57289614.77392179,75160919.38525432,39231588.37634595,82473302.8301633
49790447.47115347,104556607.1937176,78251939.81369403,105648721.60282923,83218567.44287552,96574828.12013096,132941824.56612004,120360074.01691598,143521870.4256068,83743668.70903587,73855020.77846055,83087941.19428447,85076108.73153615,109826159.41187985,47692390.32605132,59620908.31139201,41313385.09341999,64954882.65942994,91507686.49916716,64382288.58672455,75183858.84631498,163319127.93295252,52981678.54585596,82660069.13972048,45673373.79246142,76280307.82025582,47935162.085560635,37610388.898251116,57032462.23554949,45896285.59758834,51181120.172673576,72843608.3874758,122758696.79370397,100460858.2406464,71443244.942401,93466739.4703891,48422289.30408613,102647667.76578921
47670810.86501102,99836594.3987697,74816164.50071199,101187859.13825592,79498254.1787492,92500443.23554885,126575929.6156712,114506648.2841381,136453905.3748455,80207548.65491739,71005206.98785949,79978302.00707693,81483992.11707272,104432698.01777433,45966381.7310839,57176797.89365642,39865720.03786868,62180490.052365676,87510504.2775965,62026953.785905905,72120336.70741846,155887469.58632657,51059363.26990388,79176383.95249966,44106621.58443418,72837228.4279833,46109470.64483695,36179290.380417034,54819923.40131632,44379660.292048864,49275483.47533,69875878.64134586,117475460.1905653,96452867.75048494,68808614.31961268,90177446.91483015,46696925.24864523,98918440.86290376
43162643.52666142,89546242.97758584,67367265.05229624,90942922.67961338,71367530.13104671,84361571.25915794,114579094.3637267,102343563.1485813,124639422.65237436,73379493.86314683,65156500.67106101,73151597.69375047,73979819.05652717,95853561.41806202,42012936.01818446,52194682.553061604,36655766.17167888,56566858.32910649,79523075.80908383,56468567.93049621,65289666.29574477,144457090.27930117,46661123.84967911,71339944.78156303,40379938.96068437,65249005.32008449,41779656.541868225,32809487.149996355,49969990.47964309,40788927.70393993,44932773.47325063,62927911.52411024,105791840.948651,87291737.14542621,63178238.85665164,82509954.18474443,43153724.22445048,90638668.57330926
38897276.86392509,80380645.55621836,60621452.90569973,82475917.95168363,64138761.62023735,75924070.14834526,101769133.96898217,90816776.35757332,109902374.92768279,65915331.97135072,59407411.01815378,66859582.152522735,66632972.027305126,84864623.07289079,38570621.10740681,47174786.67790087,33649874.15972164,50783351.13605688,71324549.69585006,51904673.71086973,59278999.58521927,129132275.44726099,42841334.72345449,64612303.11710449,37292546.61919012,58592772.33086668,38313334.0112831,30074468.782190386,45508722.315538175,37747251.54592265,41166259.1120563,57351976.75495396,95555441.7225902,79503098.37552348,57706273.17366513,75959705.1435978,39439191.60791573,83120994.57500525
40687462.35066376,84226450.31570417,63451444.34569354,86008909.98642589,67169518.7064153,79487296.08602807,107190752.52549304,95675964.13766262,116175265.29135378,69076054.89506717,61817582.36667396,69490731.77816015,69723581.24486893,89510742.94404136,40000461.33657787,49287964.58766719,34902659.15750549,53223761.70291039,74786517.27091168,53796745.38670978,61791378.0706267,135588132.99865195,44429219.98233588,67421802.08589393,38569580.335965894,61382643.77201156,39750859.00231981,31209079.090472583,47376197.98509824,39004899.49084295,42733394.40633234,59670862.560741864,99843066.51408505,82749313.90990724,59997405.6729098,78676699.88694721,40997386.269715294,86257051.3546107
38020356.62060239,78539250.15566944,59259636.8150196,80939288.16983618,62698080.01757843,73997746.73924343,98536173.53395435,88303610.16619113,105681120.38215712,64139058.67381646,58139372.6769975,65634354.34690136,65070897.943958364,81508964.61028662,37968464.86812449,46069445.45364119,33089864.860532362,49495206.00265734,69447709.7484806,51148727.73945526,58134865.61682318,124311264.36274889,42166785.89401192,63352919.918379664,36796980.829532266,57281173.90783894,37741454.96053578,29617324.043922108,44634813.258772984,37257619.88815917,40493557.59826276,56392219.82773816,93550949.15844093,78095303.217573,56602607.391567186,74851466.71679771,38653473.13014826,81685544.4340203
44740084.09384229,93458474.45779087,70146154.70810789,95346136.66526495,74471919.5673577,86719686.53477074,117454335.09593672,106398518.55454911,125864293.1329806,75104246.34988058,67053187.99121216,75752300.98404232,76460705.83432163,96301596.85258193,43661389.569506936,53741204.046269014,37878370.32704701,58231004.08304995,81848915.0983531,58959973.164000496,68010798.56371947,144564081.69214168,48500446.7805607,74536989.1649025,42061477.232723065,68204873.49285404,43756188.4103133,34322820.823276386,51808863.03490542,42383323.020699754,46738907.590445735,66039899.07432289,110400283.73887813,91143300.66179541,65149014.86078274,85823217.75787601,44232746.26329234,93879563.42393036
45200116.06800454,94283315.80065054,70772337.9073956,95702815.01969424,75111180.78570373,87884885.97889268,119694674.03907166,107898143.56983118,129291140.05380331,76277720.1457459,67651698.23793605,76183436.49737607,77331310.66467534,99054682.41420075,43805306.19111695,54364962.28330197,38079686.06492081,59039631.08191797,83010380.0919554,59019624.26799307,68407516.28026018,148460714.7688917,48649233.3133069,74957681.28149265,42076651.96901045,68762895.17601556,43783005.67670535,34365260.35225126,52142676.53191054,42409095.59479465,46902327.25048541,66161708.606590725,111146017.82687277,91507897.59695984,65645391.64898372,85990133.00274196,44664227.11468743,94308325.08615784
43704023.511382654,90958273.50649798,68351042.31229486,92553911.43848553,72488994.60096373,85036607.15571098,115308688.82415365,103786493.85053445,124482532.4623602,73810533.23596162,65677796.364163145,73991821.3693004,74795231.78360085,95438529.53329608,42581078.63140777,52655654.47957614,37050422.385944664,57082482.314848304,80216215.33700837,57350669.87424334,66244861.2128595,143505382.32815194,47289153.95403398,72497657.12905675,40963300.05595762,66331684.25600746,42492685.08072918,33353534.023448482,50580298.134811334,41329863.769076854,45555406.88731717,64068638.31773528,107427565.74428585,88669869.538867,63785206.863534905,83651740.41092685,43445960.46843191,91679359.00671946
33014656.67452364,67794729.6405124,51341026.98811693,71014140.81496266,54236788.3055451,63922939.01359774,83601798.71065305,74799664.93518955,88728812.76521301,55182947.94300587,51359006.42889425,58158326.60770198,56393639.819662206,71058689.45599304,33937060.97894944,40105925.1052833,29542509.618586842,42635793.869437,59709479.92028376,45798490.55246052,51067528.72092846,115565289.1108316,37674528.55871467,55489952.67953347,33173634.114281453,49499319.308652915,33682783.75493973,26418547.163378116,39347765.55141016,33682216.1265193,36067919.08555496,49870727.9927186,81507145.2422116,68965972.02422124,50105958.60884132,67157689.65471458,34231943.63902815,72785800.17229533
37689222.226098575,77757591.27811792,58702860.89636965,80123091.89168648,62078344.66504888,73509164.94286938,98045298.03855899,87432783.55602111,105585987.13892663,63763632.34858479,57846171.563552454,65149454.55392654,64542376.51224144,81815377.86922036,37658761.840429,45759703.733186044,32849970.96268376,49119775.68813718,68963821.14286901,50701397.07044022,57613251.31687952,125081689.51197974,41827814.22401744,62738589.293366924,36497011.73892728,56691935.76333539,37390423.90545147,29345488.57280617,44280454.64215807,36971597.34163981,40157875.661548644,55831086.62196791,92671620.17628157,77370813.31542242,56216469.22684264,74243587.57496695,38429535.91935815,81112071.56151518
43030676.5900814,89576772.10202022,67326057.30020022,91452972.81183223,71405922.14194906,83569549.50360647,112835113.52422798,101846033.83722197,121218387.78093936,72447153.90526326,64748044.46727515,73096306.552238,73597115.64524427,92865193.8375589,42138811.35082879,51815332.01929726,36631005.30535918,56084047.8745928,78779522.57668552,56818470.79386511,65402038.77371893,139848347.7321762,46800190.0879951,71567417.52969769,40615507.73909036,65348973.319510005,42095032.0671842,33031216.855283514,49935499.03775896,40983234.69064858,45065895.463203296,63393232.408291526,105954709.4681418,87646566.75939691,62956801.616458714,82855703.61483012,42842829.242837355,90643890.28846332
43605961.32115488,90733098.97613283,68189010.34567904,92338856.68271923,72311722.67574032,84857083.53171939,115030033.33341666,103509233.44420402,124193400.00134094,73657885.0566276,65556005.12431339,73852269.18720903,74631097.0415826,95227679.09330337,42502111.771784544,52547845.243315145,36986174.42423385,56957531.80622501,80037947.90689333,57240586.61235354,66101409.332873926,143229762.44208276,47201429.976380214,72331772.92744221,40891385.41740272,66166036.73483407,42406027.33371329,33285906.512296736,50479476.84220755,41261465.132529795,45467856.12515028,63925804.73023743,107177563.17072725,88480246.19915679,63669311.136159204,83500971.56488046,43372907.398431614,91512879.53486845
47679196.828213215,99832694.50378396,74813755.70384473,101103529.83547767,79492655.96394382,92553593.52145603,126754354.53432956,114595260.80215035,136800890.9519729,80278722.15129031,70994799.4945627,79930433.81735283,81510117.44020924,104714892.48103385,45924141.03040943,57194579.221417315,39840583.71159173,62223281.986338474,87572383.23912501,61947512.69715581,72082479.19932035,156264553.13562673,51009716.7090939,79134670.39081421,44045126.55579291,72828202.18516515,46047869.40224948,36134645.99244903,54794442.35609293,44319105.34604491,49231155.9313935,69796965.61865948,117430555.01567785,96375989.76353271,68788378.98823239,90074534.44736892,46698037.77052281,98841564.96772116
42434387.05160821,88054761.68129267,66247570.67107016,89574352.55049726,70187899.1631853,82836093.33311522,112264996.4103133,100465085.42902039,121788734.52562977,72002273.55514933,64067647.938514665,72018974.52260576,72702399.20989873,93604789.53634666,41404733.51685596,51286012.4527019,36103523.53221988,55545610.1424295,78064908.55361831,55683645.19024138,64273186.69393818,141141262.3331263,45984552.73903624,70233239.8264124,39831589.76109121,64177321.14829963,41199743.83924115,32349127.843350478,49184067.66309243,40234861.96704941,44273727.22251846,62022526.645174906,104097215.85576211,85987142.39545402,62170420.66855874,81348072.65886585,42442116.587041914,89268432.65354268
38660068.3110741,79810990.60344054,60220453.73348506,81913265.55314265,63689647.66850285,75571232.37404329,101363335.40959598,90142469.90190849,109742453.51118502,65639097.395500585,59223351.31021262,66547545.12702994,66253200.79315012,85014720.46393985,38374722.123564534,46958240.72668768,33500338.164435305,50507203.335241266,70966154.20118241,51622411.42701241,58922617.7457511,129611892.37959658,42627855.81029699,64185306.23041243,37111126.60783099,58164409.68751367,38087216.51039099,29899003.292111516,45272997.088907264,37578718.47295124,40950879.87459343,56975564.65444407,94936329.24308524,79016421.66397017,57457927.14189372,75583517.034227,39298311.084325284,82764113.14910068
39531217.714365825,81822465.08079314,61662718.17996724,83908769.99444765,65278928.28442505,77014335.67881626,103225937.8618236,92513833.10808234,111143997.65123087,66820349.45646531,60130806.192724496,67795170.72961764,67681968.51212692,85531073.36290874,39126113.8874342,47843362.55308498,34101545.66408245,51565955.47813905,72395737.5025652,52682132.0887096,60232903.05873525,129819755.08897099,43454069.075815715,65712302.0689179,37814598.32716183,59661980.51211264,38917030.03790994,30545007.038754676,46181700.56907201,38250662.94158965,41772060.56125595,58320773.270359814,97175936.87602389,80789643.6893054,58480400.35572269,77036671.43057993,39923574.59829244,84239674.87655179
43716529.48552709,90949587.27156538,68348999.29918852,92450246.19793658,72478138.10292783,85135326.50658903,115577200.0220504,103885311.29113041,125010363.09142788,73934085.7048938,65700588.698364526,73957378.29665609,74838857.37821303,95884276.50036667,42535399.96132799,52695590.96242224,37029451.24102865,57147596.89609997,80317117.12993725,57260773.13621217,66204707.127326235,144151876.63584232,47237676.99562375,72444740.95281261,40895809.40568553,66314137.10515929,42420687.14979604,33301276.82509318,50561721.42956682,41265604.57024097,45508699.18538066,63972407.73234873,107379466.53733279,88580083.93881689,63782089.23389644,83540744.62991306,43465976.037459806,91617545.36445047
44685784.47596778,93208827.10485768,69984087.77105749,94885752.06945644,74271405.95667972,86774663.8604851,117743640.67908183,106338635.14514726,126708696.06698261,75243137.35387847,66987170.95397578,75556382.79435888,76419524.43691887,97031546.5479343,43503660.29317468,53736975.27686689,37793799.61579001,58273874.177783646,81906534.67275666,58665027.00013839,67787197.04269606,145654287.2926819,48317739.969244435,74259876.45402132,41858010.91837388,67997592.13147847,43512183.968911715,34143984.360921726,51679517.71355188,42196598.854514055,46563824.31848035,65675654.09904594,110033139.69300671,90767790.71810928,65060032.71973733,85466182.57494602,44238746.92733826,93601638.21345566
39541075.56360498,81760599.85695916,61642476.25614117,83831608.40442781,65232851.11499051,77151134.3496174,103481128.63243355,92452909.8517693,111710839.0600153,66978176.87523173,60288365.93635112,67875068.412234,67729406.70246007,86151574.65315028,39150132.54695266,47923114.51107878,34148136.48885207,51624844.339078344,72502118.90450658,52688187.72874879,60231515.97289918,130929825.37856328,43483953.800795764,65673798.32422855,37836805.73565078,59601675.58493177,38903801.8363363,30537875.24210772,46218087.42588119,38287891.45961686,41792845.67225721,58271553.37005948,97138918.89897543,80767940.00318727,58576944.962994054,77085313.201503,40022275.10064511,84355730.17692375
