year,stratum,avg_cpue_no_ha,var_cpue_no_ha,avg_cpue_kg_ha,var_cpue_kg_ha,number_hauls,tot_area_fished
1987,42,223.04761508160402,79549.2637611436,159.29696247164128,42404.391285341175,31,125.8356514
1987,43,192.458615101593,39327.99218444037,106.06186709681964,9742.192699276158,18,77.7606858
1987,50,188.45991386744402,180609.2916322329,125.7651545989154,55267.229679190226,26,105.8257847
1987,61,884.1183838984031,3043159.7084619827,494.3395335685931,889068.9994659086,53,236.5739322
1987,62,472.3496414812464,160765.78584809357,280.3854470971023,71546.86169391808,7,32.5523833
1987,82,192.03414415287878,27521.264789263994,131.5864261649808,16478.52732468592,6,28.692641699999996
1987,90,363.2038711112724,53739.68159221317,196.9970692068013,14560.026845312794,8,35.918838
1988,10,22.565974653188295,3809.2070873746147,24.047271782328444,3086.7086944680595,58,208.3827978
1988,20,27.200808672166094,1528.0294818998404,11.460502996301884,161.3053579394638,31,120.1285981
1988,31,157.73775665456466,55671.46411946235,123.39183065004806,29857.723560740094,67,297.4258975
1988,32,917.9288062870164,1787695.518303346,587.3760550659484,720601.8039114103,8,30.6716832
1988,41,226.82944043418664,483614.94862009067,149.710929418559,163240.8919716297,44,191.2725194
1988,42,228.07069978527304,99662.22425234091,181.2518154262054,59302.62058779837,31,128.3740718
1988,43,164.20236065397557,59120.44831600042,127.08986261893315,32901.97073522813,21,85.498622
1988,50,172.47990520348736,104936.11476888176,130.46307351292563,53835.82581082185,26,118.2662244
1988,61,1491.225590963308,6318624.230822539,728.338075387996,1589739.4861824962,60,253.95856080000001
1988,62,1290.8913480311726,2370617.115319502,642.4504395569242,416626.68918300426,7,31.1668253
1988,82,23.06899809367084,523.8652674938779,0.2644476106888023,0.0591215726065918,12,51.2071641
1988,90,619.346889839839,652493.1557615289,204.57839486697318,25923.333918081054,8,35.1665772
1989,10,18.038343202845542,2268.27573706094,15.229931664779855,745.2080957231617,58,209.6900638
1989,20,47.373308069519645,31810.381169813078,9.478099750668305,81.91589796097594,31,115.7701655
1989,31,140.23853921565185,252250.8713311579,104.39441296438913,85997.5063228006,67,314.3355372
1989,32,616.9392493996636,680900.2310231905,407.05356594806346,246936.94752160658,8,26.427348799999997
1989,41,283.7391686332108,258646.83912209052,180.87004954523024,78755.15297488937,44,189.8263457
1989,42,495.09514073425964,573958.8425191459,393.6716255649464,436217.015504803,31,116.7079148
1989,43,293.3342797034151,149656.05131269217,175.9901484834082,44239.54521429782,22,81.945655
1989,50,308.6170328058404,799260.6397792106,215.9630310763117,333186.7295972794,26,118.8831603
1989,61,764.1127342905454,1105823.2048189724,420.7390915319741,328911.8892473502,60,257.3955902
1989,62,1207.572687231287,1813150.3587865252,549.7132315059362,382032.3228864581,7,22.062019
1989,82,500.19146115410155,1369762.5253313764,192.23720904210353,197366.13662718493,12,50.3676607
1989,90,1525.2775556046104,8377958.694768609,683.6324605608413,1609391.8992243935,8,33.6918523
1990,0,NaN,NA,NaN,NA,1,0
1990,10,42.11935396328858,11653.3989204315,14.098230626518873,637.1193557085377,89,293.1607888
1990,20,12.054588470984672,498.44984703904635,4.1681807888563265,28.97536614681502,46,127.6550822
1990,30,NaN,NA,NaN,NA,37,0
1990,31,167.19052223442412,733017.4076252496,137.83707534015932,547794.789719653,68,304.6722573
1990,32,390.34904097749984,192994.4022828052,299.53783139969266,94481.00763010903,8,28.5845552
1990,40,NaN,NA,NaN,NA,36,0
1990,41,141.8741959752177,70629.46818430888,80.27064605590319,34565.74756137022,44,193.5515729
1990,42,203.61723325307446,104343.7491510112,189.7290836264212,124945.24492855581,31,125.9036581
1990,43,96.86408737817673,21730.255280649384,79.05054671410062,17517.616675638532,19,82.82329150000001
1990,50,157.3184551920381,224453.95490647195,136.01330802192413,140251.5126723177,39,116.5487369
1990,60,NaN,NA,NaN,NA,37,0
1990,61,1431.6502176698516,5732180.828239123,915.9761830312126,2607240.066665118,60,216.3385456
1990,62,1058.5298801551548,1403298.931218601,668.373691574063,550612.8357601074,7,20.33427
1990,70,0,0,0,0,24,0
1990,80,NaN,NA,NaN,NA,17,0
1990,82,237.2764228856647,74960.08847239267,36.627357482067985,7675.055349511517,12,35.9151199
1990,90,172.51094007742185,44802.199143021826,96.90931798471063,14247.114580489782,13,38.0022628
1990,140,NaN,NA,NaN,NA,34,0
1990,150,NaN,NA,NaN,NA,10,0
1990,160,NaN,NA,NaN,NA,5,0
1991,10,23.43200599891927,2670.661004017722,10.902382569091012,446.1560217112876,87,253.80838549999999
1991,20,35.98791354066725,5513.866453587283,11.57327081545631,337.87064298088967,45,129.5046637
1991,30,NaN,NA,NaN,NA,35,0
1991,31,202.25058299622677,396785.51506523904,192.66384273136336,646524.4477452348,68,331.117893
1991,32,1053.554476644922,2936257.0061263437,959.9349852084795,2659211.189512181,7,26.8265375
1991,40,NaN,NA,NaN,NA,31,0
1991,41,83.80007170475895,36713.88771165403,58.63809964865712,24940.57241774338,44,184.2163975
1991,42,133.55382210823294,33190.44454582006,89.34925472953493,11623.224828893806,31,114.7869916
1991,43,67.39290777693441,8340.279946862853,48.41002132781951,3771.5384234704666,20,85.5348378
1991,50,87.8687968943068,19329.175764622403,88.45672723541574,17380.494615098993,39,127.5088075
1991,60,NaN,NA,NaN,NA,37,0
1991,61,713.7808260292824,983038.4985310732,350.4397943963285,366276.5144089785,60,280.4713456
1991,62,546.3929580063243,422923.2271029443,286.15652883226187,187171.29560706028,7,33.373224
1991,81,18.95239212407479,NA,0.17540632302587586,NA,1,5.319478000000001
1991,82,26.17968908455471,780.6982220533026,0.29457235353502403,0.0747386794192102,12,53.7510133
1991,90,125.44473690110237,37703.03370008473,41.43040072996857,6552.662661929764,12,37.5164776
1991,140,NaN,NA,NaN,NA,10,0
1991,150,NaN,NA,NaN,NA,10,0
1991,160,NaN,NA,NaN,NA,3,0
1992,10,20.228425482794922,1387.699693951439,27.330257533095498,3516.0052963144544,57,214.8584374
1992,20,129.54884037048535,71425.30355895121,12.938133626296041,131.95470180296923,16,61.7866116
1992,31,152.62080954349872,206759.48668379447,98.52525607850855,29441.115567628476,68,300.248238
1992,32,570.4692255117644,665851.8595311666,340.378987051996,119808.90479465282,8,31.9793921
1992,41,94.36106377801852,31391.7268037541,46.57474252733565,10403.377794553478,41,181.6770673
1992,42,253.79837034293396,149641.6444833876,186.59786537336578,50660.03998102419,31,103.7558658
1992,43,32.74882365207284,1358.5545837503034,21.53274433416918,1572.6026695828189,22,96.6818183
1992,50,88.38941240836803,15463.549943179918,69.97341967372014,3733.745687466999,26,123.60545880000001
1992,61,610.2815003069879,1230639.65867781,397.0138260756885,770932.0065290858,60,262.758492
1992,62,127.77391193805113,10566.30810333848,113.0276194212391,3250.8644885115277,7,36.8894108
1992,82,13.597375297030684,185.5110565637317,0.44954275994450404,0.46225705023092867,12,59.4928919
1992,90,324.702681438835,67085.8788601441,226.38031687246817,34407.76069545439,8,34.7540658
1993,10,98.95623851106467,57188.63658958141,69.36127406429954,22620.423851982152,58,243.6244815
1993,20,179.3138287533083,286297.589849442,19.983116897801345,1154.4744127964536,31,150.3245732
1993,31,441.86136360841283,937633.6776894344,271.29628298453656,410239.6369085505,69,342.0046536
1993,32,336.74571319151136,165866.97580663522,184.91756613790943,47722.139821413555,8,40.4675783
1993,41,155.03462231053612,69706.96235414571,82.7135026477349,11427.89491693449,44,224.573552
1993,42,509.1005248549358,1120310.146732677,296.0059977558344,430016.1388218776,30,133.6449514
1993,43,259.95990236711725,156557.69492857042,131.3933563940278,29866.519987068685,22,107.3208614
1993,50,195.1221934370159,108417.42316289432,136.7512905147772,40310.43562314023,26,134.5353844
1993,61,268.33947707694915,122038.0954460988,178.60264477412883,44343.89448187901,60,318.6920496
1993,62,323.5046083848449,33593.42946807562,181.78858655301002,13883.432915936046,7,37.080729000000005
1993,82,100.24022329487913,39419.71782542106,37.345020196490076,5865.472309733108,12,59.8732922
1993,90,113.82000198838684,10992.311897597965,39.145179925005166,410.66658458903487,8,44.636799
1994,10,55.19187700876016,18500.258822757838,61.59954904542798,24533.715551962152,58,243.4550036
1994,20,35.09116680743583,2859.883537259981,30.782939894675867,1556.3569187185524,31,134.233571
1994,31,374.33377619404615,544780.8314183977,243.97420300770656,214914.3395584914,69,309.5663971
1994,32,473.3532099384713,127372.12706047815,260.5086547087123,28977.618871806593,8,33.7452784
1994,41,113.17069288750467,64779.580705396445,46.571396697990025,13648.015128437348,44,203.8284182
1994,42,229.748749234159,99315.8139576265,180.30053552700946,60254.633411124356,31,135.43073
1994,43,26.288147938018405,207.53104633390518,13.970107703084897,156.68185537779658,21,98.3822876
1994,50,311.09224599403393,813356.4016793399,219.15441461233564,352582.41859427135,26,116.2425309
1994,61,554.2842979487522,1478655.1603566618,270.5692708912624,356600.86385891703,60,281.8104637
1994,62,185.622139537868,63998.376470490744,79.58448988127172,1707.5930734927279,7,34.8390469
1994,81,0.6100417500719248,NA,0.03680585225433947,NA,1,5.055854999999999
1994,82,11.197746173558963,77.60177160155902,0.13223252572975155,0.009848579533244414,12,56.2743959
1994,90,64.06672267825569,2588.5442672352247,45.90914342514838,595.701568150947,8,38.0837382
1995,10,30.074338775362698,5800.211505277603,46.32244164450739,13640.21530138068,58,236.2257484
1995,20,25.245160288060816,2329.6460906955676,8.643751568741054,70.56681274122056,31,137.0950334
1995,31,536.9153728729459,4439784.844460381,387.7490091910774,2174344.0986645888,69,316.8814124
1995,32,237.6266790940909,117099.71784251594,181.26058172655323,65097.83586496588,8,39.169954999999995
1995,41,97.91594186266883,45621.414762923145,35.79194137820471,12735.79646766679,44,210.5108743
1995,42,323.10757200277567,336571.4433190687,241.90546058618403,244370.9538202946,31,136.2741196
1995,43,347.1693924612447,1087712.4021562901,166.79645116441057,252211.0498898732,22,103.73204
1995,50,333.8953735806979,1213323.8033796945,228.08451097336473,521131.6956406056,26,124.9941967
1995,61,725.1547025345046,6075945.630789031,315.27789233450807,1375137.5263533539,60,297.4698465
1995,62,550.8782350615696,385682.7890218462,216.75050615089924,65913.70271705578,7,34.715586099999996
1995,82,5.8845274551235764,42.969318618631796,1.693986504941118,15.147568684588807,12,62.5046543
1995,90,176.72191426912838,77800.15114166515,66.94206389235279,7208.765361279507,8,42.987630800000005
1996,10,24.901681033288227,1679.7278894212411,24.522662296744677,1497.1777555035803,58,241.5296118
1996,20,31.402971173580873,1910.4936191296406,12.136078372350864,121.48616317731441,31,142.0622035
1996,31,151.56860203431003,86148.35153397363,111.58879948885142,42784.93882830408,69,309.4772337
1996,32,1422.4814668806443,2221515.408046364,908.1714299521312,845893.7149882305,8,30.3073971
1996,41,97.36979977595273,25166.22078825856,55.35047733488826,7529.821553124982,44,212.6927483
1996,42,455.44644171259296,455835.6750876893,256.6552054385563,152775.28707338776,31,128.978467
1996,43,197.43228937726707,62435.636453776424,92.87481316548902,15933.027923236916,21,101.63704650000001
1996,50,27.671925577435925,2144.832198170015,19.820905584963164,1960.1803248496874,26,113.6525801
1996,61,169.30139681806276,51041.66324216797,69.72623019981654,16194.943641609634,60,286.8973592
1996,62,107.75803719882907,955.0296074299375,52.241025777498464,210.58932056746877,7,34.8817374
1996,82,126.68601830782261,43846.768772918804,47.434242433507876,7263.6572515395155,12,59.1293016
1996,90,212.93771158990913,13222.7747529872,67.74956328890043,1173.0734787697265,8,39.9271857
1997,1,NaN,NA,NaN,NA,56,0
1997,2,NaN,NA,NaN,NA,36,0
1997,10,20.03010138064285,1388.9194702835641,13.827636415133991,444.39032644839676,58,239.3744672
1997,20,84.41910816197321,56125.477944166334,9.3107103844152,73.82405755200672,31,124.5442516
1997,31,84.80607579333336,32247.384975806315,64.9687114333904,14562.38990755876,69,318.163937
1997,32,203.84812787248924,59512.61472541739,108.05540173954678,10445.55642505308,8,37.444677600000006
1997,41,90.4873135210805,19345.611891561177,49.58522439911609,8240.200041350667,44,212.7047222
1997,42,611.5888519951848,2200503.576179015,344.8288246412878,613184.2972310496,31,141.5129131
1997,43,519.0881678700117,911804.6292428926,325.3739629148347,333118.1725607283,22,94.4116418
1997,50,67.53021110078375,26911.154429670936,67.2599403523712,30756.67185232588,26,115.8700529
1997,61,334.50734722098116,409375.19180272473,102.972539438833,30400.49623024389,60,272.7955958
1997,62,288.9592733591688,78192.24472861136,100.63592498915914,7575.328539105576,7,35.2249961
1997,82,1042.6376165601785,6011329.720305167,490.6644682309428,1288532.8402362482,12,56.8813086
1997,90,612.2801643803455,465637.2850120712,266.56437986338386,79342.17735525462,8,37.3052477
1998,10,68.80316457068717,21713.65612197648,56.09262588009793,8559.32400313691,58,257.9880823
1998,20,24.872361688786402,669.8613097557949,11.464066093265739,81.92918761396602,31,141.22932939999998
1998,31,93.10326347386501,51842.69154735273,55.64243950656263,17179.92203712244,69,326.9706467
1998,32,689.4035760138762,2518779.329200816,337.8986619008624,580074.5411287815,8,38.6243688
1998,41,114.67761226211842,58000.823280767596,56.014646824372036,9906.85864491829,44,226.7723313
1998,42,214.30577234518643,195845.70719766465,80.97609778019097,30649.933834629737,30,151.1264309
1998,43,279.365120321479,105267.01558199612,146.07107553926895,31351.51946350777,22,107.4380503
1998,50,3.777368391580462,86.25515949463289,2.3392140044008847,32.1074968065826,26,109.52215369999999
1998,61,134.76928367125578,35120.669871376675,55.26334089618737,7520.461104018499,60,311.6329373
1998,62,141.58751219994755,20186.150403235122,30.112790769560718,418.061537676357,7,37.8983836
1998,82,862.3102235170234,2052077.5937022474,465.03851688963084,594314.0951663458,12,56.9334586
1998,90,170.3305119415391,13363.647753525882,81.18616088556502,2683.795322197543,8,43.731582
1999,10,11.393500066226734,182.09577383398923,14.691924602271392,516.4405949118437,56,243.94522469999998
1999,20,24.762127055133227,985.5973475586417,8.278732657351597,45.25490979585941,31,139.7505057
1999,31,61.280108920239336,8933.85007231928,51.47800827769906,7444.214330567475,69,332.9200416
1999,32,57.55461661307473,465.4947553771119,27.61796737597148,92.02694845338591,8,38.0031152
1999,41,118.69698609763782,185526.55435119165,62.17175841365604,37933.48431941367,44,222.742884
1999,42,191.84690577219558,64565.43058301429,126.61590285043312,44237.07184878917,31,144.2074349
1999,43,49.7423708034167,4451.187038025943,29.889676474793717,1169.7585257522503,21,108.1446547
1999,50,24.26128313544627,2078.054679595546,17.82509703699251,1239.468517659695,26,134.0478342
1999,61,832.6639056839232,1747164.2549592962,405.25912473023834,541016.5835134515,60,286.5841918
1999,62,783.1650798572743,507071.36855419935,331.63699727827,51633.00903584633,7,37.2177218
1999,82,18.27444847388228,1526.422976493005,14.642172667711113,1832.6662511318802,12,65.66597
1999,90,262.4787455623465,88130.72113741474,191.7799081820797,35157.34917927018,8,40.0413679
2000,1,NaN,NA,NaN,NA,22,0
2000,2,NaN,NA,NaN,NA,24,0
2000,3,NaN,NA,NaN,NA,24,0
2000,4,NaN,NA,NaN,NA,24,0
2000,5,NaN,NA,NaN,NA,18,0
2000,10,53.891988554784916,7858.744632337983,34.959838077182724,7914.8791385248405,57,241.1225334
2000,20,32.180280630232815,2672.663501288454,21.121443170683385,628.7521203293979,30,136.3609199
2000,31,225.77201882084003,179921.28006398672,175.7357671369733,106814.2808005093,68,310.7967668
2000,32,526.0102977965158,130983.95710773813,306.7188809176326,46965.493259687435,8,37.2561412
2000,41,240.7757472257251,184596.50386669743,150.991159127565,77715.2047337167,44,213.2280236
2000,42,234.35314775983605,99015.56469445275,119.29661273683223,33372.57672328202,30,141.7710143
2000,43,357.6746953116155,225869.72655643753,191.08595222670215,53867.57542232939,22,100.7614121
2000,50,69.17480535801444,23166.89947884307,49.25569180889529,9640.894493121607,26,132.5518641
2000,61,702.4411542423699,2813697.298821457,389.37903872712985,823174.6889236316,60,248.20353020000002
2000,62,194.3030219024919,21306.584150906314,96.25871264531264,4831.940628759383,7,36.2436017
2000,82,6.964988895518383,123.08483880801145,4.1654860694533,161.5327607984024,12,57.2475809
2000,90,193.3907990461844,64622.12600749258,119.46870957333327,26324.46747638041,8,41.1413385
2001,10,50.35301922146649,9647.623617658423,28.847169157844508,2922.777352470832,58,234.1448298
2001,20,24.774277094496224,2275.7117515994983,21.904978600927215,1624.7712106344618,30,124.933577
2001,31,298.50487042944263,329512.3432905004,139.20791376650521,90382.93880486257,69,306.1889079
2001,32,82.91785383244628,5660.556376802304,47.4476414657228,2391.235149638146,8,35.5457193
2001,41,174.64644546309975,72804.96181258404,89.21217014466173,17150.14426097526,44,211.4226318
2001,42,240.80919354023956,126345.57156744148,92.47443113127673,19896.604236417184,31,141.08667690000001
2001,43,137.103224050721,15118.803475920857,119.83683371782567,16834.579633521833,22,103.8281025
2001,50,39.18898552234176,1734.8908137542044,36.91650552433458,1484.389777039828,26,127.3367115
2001,61,493.77652223286486,460154.64058182697,285.2834241909493,117905.31819249401,60,283.3974487
2001,62,408.25381082177404,79254.01242624354,240.87996199719046,24949.545326984655,7,35.0403041
2001,70,14.758511631587647,119.95333095938526,0.10029893527450319,0.0048773987806584465,4,18.2034962
2001,81,20.104691393448473,655.548080373748,0.4973618480688036,1.1076910912897102,21,97.7609169
2001,82,22.061883915298957,687.8692949467089,12.036741530554627,484.5700738179862,12,61.4777536
2001,90,44.83193240220319,1336.3549809736005,28.390153135455435,573.8892265716431,8,42.4216364
2001,518,NaN,NA,NaN,NA,19,0
2001,519,NaN,NA,NaN,NA,41,0
2002,10,14.268025446117743,1480.210022033032,12.763403465955687,1682.8451857689631,58,238.061082
2002,11,NaN,NA,NaN,NA,18,0
2002,12,NaN,NA,NaN,NA,16,0
2002,13,NaN,NA,NaN,NA,7,0
2002,14,NaN,NA,NaN,NA,7,0
2002,15,NaN,NA,NaN,NA,4,0
2002,20,49.34435871086681,8751.613781492242,17.52985496813746,552.3396060928018,31,140.0031307
2002,21,NaN,NA,NaN,NA,5,0
2002,22,NaN,NA,NaN,NA,3,0
2002,23,NaN,NA,NaN,NA,3,0
2002,24,NaN,NA,NaN,NA,2,0
2002,25,NaN,NA,NaN,NA,2,0
2002,31,127.18979586493641,36072.03831392954,114.98747400980776,31573.349898311033,74,345.1310411
2002,32,196.76974292194598,160170.77481299714,114.37210357822391,49011.20313895278,12,44.8892532
2002,33,NaN,NA,NaN,NA,7,0
2002,34,NaN,NA,NaN,NA,4,0
2002,41,331.96808994602094,851638.0790046871,224.9151674804424,257311.85088305167,50,225.014592
2002,42,362.2874204914526,388075.2466061659,180.36810483069175,86855.68552064021,34,148.0535468
2002,43,514.7564696266622,356008.0472659664,377.21260179001837,217362.7794470083,26,106.1917215
2002,44,NaN,NA,NaN,NA,2,0
2002,45,NaN,NA,NaN,NA,3,0
2002,50,136.69374326624597,70634.93631208107,123.69406934414549,65309.77851479987,25,119.2523922
2002,51,NaN,NA,NaN,NA,2,0
2002,52,NaN,NA,NaN,NA,3,0
2002,53,NaN,NA,NaN,NA,3,0
2002,54,NaN,NA,NaN,NA,2,0
2002,55,NaN,NA,NaN,NA,1,0
2002,61,310.8595592491958,509042.3729275964,178.35996536312135,134875.7812153814,69,311.9728204
2002,62,341.61060306231906,202645.8648369704,176.76182458810464,62524.675244111,14,37.6367293
2002,63,NaN,NA,NaN,NA,5,0
2002,64,NaN,NA,NaN,NA,3,0
2002,65,NaN,NA,NaN,NA,1,0
2002,82,26.055267981085407,1388.50331315906,19.346771484560406,1040.1376875080455,12,62.001579
2002,90,323.057180344,213376.96768938698,189.94686033922892,75030.62460077356,8,40.0482884
2003,10,72.96782198221045,180636.49286490926,82.76350940427552,220080.0679925786,58,222.02136240000002
2003,20,17.04283609002668,880.7856867636282,14.358319891805143,898.4751014292734,31,135.5021146
2003,31,578.3568332140176,11711094.94062254,605.0155787078811,15100324.610865239,69,312.5044221
2003,32,326.9626060780871,124980.55358035008,222.40920673835677,44608.981403219295,8,38.9743155
2003,41,308.0857570710329,80221.93194244112,232.28992386735447,55231.09943000528,44,224.3761908
2003,42,241.28910048905936,37813.33931242135,168.9087056332803,19605.55854900102,31,146.5540836
2003,43,714.610542972371,1188033.3597772734,419.0976863550153,408320.44581381924,22,112.9224108
2003,50,37.37067944826198,7655.720628709859,38.30296817561025,8335.679578378978,26,137.0152776
2003,61,615.3232611321058,1157753.1897998627,459.1412821642899,778191.5017907418,60,272.5704458
2003,62,340.2027009877732,62786.06371258943,175.17192811974357,6658.381907824024,7,36.7490108
2003,82,153.54831936987384,10017.516888133681,122.15178334296417,6933.260253579712,12,64.436621
2003,90,188.91577146537495,18380.31773719666,92.85548751653072,3971.4710833970294,8,42.6432224
2004,10,11.46044829263806,208.7864113843278,14.525973396719483,522.4545913262425,58,265.5656761
2004,11,NaN,NA,NaN,NA,33,0
2004,12,NaN,NA,NaN,NA,37,0
2004,13,NaN,NA,NaN,NA,14,0
2004,14,NaN,NA,NaN,NA,8,0
2004,15,NaN,NA,NaN,NA,9,0
2004,20,17.47853767828612,727.0152080210617,11.72619482104512,224.53534023890316,31,145.4766721
2004,21,NaN,NA,NaN,NA,10,0
2004,22,NaN,NA,NaN,NA,4,0
2004,23,NaN,NA,NaN,NA,5,0
2004,24,NaN,NA,NaN,NA,3,0
2004,25,NaN,NA,NaN,NA,5,0
2004,31,134.19600778072203,56979.0571240212,111.3713383358648,30451.933814544413,76,363.6158027
2004,32,707.0023759540517,2252192.7900094744,508.03906929487874,1173022.1822531545,14,50.6828491
2004,33,NaN,NA,NaN,NA,6,0
2004,34,NaN,NA,NaN,NA,4,0
2004,35,NaN,NA,NaN,NA,2,0
2004,41,126.37072379496455,30714.921685191348,92.81132362930907,15007.321661015909,53,246.0698244
2004,42,514.5292253053458,325924.89921148506,349.7899710936424,145981.37449872616,36,148.4084814
2004,43,87.91083881689298,6106.25109414966,47.633429597444206,1525.4145591841423,26,116.0036244
2004,44,NaN,NA,NaN,NA,4,0
2004,45,NaN,NA,NaN,NA,3,0
2004,50,59.42846950006839,22924.289016791427,45.65923119184953,11839.355316245694,26,125.385212
2004,51,NaN,NA,NaN,NA,3,0
2004,52,NaN,NA,NaN,NA,3,0
2004,53,NaN,NA,NaN,NA,4,0
2004,54,NaN,NA,NaN,NA,3,0
2004,55,NaN,NA,NaN,NA,2,0
2004,61,181.6422859782529,141078.73711589744,124.302072960768,82848.68808246731,74,356.0084372
2004,62,32.67925196694501,1016.8841851426666,19.49428137260467,309.14228911161894,17,45.1436954
2004,63,NaN,NA,NaN,NA,5,0
