year,subarea,tot_num_hauls,tot_cpue_no_ha_dist,tot_cpue_no_ha_var_dist,tot_cpue_kg_ha_dist,tot_cpue_kg_ha_var_dist,tot_area,tot_area_ha,biomass_MT_ha,biomass_th_t,biomass_MT_ha_var,population_num_ha,population_num_ha_var,num_hauls_subarea,edf_biomass,edf_pop,df_bm,df_num,t_stat_bm,t_stat_num,low95_bm,high95_bm,low95_num,high95_num
1993,4,96,254.42263024632888,85132.15034648636,139.74166253577422,26334.566501401263,107822.24743647,10782224.743647,1506726.0115115938,1506.726011511594,3061561118103.223,2743241979.185719,989715480554624e4,96,33.54595291954297,38.506430266170085,33,38,2.0345152974493383,2.0243941639119694,1506723.9769962963,1506728.0460268913,2743241977.161325,2743241981.210113
1993,5,26,195.1221934370159,108417.42316289432,136.7512905147772,40310.43562314023,38792.43627929,3879243.6279289997,530491.572340517,530.491572340517,606612845130.1909,756926525.5580738,1631522966940436e3,26,25,25,25,25,2.0595385527532977,2.0595385527532977,530489.5128019642,530493.6318790697,756926523.4985352,756926527.6176124
1993,6,67,272.0897582813072,106164.38423156775,178.8192340813278,38583.7556025234,94562.32836934,9456232.836934,1690956.3131952393,1690.9563131952393,3450172523862.7383,2572944106.853132,9493255277218433e3,67,51.57944347483226,54.78852160507455,51,54,2.007583770315836,2.004879288188057,1690954.305611469,1690958.3207790095,2572944104.8482523,2572944108.8580112
1993,8,12,100.24022329487913,39419.71782542106,37.345020196490076,5865.472309733108,17954,1795400,67049.24926077828,67.04924926077828,18907122175.480164,179971296.903626,127067929348404450,12,11,11,11,11,2.200985160091639,2.200985160091639,67047.04827561819,67051.45024593837,179971294.70264083,179971299.10461116
1993,9,8,113.82000198838684,10992.311897597965,39.145179925005166,410.66658458903487,11567.95970497,1156795.970497,45282.98640162604,45.28298640162604,549544544.2273326,131666519.66212644,14709658049766370,8,7,7.000000000000001,7,7,2.3646242515927836,2.3646242515927836,45280.62177737445,45285.35102587763,131666517.29750219,131666522.02675068
1994,1,58,55.19187700876016,18500.258822757838,61.59954904542798,24533.715551962152,77871.19482419,7787119.482418999,479683.04847987683,479.68304847987685,1487705616024.399,429785740.7261895,1121841446731885200,58,57,57,57,57,2.002465459291007,2.002465459291007,479681.04601441754,479685.0509453361,429785738.723724,429785742.728655
1994,2,31,35.09116680743583,2859.883537259981,30.782939894675867,1556.3569187185524,41027.07031248,4102707.031248,126293.38394837124,126.29338394837124,26196918684.529156,143968776.79556343,48138145930247056,31,30,30,30,30,2.0422724563012378,2.0422724563012378,126291.34167591494,126295.42622082753,143968774.75329098,143968778.83783588
1994,3,77,382.7443421361974,457084.3413010635,245.37861516287558,180164.89194516194,103300.22729512,10330022.729512,2534766.6719686827,2534.7666719686827,19225282042121.29,3953757753.8590374,4877518191071827e4,77,73.65438045465461,64.6674759471511,73,64,1.992997125889855,1.997729654317693,2534764.678971557,2534768.6649658084,3953757751.8613076,3953757755.856767
1994,4,96,122.12316339026037,26841.255075351648,69.96957277316788,7609.800918115972,107822.24743647,10782224.743647,754427.6588572601,754.4276588572601,884687834378.0746,1316759394.0789108,3120466892645254700,96,42.26299996533993,60.785793097095436,42,60,2.0180817028184443,2.0002978220142595,754425.6407755573,754429.676938963,1316759392.078613,1316759396.0792086
1994,5,26,311.09224599403393,813356.4016793399,219.15441461233564,352582.41859427135,38792.43627929,3879243.6279289997,850153.3664174132,850.1533664174133,5305847500282.938,1206802612.970477,12239819126249447e3,26,25,25,25,25,2.0595385527532977,2.0595385527532977,850151.3068788605,850155.425955966,1206802610.9109385,1206802615.0300157
1994,6,67,529.2216047099796,1284738.490553486,257.5855868582709,309771.38026076864,94562.32836934,9456232.836934,2435789.2847700967,2435.789284770097,27699861979864.973,5004442716.473414,11488175195072592e4,67,59.49492280024524,62.72718008577805,59,62,2.000995378088267,1.9989715170333784,2435787.2837747186,2435791.2857654747,5004442714.4744425,5004442718.472386
1994,8,12,11.197746173558963,77.60177160155902,0.13223252572975155,0.009848579533244414,17954,1795400,237.41027669519593,0.23741027669519593,31746.513606584296,20104433.480007764,250146296704816.5,12,11,11,11,11,2.200985160091639,2.200985160091639,235.20929153510428,239.61126185528758,20104431.279022604,20104435.680992924
1994,9,8,64.06672267825569,2588.5442672352247,45.90914342514838,595.701568150947,11567.95970497,1156795.970497,53107.51212318048,53.10751212318048,797154088.1336181,74112126.63715495,3463930187973805,8,7,7,7,7,2.3646242515927836,2.3646242515927836,53105.14749892889,53109.87674743207,74112124.2725307,74112129.0017792
1995,1,58,30.074338775362698,5800.211505277603,46.32244164450739,13640.21530138068,77871.19482419,7787119.482418999,360718.3878031607,360.7183878031607,827132150638.431,234192469.39849603,351720358551262850,58,57,57,57,57,2.002465459291007,2.002465459291007,360716.3853377014,360720.39026862,234192467.39603058,234192471.4009615
1995,2,31,25.245160288060816,2329.6460906955676,8.643751568741054,70.56681274122056,41027.07031248,4102707.031248,35462.78033743485,35.46278033743485,1187795057.1455345,103573496.6188099,39213080539348600,31,30,29.999999999999996,30,30,2.0422724563012378,2.0422724563012378,35460.73806497855,35464.822609891155,103573494.57653743,103573498.66108236
1995,3,77,511.49422876436233,3718443.0718836575,370.2101840351592,1821129.4582506495,103300.22729512,10330022.729512,3824279.6157800155,3824.2796157800153,194331576435774.47,5283747009.150074,39679271606531726e4,77,71.15711121614144,70.82860198092206,71,70,1.9939433678456253,1.994437111771186,3824277.621836648,3824281.609723383,5283747007.155637,5283747011.144511
1995,4,97,196.8589937932258,73804.89680670772,107.33759561991164,26091.49157884292,107822.24743647,10782224.743647,1157338.0794165873,1157.3380794165873,3033302109865.857,2122577913.8867707,8580289422156004e3,97,52.545371890733676,37.595674322136865,52,37,2.006646805061688,2.026192463029109,1157336.0727697823,1157340.0860633922,2122577911.8605783,2122577915.9129632
1995,5,26,333.8953735806979,1213323.8033796945,228.08451097336473,521131.6956406056,38792.43627929,3879243.6279289997,884795.3858227271,884.7953858227271,7842266541981.914,1295261500.3578951,18258741019653716e3,26,25,25,25,25,2.0595385527532977,2.0595385527532977,884793.3262841743,884797.4453612799,1295261498.2983565,1295261502.4174337
1995,6,67,713.3068967769551,5279689.266219081,308.5797227524114,1194826.1262427797,94562.32836934,9456232.836934,2918001.7071033423,2918.001707103342,106841757811844.14,6745196100.113734,4721116064619373e5,67,63.366614410251174,64.19088484147751,63,64,1.9983405425207414,1.997729654317693,2917999.7087628,2918003.7054438847,6745196098.116005,6745196102.111464
1995,8,12,5.8845274551235764,42.969318618631796,1.693986504941118,15.147568684588807,17954,1795400,3041.383370971283,3.041383370971283,48827599.323204316,10565080.59292887,138509929638824.45,12,11,11,11,11,2.200985160091639,2.200985160091639,3039.1823858111916,3043.5843561313745,10565078.39194371,10565082.79391403
1995,9,8,176.72191426912838,77800.15114166515,66.94206389235279,7208.765361279507,11567.95970497,1156795.970497,77438.30976742643,77.43830976742643,9646603409.114832,204431198.325044,104110366424747440,8,7,7,7,7,2.3646242515927836,2.3646242515927836,77435.94514317483,77440.67439167803,204431195.96041974,204431200.68966827
1996,1,58,24.901681033288227,1679.7278894212411,24.522662296744677,1497.1777555035803,77871.19482419,7787119.482418999,190960.90133176232,190.96090133176233,90787706017.53966,193912365.51930243,101857405544303340,58,57,56.99999999999999,57,57,2.002465459291007,2.002465459291007,190958.89886630303,190962.9037972216,193912363.51683697,193912367.52176788
1996,2,31,31.402971173580873,1910.4936191296406,12.136078372350864,121.48616317731441,41027.07031248,4102707.031248,49790.77407002067,49.79077407002067,2044880001.3508162,128837190.63592851,32157820218295152,31,30.000000000000004,30,30,30,2.0422724563012378,2.0422724563012378,49788.73179756437,49792.816342476974,128837188.59365605,128837192.67820098
1996,3,77,259.5180827807629,88162.48915041615,179.24936356737436,41928.179763896915,103300.22729512,10330022.729512,1851649.9999015373,1851.6499999015373,4474129630755.326,2680827693.8446574,9407763638923127e3,77,7.511896278082174,7.391035174833372,7,7,2.3646242515927836,2.3646242515927836,1851647.6352772857,1851652.364525789,2680827691.4800334,2680827696.2092814
1996,4,96,196.699006373606,33509.380515959165,107.52521757971435,10733.50153153391,107822.24743647,10782224.743647,1159361.0615540235,1159.3610615540235,1247837929980.6233,2120852893.5722737,3895678953892309e3,96,36.83885195031762,38.49598106983292,36,38,2.0280940009804507,2.0243941639119694,1159359.0334600226,1159363.0896480244,2120852891.5478795,2120852895.596668
1996,5,26,27.671925577435925,2144.832198170015,19.820905584963164,1960.1803248496874,38792.43627929,3879243.6279289997,76890.12169025067,76.89012169025067,29497834628.77549,107346140.96879381,32276574091694188,26,25,25,25,25,2.0595385527532977,2.0595385527532977,76888.06215169792,76892.18122880343,107346138.90925525,107346143.02833237
1996,6,67,165.11750566506507,44342.0620453152,68.53753669098786,14068.80861590721,94562.32836934,9456232.836934,648106.9050198883,648.1069050198884,1258037642320.9534,1561389579.0226243,3965082240728214500,67,60.33959438064235,60.87734748117127,60,60,2.0002978220142595,2.0002978220142595,648104.9047220662,648108.9053177104,1561389577.0223265,1561389581.022922
1996,8,12,126.68601830782261,43846.768772918804,47.434242433507876,7263.6572515395155,17954,1795400,85163.43886512004,85.16343886512004,23414117029.88998,227452077.26986468,141338356131004620,12,11,11,11,11,2.200985160091639,2.200985160091639,85161.23787995995,85165.63985028013,227452075.06887951,227452079.47084984
1996,9,8,212.93771158990913,13222.7747529872,67.74956328890043,1173.0734787697265,11567.95970497,1156795.970497,78372.4218155315,78.37242181553151,1569779851.6546106,246325486.7340592,17694411957872872,8,7,7,7,7,2.3646242515927836,2.3646242515927836,78370.0571912799,78374.7864397831,246325484.36943495,246325489.09868348
1997,1,58,20.03010138064285,1388.9194702835641,13.827636415133991,444.39032644839676,77871.19482419,7787119.482418999,107677.4569240963,107.6774569240963,26947487141.274887,155976792.69603166,84223006978705808,58,57,57,57,57,2.002465459291007,2.002465459291007,107675.45445863702,107679.45938955559,155976790.6935662,155976794.69849712
1997,2,31,84.41910816197321,56125.477944166334,9.3107103844152,73.82405755200672,41027.07031248,4102707.031248,38199.11696005401,38.199116960054006,1242621669.4845774,346346868.6278129,944715549595309800,31,30,30,30,30,2.0422724563012378,2.0422724563012378,38197.074687597706,38201.15923251031,346346866.5855405,346346870.6700854
1997,3,77,94.91733366504499,27431.30109079704,68.62843191800063,12268.994899100031,103300.22729512,10330022.729512,708933.2616037133,708.9332616037133,1309216711213.306,980498214.1845893,2.9271768464937283e+018,77,34.19718115528274,16.440700377614835,34,16,2.0322445093177186,2.119905299221254,708931.229359204,708935.2938482226,980498212.0646839,980498216.3044946
1997,4,97,290.43669397184055,150612.289198034,169.32289759910958,45961.74142859354,107822.24743647,10782224.743647,1825677.5361591266,1825.6775361591265,5343345236786.36,3131553708.2062106,17509638083189387e3,97,51.55166479777525,49.78615425107834,51,49,2.007583770315836,2.0095752371292397,1825675.5285753564,1825679.5437428968,3131553706.1966352,3131553710.215786
1997,5,26,67.53021110078375,26911.154429670936,67.2599403523712,30756.67185232588,38792.43627929,3879243.6279289997,260917.6950268206,260.91769502682064,462842733665.8395,261966141.10541558,404973345039949200,26,25,25,25,25,2.0595385527532977,2.0595385527532977,260915.63548826787,260919.75456537335,261966139.04587704,261966143.16495413
1997,6,67,331.41086070406755,355967.6044591844,102.81368979876717,26442.58478668526,94562.32836934,9456232.836934,972230.1895614484,972.2301895614484,2364504907992.05,3133898263.5063634,31830744029749023e3,67,60.696165597817945,63.6044519368968,60,63,2.0002978220142595,1.9983405425207414,972228.1892636264,972232.1898592705,3133898261.508023,3133898265.504704
1997,8,12,1042.6376165601785,6011329.720305167,490.6644682309428,1288532.8402362482,17954,1795400,880938.9862618347,880.9389862618348,4153535563886.0312,1871951576.7721443,1937728787335737e4,12,11,11,11,11,2.200985160091639,2.200985160091639,880936.7852766747,880941.1872469948,1871951574.5711591,1871951578.9731295
1997,9,8,612.2801643803455,465637.2850120712,266.56437986338386,79342.17735525462,11567.95970497,1156795.970497,308360.6005039941,308.3606005039941,106173870309.73396,708283226.9704245,623105066664446700,8,7,7,7,7,2.3646242515927836,2.3646242515927836,308358.2358797425,308362.9651282457,708283224.6058003,708283229.3350488
1998,1,58,68.80316457068717,21713.65612197648,56.09262588009793,8559.32400313691,77871.19482419,7787119.482418999,436799.9798109507,436.7999798109507,519030815445.3516,535778463.2804788,1316699384105454600,58,57,57,57,57,2.002465459291007,2.002465459291007,436797.9773454914,436801.98227641,535778461.2780133,535778465.28294426
1998,2,31,24.872361688786402,669.8613097557949,11.464066093265739,81.92918761396602,41027.07031248,4102707.031248,47033.70456753314,47.03370456753314,1379048880.1114976,102044013.18432733,11275242876828914,31,30,29.999999999999996,30,30,2.0422724563012378,2.0422724563012378,47031.662295076836,47035.74683998944,102044011.14205487,102044015.2265998
1998,3,77,143.75214026796743,61581.70128016632,79.61687039612957,18570.372435225443,103300.22729512,10330022.729512,822444.0808446296,822.4440808446295,1981632735655.9167,1484962876.384101,6571344522023852e3,77,7.435074659304288,7.301123623886415,7,7,2.3646242515927836,2.3646242515927836,822441.716220378,822446.4454688812,1484962874.0194767,1484962878.7487252
1998,4,96,169.10380550500662,33362.02137165433,79.20313940570009,6071.91752504484,107822.24743647,10782224.743647,853986.0494746622,853.9860494746622,705899092966.565,1823315235.9609523,3878547514626861e3,96,61.70039045990937,66.25431505379025,61,66,1.9996235849949389,1.9965644189523117,853984.0498510771,853988.0490982472,1823315233.964388,1823315237.9575167
1998,5,26,3.777368391580462,86.25515949463289,2.3392140044008847,32.1074968065826,38792.43627929,3879243.6279289997,9074.381020934412,9.074381020934412,483170665.0341658,14653332.263378922,1298013452331964.7,26,25,25,25,25,2.0595385527532977,2.0595385527532977,9072.321482381658,9076.440559487166,14653330.20384037,14653334.322917474
1998,6,67,135.23280607557047,30601.075031008164,53.553535568385094,6534.625976621954,94562.32836934,9456232.836934,506414.7015756761,506.4147015756761,584328473114.8951,1278792901.4425373,2736358517306737700,67,63.56427875979569,36.68380167979971,63,36,1.9983405425207414,2.0280940009804507,506412.70323513355,506416.69991621864,1278792899.4144433,1278792903.4706314
1998,8,12,862.3102235170234,2052077.5937022474,465.03851688963084,594314.0951663458,17954,1795400,834930.1532236432,834.9301532236432,1915748402609.2595,1548191775.3024638,6614792420605455e3,12,11,10.999999999999998,11,11,2.200985160091639,2.200985160091639,834927.9522384831,834932.3542088033,1548191773.1014786,1548191777.503449
1998,9,8,170.3305119415391,13363.647753525882,81.18616088556502,2683.795322197543,11567.95970497,1156795.970497,93915.82377254278,93.91582377254278,3591392951.078387,197037649.86666358,17882924955472712,8,7,7,7,7,2.3646242515927836,2.3646242515927836,93913.45914829118,93918.18839679437,197037647.5020393,197037652.23128784
1999,1,56,11.393500066226734,182.09577383398923,14.691924602271392,516.4405949118437,77871.19482419,7787119.482418999,114407.77230457857,114.40777230457857,31316559930.19303,88722546.33865637,11042147481222762,56,55,55,55,55,2.0040447832891455,2.0040447832891455,114405.76825979528,114409.77634936185,88722544.33461158,88722548.34270115
1999,2,31,24.762127055133227,985.5973475586417,8.278732657351597,45.25490979585941,41027.07031248,4102707.031248,33965.21468313884,33.96521468313884,761739918.2277293,101591752.77775142,16589776586041900,31,30,30,30,30,2.0422724563012378,2.0422724563012378,33963.172410682535,33967.25695559514,101591750.73547895,101591754.82002388
1999,3,77,60.96367105010105,7484.005836030562,49.45137128536518,6233.9835950971365,103300.22729512,10330022.729512,510833.78938335937,510.8337893833594,665224459481.1475,629756107.6220366,798613544787425700,77,69.6398669145304,73.45532988939924,69,73,1.9949454151072379,1.992997125889855,510831.79443794425,510835.7843287745,629756105.6290394,629756109.6150337
1999,4,96,121.48802423137982,66116.50365189939,70.20325109947825,15067.498710579626,107822.24743647,10782224.743647,756947.2310892579,756.9472310892579,1751692711437.8914,1309911180.92437,7686464739596689e3,96,66.88746354591524,71.18748964089329,66,71,1.9965644189523117,1.9939433678456253,756945.2345248389,756949.2276536769,1309911178.9304266,1309911182.9183135
1999,5,26,24.26128313544627,2078.054679595546,17.82509703699251,1239.468517659695,38792.43627929,3879243.6279289997,69147.8940979693,69.1478940979693,18652180566.246033,94115428.00856125,31271670524987528,26,25,25,25,25,2.0595385527532977,2.0595385527532977,69145.83455941654,69149.95363652206,94115425.9490227,94115430.06809981
1999,6,67,829.2988359064332,1520028.2673454217,400.2540848751361,470195.9444376927,94562.32836934,9456232.836934,3784895.82051323,3784.89582051323,42045080967300.17,7842042883.729555,13592144366441287e4,67,64.6718757159866,58.33104663086435,64,58,1.997729654317693,2.0017174841452356,3784893.8227835754,3784897.8182428842,7842042881.727838,7842042885.731273
1999,8,12,18.27444847388228,1526.422976493005,14.642172667711113,1832.6662511318802,17954,1795400,26288.556807608536,26.288556807608536,5907528479.766422,32809944.790008247,4920365178456795,12,11,11,11,11,2.200985160091639,2.200985160091639,26286.355822448444,26290.75779276863,32809942.589023087,32809946.990993407
1999,9,8,262.4787455623465,88130.72113741474,191.7799081820797,35157.34917927018,11567.95970497,1156795.970497,221850.22500731447,221.85022500731446,47046753147.19797,303634355.20762974,117934496736211660,8,7,7,7,7,2.3646242515927836,2.3646242515927836,221847.86038306289,221852.58963156605,303634352.8430055,303634357.572254
2000,1,57,53.891988554784916,7858.744632337983,34.959838077182724,7914.8791385248405,77871.19482419,7787119.482418999,272236.4361930432,272.2364361930432,479952175185.1412,419663354.0212674,476548221962888e3,57,56,56,56,56,2.0032407188478722,2.0032407188478722,272234.43295232434,272238.43943376205,419663352.0180267,419663356.0245081
2000,2,30,32.180280630232815,2672.663501288454,21.121443170683385,628.7521203293979,41027.07031248,4102707.031248,86655.09340646777,86.65509340646777,10583284573.667366,132026263.60918999,44986819907615320,30,28.999999999999996,29,29,29,2.0452296421327034,2.0452296421327034,86653.04817682564,86657.1386361099,132026261.56396034,132026265.65441963
2000,3,76,251.2738193078086,151599.82208419585,186.8612813325396,89778.43576550293,103300.22729512,10330022.729512,1930281.2834308702,1930.2812834308702,9580200283513.742,2595664264.780954,1617712144489946e4,76,49.885379489639035,33.90667468546392,49,33,2.0095752371292397,2.0345152974493383,1930279.273855633,1930283.2930061072,2595664262.7464385,2595664266.8154693
2000,4,96,262.2300761897025,75995.92731409142,151.78216668467635,30002.227660606448,107822.24743647,10782224.743647,1636549.4332718707,1636.5494332718706,3487950092412.0474,2827423616.0210485,8835010676429432e3,96,84.1418055293683,69.62420841722874,84,69,1.9886096669757085,1.9949454151072379,1636547.4446622038,1636551.4218815377,2827423614.026103,2827423618.015994
2000,5,26,69.17480535801444,23166.89947884307,49.25569180889529,9640.894493121607,38792.43627929,3879243.6279289997,191074.82858889172,191.0748285888917,145081300850.92093,268345922.89830637,3.4862780787312563e+017,26,25,25,25,25,2.0595385527532977,2.0595385527532977,191072.76905033897,191076.88812744446,268345920.83876783,268345924.9578449
2000,6,67,667.8964909423645,2444233.578506582,369.45189229500306,715077.983446717,94562.32836934,9456232.836934,3493623.115587412,3493.623115587412,63942516024689.016,6315784729.32218,2185641963250094e5,67,59.43572191242866,59.559302175999406,59,59,2.000995378088267,2.000995378088267,3493621.114592034,3493625.11658279,6315784727.321184,6315784731.323175
2000,8,12,6.964988895518383,123.08483880801145,4.1654860694533,161.5327607984024,17954,1795400,7478.713689096454,7.478713689096454,520694580.5012207,12504941.063013704,396759197282485.6,12,11,11,11,11,2.200985160091639,2.200985160091639,7476.512703936362,7480.914674256545,12504938.862028545,12504943.263998864
2000,9,8,193.3907990461844,64622.12600749258,119.46870957333327,26324.46747638041,11567.95970497,1156795.970497,138200.9218349083,138.20092183490831,35226794738.6362,223713697.0678212,86475837373832880,8,7,7,7,7,2.3646242515927836,2.3646242515927836,138198.55721065673,138203.2864591599,223713694.70319694,223713699.43244547
2001,1,58,50.35301922146649,9647.623617658423,28.847169157844508,2922.777352470832,77871.19482419,7787119.482418999,224636.35296168746,224.63635296168746,177234967628.53836,392104976.97810006,585024465897998e3,58,57,57,57,57,2.002465459291007,2.002465459291007,224634.35049622817,224638.35542714674,392104974.9756346,392104978.98056555
2001,2,30,24.774277094496224,2275.7117515994983,21.904978600927215,1624.7712106344618,41027.07031248,4102707.031248,89869.70972536106,89.86970972536106,27348482069.910183,101641600.82967593,38305246687993416,30,28.999999999999996,29,29,29,2.0452296421327034,2.0452296421327034,89867.66449571893,89871.75495500318,101641598.78444628,101641602.87490557
2001,3,77,280.1932244141696,275953.8732668111,131.41393038494564,75698.27383250276,103300.22729512,10330022.729512,1357508.887850996,1357.5088878509962,8077715079886.715,2894402376.8536286,294468638528368e5,77,71.1619993700472,70.15535620813318,71,70,1.9939433678456253,1.994437111771186,1357506.8939076283,1357510.881794364,2894402374.8591914,2894402378.848066
2001,4,97,182.03071555263136,31467.29030114865,95.93384927539685,7431.942514608876,107822.24743647,10782224.743647,1034380.3234104859,1034.380323410486,864010661937.1968,1962696085.3353508,3658272957443107300,97,85.41106793647604,66.03938050306658,85,66,1.9882679074772216,1.9965644189523117,1034378.3351425783,1034382.3116783934,1962696083.3387864,1962696087.3319151
2001,5,26,39.18898552234176,1734.8908137542044,36.91650552433458,1484.389777039828,38792.43627929,3879243.6279289997,143208.11882068065,143.20811882068065,22337885761.159973,152023622.3725461,26107558408957884,26,25,25,25,25,2.0595385527532977,2.0595385527532977,143206.0592821279,143210.1783592334,152023620.31300756,152023624.43208465
2001,6,67,487.9624471179046,400082.38563930825,282.2647516032917,102534.47325004518,94562.32836934,9456232.836934,2669161.2128200657,2669.161212820066,9168667405018.203,4614286515.627001,3577550273835763e4,67,61.73428560189662,63.72450248109852,61,63,1.9996235849949389,1.9983405425207414,2669159.2131964806,2669163.2124436507,4614286513.62866,4614286517.625341
2001,8,12,22.061883915298957,687.8692949467089,12.036741530554627,484.5700738179862,17954,1795400,21610.765743957778,21.610765743957778,1561992812.2506115,39609906.381527744,2217319955417300.5,12,11,11,11,11,2.200985160091639,2.200985160091639,21608.564758797685,21612.96672911787,39609904.18054258,39609908.58251291
2001,9,8,44.83193240220319,1336.3549809736005,28.390153135455435,573.8892265716431,11567.95970497,1156795.970497,32841.614748887616,32.841614748887615,767965316.1186634,51861398.75246254,1788279388935390,8,7,7.000000000000001,7,7,2.3646242515927836,2.3646242515927836,32839.250124636026,32843.979373139206,51861396.38783829,51861401.1170868
2002,1,58,14.268025446117743,1480.210022033032,12.763403465955687,1682.8451857689631,77871.19482419,7787119.482418999,99390.14779171771,99.39014779171771,102046435993.9919,111106818.92711353,89758795727866030,58,57,57,57,57,2.002465459291007,2.002465459291007,99388.14532625843,99392.150257177,111106816.92464808,111106820.92957899
2002,2,31,49.34435871086681,8751.613781492242,17.52985496813746,552.3396060928018,41027.07031248,4102707.031248,71919.85923453524,71.91985923453524,9297093470.674923,202445447.43549675,147308957113080260,31,30,30,30,30,2.0422724563012378,2.0422724563012378,71917.81696207894,71921.90150699153,202445445.3932243,202445449.4777692
2002,3,86,133.09981484651155,31360.030532607296,114.93520534498137,26791.143244091265,103300.22729512,10330022.729512,1187283.2836347867,1187.2832836347868,2858866006232.233,1374924112.658303,3346409088527752e3,86,21.41794201994664,14.362452656040944,21,14,2.07961384472768,2.144786687917804,1187281.204020942,1187285.3632486314,1374924110.5135164,1374924114.8030896
2002,4,110,374.5032988056146,320907.83640479774,244.80924975674907,99658.80178547732,107822.24743647,10782224.743647,2639588.350200878,2639.588350200878,11585970576236.312,4037978734.959324,3730758030056356e4,110,85.69296582158297,104.9655242270142,85,104,1.9882679074772216,1.9830375264837257,2639586.3619329706,2639590.3384687854,4037978732.9762864,4037978736.9423614
2002,5,25,136.69374326624597,70634.93631208107,123.69406934414549,65309.77851479987,38792.43627929,3879243.6279289997,479839.4303158842,479.83943031588416,982816234735.5725,530268332.5433473,1062952037592577800,25,24,24,24,24,2.0638985616280254,2.0638985616280254,479837.36641732254,479841.4942144458,530268330.47944874,530268334.60724586
2002,6,83,312.95010193245486,443119.2844748133,178.25131924612018,117449.62779414511,94562.32836934,9456232.836934,1685585.9782819669,1685.5859782819668,10502385587544.078,2959329030.2155223,39623876841805685e3,83,36.277631152314946,40.1914330368708,36,40,2.0280940009804507,2.0210753903062733,1685583.950187966,1685588.0063759678,2959329028.194447,2959329032.2365975
2002,8,12,26.055267981085407,1388.50331315906,19.346771484560406,1040.1376875080455,17954,1795400,34735.193523379756,34.735193523379756,3352843436.734402,46779628.13324074,4475786500499547,12,11,11,11,11,2.200985160091639,2.200985160091639,34732.99253821967,34737.394508539845,46779625.93225557,46779630.3342259
2002,9,8,323.057180344,213376.96768938698,189.94686033922892,75030.62460077356,11567.95970497,1156795.970497,219729.76264897647,219.72976264897648,100404249935.7157,373711244.4620619,285536132857801950,8,7,7.000000000000001,7,7,2.3646242515927836,2.3646242515927836,219727.39802472488,219732.12727322805,373711242.0974376,373711246.82668614
2003,1,58,72.96782198221045,180636.49286490926,82.76350940427552,220080.0679925786,77871.19482419,7787119.482418999,644489.3365154021,644.4893365154021,13345485824767.578,568209148.1473523,10953657807147112e3,58,57,57.00000000000001,57,57,2.002465459291007,2.002465459291007,644487.3340499428,644491.3389808614,568209146.1448869,568209150.1498178
2003,2,31,17.04283609002668,880.7856867636282,14.358319891805143,898.4751014292734,41027.07031248,4102707.031248,58907.97997701698,58.90797997701698,15123317080.503939,69921763.45895962,14825565226800366,31,30,30,30,30,2.0422724563012378,2.0422724563012378,58905.937704560674,58910.02224947328,69921761.41668716,69921765.50123209
2003,3,77,557.0037750834267,9807040.394435389,572.5175528189164,12644389.577530356,103300.22729512,10330022.729512,5914119.333663994,5914.119333663994,1349274840696885.2,5753861657.035788,10465030980557797e5,77,68.34424295246832,69.2060093471972,68,69,1.9954689314298435,1.9949454151072379,5914117.338195063,5914121.329132926,5753861655.040842,5753861659.030733
2003,4,97,372.7935679470544,74535.39216403227,254.7456758868237,35299.37216601775,107822.24743647,10782224.743647,2746725.1298839897,2746.7251298839897,4103776886214.7256,4019544032.591179,8665214161009054e3,97,29.575390867256257,25.597347303158013,29,25,2.0452296421327034,2.0595385527532977,2746723.0846543475,2746727.175113632,4019544030.5316405,4019544034.6507173
2003,5,26,37.37067944826198,7655.720628709859,38.30296817561025,8335.679578378978,38792.43627929,3879243.6279289997,148586.54522600333,148.58654522600332,125439733581.8271,144969970.12104753,115207350164126160,26,25,25,25,25,2.0595385527532977,2.0595385527532977,148584.4856874506,148588.60476455608,144969968.06150898,144969972.18058607
2003,6,67,596.6197895517877,1005979.4580073344,439.8362446190511,676011.5081897666,94562.32836934,9456232.836934,4159193.9392404063,4159.1939392404065,60449178545460.34,5641775645.124267,8995502463114922e4,67,59.73609647473308,62.87680620441136,59,62,2.000995378088267,1.9989715170333784,4159191.9382450283,4159195.9402357843,5641775643.125295,5641775647.123239
2003,8,12,153.54831936987384,10017.516888133681,122.15178334296417,6933.260253579712,17954,1795400,219311.31181395784,219.31131181395784,22349095139.585953,275680652.5966715,32291076608542988,12,11,11,11,11,2.200985160091639,2.200985160091639,219309.11082879774,219313.51279911795,275680650.3956864,275680654.79765666
2003,9,8,188.91577146537495,18380.31773719666,92.85548751653072,3971.4710833970294,11567.95970497,1156795.970497,107414.85379765723,107.41485379765723,5314530931.757055,218537003.1944779,24596116929624164,8,7,7,7,7,2.3646242515927836,2.3646242515927836,107412.48917340563,107417.21842190882,218537000.82985362,218537005.55910215
2004,1,58,11.46044829263806,208.7864113843278,14.525973396719483,522.4545913262425,77871.19482419,7787119.482418999,113115.49043869437,113.11549043869437,31681244040.98342,89243880.17685741,12660647186039574,58,57,57,57,57,2.002465459291007,2.002465459291007,113113.48797323508,113117.49290415365,89243878.17439196,89243882.17932287
