"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"31",204546681.004879,1136770201.25568,935250903.930616,1351781882.23748,802152151.583044,472104014.52769,637247350.55659,808644685.583943,1034598355.86298,758993501.311173,637656670.254714,833135843.238359,950545919.502718,515493602.576304,455444481.201176,645002173.202472,405813736.353097,331849141.861834,608393004.716373,409056733.640492,516608473.773364,1134462100.18974,575082340.769504,779753135.842813,446644726.88443,1112134080.98013,1278786627.60243,489232247.178489,1280543744.06412,4082629932.06818,161447928681.09,5158580293.85498,2818474747.55014,1682498212.13127,1619153506.84203,546157638.336844,391358999.288946,1120885109.26572,192042376.571686,1057521131.7164,895819585.212369,1196210908.6056,742754959.279772,438302336.261811,623279684.533117,783804776.203819,995311146.572793,710339095.868817,572139568.308199,738628026.340335,881752843.074376,469892208.052374,408137910.5928,598153726.372994,351885366.679226,308757537.753971,556117041.095783,362172348.84357,458167763.422307,948730070.872855,489608578.278587,714641540.630328,436790160.552009,1100036490.23408,1270827738.41983,485594505.958852,1277486825.84234,4042769280.88914,161046152202.697,5041399618.27875,2403552964.10936,1025162203.38619,831792241.700736,465119095.26945,332454910.768984,1064976728.96297,12504304.4330856,79249069.5396056,39431318.7183356,155570973.631338,59397192.3031418,33801678.2656986,13967666.020744,24839909.3798168,39287209.2908186,48654405.4422615,65517101.9472826,94507816.8982501,68793076.4283313,45601394.5240237,47306570.6083903,46848446.8294361,53928369.6738981,23091604.1079962,52275963.6204009,46884384.7975885,58440710.3510816,185732029.316823,85473762.4909992,65111595.2123612,9854566.33262689,12097590.7467031,7958889.18264147,3637741.21957184,3056918.22180087,39860651.1787488,401776478.392788,117180675.576316,414921783.440854,657336008.744751,787361265.141289,81038543.0674536,58904088.5198382,55908380.3027223
"32",478510228.146733,367033503.198112,1188149382.66877,1405073068.09325,800095578.130931,73815864.7082666,1045236288.20432,579539735.281001,2793545378.14726,465228198.605213,971767939.286959,723294316.738703,1172221561.9678,1876021840.94786,594115534.268133,742280207.762256,482681899.590311,1217270705.44734,927296963.604485,416947262.215051,1231474682.77556,1957128694.68593,510980682.950697,721689197.337213,923546688.90538,1732089078.1159,1112729929.62697,1320650449.15672,1006576433.82482,1271455450.92458,5158580293.85498,290824898512.581,8539539258.62635,3436885561.07807,2781459220.23366,1085405017.17807,990583967.874406,1205562220.04077,450755860.395154,244970720.32522,1131889250.6333,1046488462.85324,696186201.651315,11645582.0384584,1016842949.88114,515637223.375549,2738185391.52148,378787622.9999,876355428.158202,554495270.510037,1049200249.85887,1777632494.19207,502551298.883513,636042503.612857,346137181.797798,1162641307.93247,803256687.900763,323022495.262766,1110337066.36407,1551274474.21398,357593948.991146,604648917.695163,902901880.210211,1697473135.71932,1083911395.2066,1310348473.52112,1000277687.53787,1200677360.2197,4996502234.88103,289750695491.718,7152745915.46005,1743025673.31363,1435692123.04707,947385425.390728,857991364.667915,1093568217.4,27754367.7512764,122062782.873312,56260132.0356032,358584605.23906,103909376.479324,62170282.669496,28393338.3185059,63902511.9051553,55359986.6263941,86440575.605249,95412511.1297541,168799046.229052,123021312.108899,98389346.7559879,91564235.3846597,106237704.149313,136544717.792551,54629397.5151719,124040275.703483,93924766.9533792,121137616.411495,405854220.471856,153386733.959705,117040279.641844,20644808.69557,34615942.3974775,28818534.4204082,10301975.635508,6298746.28691685,70778090.7043987,162078058.974016,1074203020.8639,1386793343.16635,1693859887.76403,1345767097.18655,138019591.787596,132592603.206254,111994002.640756
"33",560680790.102848,3737827325.41363,2644368375.19199,4062341852.49748,1635553734.53595,1339797581.19439,1883822492.94261,2994932259.10567,2498329925.61546,1652227202.67966,2327993869.52708,2365362965.02222,1952374732.91482,1537890502.07147,1774651856.71249,2697130873.30968,1791229388.50433,1499087852.7056,1765889712.40751,1670071758.43137,1856187510.34973,2476794224.14131,1732823612.65615,1938667051.96808,890490285.554136,3021171408.25278,2939069983.51355,782479773.399636,1286144904.92361,2965571836.88619,2818474747.55013,8539539258.62634,681972178171.708,30155058731.8761,18935084030.3683,2834521758.33135,1350890847.4867,3154119765.28659,415770749.90914,2849585467.45872,2223538254.61224,2653052008.78407,1053519445.87534,956088071.204094,1742103357.47616,2677178047.15906,2131867724.51268,1235639729.51286,1757042867.97879,1490949254.96927,1333549919.63594,1100314929.39885,1302019825.93134,2180605887.72755,1235145102.92897,1260914040.34065,1248157865.22435,1223261308.16917,1268337022.71751,821030571.408242,969974836.661569,1403201783.25937,792603065.049014,2889590725.69231,2844125494.98256,745782795.149115,1255532377.87721,2708536651.79289,2270751049.20858,6930334974.77216,658310518987.096,12972294062.1021,5347430028.15862,2010038654.87733,870816195.356132,2852770982.53568,144910040.193051,888241857.956097,420830120.580129,1409289843.71103,582034288.659882,383709509.989492,141719135.454673,317754211.945617,366462201.105453,416587473.166524,570951001.551182,874413710.053905,618824813.278844,437575572.673095,472632030.781222,516524985.581944,556084285.575486,238173812.36555,517731847.182407,446810450.264983,587850487.632291,1655763652.73278,762848775.99496,535465268.708167,97887220.5060496,131580682.563155,94944488.5311499,36696978.2502607,30612527.0464084,257035185.092043,547723698.341694,1609204283.85472,23661659184.6115,17182764669.7723,13587654002.2096,824483103.454429,480074652.129976,301348782.750763
"34",730240613.71365,3316184124.32383,2199206502.06344,4163541071.59672,1761388151.83561,1375934799.92258,1357992344.0823,1893185726.44676,2146823203.66604,1123398404.25763,1882760922.42587,2585878216.06741,2155648175.38898,1668402866.94722,1822249318.63665,2091113121.49232,1746519202.89101,1080097453.50636,1922530011.02381,1350302615.76451,2094335703.93643,4091223328.1834,2298051648.3298,1768634644.68675,834220915.649159,2220865353.33834,1690870883.6018,670847839.176122,638114426.380398,1992402162.23612,1682498212.13127,3436885561.07806,30155058731.8762,494147275780.524,58202902509.4598,2631190997.41199,2326177321.56418,2294229234.87338,453241887.427226,1642954050.11371,1411741890.25131,1538856393.4413,722029693.093378,681733161.828304,1102570495.81601,1324401972.83857,1471283027.51692,266960017.914661,808555184.293933,888254801.636439,991491205.645103,831240914.873375,927692398.128198,1141331545.77037,721283248.773673,636537753.382325,949998176.884078,522474052.60762,968791135.601094,958336494.73275,844247641.8263,812517687.38142,659305864.732149,1980260209.6304,1519736495.49542,601915936.054394,585083712.639494,1561176913.75733,858934334.077621,1336371763.82502,12133466497.3638,397546716244.511,7249118669.34699,142958960.400571,1121697657.7227,1628814732.47741,276998726.286563,1673230074.21102,787464611.8123,2624684678.15463,1039358458.74242,694201638.09417,255421848.262327,568783753.607203,675540176.149194,856438386.342674,1074205738.13381,1697623414.43139,1164156969.74384,837161952.073825,894556920.508459,949781575.721942,1025235954.11742,443559700.124245,972531834.139464,827828563.15804,1125544568.33546,3132886833.45055,1453804006.50355,956116957.305163,174915050.917319,240605143.708838,171134388.106406,68931903.1216675,53030713.7409808,431225248.478312,823563878.053707,2100513797.25324,18021592234.5121,96600559536.0067,50953783840.1125,2488232037.01131,1204479663.84142,665414502.39615
"35",1251440680.99284,6099169285.59454,5166542125.09344,3917279118.89462,1754903445.65161,1472293685.49477,2901941629.65524,2655762466.90994,3834862148.63234,1765512961.0006,3819746830.87229,5829034529.49961,2688446351.43221,5697254127.63481,3204907307.67266,3506391915.82595,1496840472.69382,2240300578.50042,4473784112.99759,3423725128.35599,3495333051.76265,4492850663.95522,3106174032.67324,2732334871.08886,448632003.603343,1682483563.89676,1325678093.11166,752345670.993973,838379655.631329,2538358695.64001,1619153506.84203,2781459220.23366,18935084030.3683,58202902509.4597,607267343306.465,22013538333.7032,3670435670.68339,4186551792.62987,942526423.494803,4177627309.91798,4284145179.75495,815222986.333281,593615204.443894,684007951.530498,2624895305.37256,2004732305.89892,3071448451.1662,668320840.358567,2549687806.78133,3779733740.49345,1347332976.79437,4737975772.97423,2146572080.05478,2395188508.14996,286586190.143111,1745119582.1708,3395119426.47706,2486809146.71271,2226923342.94474,787526796.183769,1419347702.69174,1689358556.26202,267026436.22717,1422302096.31287,1139432443.04616,679234130.084947,781967561.788351,2092137667.74164,805125124.01346,876572528.55687,4672001711.0696,6209630785.3361,382116752267.334,14581492189.4218,1613980893.28969,3123739431.44404,308914257.49831,1921541975.67755,882396945.338679,3102056132.56066,1161288241.20801,788285733.964273,277046324.279358,651030161.009915,763413697.46588,1097192120.64169,1270059024.09286,2049300789.00655,1341113374.63781,959278354.660518,1058335227.61789,1111203407.67602,1210254282.5508,495180996.329816,1078664686.52031,936915981.644322,1268409708.81806,3705323867.77137,1686826329.98151,1042976314.82669,181605567.376411,260181467.584626,186245650.065493,73111540.9089796,56412093.8430769,446221027.897945,814028382.828622,1904886691.67694,14263082319.2986,51993271724.1205,225150591039.13,7432046144.28113,2056454777.3937,1062812361.18609
"36",485219024.425605,2925259248.31082,4360102925.98591,2393656601.34239,727713468.029006,685529728.804685,2246256148.93685,1205626466.29667,1992192335.93479,1753295950.6,1830150151.71417,2253173305.64073,1610491487.64437,3856227624.65247,1529182969.51995,1654947441.74923,380813916.359096,1117329854.53718,2962273172.96967,1507726574.18753,1760752859.36295,1972681731.13015,1086902943.28483,1456706601.42255,237139986.312614,465581445.456792,582934094.142744,1029363909.57883,658512185.34953,1343793587.63952,546157638.336846,1085405017.17806,2834521758.33135,2631190997.41197,22013538333.7032,346669025125.179,5578096301.21443,6284028454.90662,459883603.442941,2799409069.20796,4271854408.68116,2015870579.77931,619583390.814181,619184025.530535,2213371835.06525,1143602826.75153,1923211754.42791,1567096000.22598,1723524796.23239,2078860559.96215,1503440314.0197,3779102096.16713,1457868041.14358,1569715688.91611,292103599.720272,1066451991.47108,2859211638.75451,1413980857.24156,1673853805.05095,1725544071.48299,1002576230.11998,1386949124.75502,221072179.699677,437696502.969902,563678617.794919,1023134850.35698,652960877.353877,1317399699.76062,497328490.212731,1019171450.6219,2613997380.11228,2340485130.48629,20945311893.7993,304391958882.299,4521118395.56338,5776386945.57442,25335420.9824537,125850179.10287,88248517.3048174,377786021.562762,108130077.21462,66345703.2740167,32884313.8699653,62023639.5452424,68980581.5070526,186199950.374017,106625355.481893,174312745.678704,107051173.624647,77125528.4853946,71314928.3763914,85231752.8330538,88710316.6388196,50877863.0661762,103061534.215093,93745716.9463165,86899054.3119651,247137659.647161,84326713.1649179,69757476.6674569,16067806.6131135,27884942.4871377,19255476.347825,6229059.22183382,5551307.99557798,26393887.878734,48829148.1241429,66233566.5563088,220524378.219049,290705866.925797,1068226439.90388,42277066242.8796,1056977905.65092,507641509.332174
"37",510280643.037171,1052668650.55534,2509816825.49544,1776209670.30481,1065515327.28896,273192252.063703,1268603375.34694,726568042.995919,1534580577.80541,855283322.534139,790525825.720127,598956051.724135,1228164413.66657,1339212194.17693,642273520.968381,681195272.888062,405488276.986389,814062903.208898,1301769319.09477,766264802.426686,956594078.159441,2505897712.61039,826702685.444876,1189974632.87708,460397783.856112,837578457.563999,337703320.547219,952157744.145535,732170714.916732,802075261.165786,391358999.288946,990583967.874407,1350890847.4867,2326177321.5642,3670435670.68338,5578096301.21442,200357582770.363,9414190354.36117,483659444.738403,906244002.660456,2435077441.22367,1457364293.8668,963557802.088185,205716473.644773,1240596946.80732,662421027.001236,1454613670.37223,657977527.923783,659527731.953154,390030691.702231,1098603592.26247,1244000562.00676,552689129.843181,585567319.922452,295054913.591657,761517097.520867,1182150667.20346,662016886.920388,842059702.532199,2181672331.60284,698491981.623788,1103768922.25097,442892454.88691,810781276.740731,318982705.388991,944638309.399732,726314459.841792,768944048.879324,341019092.752147,904475728.141383,962668761.74214,1488404650.32342,2471540136.05744,4048669997.24307,156657393103.636,8459820342.07163,26621198.2986488,146424647.894921,74739384.2718045,318845376.437794,101957525.200684,67475778.4188612,28006428.5385869,64147015.9947238,79966907.4331184,197305794.610366,130998093.76708,208925360.021989,129560821.404088,95211632.1702079,89584391.1252137,95627952.9655785,110433363.394738,52545805.6881142,119618651.891294,104247915.506527,114534375.627232,324225381.007546,128210703.821122,86205710.6260685,17505328.9693116,26797180.8233775,18720615.1582177,7519434.74580267,5856255.07490076,33131212.2863581,50339906.5368176,86108239.7331237,388222085.744538,837772671.240739,1198895534.62591,1529426303.97144,43700189666.7276,954370012.289585
"38",875124164.591137,3636191180.52503,8706171500.12235,5962902031.38077,3214116614.93165,1595472526.27637,3336667233.11981,3530266913.84994,2864339700.981,2563303110.9654,2080366583.38478,1178111288.70967,2183457800.61128,2109076408.02347,1332596943.93541,1615175525.86272,1265337838.19065,1035167347.63754,2338127813.81087,1698295997.07578,1565927336.1059,5042042289.90568,1217592601.11206,3356737462.46036,-316471315.968561,-1555014123.81494,519665383.707055,1392789013.68389,1665138668.13782,2426655129.9273,1120885109.26571,1205562220.04077,3154119765.28659,2294229234.87336,4186551792.62987,6284028454.90661,9414190354.36116,396182571775.337,873637995.87627,3610939785.80805,8643320317.42555,5597088131.55188,3106851033.41772,1565714286.04274,3323285788.29364,3525822106.09215,2811932860.73585,2369191365.38598,1982095104.91931,1055428303.15577,2093460969.64336,2048488605.47899,1292066511.18426,1594949854.38059,1234156415.1739,996269486.689114,2249796938.36654,1606550941.81801,1496685484.46155,4859757122.41296,1160604723.25663,3273325487.19725,-334941909.263277,-1582902628.9566,506535511.401479,1386080051.39919,1662817338.97744,2416746322.83381,1089738216.46177,1166542838.63216,3168119967.52894,2452049622.4391,4492516644.86487,5463260110.67198,9037964048.34316,370779606231.017,1486168.71392369,25251394.7175837,62851182.6971177,365813899.826751,107265581.512921,29758240.2327663,13381444.8155232,4444807.75763235,52406840.2475136,194111745.579324,98271478.4671735,122682985.554674,89996830.9678469,60587802.5449307,40530432.7512265,20225671.4818688,31181423.0167869,38897860.9489544,88330875.4437562,91745055.2601196,69241851.6443015,182285167.492566,56987877.8558218,83411975.2626573,18470593.2956379,27888505.1438687,13129872.3056941,6708962.28447694,2321329.16022649,9908807.09240847,31146892.8041181,39019381.4091693,-14000202.2422675,-157820387.565933,-305964852.23508,820768344.235368,376226306.017352,25402965544.3201
"39",107115820626.716,5392388290.04136,1443567562.73433,864154306.986056,910538041.724134,220152552.092507,705278354.405605,637780069.09895,1745184111.35184,173291392.761731,356486225.084695,521114502.106823,729802516.652811,467575965.520721,405809596.750079,334068265.456105,175106675.556887,608778189.670387,426591246.302914,505211689.21932,503917031.93516,209160372.431242,252078661.353361,353997063.215364,305900937.088939,581048815.417495,361712067.000904,330919440.177902,580557968.998877,468044953.280438,192042376.571685,450755860.395155,415770749.909138,453241887.427229,942526423.494809,459883603.442936,483659444.738404,873637995.876273,106995536375.434,5496538931.26572,1489190201.67929,826339321.514193,940550761.816402,247877730.73695,721909013.280492,660555109.810379,1768464083.55314,170723387.067095,384805378.069824,553120434.076869,759075462.838216,483133418.877436,421949076.322157,360961765.814834,195031250.225948,624951168.211503,454641908.505895,527791810.511481,519512297.555943,208149348.697885,251149203.218027,357758505.590218,310301882.454113,584570539.293197,364041336.682493,331448159.282786,582242943.643323,472862182.727515,203443496.225551,467578453.641548,495494027.917149,539945617.53831,984292841.5123,419917007.125324,453920500.089545,860978732.414022,120284251.282088,-104150641.224535,-45622638.9450052,37814985.4720995,-30012720.0922378,-27725178.6443711,-16630658.8737018,-22775040.7112384,-23279972.2016074,2568005.69470077,-28319152.9855361,-32005931.9701578,-29272946.1853944,-15557453.3567399,-16139479.5720864,-26893500.3587156,-19924574.6690739,-16172978.5411593,-28050662.202882,-22580121.2924706,-15595265.620795,1011023.73338611,929458.135300488,-3761442.3748034,-4400945.36526537,-3521723.87601106,-2329269.68161394,-528719.104854586,-1684974.64446162,-4817229.44695369,-11401119.6538895,-16822593.2464073,-79723278.0080619,-86703730.1109069,-41766418.0175064,39966596.3176045,29738944.6489001,12659263.4622517
"40",5525357198.78279,572230788318.314,24676669080.062,7967118801.20358,2854651101.50392,1841152708.96456,2868874347.24385,2328145164.82973,2368010617.13454,2184124649.30348,1807037454.77776,1970842847.2142,2192535680.62628,968731462.256029,1701798831.97618,1902205669.75643,758075366.806226,707265711.933439,2457528384.13629,1795529927.56243,1400614582.17816,312271766.414,1185624002.26908,1739185058.9288,157464450.411942,858167302.391764,1351150304.07558,603041260.592332,1147060583.44915,1799229211.98263,1057521131.7164,244970720.325218,2849585467.45873,1642954050.11371,4177627309.91796,2799409069.20797,906244002.660456,3610939785.80805,5496538931.26572,567669847260.52,24394774795.9882,7838448042.02178,2755814146.85303,1807276117.90848,2852207452.9168,2316284159.63364,2305968962.55636,2126223842.34345,1733477578.27124,1934826786.50608,2141532021.39052,952701310.954289,1691540838.3314,1891240371.72373,782757834.565918,689510923.521944,2416213061.69054,1745888274.81211,1375247259.58157,421141661.719562,1182448341.14125,1708540889.75922,142305568.143908,852066914.60162,1351209009.66679,600476883.642447,1143067349.61579,1805319227.90282,1054295253.54874,232825886.964555,2847273298.62474,1591877814.56554,4165078865.32367,2726051541.11494,956859918.738975,3593073635.35135,28818267.5156334,4560941057.7963,281894284.074417,128670759.177484,98836954.6493321,33876591.0544587,16666894.3055321,11861005.1947867,62041654.5834856,57900806.9596849,73559876.5111548,36016060.7097671,51003659.2356657,16030151.3026855,10257993.6449191,10965298.0323064,-24682467.7595409,17754788.4125605,41315322.4444299,49641652.7552571,25367322.5966453,-108869895.305985,3175661.12856916,30644169.1686407,15158882.2697557,6100387.79499994,-58705.5908751138,2564376.9493901,3993233.83329252,-6090015.92239845,3225878.16799157,12144833.3614741,2312168.834342,51076235.5468007,12548444.5942491,73357528.0939931,-50615916.0797024,17866150.456252
"41",1508462415.73983,24603932626.6014,493546761337.631,24743181962.2069,5574125742.10222,2108415447.30219,4840867854.69019,3870260319.2638,4208379992.69505,2582800631.98515,2352808574.02536,1365072713.5269,3584092372.6551,3915931190.18714,1525276152.62058,1794001136.27892,777180590.280728,1057850536.33242,3589835974.45943,2146609336.39005,1932210566.01546,5143954905.86473,1659711430.15531,3269827953.04184,-105214900.998271,-1552097995.04918,104522960.872645,2779443548.85283,1378878211.99198,1489727851.84813,895819585.21237,1131889250.6333,2223538254.61225,1411741890.25132,4284145179.75496,4271854408.68115,2435077441.22367,8643320317.42556,1489190201.67929,24394774795.9882,492115486605.493,24171502953.4908,5415786912.86563,2078118291.29872,4815431957.18811,3856486335.99585,4157006301.8583,2487941406.25155,2251142707.16787,1267947307.63351,3467823639.29284,3850743157.32512,1511162719.40959,1769416328.18075,771256296.90616,1007899389.79308,3494995951.41265,2051205079.92752,1899063594.31315,5116071698.98956,1681120984.92104,3218336273.4423,-127574936.317165,-1584051977.2676,82838071.5278795,2771093580.13618,1375175133.20082,1482169235.94059,840820962.587043,1052767062.98146,2093173888.5222,1467206523.48648,4833859866.95919,4174321684.03373,2331148193.27964,8552087168.21923,19272214.0598816,209157830.613739,1431274732.13903,571679008.714563,158338829.235952,30297156.0028704,25435897.4943568,13773983.2677004,51373690.8384916,94859225.7333975,101665866.858976,97125405.8939882,116268733.362183,65188032.8622232,14113433.2110482,24584808.0979584,5924293.37456436,49951146.5395751,94840023.0463067,95404256.4643328,33146971.7022888,27883206.8751085,-21409554.7654721,51491679.5992286,22360035.3195844,31953982.2201104,21684889.3448677,8349968.71649141,3703078.79097651,7558615.90675309,54998622.6255087,79122187.6522222,130364366.090141,-55464633.2354261,-549714687.204319,97532724.6479413,103929247.94359,91233149.2061412
"42",764666802.607993,7308564682.11055,23766362369.7539,539985516456.185,17413707735.8004,2493024068.52925,3209296114.41074,3077315614.49311,3084518801.2207,2156973773.92164,1460652415.73655,924051688.675217,1672068914.47859,1403387131.11079,1152481202.95362,1654822705.10879,1318141812.63183,882868002.773925,1722647726.75975,1037245254.04034,1097417517.39025,2394034552.68405,693148611.960358,1948725780.27993,412752606.308756,1174237692.83559,1922537712.42939,1175056906.35203,1751638946.93281,2047784377.94355,1196210908.6056,1046488462.85324,2653052008.78408,1538856393.44129,815222986.333292,2015870579.77931,1457364293.8668,5597088131.55188,826339321.514192,7838448042.02176,24171502953.4908,536448369183.163,17946529034.7724,2766099888.76534,3260351952.14419,3222584632.68981,3180999482.22719,2170766643.1408,1586763997.63822,1178027255.05738,1801329005.39701,1503839289.10954,1289099548.61593,1810555298.06107,1477029573.66037,929681453.485406,1806841016.95054,1113760332.37096,1225234376.6816,2817651116.74145,888440429.898421,2013831591.7863,424373714.724564,1192754180.22036,1940326867.58041,1178108170.39228,1754631144.3962,2077789967.57963,1241528359.57378,1121080035.92212,3132894497.61756,2402243555.75137,2145555444.9706,1934677113.2109,1539868144.92293,5560854439.15913,-61672518.9069298,-529883359.910048,-405140583.736561,3537147273.01984,-532821298.972754,-273075820.237008,-51055837.7458314,-145269018.197602,-96480681.0040481,-13792869.2194059,-126111581.898835,-253975566.381171,-129260090.918488,-100452157.99827,-136618345.662219,-155732592.952516,-158887761.028452,-46813450.7107889,-84193290.1915351,-76515078.3276998,-127816859.291311,-423616564.057607,-195291817.937649,-65105811.5069077,-11621108.414794,-18516487.3820973,-17789155.150855,-3051264.04053574,-2992197.46341417,-30005589.6373502,-45317450.9679605,-74591573.0684023,-479842488.833192,-863387162.310948,-1330332458.63736,81193466.5689552,-82503851.056754,36233692.3926235
"43",942021001.387122,2778628894.70739,5427071842.38544,18087938498.1841,407337664074.814,10568523017.7314,3721698666.62771,2470822273.34266,4179996106.15995,932078360.954067,1033648196.67381,1200141522.7139,2116125580.82344,1049099564.6571,299061788.448641,631867593.627877,533717069.96384,906031168.31611,844563322.547331,765433264.125491,615715447.076073,2763462078.70428,487103234.027554,1255764862.241,275972563.806488,244959001.330349,733410772.848266,934641112.970042,999289062.2622,960766831.558893,742754959.279772,696186201.651315,1053519445.87535,722029693.093384,593615204.443901,619583390.814177,963557802.088188,3106851033.41772,940550761.816403,2755814146.85303,5415786912.86562,17946529034.7724,405509125050.297,10580948792.9358,3722421836.76791,2466867040.35938,4175320966.23062,916743009.736952,1027036849.19499,1199521504.32644,2105173309.66446,1038602104.56971,294792428.480968,623704344.823067,510324842.831913,898541207.060078,826677782.695961,753767069.780736,606134043.051848,2714946684.50244,478277712.598638,1239522631.77432,272252813.301024,239737068.860623,729348554.496289,932854850.383209,998305325.764905,957846533.938632,740283418.00689,692202571.162294,1089906370.75523,871361072.658201,828544669.114116,586116123.824187,957453787.037375,3064529267.39665,1470239.5702177,22814747.8548259,11284929.520007,141409463.410486,1828539024.51642,-12425775.2048685,-723170.146736557,3955232.98299338,4675139.93083186,15335351.2170518,6611347.48004683,620018.387959521,10952271.1589579,10497460.0877046,4269359.96772245,8163248.80467828,23392227.1319743,7489961.25638643,17885539.850995,11666194.3462233,9581404.02421994,48515394.2016991,8825521.42915132,16242230.4663827,3719750.50599617,5221932.47111936,4062218.35206217,1786262.58669012,983736.497258443,2920297.61959244,2471541.27297016,3983630.48931547,-36386924.8797834,-149331379.565116,-234929464.670233,33467266.9903575,6104015.0504375,42321766.0209338
"44",252923379.782008,1843727434.77929,2114430430.19256,2829846674.79075,10596932106.1406,512209694952.226,18241968973.0029,2529343063.06576,1885522137.47625,871079873.00558,688250356.975475,618738646.240047,791682743.386254,463339859.95424,575772593.780302,583041871.33327,370372138.796566,133536092.811336,1058759550.88825,450564630.435498,214448835.227135,390683983.11136,453365869.602063,640049745.132787,34451994.7291041,196257155.891902,628447995.463181,175846567.38726,385564962.697978,693035089.359142,438302336.261811,11645582.0384546,956088071.204092,681733161.828304,684007951.530497,619184025.530533,205716473.644771,1565714286.04274,247877730.736946,1807276117.90848,2078118291.29873,2766099888.76535,10580948792.9358,511202077827.186,18240993206.6294,2528506609.86307,1859996127.201,853001270.596083,663232157.766907,608323325.750486,779598609.150051,460927341.52619,582259752.936769,593009214.484833,396828151.290264,129033939.74243,1054059822.8115,438252913.337113,216442414.259696,452659096.755922,459051796.595614,641458951.485372,30554002.361187,195461023.106922,631311170.630633,175853616.253619,384325317.195681,694445423.558261,434429548.888315,6192036.00560459,957904021.191694,701334778.755778,810468637.827631,589420108.521765,212097695.497317,1552755261.97814,5045649.04518147,36451316.8705857,36312138.8937923,63746786.025865,15983313.2049852,1007617125.04084,975766.375668178,836453.202853133,25526010.2751252,18078602.4094961,25018199.2081277,10415320.4893723,12084134.2362024,2412518.42791044,-6487159.15648369,-9967343.15153671,-26456012.493733,4502153.06870065,4699728.07683377,12311717.0978854,-1993579.03255746,-61975113.6445033,-5685926.99363293,-1409206.35248029,3897992.367738,796132.784630528,-2863175.16745074,-7048.86631747402,1239645.50227149,-1410334.19890275,3872787.37347606,5453546.03275297,-1815949.98765931,-19601616.9272949,-126460686.29714,29763917.0086374,-6381221.8524343,12959024.0645829
"45",696766055.308666,2753272560.29814,4764055203.32556,3391459321.0198,3651472096.40499,18087423864.7596,1292937105121.11,13720295022.8551,6340399395.93546,2739977218.39994,2324570025.8237,1219061127.91965,2103501329.7584,2726170303.51997,1031412920.36088,1329929982.4402,392366391.692657,1647163168.12348,3243804430.13709,1182482971.5821,1321742149.28379,2561253363.76408,534946190.897652,1546954763.07872,789867955.722301,979691691.681634,769689618.896726,1460293242.92224,1570606639.32971,1126532996.98153,623279684.533119,1016842949.88113,1742103357.47616,1102570495.816,2624895305.37257,2213371835.06525,1240596946.80732,3323285788.29364,721909013.280496,2852207452.9168,4815431957.18811,3260351952.1442,3722421836.76792,18240993206.6294,1292645809550.25,13838749719.8136,6410595522.39234,2721992280.92528,2346800895.53177,1257361066.95577,2113230409.08003,2727127541.22116,1037600794.66717,1340831787.95798,402673692.273723,1656001157.1677,3244588072.89889,1184205364.27245,1326929368.71876,2510609047.36821,519494424.72029,1518980583.79341,787323811.941674,975304367.226454,763445492.489204,1457337967.47984,1571247897.29612,1137725491.28233,630724256.539623,1022741198.51424,1816571810.19162,1144338554.55477,2575317975.53797,2108364613.57455,1184995316.61585,3256490713.65342,-25142957.9732893,-98934892.6169904,-51376753.861959,131107368.871386,-70949740.364484,-153569341.871334,291295570.834898,-118454696.959666,-70196126.4523989,17984937.4744256,-22230869.7038513,-38299939.0345292,-9729079.32171085,-957237.70020677,-6187874.30616061,-10901805.5181671,-10307300.5809127,-8837989.04305841,-783642.762971447,-1722392.68559286,-5187219.43495151,50644316.3954528,15451766.1780896,27974179.2843956,2544143.78232452,4387324.45962077,6244126.40778609,2955275.44193685,-641257.966484774,-11192494.3029322,-7444572.00618763,-5898248.63222562,-74468452.7151318,-41768058.7399896,49577329.8345315,105007221.491799,55601630.190308,66795074.6398567
