94	77	50	55.32188	-165.16088	21740	48.52107749
94	78	31	55.65586	-165.17059	21740	13.8993719
94	80	31	55.98851	-165.1814	21740	28.0069777
94	81	31	56.31814	-165.19134	21740	57.56333533
94	82	31	56.65143	-165.21025	21740	228.7789876
94	83	31	56.9888	-165.20943	21740	197.8221102
94	84	31	57.31585	-165.22782	21740	132.2526132
94	85	31	57.65477	-165.25458	21740	19.72874749
94	86	10	57.65289	-164.62199	21740	48.10149486
94	87	10	57.98976	-164.61172	21740	16.16666866
94	88	10	58.00483	-165.228	21740	8.808184698
94	89	10	57.99561	-165.88387	21740	16.24152471
94	90	31	57.98952	-166.51485	21740	13.0709886
94	91	10	58.32165	-166.55836	21740	7.196451151
94	92	10	58.32953	-165.94084	21740	3.765470752
94	93	10	58.65143	-165.9342	21740	45.98414424
94	94	20	58.65641	-166.5513	21740	10.19115779
94	95	20	58.9931	-166.59119	21740	11.03218653
94	96	20	59.67831	-167.28811	21740	27.23566691
94	97	20	59.351	-167.28218	21740	27.67630274
94	98	20	59.01425	-167.24119	21740	19.44106013
94	99	20	58.68272	-167.2172	21740	9.498057687
94	100	20	58.34959	-167.20734	21740	15.95393403
94	101	41	58.01331	-167.80793	21740	5.916253554
94	102	31	57.68035	-167.77004	21740	116.8877092
94	103	31	57.34477	-167.73532	21740	335.5073169
94	104	31	57.0106	-167.69956	21740	47.71484677
94	105	31	56.67699	-167.68474	21740	38.14498877
94	106	50	56.34143	-167.65345	21740	2.064862949
94	107	50	56.01294	-167.62622	21740	39.34297656
94	108	50	55.67721	-167.58769	21740	140.6291796
94	109	50	55.35203	-167.55913	21740	2.917645946
94	110	50	55.65603	-168.18081	21740	40.56535955
94	111	50	55.99872	-168.22496	21740	5.537176345
94	112	50	56.32258	-168.24148	21740	0.700262129
94	113	50	56.65854	-168.29087	21740	24.35570987
94	114	32	56.82948	-168.60543	21740	138.5600641
94	115	32	56.9903	-168.31584	21740	6.764409613
94	116	32	57.15421	-168.64241	21740	57.47895584
94	117	32	57.32404	-168.36143	21740	27.73367256
94	118	42	57.49323	-168.76615	21740	129.3395747
94	119	42	57.66349	-168.41446	21740	167.4198462
94	120	42	57.83922	-168.71811	21740	201.7524632
94	121	42	57.67868	-169.01758	21740	55.81018328
94	122	42	57.50306	-169.35237	21740	41.27101807
94	123	42	57.34526	-168.98932	21740	276.9620324
