6852052.661	2757104.739	1327096.829	2771426.135	1683924.189	1810205.564	3338942.586	2748740.052	2285525.63	1418250.261	1301087.143	1467221.52	1804155.447	1389833.401	886429.5772	1096331.547	669299.5289	1360713.762	1642935.584	968749.4398	1293923.732	2201564.78	902543.8857	1435234.392	489661.44	1363029.735	611874.2062	420104.4531	841823.8081	684460.5766	980994.7581	1257119.845	2088200.959	1934211.378	1571540.968	1231307.359
2757104.739	7145379.086	1835231.784	3784099.68	2272317.993	2569966.989	4123743.697	3699798.252	2997184.381	1874855.935	1699991.934	1961397.43	2036341.827	2490531.56	1188073.862	1682516.773	930745.9778	1909841.272	1904942.769	1406017.718	1819259.238	3625976.596	1286745.261	1905904.013	729681.2953	1581559.275	814405.5397	663308.8638	1399991.198	860522.6772	1489450.413	1847803.355	3038736.917	2467056.784	1741962.83	1778045.021
1327096.829	1835231.784	2396238.965	2171201.194	1236779.996	1334210.315	1955163.391	1690216.514	1776222.026	1015113.372	874065.8262	1037657.069	1114229.902	1343204.511	585679.2829	780093.109	560613.9806	1118546.158	1015526.428	807810.453	909751.6477	1563139.366	636499.7905	945205.3336	378767.2841	883050.5925	380099.167	326555.9356	727649.2746	437351.6897	673579.8571	875832.1244	1425295.595	1319123.475	823290.0623	834702.4015
2771426.135	3784099.68	2171201.194	12118087.47	2632960.644	2849509.338	4036586.635	3960209.977	3764344.763	2073828.046	1955570.372	2499406.767	2390589.747	2705394.063	1154551.245	1850136.772	1270758.552	2058191.959	2276934.701	1575415.492	1820385.868	3607648.024	1350066.848	2023557.605	812742.0474	1950267.345	899583.3714	757288.7335	1643717.191	1038407.084	1400260.988	1774205.361	3362803.116	2767399.634	1843284.272	1903855.579
1683924.189	2272317.993	1236779.996	2632960.644	3552553.195	1417132.511	2859973.767	2425428.507	2062131.359	1109682.8	1133972.427	1398594.515	1472861.839	1468560.825	665923.5675	1056982.94	686311.3764	1065131.801	1339219.909	984299.8345	1169058.709	1836975.142	827275.3719	1197384.715	549726.8948	1106744.063	502397.7304	426428.6186	835860.9914	525841.2395	926753.9379	1110228.173	1827697.747	1556580.265	1137972.222	1111196.829
1810205.564	2569966.989	1334210.315	2849509.338	1417132.511	6457872.039	3319712.694	2624888.719	2504573.69	1395359.189	1374803.542	1445954.025	1261892.16	1521777.856	816979.167	1194739.345	653488.8046	1533600.669	1598626.284	908698.242	1233890.656	2249483.424	922477.4955	1340258.933	456647.1685	1140708.323	618582.1822	462933.4775	1050847.267	601646.8799	951232.545	1163036.457	2074357.084	1759398.299	1212802.345	1209258.767
3338942.586	4123743.697	1955163.391	4036586.635	2859973.767	3319712.694	13372588.93	4211366.291	3828160.153	1933264.45	2259648.218	2430876.426	2420781.425	1909212.267	1131927.627	1752718.722	990734.03	1937036.498	2210797.247	1800776.227	1975440.781	3584222.117	1441447.499	2057464.359	827373.9532	1959851.584	911868.96	728845.923	1426490.561	953661.81	1548774.382	2117251.777	3149829.885	2774206.586	1900451.684	1890303.694
2748740.052	3699798.252	1690216.514	3960209.977	2425428.507	2624888.719	4211366.291	8230650.75	2955011.999	1966387.979	1887309.677	2127806.697	1928972.477	2422474.479	1140580.425	1585511.599	928264.8554	1884292.864	1984163.418	1304517.805	1902712.866	3134992.842	1264486.896	1924652.641	848489.2051	1701835.206	808408.8516	549973.7023	1201379.588	847529.6365	1403099.4	1748223.163	2957308.715	2369395.995	1799115.211	1717112.547
2285525.63	2997184.381	1776222.026	3764344.763	2062131.359	2504573.69	3828160.153	2955011.999	11395135.36	1677315.382	1428840.643	1986640.081	1747331.643	1776411.495	936781.7107	1558836.884	897328.0558	1535132.993	1935156.425	1371954.917	2027602.985	3083452.914	1182827.915	1767924.052	649341.6876	1594156.729	829146.0832	665046.3484	1199698.906	783658.5365	1323730.514	1802167.523	2834265.694	2191946.49	1757697.488	1373072.819
1418250.261	1874855.935	1015113.372	2073828.046	1109682.8	1395359.189	1933264.45	1966387.979	1677315.382	2925114.798	932343.851	1001085.655	1124928.744	1228130.467	633987.6374	861673.6044	443060.1245	1067663.964	931392.5624	716415.4111	803818.1884	1848529.59	647357.3069	913834.8551	437986.0596	830773.8811	449220.0882	324568.969	703269.1917	428414.4769	716481.2236	923234.0222	1463358.059	1244778.237	892192.1227	844266.2667
