1982,1130521413,2750331922,3290628705,4543590417,1516427666,216774330.3,147145660.7,71048470.3,46643507.33,24937155.44,13003900.42,10070445.9,2548504.006,1038420.475,277186.3259
1983,451231998.1,656112683.4,1618890456,3059955474,6726505648,1979432521,366932790.4,192941336.4,74843329.84,69256374.63,53376227.67,17996927.76,8604642.481,7214218.736,2302659.289
1984,340017827.9,331739392.9,453490725.3,1562558522,1810533092,4535030465,897116880,202703489.7,86766092.78,32079804.15,19914608.35,8033180.446,4703545.085,5821235.782,3065328.021
1985,2825074760,686303956.3,3171967579,1420930353,4743301999,2405730359,1719645554,354730670.6,86699098.96,68084538.85,18883781.35,6027047.935,6975112.167,1165084.449,316192.9261
1986,2255748114,344272328.6,399453580.8,1989181890,1092305102,2010475049,1641205755,1387877415,471568750.5,77052358.05,32002090.97,15033077.1,295100.0403,3145255.15,0
1987,304843646.4,629533701.9,893487512.4,582612175.5,5633217377,1140885323,1369402691,519402358.1,1671107326,234915514.3,88267438.94,30201367.77,4298206.218,1712181.146,1584551.739
1988,753772533,697384421.8,1460096401,3749922453,1481345898,5329455233,1701469521,1307164702,728249853.6,1597979555,160540629,85873943.22,15350048.02,31080921.68,11283636.65
1989,792123146.3,332335808.1,655050438.6,2146978935,4769654523,1054427718,3985890455,582353233.6,749418486.2,284238479.7,727180830.8,135586210.9,107090287.6,60908587.41,68693903.27
1990,1713703095,349101101,103112553.8,938209118.7,1630365628,5951387940,1315481671,3324747222,361134277.4,566803205,99749182.74,766572722.1,56866140.44,68403720.73,53260069.37
1991,3101668589,1020909949,132096512.3,76865143.5,641130635.6,594453089.3,1944529667,739662161.2,1684258705,410196797.6,567830688.3,116086788.8,312538930,45313067.65,31677354.38
1992,1394243936,436343379.5,2171098702,500634102.2,515856615.8,810440955.7,628999024,794795552,375085813.7,862947867.8,311661865.8,370801962.4,159022359.6,111127743.3,97734988.42
1993,1636676191,305272025.5,1137002391,3971890158,684023481.5,510792081.2,304744427.1,466426208.4,628650318.6,393557787.9,351517512.2,254738835.2,164599434.7,109227473.3,130758218.8
1994,1091224523,585305612.6,565892388.5,1702080168,4242100424,816876867.2,199951401.3,207184675.4,193602872.5,357561924.4,207432834,306283635.2,106480833.4,90670698.1,155577392.4
1995,1464652746,97795707.61,445209560,1955171369,2748262757,4629933560,1634105727,348636104.5,284841913.5,240367463,313902742.8,148268206.1,224024190.2,80371357.33,110861870.5
1996,1496622313,353724483.4,143914122.8,378303597.6,1005948590,1337939414,1293267305,391997614.7,104967267.1,92300190.95,77105566.91,147349902.7,39826167.82,84534841.84,89774281.02
1997,2534849312,312161043.8,194208971.2,228938917.9,3129494959,1348422961,863672754.5,1026132230,153842533.1,58137807,66786142.33,79584698.06,94224099.32,31875575.14,115422413.4
1998,660478037.5,627616888.4,251547377.9,203867344.3,465025655.8,2610332770,719721275.3,465446017.9,345371730.5,88421462.03,29820919.51,11245366.67,27412308.25,24708630.07,58515497.33
