"","Stock","Alt","Sim","Yr","SSB","Rec","Tot_biom","SPR_Implied","F","Ntot","Catch","ABC","OFL","AvgAge","AvgAgeTot","SexRatio","FABC","FOFL"
"1","EBS_Pollock_2017",1,1,2017,3888.61,27577.7,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.52962,0.5,0.38035,0.48729
"2","EBS_Pollock_2017",1,1,2018,3611.18,21265.2,13948.9,0.4,0.38035,13559.4,2591.84,2591.84,3188.51,4.62185,2.53426,0.5,0.38035,0.48729
"3","EBS_Pollock_2017",1,1,2019,2968.2,13847.8,12457.9,0.4,0.38035,10931,2154.37,2154.37,2645.58,4.25094,2.73072,0.5,0.38035,0.48729
"4","EBS_Pollock_2017",1,1,2020,2623.26,21771.4,11381.1,0.4,0.38035,9957.45,1751.32,1751.32,2154.78,4.02738,2.41691,0.5,0.38035,0.48729
"5","EBS_Pollock_2017",1,1,2021,2513.44,49768.3,10509.5,0.4,0.38035,9691.66,1655.4,1655.4,2037.55,4.18771,1.80758,0.5,0.38035,0.486422
"6","EBS_Pollock_2017",1,1,2022,2318.05,14971,10676.8,0.414179,0.355757,8828.98,1458.26,1458.26,1775.29,4.05601,2.39526,0.5,0.355757,0.447719
"7","EBS_Pollock_2017",1,1,2023,2191.73,35008.9,11848.8,0.426975,0.335274,8442.22,1295.26,1295.26,1579.61,3.31127,2.10635,0.5,0.335274,0.422387
"8","EBS_Pollock_2017",1,1,2024,2559.69,49145.9,12816.9,0.4,0.38035,10600.3,1512,1512,1866.24,3.55532,1.92158,0.5,0.38035,0.48729
"9","EBS_Pollock_2017",1,1,2025,2796.97,8666.9,13634.4,0.4,0.38035,11505.8,1825.97,1825.97,2257.47,3.6717,2.73583,0.5,0.38035,0.48729
"10","EBS_Pollock_2017",1,1,2026,2836.75,14501.1,14544.5,0.4,0.38035,11612.8,1746.31,1746.31,2158.51,3.36789,2.84993,0.5,0.38035,0.48729
"11","EBS_Pollock_2017",1,1,2027,3220.68,26480.7,14000.7,0.4,0.38035,13386.9,2029.23,2029.23,2503.61,3.87397,2.43404,0.5,0.38035,0.48729
"12","EBS_Pollock_2017",1,1,2028,3194.72,61652,12321.1,0.4,0.38035,12809.9,2161.88,2161.88,2670.18,4.43786,1.77335,0.5,0.38035,0.48729
"13","EBS_Pollock_2017",1,1,2029,2693.63,8579.93,12396.4,0.4,0.38035,10306.1,1864.76,1864.76,2297.65,4.13725,2.61757,0.5,0.38035,0.48729
"14","EBS_Pollock_2017",1,1,2030,2434.97,38858.3,13581.2,0.403141,0.374717,9381.31,1676.41,1676.41,2028.53,3.1963,2.12641,0.5,0.374717,0.470859
"15","EBS_Pollock_2017",1,2,2017,3888.61,18443.4,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.83827,0.5,0.38035,0.48729
"16","EBS_Pollock_2017",1,2,2018,3611.18,16258.1,13718.8,0.4,0.38035,13559.4,2591.84,2591.84,3188.51,4.6344,2.77626,0.5,0.38035,0.48729
"17","EBS_Pollock_2017",1,2,2019,2965.79,5969.48,11658.4,0.4,0.38035,10901.3,2153.7,2153.7,2644.71,4.50822,3.26797,0.5,0.38035,0.48729
"18","EBS_Pollock_2017",1,2,2020,2494.47,13926.1,9866.98,0.4,0.38035,9257.68,1726.18,1726.18,2104.77,4.37847,2.72463,0.5,0.38035,0.482254
"19","EBS_Pollock_2017",1,2,2021,2221.37,13395.6,8368.94,0.423886,0.340079,8202.76,1355.29,1355.29,1650.34,4.66702,2.57133,0.5,0.340079,0.428068
"20","EBS_Pollock_2017",1,2,2022,1937.3,13000.7,7400.04,0.455952,0.294018,6914.75,1074.79,1074.79,1315.24,4.6628,2.49677,0.5,0.294018,0.370557
"21","EBS_Pollock_2017",1,2,2023,1719.26,27676.2,7038.88,0.484912,0.258674,6075.31,825.4,825.4,1014.39,4.39805,1.95804,0.5,0.258674,0.326637
"22","EBS_Pollock_2017",1,2,2024,1654.49,16081.1,7270.97,0.494395,0.248175,5953.17,766.811,766.811,943.911,4.25311,2.25352,0.5,0.248175,0.31356
"23","EBS_Pollock_2017",1,2,2025,1639.62,20421.9,8004.19,0.496633,0.245766,6044.07,719.568,719.568,887.778,3.71792,2.21715,0.5,0.245766,0.31077
"24","EBS_Pollock_2017",1,2,2026,1838.64,16182.5,8815.5,0.468519,0.278034,7149.62,846.053,846.053,1041.29,3.73176,2.39999,0.5,0.278034,0.351517
"25","EBS_Pollock_2017",1,2,2027,2033.35,16078.3,9124.11,0.44446,0.309598,7995.23,1092.03,1092.03,1338.94,3.85458,2.44758,0.5,0.309598,0.390675
"26","EBS_Pollock_2017",1,2,2028,2084.76,27689.3,9109.03,0.438594,0.317933,8210.34,1124.15,1124.15,1377.76,3.9677,2.09785,0.5,0.317933,0.401207
"27","EBS_Pollock_2017",1,2,2029,2086,17606.3,9184.97,0.438457,0.318132,8105.19,1202.34,1202.34,1469.92,4.06955,2.3333,0.5,0.318132,0.401041
"28","EBS_Pollock_2017",1,2,2030,2020.62,26095.8,9478.36,0.445943,0.307533,7784.5,1109.28,1109.28,1358.13,3.7763,2.15477,0.5,0.307533,0.387877
"29","EBS_Pollock_2017",1,3,2017,3888.61,37957,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.28455,0.5,0.38035,0.48729
"30","EBS_Pollock_2017",1,3,2018,3611.18,5233.42,14210.2,0.4,0.38035,13559.4,2591.84,2591.84,3188.52,4.60767,3.14055,0.5,0.38035,0.48729
"31","EBS_Pollock_2017",1,3,2019,2970.93,7139.02,12819.3,0.4,0.38035,10964.8,2155.13,2155.13,2646.55,4.02558,3.3264,0.5,0.38035,0.48729
"32","EBS_Pollock_2017",1,3,2020,2763.87,7758.76,11105.9,0.4,0.38035,10681.9,1778.28,1778.28,2189.16,4.24046,3.30499,0.5,0.38035,0.48729
"33","EBS_Pollock_2017",1,3,2021,2557.42,13414.7,8958.99,0.4,0.38035,9707.27,1780.02,1780.02,2194.3,4.86717,2.69113,0.5,0.38035,0.48729
"34","EBS_Pollock_2017",1,3,2022,2057.08,17968.7,7270.82,0.441733,0.313439,7330.54,1196.59,1196.59,1461.47,5.0963,2.26486,0.5,0.313439,0.39478
"35","EBS_Pollock_2017",1,3,2023,1687.03,36550.7,6678.15,0.489584,0.25344,5713.31,880.226,880.226,1079.19,4.7481,1.76129,0.5,0.25344,0.319619
"36","EBS_Pollock_2017",1,3,2024,1521.86,13960.1,7313.71,0.51527,0.226674,5262.89,643.578,643.578,793.821,4.09157,2.28579,0.5,0.226674,0.286592
"37","EBS_Pollock_2017",1,3,2025,1588.1,11059.8,8734.56,0.504583,0.237416,5890.03,657.043,657.043,811.563,3.35588,2.63431,0.5,0.237416,0.300411
"38","EBS_Pollock_2017",1,3,2026,2003.6,13250.9,9545.01,0.447939,0.304779,8048.88,933.684,933.684,1148.23,3.61854,2.6553,0.5,0.304779,0.38534
"39","EBS_Pollock_2017",1,3,2027,2256.62,14045.1,9094.2,0.420282,0.345797,9079.66,1338.87,1338.87,1636.9,4.16391,2.57453,0.5,0.345797,0.435854
"40","EBS_Pollock_2017",1,3,2028,2105.98,37567.4,8323.23,0.436229,0.321371,8119.5,1206.55,1206.55,1476.69,4.37763,1.85326,0.5,0.321371,0.405172
"41","EBS_Pollock_2017",1,3,2029,1904.82,12120.1,8396.1,0.46,0.288753,7101.23,1062.04,1062.04,1299.83,4.29528,2.41887,0.5,0.288753,0.364087
"42","EBS_Pollock_2017",1,3,2030,1793.12,36264.1,9141.62,0.474614,0.270648,6682.37,899.354,899.354,1104.16,3.5347,1.9481,0.5,0.270648,0.341657
"43","EBS_Pollock_2017",1,4,2017,3888.61,6276.31,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,3.51397,0.5,0.38035,0.48729
"44","EBS_Pollock_2017",1,4,2018,3611.18,10898.6,13412.4,0.4,0.38035,13559.4,2591.83,2591.83,3188.5,4.65123,3.22706,0.5,0.38035,0.48729
"45","EBS_Pollock_2017",1,4,2019,2962.59,7914.74,10626.5,0.4,0.38035,10861.7,2152.79,2152.79,2643.56,4.91558,3.23384,0.5,0.38035,0.48729
"46","EBS_Pollock_2017",1,4,2020,2334,12444.5,8259.99,0.412632,0.35834,8329.84,1608.76,1608.76,1948.83,5.02956,2.68885,0.5,0.35834,0.449985
"47","EBS_Pollock_2017",1,4,2021,1878.94,16587.4,6873.61,0.463292,0.284555,6443.06,1012.6,1012.6,1238.88,5.00501,2.29708,0.5,0.284555,0.358672
"48","EBS_Pollock_2017",1,4,2022,1629.01,35671.8,6416.8,0.498253,0.244039,5474.88,774.679,774.679,952.383,4.7166,1.76128,0.5,0.244039,0.308082
"49","EBS_Pollock_2017",1,4,2023,1508.72,16732.3,7103.46,0.517452,0.224545,5188.29,617.269,617.269,762.308,4.14865,2.18753,0.5,0.224545,0.28401
"50","EBS_Pollock_2017",1,4,2024,1560.55,8765.72,8559.44,0.508963,0.232949,5712.38,643.145,643.145,794.544,3.38137,2.7108,0.5,0.232949,0.294757
"51","EBS_Pollock_2017",1,4,2025,1933.12,14850.2,9416.42,0.456458,0.293353,7773.43,879.985,879.985,1083.17,3.55456,2.58245,0.5,0.293353,0.371023
"52","EBS_Pollock_2017",1,4,2026,2231.7,12134.4,9058.19,0.422821,0.341757,9030.79,1296.06,1296.06,1585.78,4.15126,2.6619,0.5,0.341757,0.430937
"53","EBS_Pollock_2017",1,4,2027,2106.22,10274.5,8290.73,0.436202,0.321411,8128.69,1211.87,1211.87,1483.43,4.36543,2.74133,0.5,0.321411,0.405202
"54","EBS_Pollock_2017",1,4,2028,1907.37,31146.7,7644.59,0.459678,0.289168,7113.87,1050.49,1050.49,1286.02,4.3864,1.92475,0.5,0.289168,0.36467
"55","EBS_Pollock_2017",1,4,2029,1780.64,31455.5,7490.83,0.476319,0.268622,6538.67,903.713,903.713,1109.24,4.43341,1.893,0.5,0.268622,0.339027
"56","EBS_Pollock_2017",1,4,2030,1667.54,71005,8528.16,0.492447,0.250291,6089.63,766.822,766.822,944.68,3.7017,1.57725,0.5,0.250291,0.316279
"57","EBS_Pollock_2017",1,5,2017,3888.61,61682,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,1.94022,0.5,0.38035,0.48729
"58","EBS_Pollock_2017",1,5,2018,3611.18,18096.3,14807.7,0.4,0.38035,13559.4,2591.85,2591.85,3188.53,4.57558,2.49137,0.5,0.38035,0.48729
"59","EBS_Pollock_2017",1,5,2019,2977.18,14599.7,14892.2,0.4,0.38035,11042,2156.89,2156.89,2648.81,3.56355,2.77317,0.5,0.38035,0.48729
"60","EBS_Pollock_2017",1,5,2020,3098.32,15827.8,14700.6,0.4,0.38035,12499,1843.56,1843.56,2272.47,3.64218,2.83024,0.5,0.38035,0.48729
"61","EBS_Pollock_2017",1,5,2021,3354.81,8294.63,13235.6,0.4,0.38035,13521.6,2200.85,2200.85,2719.21,4.2373,3.20407,0.5,0.38035,0.48729
"62","EBS_Pollock_2017",1,5,2022,3009.67,22142.1,11338.5,0.4,0.38035,11642,1988.74,1988.74,2455.82,4.50173,2.45709,0.5,0.38035,0.48729
"63","EBS_Pollock_2017",1,5,2023,2550.04,23926,9758.61,0.4,0.38035,9522.18,1870.74,1870.74,2298.3,4.71161,2.19932,0.5,0.38035,0.48729
"64","EBS_Pollock_2017",1,5,2024,2086.54,15637.5,8835.89,0.438401,0.318212,7534.04,1279.17,1279.17,1557.95,4.31653,2.40153,0.5,0.318212,0.400416
"65","EBS_Pollock_2017",1,5,2025,1912.51,11734.4,9010.99,0.45903,0.290005,7091.67,981.059,981.059,1202.1,3.82925,2.64577,0.5,0.290005,0.365973
"66","EBS_Pollock_2017",1,5,2026,2058.14,9179.09,9073.77,0.441609,0.313616,7914,1101.33,1101.33,1347.95,3.92294,2.86366,0.5,0.313616,0.395636
"67","EBS_Pollock_2017",1,5,2027,2112.66,43678.4,8455.17,0.43549,0.322456,8189.75,1167.85,1167.85,1429.9,4.22818,1.77797,0.5,0.322456,0.40667
"68","EBS_Pollock_2017",1,5,2028,1996.85,9879.39,8449.11,0.448743,0.303677,7533.14,1102.75,1102.75,1350.64,4.45585,2.47803,0.5,0.303677,0.382975
"69","EBS_Pollock_2017",1,5,2029,1800.56,25426.1,9266.44,0.473608,0.271852,6634.26,938.04,938.04,1151.1,3.50209,2.17879,0.5,0.271852,0.343036
"70","EBS_Pollock_2017",1,5,2030,2055.43,26109.9,10081,0.441915,0.313181,8250.87,1015.7,1015.7,1244.72,3.66079,2.17429,0.5,0.313181,0.395657
"71","EBS_Pollock_2017",1,6,2017,3888.61,63358,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,1.92274,0.5,0.38035,0.48729
"72","EBS_Pollock_2017",1,6,2018,3611.18,15687.5,14849.9,0.4,0.38035,13559.4,2591.85,2591.85,3188.53,4.57333,2.54789,0.5,0.38035,0.48729
"73","EBS_Pollock_2017",1,6,2019,2977.63,12988.8,14955.1,0.4,0.38035,11047.4,2157.02,2157.02,2648.96,3.53895,2.85497,0.5,0.38035,0.48729
"74","EBS_Pollock_2017",1,6,2020,3121.07,20431.5,14656.1,0.4,0.38035,12616.6,1847.93,1847.93,2278.04,3.66463,2.66746,0.5,0.38035,0.48729
"75","EBS_Pollock_2017",1,6,2021,3364.28,13243.9,13137.9,0.4,0.38035,13535.8,2221.43,2221.43,2744.61,4.30913,2.85553,0.5,0.38035,0.48729
"76","EBS_Pollock_2017",1,6,2022,2963.99,18211.1,11529.1,0.4,0.38035,11404.3,1969.84,1969.84,2432.1,4.41804,2.57924,0.5,0.38035,0.48729
"77","EBS_Pollock_2017",1,6,2023,2546.1,18249.6,10266.5,0.4,0.38035,9564.13,1847.19,1847.19,2268.95,4.41113,2.43258,0.5,0.38035,0.48729
"78","EBS_Pollock_2017",1,6,2024,2206.74,9863.72,9158.61,0.425406,0.337704,8204.32,1385.18,1385.18,1684.85,4.27363,2.74987,0.5,0.337704,0.424858
"79","EBS_Pollock_2017",1,6,2025,2023.56,10297.6,8642.67,0.4456,0.308008,7593.72,1103.32,1103.32,1350.02,4.09611,2.79105,0.5,0.308008,0.38842
"80","EBS_Pollock_2017",1,6,2026,2017.15,19619.6,8094.75,0.44635,0.306968,7586.75,1097.96,1097.96,1343.65,4.30572,2.28213,0.5,0.306968,0.387127
"81","EBS_Pollock_2017",1,6,2027,1909.84,16970.1,7522.97,0.459367,0.28957,7088,1008.45,1008.45,1236.72,4.51347,2.28585,0.5,0.28957,0.365313
"82","EBS_Pollock_2017",1,6,2028,1738.56,9994.75,7529.87,0.482169,0.261803,6305.08,850.475,850.475,1045.7,4.17194,2.61691,0.5,0.261803,0.330595
"83","EBS_Pollock_2017",1,6,2029,1723.71,36134.2,7695,0.484275,0.259397,6405.05,806.332,806.332,991.939,3.96495,1.8502,0.5,0.259397,0.327777
"84","EBS_Pollock_2017",1,6,2030,1814.59,51741,8100.94,0.471716,0.274131,6915.43,875.878,875.878,1077.2,4.15085,1.68318,0.5,0.274131,0.346315
"85","EBS_Pollock_2017",1,7,2017,3888.61,11615.1,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,3.16482,0.5,0.38035,0.48729
"86","EBS_Pollock_2017",1,7,2018,3611.18,6449.23,13546.9,0.4,0.38035,13559.4,2591.83,2591.83,3188.5,4.64383,3.4919,0.5,0.38035,0.48729
"87","EBS_Pollock_2017",1,7,2019,2964,23018.9,10908,0.4,0.38035,10879.1,2153.19,2153.19,2644.06,4.73814,2.40179,0.5,0.38035,0.48729
"88","EBS_Pollock_2017",1,7,2020,2401.97,88364.6,8865.61,0.406184,0.369364,8714.85,1664.79,1664.79,2015.22,4.95625,1.45659,0.5,0.369364,0.46383
"89","EBS_Pollock_2017",1,7,2021,1942.81,13104.7,9892.26,0.455274,0.29491,6753.29,1096.7,1096.7,1340.31,4.24653,2.26461,0.5,0.29491,0.371507
"90","EBS_Pollock_2017",1,7,2022,1839.62,19676.3,13412.4,0.468394,0.278188,6781.69,899.144,899.144,1102.77,2.66162,2.51238,0.5,0.278188,0.351209
"91","EBS_Pollock_2017",1,7,2023,2860.55,10343.5,15556.9,0.4,0.38035,12452.9,1420.19,1420.19,1757.86,3.21675,3.03062,0.5,0.38035,0.48729
"92","EBS_Pollock_2017",1,7,2024,3615.63,24969.6,14446.9,0.4,0.38035,15346.9,2298.14,2298.14,2848.72,4.03929,2.5322,0.5,0.38035,0.48729
"93","EBS_Pollock_2017",1,7,2025,3346.43,41548.1,12756.6,0.4,0.38035,13400.7,2157.35,2157.35,2668.85,4.52264,2.03566,0.5,0.38035,0.48729
"94","EBS_Pollock_2017",1,7,2026,2810.58,16938.3,12025.3,0.4,0.38035,10606.3,2175.72,2175.72,2671.08,4.34447,2.44289,0.5,0.38035,0.48729
"95","EBS_Pollock_2017",1,7,2027,2391.91,9915.99,11972,0.407122,0.367734,9073.38,1572.14,1572.14,1905.02,3.5596,2.86338,0.5,0.367734,0.462273
"96","EBS_Pollock_2017",1,7,2028,2553.28,43655.6,11791.3,0.4,0.38035,10324.2,1568.48,1568.48,1934.21,3.70349,1.96768,0.5,0.38035,0.48729
"97","EBS_Pollock_2017",1,7,2029,2704.1,52871.2,11327.9,0.4,0.38035,10817,1736.03,1736.03,2145.64,4.23885,1.80866,0.5,0.38035,0.48729
"98","EBS_Pollock_2017",1,7,2030,2411,28177.9,12414.9,0.405345,0.37083,9339.96,1601.71,1601.71,1947.39,3.63281,2.17033,0.5,0.37083,0.466403
"99","EBS_Pollock_2017",1,8,2017,3888.61,11988.2,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,3.144,0.5,0.38035,0.48729
"100","EBS_Pollock_2017",1,8,2018,3611.18,9027.35,13556.3,0.4,0.38035,13559.4,2591.83,2591.83,3188.5,4.64332,3.27086,0.5,0.38035,0.48729
"101","EBS_Pollock_2017",1,8,2019,2964.09,18539.7,11000.5,0.4,0.38035,10880.3,2153.21,2153.21,2644.1,4.72126,2.57118,0.5,0.38035,0.48729
"102","EBS_Pollock_2017",1,8,2020,2407.42,13922.1,8981.53,0.405677,0.370249,8751.15,1669.37,1669.37,2020.64,4.8374,2.54715,0.5,0.370249,0.464941
"103","EBS_Pollock_2017",1,8,2021,1983.66,18896.3,7985.93,0.45032,0.301533,6972.68,1127.84,1127.84,1377.68,4.48805,2.28329,0.5,0.301533,0.379833
"104","EBS_Pollock_2017",1,8,2022,1827.3,18416.6,7850.8,0.470025,0.276188,6526.25,911.516,911.516,1117.81,4.23206,2.26344,0.5,0.276188,0.348565
"105","EBS_Pollock_2017",1,8,2023,1808.32,20343.5,8020.09,0.472559,0.273112,6631.94,889.165,889.165,1092.2,4.03274,2.21217,0.5,0.273112,0.344817
"106","EBS_Pollock_2017",1,8,2024,1840.69,37450.8,8438.29,0.468251,0.278364,6963.3,878.932,878.932,1081.07,3.9049,1.8726,0.5,0.278364,0.3517
"107","EBS_Pollock_2017",1,8,2025,1927.88,10367.3,9351.72,0.457112,0.292498,7439.72,993.406,993.406,1219.25,3.82181,2.54197,0.5,0.292498,0.369281
"108","EBS_Pollock_2017",1,8,2026,2024.15,52869.3,10328.5,0.44553,0.308106,7948.74,1071.94,1071.94,1314.14,3.44143,1.79147,0.5,0.308106,0.388861
"109","EBS_Pollock_2017",1,8,2027,2324.91,48145.3,11465.9,0.413509,0.356873,9515.89,1327.53,1327.53,1621.04,3.73772,1.86453,0.5,0.356873,0.4501
"110","EBS_Pollock_2017",1,8,2028,2417.08,11990,13312.6,0.404783,0.371816,9767.18,1588.05,1588.05,1933.23,3.33302,2.58018,0.5,0.371816,0.467882
"111","EBS_Pollock_2017",1,8,2029,2689.07,8735.14,15140.9,0.4,0.38035,11302.9,1544.83,1544.83,1909.72,3.13152,3.0893,0.5,0.38035,0.48729
"112","EBS_Pollock_2017",1,8,2030,3368.95,18276.8,14746.5,0.4,0.38035,14342.9,2071.93,2071.93,2560.91,3.77304,2.79367,0.5,0.38035,0.48729
"113","EBS_Pollock_2017",1,9,2017,3888.61,18607.6,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.83163,0.5,0.38035,0.48729
"114","EBS_Pollock_2017",1,9,2018,3611.18,29705.3,13723,0.4,0.38035,13559.4,2591.84,2591.84,3188.51,4.63418,2.32847,0.5,0.38035,0.48729
"115","EBS_Pollock_2017",1,9,2019,2965.84,56602.9,12009.1,0.4,0.38035,10901.9,2153.71,2153.71,2644.73,4.48232,1.80263,0.5,0.38035,0.48729
"116","EBS_Pollock_2017",1,9,2020,2500.31,10109.7,12150.4,0.4,0.38035,9313.71,1727.64,1727.64,2110.51,3.92206,2.57655,0.5,0.38035,0.483344
"117","EBS_Pollock_2017",1,9,2021,2413.49,8626.29,13414.2,0.405115,0.371234,9393.2,1503.96,1503.96,1827.83,3.19979,3.02406,0.5,0.371234,0.467269
"118","EBS_Pollock_2017",1,9,2022,2926.8,25117.3,13400.3,0.4,0.38035,12199.8,1675.62,1675.62,2071.27,3.66483,2.46713,0.5,0.38035,0.48729
"119","EBS_Pollock_2017",1,9,2023,3134.72,14445.1,11901,0.4,0.38035,12723.8,2077.94,2077.94,2569.24,4.44996,2.68142,0.5,0.38035,0.48729
"120","EBS_Pollock_2017",1,9,2024,2644.28,32043.2,10655.3,0.4,0.38035,10132.1,1831.85,1831.85,2259.16,4.32839,2.09457,0.5,0.38035,0.48729
"121","EBS_Pollock_2017",1,9,2025,2298.89,11197.6,10171.9,0.416061,0.352647,8678.47,1538.99,1538.99,1865.55,4.16444,2.60876,0.5,0.352647,0.443362
"122","EBS_Pollock_2017",1,9,2026,2148.09,22405.6,9957.54,0.431626,0.328196,8165.67,1282.95,1282.95,1564.11,3.7663,2.30724,0.5,0.328196,0.413273
"123","EBS_Pollock_2017",1,9,2027,2227.38,20013.7,9976.18,0.423264,0.341058,8793.76,1220.77,1220.77,1492.51,3.92415,2.34605,0.5,0.341058,0.430221
"124","EBS_Pollock_2017",1,9,2028,2269.34,66950.4,9842.33,0.419001,0.347858,8830.78,1419.44,1419.44,1730.1,4.01417,1.62924,0.5,0.347858,0.437927
"125","EBS_Pollock_2017",1,9,2029,2171.13,26094.6,10957.9,0.429153,0.331936,8444.39,1226.29,1226.29,1498.93,3.84291,2.11989,0.5,0.331936,0.418516
"126","EBS_Pollock_2017",1,9,2030,2191.04,9232.1,13425.9,0.427047,0.335163,8665.61,1319.35,1319.35,1609.06,3.01727,2.80126,0.5,0.335163,0.42224
"127","EBS_Pollock_2017",1,10,2017,3888.61,6245.98,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,3.51628,0.5,0.38035,0.48729
"128","EBS_Pollock_2017",1,10,2018,3611.18,12993.5,13411.7,0.4,0.38035,13559.4,2591.83,2591.83,3188.5,4.65127,3.08044,0.5,0.38035,0.48729
"129","EBS_Pollock_2017",1,10,2019,2962.58,17551.3,10677,0.4,0.38035,10861.6,2152.79,2152.79,2643.55,4.91268,2.57101,0.5,0.38035,0.48729
"130","EBS_Pollock_2017",1,10,2020,2334.12,18225.1,8653.96,0.41262,0.358359,8334.39,1608.9,1608.9,1949,4.90871,2.33999,0.5,0.358359,0.450009
"131","EBS_Pollock_2017",1,10,2021,1908.11,8931.81,7943.82,0.459587,0.289286,6627.47,1031.95,1031.95,1262.13,4.42855,2.72339,0.5,0.289286,0.364636
"132","EBS_Pollock_2017",1,10,2022,1805.29,14204,7828.21,0.472968,0.27262,6449.19,896.325,896.325,1099.42,4.08398,2.49775,0.5,0.27262,0.344073
"133","EBS_Pollock_2017",1,10,2023,1847.66,35968,7567.12,0.467337,0.279493,6874.13,888.299,888.299,1091.68,4.26049,1.83689,0.5,0.279493,0.353003
"134","EBS_Pollock_2017",1,10,2024,1801.85,8750.71,7857.23,0.47343,0.272064,6673.72,891.905,891.905,1096.92,4.28756,2.536,0.5,0.272064,0.343565
"135","EBS_Pollock_2017",1,10,2025,1721.99,5554.84,8722.65,0.48452,0.259119,6392.75,813.394,813.394,1001.26,3.54307,3.06525,0.5,0.259119,0.327416
"136","EBS_Pollock_2017",1,10,2026,1987.38,25129.3,8893.96,0.449867,0.302147,7907.12,981.691,981.691,1204.27,3.81022,2.18383,0.5,0.302147,0.381718
"137","EBS_Pollock_2017",1,10,2027,2138.35,25323,8256.3,0.432678,0.32662,8408.98,1237.65,1237.65,1514.54,4.50264,2.06791,0.5,0.32662,0.411725
"138","EBS_Pollock_2017",1,10,2028,1882.63,51472.5,8338.49,0.462814,0.28516,6995.85,985.366,985.366,1210.2,4.12002,1.69937,0.5,0.28516,0.359868
"139","EBS_Pollock_2017",1,10,2029,1835.28,19155.9,9983.3,0.468966,0.277484,6907.32,932.738,932.738,1143.52,3.60787,2.24101,0.5,0.277484,0.350301
"140","EBS_Pollock_2017",1,10,2030,2053.04,13282.6,12005.6,0.44219,0.312791,8189.15,1085.18,1085.18,1329,3.10438,2.65974,0.5,0.312791,0.394731
"141","EBS_Pollock_2017",1,11,2017,3888.61,22202.5,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.69733,0.5,0.38035,0.48729
"142","EBS_Pollock_2017",1,11,2018,3611.18,26861,13813.5,0.4,0.38035,13559.4,2591.84,2591.84,3188.51,4.62923,2.39181,0.5,0.38035,0.48729
"143","EBS_Pollock_2017",1,11,2019,2966.78,19665.6,12202.5,0.4,0.38035,10913.5,2153.98,2153.98,2645.07,4.38505,2.46722,0.5,0.38035,0.48729
"144","EBS_Pollock_2017",1,11,2020,2549.72,23225.6,11383.1,0.4,0.38035,9573.44,1737.16,1737.16,2136.71,3.97871,2.33738,0.5,0.38035,0.48729
"145","EBS_Pollock_2017",1,11,2021,2454.59,12029.5,11058.6,0.401359,0.377899,9488.68,1574.9,1574.9,1912.44,3.91869,2.69945,0.5,0.377899,0.475438
"146","EBS_Pollock_2017",1,11,2022,2418.65,12843.8,10589.6,0.404639,0.372071,9448.18,1546.68,1546.68,1881.07,3.91275,2.72989,0.5,0.372071,0.468209
"147","EBS_Pollock_2017",1,11,2023,2365.36,45278.1,9782.35,0.409624,0.363429,9275.99,1469.99,1469.99,1789.83,4.136,1.8262,0.5,0.363429,0.4576
"148","EBS_Pollock_2017",1,11,2024,2217.96,31741.9,9559.43,0.42424,0.339526,8515.48,1381.32,1381.32,1683.5,4.32056,1.98579,0.5,0.339526,0.427446
"149","EBS_Pollock_2017",1,11,2025,1994.32,10395.7,10765.7,0.449044,0.303267,7525.03,1110.85,1110.85,1359.3,3.45447,2.63126,0.5,0.303267,0.382365
"150","EBS_Pollock_2017",1,11,2026,2261,7836.65,12087,0.419838,0.34651,9188.6,1243.16,1243.16,1517.52,3.29827,3.07131,0.5,0.34651,0.437174
"151","EBS_Pollock_2017",1,11,2027,2733.37,20616.1,11548.9,0.4,0.38035,11385,1679.96,1679.96,2077.26,3.90158,2.5101,0.5,0.38035,0.48729
"152","EBS_Pollock_2017",1,11,2028,2685.1,45475,10094.5,0.4,0.38035,10747.9,1762.36,1762.36,2179.2,4.54464,1.83341,0.5,0.38035,0.48729
"153","EBS_Pollock_2017",1,11,2029,2253.52,62072.4,9838.11,0.420599,0.34529,8442.84,1498.73,1498.73,1821.94,4.34952,1.67105,0.5,0.34529,0.43421
"154","EBS_Pollock_2017",1,11,2030,1990.42,17919,11903.1,0.449511,0.302631,7436.29,1131.12,1131.12,1380.75,3.33376,2.32145,0.5,0.302631,0.381366
"155","EBS_Pollock_2017",1,12,2017,3888.61,15668.9,14466.3,0.547364,0.197367,14890.9,1350,2443.75,3021.1,4.51399,2.9583,0.5,0.38035,0.48729
