"","All_1982","All_1983","All_1984","All_1985","All_1986","All_1987","All_1988","All_1989","All_1990","All_1991","All_1992","All_1993","All_1994","All_1995","All_1996","All_1997","All_1998","All_1999","All_2000","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018"
"All_2004",1.77773339823807e-05,5.16173838754962e-05,6.3157742368792e-05,4.21922433214536e-05,1.98589729542396e-05,3.6250252691541e-05,1.19178278840237e-05,3.67366394383837e-05,2.10160987103285e-05,2.84553557380966e-05,2.05849304077593e-05,5.46430643491467e-05,2.73096989018853e-05,2.53613421068782e-05,9.06316003014923e-05,5.0565757894038e-05,6.61451346521727e-05,-8.67809766101022e-07,4.83944274140527e-05,6.79486676902535e-05,9.80317522168455e-05,0.000329617277363412,0.00832411912665641,0.000366982625606021,4.73724554867531e-05,4.22681335114793e-05,4.05426383036739e-05,2.00728158326274e-05,4.36009644853662e-06,5.86122620948348e-05,6.58534002885488e-06,1.3105516260696e-05,5.95292017069295e-05,9.04608151850966e-05,0.000163610855854973,3.58570506935387e-05,7.95297950496308e-05,1.30695386690243e-05,3.66688613963322e-05,5.54438456273978e-05,2.1846429511875e-05,1.40156420920129e-05,2.18246967710674e-05,1.02657412614901e-05,2.88115164106876e-05,1.68187442854589e-05,1.95392270698898e-05,1.4567665913275e-05,3.20147486117358e-05,2.09316571566831e-05,2.09496929084851e-05,5.86268187906101e-05,3.31505406840222e-05,2.39476097685755e-05,-3.1327986360493e-06,3.53412875795392e-05,4.73575919944462e-05,6.03223612629885e-05,0.000234714830011528,0.00830494459435449,0.000326862091432991,4.19407952838248e-05,3.97850010188725e-05,3.90151848415292e-05,1.94010907597977e-05,3.83897312490012e-06,5.16018451260374e-05,5.26842106160265e-06,8.35457605985816e-06,2.84514423395301e-05,2.68149571420397e-05,6.00978524374265e-05,3.63878960393731e-05,6.38917194659783e-05,0.001151973519661,0.00112878185014255,0.0011442467385208,0.000483261008158577,0.000745114554779238,0.0014233344439829,0.00102711673955399,0.00120369061955522,0.000875057811801713,0.000405399947248805,0.000766652759587364,0.0015336283526349,0.00107906860937236,0.00100901933234477,0.00175573590838358,0.00151708446465141,0.00144665619927375,0.00110368701621984,0.00201206510048482,0.00263283608460538,0.00273763393978433,0.00358988732761619,0.00905712445281181,0.00318941685617213,0.00243243541624862,0.00155916804725235,0.000797593719097626,0.000546613533326655,0.000367621885721563,0.00102573168914325,0.000469452268581064,0.000801524108684524,0.00119751582900415,0.000949569480999918,0.000755002793219279,3.35365363810637e-05,0.000133306176235487
"All_2005",1.63214936328844e-05,4.7764024383673e-05,9.78028849008077e-05,6.13840390078228e-05,2.27845085703176e-05,3.68993452001146e-05,1.89444237631002e-05,5.70226080462558e-05,2.51451394823241e-05,3.98917198900152e-05,2.19105350029865e-05,5.29162186283455e-05,2.53294366729878e-05,1.68164304761537e-05,9.86597631159424e-05,5.16002389184633e-05,6.58370258186162e-05,-3.38513723137003e-05,5.65846799810224e-05,5.85884848338973e-05,5.9659796925557e-05,0.000158862943339279,0.000366982625606021,0.00914005763493923,0.000272140260951899,6.39709102032827e-05,3.37522702892945e-05,2.20238700411876e-05,2.79423265568351e-05,7.37203646293405e-05,-1.28419592732085e-05,1.45412628848117e-05,5.18680823274225e-05,5.63153898588081e-05,0.000108112524814297,3.75037996166124e-05,0.000109877226692025,1.36652360402144e-05,4.03916655755182e-05,9.32427044081742e-05,4.88351674439912e-05,1.82381821557749e-05,3.00802981328181e-05,1.79832216447763e-05,5.35496206124164e-05,2.25926969906047e-05,3.44212690205801e-05,1.73521918939767e-05,4.05444479622789e-05,2.09700238668605e-05,1.40061370102703e-05,8.43861893480535e-05,4.27991158673736e-05,4.83855050751428e-05,-3.54762945620781e-05,4.95498461673872e-05,4.71036579661399e-05,4.34399662217609e-05,0.000128062258841088,0.000342157542527305,0.00919634341081713,0.000267879467489615,6.20776628448105e-05,3.25789650626181e-05,2.14893140265052e-05,2.76064384759521e-05,7.07842663873687e-05,-1.41436383583081e-05,1.13503333777607e-05,3.62275954477782e-05,2.43760545762341e-05,6.34473254219191e-05,3.86054356183093e-05,0.000126012450161911,0.000656263765788602,0.000579003345980551,0.000736904122101195,0.000333426009536451,0.000587060036809754,0.000692582387077585,0.000609598286048599,0.000568411074152199,0.000544494266946286,0.000271164388229086,0.00058708980393126,0.000861534368448996,0.000744210160009354,0.000643422830559817,0.000841267212710878,0.000792734353942904,0.000636771400460267,0.000758565639122244,0.00111488153614019,0.00148917367395168,0.00119502421212088,0.00121698685898898,0.00131599759152215,0.00518041692211633,0.0021430711164533,0.00122052085806299,0.000615277018483593,0.000441042779538118,0.000262081348404261,0.00047876868945171,0.000444668498914896,0.000544076058972557,0.000624581986925269,0.000487441005339663,0.000363294366025781,3.26881557960814e-05,5.43912480500739e-05
"All_2006",2.73182356108996e-05,6.62750567321826e-06,-7.44291392784297e-06,1.90013513704448e-05,1.60600616419386e-05,4.24269809030647e-06,2.46229216719497e-05,5.55219888741319e-06,3.59615738828154e-05,1.7696984577375e-05,3.05122316724401e-05,1.00220525559834e-05,3.18506697382751e-05,4.24255839555505e-05,1.64528919674018e-05,3.69619333289234e-05,2.00532708450417e-05,8.06598098489253e-05,2.55325708466658e-05,2.08510112331792e-05,2.99079442066536e-05,2.26048009858259e-05,4.7372455486753e-05,0.000272140260951899,0.0102424655171047,0.000573760029936737,0.000172280193188524,0.000100618881787674,5.96761725584512e-05,3.40048309808843e-05,5.09443988612615e-05,4.73312830034077e-05,2.12534477489378e-05,2.07584438403223e-05,9.80016435122483e-06,8.47926848280339e-06,1.08338507832076e-05,2.74917412623862e-05,6.75073272302965e-06,-7.11241116051426e-06,1.531860238619e-05,1.56900073289951e-05,4.44107788366675e-06,2.46998050169776e-05,5.40497391716931e-06,3.60706777951919e-05,1.73880678219071e-05,3.00698277477784e-05,9.48132772265525e-06,3.13339083532706e-05,4.19657595203944e-05,1.56477753378514e-05,3.58393369372032e-05,1.72251634314789e-05,8.03904978071466e-05,2.47311027607136e-05,2.00088749021212e-05,2.94313544800162e-05,2.02436956794603e-05,4.59781850621332e-05,0.000274226135708145,0.0102607809243287,0.000574599726142219,0.000172272940330715,0.000100612268754797,5.96955866889057e-05,3.41361359689283e-05,5.07770655974011e-05,4.72229535081211e-05,2.12535740483285e-05,2.10733702057372e-05,8.08746476013906e-06,8.15804583337931e-06,1.33958071520957e-05,-1.44825299491174e-05,-2.25202068356135e-06,-5.37622926968638e-05,9.8838194511751e-05,6.19900222035266e-05,-1.48324402797767e-05,-2.26215067528298e-05,2.7230697053543e-05,1.37620446587972e-05,3.07569688517913e-05,8.53649535285117e-05,4.53637935308914e-05,0.000117066228522034,0.000144951863678401,5.83404820425925e-05,0.000131494696759274,0.000112576080823465,0.000211993751203814,0.000146102747512676,0.000125750090360846,6.32685276890441e-05,0.000103717998069745,0.000100672720194886,0.000125401329527948,0.00220009950951119,6.08050807214259e-05,0.000175874923881122,0.000105802596387718,4.6143076945008e-05,1.58907009099832e-05,0.000109758217955788,6.53085642539332e-05,2.12488229942796e-05,1.65074842658455e-05,1.95851835841105e-05,9.88344723530226e-06,2.02376788407961e-06
"All_2007",3.63516498335854e-05,1.01558788086779e-05,-4.8638885727842e-05,3.09088243165343e-05,8.13876037176963e-06,4.13337209526825e-06,2.25271547890813e-05,1.13335016206214e-05,5.04268097235115e-05,3.78671438208242e-05,3.85085852199014e-05,1.44209181344856e-05,4.13808951167617e-05,5.2444887281567e-05,2.08197817634625e-05,5.86497440783412e-05,4.73603522324266e-05,0.000111518174105836,2.38291963414762e-05,4.07455836942823e-05,3.12121939919874e-05,1.10900900585057e-05,4.22681335114793e-05,6.39709102032828e-05,0.000573760029936736,0.0151364460328169,0.000798374465682556,0.000209544968101452,9.88219926771842e-05,8.54556942247222e-05,7.77140422620534e-05,6.54100222593416e-05,4.28484442106668e-05,3.43200045167714e-05,3.23411988495497e-05,1.40252017374322e-05,7.26819306561007e-06,3.8010211188785e-05,1.32650510128595e-05,-4.62983413306605e-05,2.97025677165727e-05,9.50153367952809e-06,7.6262023646648e-06,2.31296176147219e-05,1.31330872977256e-05,5.18107732289152e-05,4.0536088082471e-05,4.01128742852734e-05,1.88730910732123e-05,4.2755646273486e-05,5.30878444402461e-05,2.56362232774116e-05,6.15806720887275e-05,5.10563989249427e-05,0.00011219266226236,2.6218114298464e-05,4.45970657877307e-05,3.58637367520779e-05,1.47820409958938e-05,4.63713930331498e-05,6.8089018555815e-05,0.000576460991355462,0.0151566228059087,0.000800642547806483,0.00020998658395813,9.92176277011649e-05,8.77350294826223e-05,7.86397889500487e-05,6.69198949422219e-05,4.76310810441064e-05,4.0335969437075e-05,2.46172926983007e-05,1.4970409369028e-05,5.03638087297084e-06,-0.000363226886921913,-0.000213885649209196,-0.000376662046736587,5.70587789752846e-05,-0.000161004314275899,-0.000331718478345663,-0.000347683218310489,-0.000253650860281836,-0.000231170225786779,-7.49670403756165e-05,-0.000160403804524327,-0.000276572824116596,-0.000185319844157692,-9.09141873131921e-05,-0.000229763947788774,-0.000188160887311685,-7.35574828409648e-05,-0.00021740580349663,-0.00033555162636441,-0.000439006815051423,-0.000294388992727963,-0.000115742856867502,-0.000114591550814971,-0.000225733357671968,-0.000612242554441221,0.00281082689866667,-0.000325754069686314,-0.000136621550642818,-0.000176965100691985,-0.000228989141004486,-0.000247664767498968,-0.000185153370470668,-0.000132279263528451,-4.68850849452219e-05,7.64695273879555e-05,9.89336210707715e-06,1.49429726485749e-05
"All_2008",3.9495483510141e-05,3.53324120741013e-05,6.0906868980651e-06,8.65765109378829e-05,5.06234884928503e-05,1.89632680646418e-05,3.76876488785566e-05,3.45238494253548e-05,4.81553222963337e-05,3.91760693173069e-05,6.36671314085021e-05,2.42487175926508e-05,7.00604367718996e-05,6.59751306234952e-05,2.44002150567748e-05,0.000100876428141031,7.37073103573749e-05,0.000143117724012889,2.93608541936327e-05,4.25517073899744e-05,2.15663748623308e-05,7.45175607516e-06,4.05426383036739e-05,3.37522702892946e-05,0.000172280193188525,0.000798374465682554,0.0145523795655718,0.000645502935467251,0.000179996955700911,0.000120260921384673,0.000164019580335681,7.34965204039035e-05,6.66615766789129e-05,4.73770062523333e-05,4.7902349286582e-05,3.30005967374821e-05,8.56138645310851e-06,4.07759906778058e-05,3.72585097591236e-05,7.87815561720036e-06,9.0918145784121e-05,5.25704411815324e-05,1.98611144279236e-05,3.80214884157682e-05,3.49866002041454e-05,4.890162342519e-05,4.16480975363583e-05,6.57352026549444e-05,2.65579730060073e-05,7.18268243784873e-05,6.70077905503068e-05,2.55679710309405e-05,0.00010392291786285,7.54279731716224e-05,0.000144226809747713,3.14169731744211e-05,4.54112490342078e-05,2.4197909258154e-05,7.89040418200959e-06,4.33734147444041e-05,3.60046711643137e-05,0.000173916434508968,0.000800758016687127,0.0145766921214663,0.000646974427809285,0.000180590866004901,0.000122246671587534,0.00016585965727382,7.55901099961985e-05,7.05045743732361e-05,5.45144037657048e-05,3.94053936864866e-05,4.16968954337761e-05,3.03654575262407e-06,-0.000269002709059703,-0.000103458828849341,-0.000244419895239237,-7.54405543197357e-06,-0.000191026066927198,-6.73688291918626e-05,-0.00016745506593852,-3.36150124266527e-05,-0.000103695636682315,-6.53331523307158e-05,-0.000192748624748548,-0.000126684070462213,-0.000221222370520194,-0.000164275313718897,-3.63543163468968e-05,-0.000155665543924229,1.74150500860167e-05,-0.000397744095240385,-0.000279954804279314,-0.000313641552721068,-0.000162637182186349,-7.61752111655109e-06,-6.76724761794618e-05,-0.000124701585364386,-0.000546199686323883,-0.000657692950848992,0.00250235828972221,-0.000507946094291527,-0.000234002782774071,-0.00015368249838152,-0.000482725422112205,-0.000273934701564346,-7.40589924322487e-05,-4.89654776678702e-05,9.6447274736857e-05,-5.01402607222223e-06,2.7560267607689e-05
"All_2009",4.37714493975317e-05,1.70858915969278e-05,0.000156737506460651,6.73353329430718e-05,8.32736762105616e-05,4.4099720656347e-06,7.09351505878396e-05,6.51638854104593e-06,9.12299785063704e-05,1.92804198915594e-05,6.34979961226929e-05,6.91615857979064e-06,0.000105763775234022,0.000158022058263953,1.09846711615032e-05,4.09851775188849e-05,2.54159717591298e-05,0.000159113070427261,5.55134446999226e-05,3.05305689664917e-05,3.94796413477959e-05,5.47096906450877e-05,2.00728158326274e-05,2.20238700411875e-05,0.000100618881787674,0.000209544968101452,0.00064550293546725,0.0194081583825395,0.000657918465493422,6.44929872174591e-05,5.25748344537489e-05,9.36329846360439e-05,2.3913839911763e-05,1.55380800583598e-05,1.30533552049572e-05,4.96090115508179e-05,1.38836784416723e-05,4.33458305455878e-05,1.84444359917353e-05,0.000157624030569917,6.25594458028299e-05,8.24172896792701e-05,4.10793894781752e-06,7.06939191489748e-05,6.00773423517022e-06,9.17827687753633e-05,1.96123968299847e-05,6.35298550132244e-05,6.76911373864353e-06,0.000105308984121927,0.00015781629480324,1.13043566231565e-05,4.01898405133147e-05,2.21909055788365e-05,0.000158647951667445,5.42474041850047e-05,2.9289956444495e-05,3.96327317310931e-05,5.39964420635641e-05,2.05359231611365e-05,2.13179188276924e-05,0.000100419799752462,0.000209375228009166,0.000646456983576403,0.019429980620483,0.000658880514288231,6.43266350688737e-05,5.16986778005675e-05,9.27922402328433e-05,2.47115277968825e-05,2.51649758111812e-05,4.67953534953749e-05,5.99395652179953e-05,1.86599012416053e-05,0.000146311013282565,-8.080844879583e-05,3.24927192312507e-05,0.000170869881213017,0.000189565639934761,3.34518589271704e-05,0.000219170655235217,8.14144266792325e-05,-2.12470488076493e-05,5.2455269343808e-06,5.95478800233712e-05,1.65270001148314e-05,0.000180760243375031,0.000203900790487161,-5.64751985186636e-06,0.000107959742509343,0.000130925466885217,0.000385935010962242,0.000245972342844619,0.00018506506215061,2.87635385295864e-05,7.92125675840796e-05,2.36911735199817e-06,7.16867399690547e-05,0.00018803657187051,0.000313236064813973,0.000172648495013115,0.00230250416717893,-1.27012337649481e-05,8.74420350868136e-05,0.000360523879993403,0.000233154530044482,-5.29541340945141e-06,-0.00011440831112005,-0.000179721900856554,4.45047746738886e-06,-2.5408474882378e-06
"All_2010",4.55383928241627e-05,2.14606087240405e-05,4.80711724176258e-05,5.77593364625578e-05,4.82912253680656e-05,3.06802115484804e-06,4.53361584185823e-05,2.09439661849006e-05,4.94744335656878e-05,2.09473413858095e-05,2.49213026313852e-05,1.12022185359698e-05,3.52946023111863e-05,4.35346089886299e-05,1.8203369825802e-05,5.00275497429192e-05,3.17240777361635e-05,9.44840853920743e-05,2.81827004427371e-05,2.72197401838968e-05,1.47147244185385e-05,1.33792168015319e-05,4.36009644853667e-06,2.79423265568351e-05,5.96761725584511e-05,9.88219926771844e-05,0.000179996955700911,0.000657918465493422,0.0142797391466519,0.000288882005184491,0.000108213405223531,5.10584761037954e-05,2.27083680077311e-05,9.42913517922249e-06,2.02078053016726e-05,2.33818837368913e-05,1.3186351862208e-05,4.81319610374975e-05,2.60779310779891e-05,5.16038188239318e-05,6.2442150715365e-05,5.14205625534642e-05,5.67223954988695e-06,4.6251532886215e-05,2.26678300164868e-05,5.0865969814752e-05,2.1724789152935e-05,2.74403379827682e-05,1.44785695021986e-05,3.7760825474251e-05,4.53267983680259e-05,2.10920199961742e-05,5.3609530562527e-05,3.56556941112211e-05,9.58643764585627e-05,3.0755186780096e-05,3.01470755001868e-05,1.76539964528672e-05,1.60002720499781e-05,7.78519045474961e-06,3.03050108137368e-05,6.0854907610183e-05,9.99425929800997e-05,0.000181690059928364,0.000660050489400653,0.0142987580456054,0.000298195913014879,0.00011136513986621,5.53078912936089e-05,3.4495196084015e-05,2.74414863395446e-05,3.19861534952476e-05,2.68317142577834e-05,1.60408763686358e-05,-0.000579300832150735,-0.00031125558954352,-0.000447022978460979,-4.37575218833876e-05,-0.000340112121049982,-0.000247339671023787,-0.000517156843237222,-0.000232890548735015,-0.000233663438928785,-1.19205928839653e-05,-0.000287408533957373,-0.000202939873812517,-0.00037139326374355,-0.000356066837948499,-0.000132083669052808,-0.000251607613106004,-9.69005257822321e-05,-0.000578634965654617,-0.000358813535056959,-0.000337418107247424,-0.00019103001702257,-7.66642769657513e-05,-0.000126574630386445,-0.000138269840358786,-0.000457910938470512,-0.000585732096896036,-0.000659155540304161,-0.0010132971005228,0.00102214933905914,-0.000996014634286011,-0.000999549312129299,-0.000654132033763149,-0.000408894585425471,-0.000233706356262594,-4.70844181598884e-05,8.30144427732269e-06,3.3701825298191e-06
"All_2011",4.15657067537108e-05,6.67021963539923e-05,7.41397983076307e-05,8.89990103796032e-05,3.28123944631552e-05,4.47547085881335e-05,2.61892709244983e-05,6.90892585028273e-05,4.9970934259643e-05,5.69242736005304e-05,4.11067799725413e-05,5.89967677666197e-05,1.51637910102694e-05,2.82690776485519e-05,8.73958079162005e-05,7.64253913720771e-05,8.85383166969215e-05,1.83644091589615e-05,4.49445081937098e-05,6.25408933489508e-05,5.4356281587954e-05,5.47078534501413e-05,5.86122620948346e-05,7.37203646293405e-05,3.40048309808843e-05,8.54556942247219e-05,0.000120260921384673,6.44929872174587e-05,0.000288882005184492,0.00876856886246534,0.000217495824341723,6.54817355207661e-05,9.82522921443307e-05,8.21217955670668e-05,0.000126773762759316,5.83883399352361e-05,9.40688657406506e-05,4.09448727522137e-05,6.50989545090574e-05,7.35657751849258e-05,8.72874787993128e-05,3.14793615745904e-05,4.42151243983304e-05,2.58921327951315e-05,6.89972715481808e-05,4.93341074954699e-05,5.54701196165102e-05,3.94460896901283e-05,5.6911592695241e-05,1.35272184614334e-05,2.71586552542538e-05,8.566733832281e-05,7.51383513273952e-05,8.7038102070172e-05,1.77865525935341e-05,4.33781468932082e-05,6.08149760077696e-05,5.23408238612737e-05,5.1494352884888e-05,5.49918885677653e-05,7.14522348020186e-05,3.34723046130477e-05,8.5152787913389e-05,0.000120068570704016,6.42288012425602e-05,0.000289029854092353,0.00879972437475334,0.000216454986774931,6.35432730601391e-05,9.34402326443799e-05,6.98218279483066e-05,0.000119826515655346,6.40220089489877e-05,0.00012006201999126,0.000191136261425522,0.000182229008357738,0.000154588124530719,0.000126102619366209,0.000198264183177777,9.66382341635179e-05,0.000208779155408409,8.26341009601877e-05,0.000179546987550877,0.000118401120771353,0.000247012236682633,0.000195283678813742,0.00028503969173813,0.000275858088374786,0.00017732243857811,0.000184805796802515,0.000137618515055763,0.000300164583322587,0.000280582660266727,0.00027752644030566,0.00019543537328665,0.000165104159780151,0.000197012147746728,0.000233280734298888,0.000267839214580993,0.000270495581941886,0.000215595603774831,0.00027157871080855,0.000185820299105331,0.00447052192355758,0.000583326448451668,0.000387169607830363,0.000274457381319761,0.000248150019483247,0.000166464871977635,3.37615636395424e-05,4.68332953917935e-06
"All_2012",2.29125011901418e-05,1.76809529292235e-05,2.19699659163476e-05,4.97307894431539e-05,5.56730218555767e-05,-1.13142132502398e-05,2.4643902616198e-05,-6.28757617669231e-06,8.13213292781837e-06,1.32594751059727e-05,3.45803047209699e-05,-2.99257917104915e-06,5.97925643774727e-05,3.20209024296058e-05,-2.17869278697101e-05,4.34265812865375e-05,6.64802134369098e-06,7.84334106088655e-05,1.09395621994571e-05,1.67252035013781e-05,-8.88718242368061e-06,-7.86755093106191e-06,6.58534002885485e-06,-1.2841959273208e-05,5.09443988612617e-05,7.7714042262053e-05,0.000164019580335681,5.25748344537486e-05,0.000108213405223531,0.000217495824341723,0.00940950196781818,0.000260323555684599,3.65297403989402e-05,2.89906115632316e-05,2.60427586531288e-05,2.17480076653998e-05,-1.21975706697734e-05,2.24780542001403e-05,1.55954016600557e-05,2.08469636306598e-05,4.99840723131833e-05,5.51356657068379e-05,-1.40410330746914e-05,2.4370323131606e-05,-7.63683980227337e-06,7.41755003155551e-06,1.23662457591937e-05,3.34871816768556e-05,-6.23794964901288e-06,5.88615398267555e-05,3.13787856179014e-05,-2.65711839279262e-05,4.22804370218952e-05,1.74984895870825e-06,7.82189583061768e-05,9.77512120459678e-06,1.53589434517155e-05,-1.12668867490773e-05,-1.18933057259613e-05,3.75454186885452e-06,-1.47886279118532e-05,5.06347493513948e-05,7.75919984469056e-05,0.000164311688441989,5.25142103296369e-05,0.000108290223286809,0.00021787247566289,0.00942604812994676,0.00026105398360614,3.23153484986785e-05,2.00171200384057e-05,4.06804225824455e-06,2.73121100403101e-05,-2.53924440908658e-05,0.000127578929132097,0.000167962141110597,0.000179356751663254,4.42399713473565e-05,0.000122367952451315,0.000250882175703399,0.000192757118490392,0.000192388021993513,0.000153529337714146,5.1022273712213e-05,0.000170114306474359,0.000209124630419019,0.000213321406959936,0.000175192606274911,0.000227122297484499,0.000139942288467848,0.000166893940803331,0.000183014200835547,0.000186114168548401,0.000186910737340746,0.000157688638192808,0.000130432863375525,0.000114801284797675,0.000124103979122929,0.000186912693860151,0.000152268361541054,1.92421693902036e-05,0.000100095868131043,5.46654908438817e-05,0.000165535033487454,0.0035939040195114,0.000139109031943147,0.000190849798289505,0.000150117179239878,0.000151589015381663,-2.5746680434496e-06,3.31771008488693e-05
"All_2013",3.21212900144931e-05,4.12007896746239e-06,3.70480533034549e-05,3.93712927499462e-05,2.55022730802649e-05,1.15476174772153e-06,1.9062664394816e-05,1.05318171029737e-05,5.06254022870854e-05,9.43382354488736e-06,3.31013483295216e-05,1.92011519428337e-05,3.48510996628962e-05,5.81474078591863e-05,2.23439482994232e-05,3.33267790107916e-05,2.2462729625517e-05,6.23190479337549e-05,2.75074107358544e-05,1.47226896284877e-05,3.14317727394849e-05,3.06614208378914e-05,1.31055162606961e-05,1.45412628848118e-05,4.73312830034079e-05,6.54100222593417e-05,7.34965204039036e-05,9.36329846360434e-05,5.10584761037957e-05,6.54817355207658e-05,0.000260323555684599,0.00893126413693812,0.000139285076589905,6.06892210710599e-05,4.90017704863484e-05,2.98602125005915e-05,2.84438913785282e-05,3.10158454312246e-05,2.5666920653067e-06,3.63204813112845e-05,3.17421986256389e-05,2.3300533195341e-05,4.4846468897943e-07,1.86214942922626e-05,9.77288526874162e-06,5.02388202335344e-05,7.36517141863352e-06,3.09112347865886e-05,1.64077795034466e-05,3.23301298183985e-05,5.62006126673371e-05,1.98288962320249e-05,3.00312761014023e-05,1.62441813177736e-05,6.10033270479771e-05,2.47272944566608e-05,1.21003636364924e-05,2.9167793957949e-05,2.67308323299462e-05,9.14020335241677e-06,1.2157153236841e-05,4.65475081187284e-05,6.46138331990268e-05,7.25699169599105e-05,9.31553695697471e-05,5.08963809151572e-05,6.27017869295373e-05,0.000257737694892871,0.00895919067818649,0.000123499277073571,3.87035527034452e-05,4.1979086065058e-05,3.05877511766849e-05,3.73031546814159e-05,0.000298443622715549,0.000116054430719691,0.000139015982226923,0.000204759374727625,0.000298775202327409,6.90685038546042e-05,0.000290159471229728,0.000122282577503274,0.000129283806095263,9.68896308489822e-05,0.000304648869313531,0.000201775798261525,0.000450566863669877,0.000492221052364574,0.000153193897425035,0.000310837912321232,0.000225905343105988,0.000703949509471817,0.000445738799848462,0.000341367641994914,0.000189906974623482,0.000165692501172222,0.000164691768059518,0.000182260681844419,0.000391489860148352,0.000551787257699674,0.000532748573658852,0.000468017967198935,0.000164050901480997,0.000448988494207967,0.00116919454330151,0.0042968542282637,0.000717319951576238,0.000357457601592642,8.91238692399846e-05,2.66798814979747e-05,-2.02143780174897e-06
"All_2014",1.74781186653157e-05,5.74113977580284e-05,5.27262592038415e-05,6.2510558574777e-05,2.26822090922665e-05,3.62988914506176e-05,2.07033496447685e-05,4.77539420252401e-05,2.90726465366564e-05,3.12451440972655e-05,3.58390251340397e-05,4.96742245370621e-05,2.25143823786496e-05,2.01569775826865e-05,8.01444678869507e-05,6.85846716845451e-05,8.66040628716975e-05,1.67542025992533e-05,3.10387686027602e-05,3.9102513028421e-05,4.78028809886203e-05,5.21290970557969e-05,5.95292017069295e-05,5.18680823274226e-05,2.12534477489378e-05,4.28484442106669e-05,6.66615766789129e-05,2.3913839911763e-05,2.27083680077312e-05,9.82522921443309e-05,3.652974039894e-05,0.000139285076589905,0.00646299410228676,0.000442409319800913,0.00040334687905109,4.64000183494384e-05,7.08294786967536e-05,1.22146194585034e-05,4.08798834173288e-05,4.4220154894118e-05,4.06778745628043e-05,1.53040316555059e-05,2.15743144121288e-05,1.88253169488215e-05,3.97903621731708e-05,2.44138371919738e-05,2.15339724834254e-05,2.87005361983028e-05,2.81418762300264e-05,1.57707756366381e-05,1.57612609898199e-05,5.28407240836695e-05,5.41344149575511e-05,5.4733869501446e-05,1.51800396443135e-05,2.26192070480654e-05,2.76257582534378e-05,2.95861591334801e-05,1.56059948382159e-05,3.13581400139344e-05,3.49563495647376e-05,1.84342606626213e-05,4.11731541808222e-05,6.52213165421543e-05,2.30539310647835e-05,2.19094324758979e-05,8.59503446061904e-05,2.95134997528178e-05,0.000113315009214014,0.00629828390452274,0.000161131169149747,9.41503748696951e-05,3.48272275154034e-05,4.50552783020483e-05,0.00128555379444244,0.00124864349753115,0.00124484174605479,0.00053581258819042,0.00093843805039347,0.00145213535183492,0.001174744985859,0.0012203705906166,0.000977007252717924,0.000441801536144981,0.000920925088523403,0.00145702715074994,0.00113455609721201,0.0010002625016091,0.00150066912974588,0.00128542690523484,0.00112925181770177,0.000784417704958637,0.00129764943200473,0.00146868221755781,0.00132294675477721,0.00130684043090289,0.00113645446586924,0.00124158936673787,0.00125916937910439,0.0010662522736353,0.000780497068347959,0.000697964935451257,0.000579625968213823,0.00179536282173851,0.00250257802334851,0.00444901811891848,0.0124942526695202,0.00423917637045926,0.0021698526667008,9.69888140862165e-05,0.000159462074042167
